Player,Age,Born,Nation,Pos,Squad,Comp,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Alessandro Tripaldelli,19.0,1999.0,ITA,DF,Zwolle,Eredivisie,2.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,55.0,532.0,237.0,16.0,19.0,13.0,21.0,3.0,10.0,0.0,1.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,0.0,0.0,7.0,1.0,2.0,67.0,1.0,8.0,33.0,26.0,0.0,67.0,3.0,1.0,2.0,33.0,219.0,102.0,4.0,2.0,0.0,3.0,1.0,46.0,11.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
Alex Gersbach,21.0,1997.0,AUS,DF,NAC Breda,Eredivisie,7.0,7.0,585.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,153.0,264.0,2669.0,1087.0,70.0,93.0,62.0,104.0,15.0,43.0,0.0,7.0,9.0,5.0,4.0,18.0,0.0,0.0,0.0,7.0,5.0,0.0,20.0,0.0,1.0,0.0,42.0,8.0,7.0,358.0,49.0,150.0,147.0,64.0,8.0,358.0,12.0,6.0,6.0,160.0,1211.0,658.0,12.0,9.0,2.0,9.0,8.0,142.0,21.0,13.0,11.0,10.0,2.0,1.0,9.0,18.0,9.0,8.0,5.0,3.0,8.0,33.0,0.0
Alexander Bannink,28.0,1990.0,NED,MF,Emmen,Eredivisie,24.0,20.0,1540.0,4.0,33.0,11.0,17.1,0.0,0.0,0.0,275.0,384.0,4118.0,1430.0,151.0,202.0,84.0,111.0,18.0,24.0,0.0,15.0,36.0,6.0,1.0,44.0,3.0,0.0,0.0,18.0,21.0,3.0,23.0,0.0,0.0,0.0,77.0,20.0,19.0,594.0,14.0,95.0,291.0,223.0,45.0,594.0,48.0,28.0,20.0,338.0,2641.0,1349.0,52.0,28.0,16.0,46.0,27.0,384.0,91.0,21.0,8.0,8.0,10.0,3.0,9.0,27.0,18.0,16.0,2.0,14.0,11.0,10.0,0.0
Alexander Büttner,29.0,1989.0,NED,DF,Vitesse,Eredivisie,28.0,26.0,2276.0,2.0,30.0,4.0,23.6,3.0,1.0,2.0,856.0,1204.0,14775.0,4958.0,434.0,494.0,296.0,396.0,99.0,236.0,4.0,41.0,61.0,27.0,18.0,97.0,7.0,1.0,0.0,31.0,60.0,3.0,162.0,3.0,0.0,0.0,160.0,21.0,23.0,1496.0,55.0,340.0,661.0,513.0,38.0,1494.0,42.0,19.0,23.0,799.0,4475.0,2194.0,78.0,50.0,9.0,46.0,38.0,827.0,156.0,49.0,30.0,30.0,15.0,4.0,16.0,34.0,18.0,19.0,5.0,14.0,29.0,54.0,0.0
Alexander Isak,18.0,1999.0,SWE,FW,Willem II,Eredivisie,16.0,15.0,1367.0,13.0,50.0,27.0,16.3,1.0,4.0,5.0,230.0,316.0,3177.0,518.0,129.0,164.0,72.0,93.0,9.0,11.0,6.0,24.0,15.0,10.0,0.0,26.0,0.0,0.0,0.0,11.0,24.0,11.0,1.0,0.0,0.0,0.0,35.0,31.0,48.0,534.0,7.0,21.0,244.0,286.0,94.0,529.0,66.0,32.0,34.0,324.0,2481.0,1252.0,49.0,34.0,28.0,58.0,32.0,383.0,98.0,11.0,8.0,0.0,5.0,6.0,3.0,10.0,7.0,10.0,0.0,10.0,2.0,6.0,0.0
Alexander Merkel,26.0,1992.0,KAZ,MF,Heracles Almelo,Eredivisie,32.0,30.0,2671.0,0.0,24.0,5.0,25.4,2.0,0.0,0.0,1365.0,1621.0,24486.0,6044.0,583.0,642.0,612.0,684.0,140.0,221.0,1.0,20.0,137.0,5.0,0.0,148.0,7.0,0.0,0.0,49.0,32.0,1.0,15.0,0.0,1.0,0.0,253.0,28.0,19.0,1944.0,95.0,449.0,1296.0,216.0,5.0,1944.0,16.0,9.0,7.0,988.0,5466.0,2465.0,28.0,23.0,0.0,23.0,30.0,1208.0,29.0,87.0,52.0,40.0,43.0,4.0,26.0,88.0,62.0,44.0,9.0,35.0,41.0,50.0,0.0
Ali Messaoud,27.0,1991.0,NED,MF,Excelsior,Eredivisie,30.0,28.0,2330.0,7.0,51.0,19.0,16.7,6.0,0.0,0.0,507.0,668.0,7567.0,1502.0,282.0,349.0,172.0,211.0,31.0,55.0,4.0,28.0,34.0,12.0,2.0,64.0,3.0,1.0,0.0,12.0,15.0,5.0,23.0,1.0,0.0,0.0,69.0,19.0,30.0,874.0,9.0,87.0,394.0,397.0,81.0,874.0,30.0,18.0,12.0,577.0,2882.0,1123.0,39.0,33.0,17.0,57.0,52.0,691.0,186.0,18.0,9.0,5.0,11.0,2.0,3.0,16.0,13.0,11.0,1.0,10.0,3.0,10.0,0.0
Amadou Ciss,18.0,1999.0,SEN,FW,Fortuna Sittard,Eredivisie,10.0,0.0,171.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,43.0,57.0,561.0,138.0,31.0,38.0,8.0,14.0,3.0,3.0,1.0,4.0,5.0,2.0,0.0,4.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,10.0,9.0,8.0,84.0,2.0,11.0,31.0,45.0,10.0,84.0,2.0,1.0,1.0,41.0,309.0,151.0,2.0,6.0,2.0,10.0,3.0,55.0,15.0,5.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,1.0,3.0,0.0,1.0,0.0
Amir Absalem,21.0,1997.0,NED,DF,Groningen,Eredivisie,3.0,2.0,163.0,0.0,1.0,1.0,20.9,0.0,0.0,0.0,46.0,68.0,867.0,295.0,20.0,26.0,20.0,29.0,6.0,12.0,1.0,1.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,15.0,1.0,3.0,90.0,4.0,41.0,29.0,21.0,1.0,90.0,1.0,0.0,1.0,55.0,311.0,128.0,1.0,2.0,1.0,1.0,1.0,42.0,5.0,6.0,4.0,5.0,0.0,1.0,1.0,5.0,4.0,0.0,0.0,0.0,6.0,3.0,0.0
Anco Jansen,29.0,1989.0,NED,FW,Emmen,Eredivisie,29.0,28.0,2394.0,5.0,63.0,24.0,24.0,15.0,2.0,2.0,936.0,1285.0,14344.0,3905.0,522.0,607.0,278.0,372.0,83.0,167.0,7.0,59.0,62.0,52.0,12.0,119.0,6.0,0.0,0.0,24.0,66.0,12.0,172.0,1.0,0.0,0.0,117.0,18.0,14.0,1630.0,35.0,145.0,661.0,847.0,75.0,1628.0,113.0,60.0,53.0,992.0,7756.0,3598.0,145.0,103.0,41.0,77.0,64.0,1201.0,196.0,23.0,15.0,4.0,11.0,8.0,10.0,28.0,18.0,18.0,4.0,14.0,12.0,34.0,0.0
Andrej Lukić,24.0,1994.0,CRO,DF,Emmen,Eredivisie,7.0,6.0,513.0,0.0,5.0,2.0,9.8,0.0,0.0,0.0,226.0,252.0,4538.0,1957.0,75.0,80.0,114.0,123.0,35.0,44.0,0.0,1.0,6.0,0.0,0.0,10.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,16.0,8.0,319.0,56.0,193.0,117.0,11.0,9.0,319.0,1.0,0.0,1.0,136.0,836.0,437.0,1.0,2.0,0.0,3.0,2.0,200.0,0.0,5.0,1.0,5.0,0.0,0.0,3.0,5.0,2.0,5.0,3.0,2.0,9.0,34.0,1.0
Andrija Balić,20.0,1997.0,CRO,MF,Fortuna Sittard,Eredivisie,13.0,10.0,824.0,1.0,10.0,4.0,19.2,0.0,0.0,0.0,259.0,331.0,4059.0,1137.0,140.0,170.0,87.0,104.0,21.0,37.0,0.0,7.0,26.0,5.0,0.0,26.0,0.0,1.0,0.0,6.0,3.0,2.0,4.0,0.0,1.0,0.0,45.0,2.0,6.0,417.0,15.0,85.0,231.0,107.0,9.0,417.0,25.0,16.0,9.0,230.0,1248.0,520.0,20.0,10.0,3.0,22.0,14.0,268.0,31.0,11.0,8.0,5.0,6.0,0.0,6.0,21.0,15.0,1.0,1.0,0.0,6.0,10.0,1.0
Andrija Novakovich,21.0,1996.0,USA,FW,Fortuna Sittard,Eredivisie,29.0,27.0,2349.0,9.0,47.0,26.0,14.1,0.0,0.0,0.0,272.0,445.0,3429.0,588.0,179.0,256.0,66.0,120.0,8.0,14.0,2.0,27.0,23.0,6.0,0.0,26.0,0.0,0.0,0.0,30.0,29.0,14.0,11.0,0.0,0.0,0.0,32.0,131.0,163.0,724.0,17.0,35.0,329.0,364.0,113.0,724.0,50.0,28.0,22.0,419.0,2215.0,719.0,29.0,30.0,21.0,92.0,68.0,585.0,135.0,4.0,1.0,1.0,2.0,1.0,1.0,7.0,6.0,4.0,1.0,3.0,1.0,14.0,0.0
André Vidigal,19.0,1998.0,POR,FW,Fortuna Sittard,Eredivisie,10.0,3.0,345.0,2.0,12.0,7.0,21.0,0.0,0.0,0.0,58.0,89.0,774.0,210.0,35.0,43.0,12.0,20.0,5.0,9.0,1.0,6.0,0.0,4.0,2.0,7.0,0.0,0.0,0.0,6.0,4.0,1.0,9.0,0.0,0.0,0.0,9.0,2.0,6.0,150.0,2.0,21.0,51.0,80.0,12.0,150.0,17.0,9.0,8.0,107.0,765.0,426.0,16.0,10.0,4.0,15.0,7.0,113.0,34.0,5.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,1.0,0.0
Angeliño,21.0,1997.0,ESP,DF,PSV Eindhoven,Eredivisie,34.0,34.0,3048.0,1.0,28.0,13.0,18.4,2.0,0.0,0.0,1803.0,2442.0,29085.0,10813.0,937.0,1055.0,661.0,909.0,149.0,329.0,9.0,68.0,146.0,88.0,44.0,194.0,3.0,0.0,0.0,18.0,38.0,10.0,212.0,0.0,0.0,0.0,243.0,27.0,20.0,2815.0,86.0,579.0,1343.0,927.0,89.0,2815.0,77.0,49.0,28.0,1542.0,8670.0,5216.0,143.0,110.0,25.0,45.0,23.0,1671.0,274.0,74.0,41.0,39.0,28.0,7.0,37.0,60.0,23.0,34.0,7.0,27.0,48.0,89.0,0.0
Anouar Hadouir,35.0,1982.0,MAR,FW,Excelsior,Eredivisie,11.0,2.0,171.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,69.0,107.0,1455.0,749.0,25.0,28.0,19.0,35.0,19.0,29.0,1.0,8.0,11.0,8.0,1.0,11.0,2.0,0.0,0.0,2.0,5.0,1.0,20.0,0.0,0.0,0.0,10.0,0.0,3.0,131.0,1.0,15.0,67.0,53.0,6.0,131.0,6.0,3.0,3.0,82.0,515.0,187.0,1.0,2.0,0.0,9.0,3.0,84.0,10.0,4.0,2.0,2.0,2.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
Anouar Kali,27.0,1991.0,MAR,MF,NAC Breda,Eredivisie,21.0,20.0,1754.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,834.0,967.0,16102.0,4437.0,300.0,341.0,413.0,444.0,107.0,138.0,0.0,9.0,69.0,8.0,0.0,94.0,3.0,0.0,0.0,18.0,14.0,0.0,9.0,0.0,0.0,0.0,132.0,6.0,12.0,1153.0,51.0,303.0,763.0,99.0,4.0,1153.0,9.0,5.0,4.0,690.0,3487.0,1430.0,8.0,12.0,0.0,23.0,8.0,717.0,8.0,44.0,24.0,24.0,17.0,3.0,18.0,46.0,28.0,22.0,7.0,15.0,32.0,27.0,2.0
Anthony Syhre,23.0,1995.0,GER,DF,Fortuna Sittard,Eredivisie,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,45.0,819.0,324.0,14.0,14.0,22.0,24.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,51.0,5.0,30.0,20.0,1.0,0.0,51.0,0.0,0.0,0.0,27.0,154.0,90.0,1.0,0.0,0.0,0.0,1.0,36.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
Aras Özbiliz,28.0,1990.0,ARM,FW,Willem II,Eredivisie,14.0,10.0,878.0,1.0,23.0,10.0,21.8,4.0,0.0,0.0,260.0,381.0,3805.0,1181.0,140.0,169.0,86.0,116.0,18.0,56.0,2.0,9.0,15.0,11.0,3.0,32.0,2.0,0.0,0.0,5.0,20.0,3.0,42.0,0.0,0.0,0.0,45.0,3.0,8.0,516.0,6.0,63.0,221.0,239.0,25.0,516.0,43.0,22.0,21.0,307.0,2352.0,1171.0,36.0,38.0,9.0,31.0,14.0,361.0,60.0,13.0,8.0,9.0,4.0,0.0,5.0,14.0,9.0,12.0,0.0,12.0,1.0,8.0,0.0
Arber Zeneli,23.0,1995.0,KVX,FW,Heerenveen,Eredivisie,17.0,17.0,1317.0,3.0,36.0,17.0,20.9,4.0,1.0,1.0,355.0,477.0,5608.0,1664.0,201.0,246.0,101.0,130.0,35.0,64.0,10.0,25.0,15.0,14.0,2.0,27.0,0.0,0.0,0.0,10.0,18.0,6.0,48.0,1.0,0.0,0.0,85.0,5.0,14.0,662.0,4.0,68.0,261.0,346.0,53.0,661.0,77.0,40.0,37.0,460.0,3521.0,1658.0,57.0,31.0,35.0,37.0,45.0,480.0,142.0,12.0,7.0,7.0,4.0,1.0,2.0,11.0,9.0,7.0,1.0,6.0,1.0,9.0,0.0
Arno Verschueren,21.0,1997.0,BEL,MF,NAC Breda,Eredivisie,18.0,14.0,1300.0,1.0,18.0,6.0,16.9,0.0,0.0,0.0,566.0,690.0,9101.0,2957.0,286.0,329.0,232.0,271.0,35.0,65.0,1.0,7.0,44.0,3.0,1.0,48.0,4.0,1.0,1.0,31.0,10.0,0.0,9.0,0.0,2.0,0.0,71.0,27.0,25.0,871.0,57.0,263.0,459.0,157.0,22.0,871.0,12.0,5.0,7.0,485.0,2200.0,1160.0,20.0,26.0,2.0,12.0,11.0,515.0,31.0,45.0,31.0,22.0,19.0,4.0,17.0,37.0,20.0,14.0,1.0,13.0,25.0,41.0,0.0
Atakan Akkaynak,19.0,1999.0,GER,MF,Willem II,Eredivisie,8.0,5.0,283.0,1.0,1.0,1.0,15.4,0.0,0.0,0.0,115.0,135.0,1770.0,492.0,60.0,69.0,42.0,45.0,8.0,13.0,2.0,2.0,6.0,0.0,0.0,9.0,0.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,4.0,4.0,163.0,4.0,29.0,115.0,20.0,2.0,163.0,1.0,1.0,0.0,86.0,290.0,94.0,3.0,4.0,1.0,5.0,3.0,109.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,5.0,4.0,4.0,0.0,4.0,3.0,6.0,0.0
Axel Borgmann,24.0,1994.0,GER,DF,VVV-Venlo,Eredivisie,7.0,3.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,180.0,2418.0,1046.0,51.0,62.0,68.0,76.0,14.0,30.0,0.0,3.0,12.0,3.0,1.0,17.0,0.0,0.0,0.0,6.0,3.0,0.0,5.0,0.0,0.0,0.0,17.0,1.0,3.0,240.0,29.0,105.0,109.0,27.0,1.0,240.0,0.0,0.0,0.0,90.0,529.0,251.0,7.0,3.0,0.0,2.0,2.0,103.0,10.0,11.0,7.0,7.0,4.0,0.0,7.0,9.0,2.0,4.0,1.0,3.0,12.0,20.0,0.0
Aziz Behich,27.0,1990.0,AUS,DF,PSV Eindhoven,Eredivisie,4.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,70.0,938.0,212.0,39.0,40.0,20.0,24.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,75.0,2.0,15.0,36.0,25.0,3.0,75.0,0.0,0.0,0.0,44.0,158.0,92.0,2.0,2.0,1.0,1.0,0.0,50.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
Azor Matusiwa,20.0,1998.0,NED,MF,De Graafschap,Eredivisie,16.0,16.0,1419.0,0.0,6.0,1.0,23.0,0.0,0.0,0.0,491.0,659.0,8773.0,3532.0,207.0,270.0,232.0,283.0,46.0,67.0,2.0,11.0,52.0,6.0,0.0,69.0,6.0,0.0,0.0,24.0,21.0,0.0,1.0,0.0,2.0,0.0,124.0,40.0,34.0,879.0,56.0,255.0,522.0,119.0,8.0,879.0,31.0,23.0,8.0,356.0,2429.0,1376.0,28.0,21.0,2.0,23.0,12.0,354.0,15.0,46.0,23.0,20.0,23.0,3.0,11.0,31.0,20.0,44.0,5.0,39.0,31.0,41.0,1.0
Bart Nieuwkoop,22.0,1996.0,NED,DF,Feyenoord,Eredivisie,13.0,6.0,728.0,0.0,10.0,2.0,12.5,0.0,0.0,0.0,341.0,427.0,5010.0,1657.0,184.0,210.0,130.0,161.0,13.0,23.0,0.0,10.0,15.0,5.0,4.0,28.0,2.0,1.0,1.0,21.0,4.0,1.0,23.0,0.0,1.0,0.0,26.0,22.0,11.0,561.0,30.0,136.0,282.0,147.0,31.0,561.0,15.0,6.0,9.0,260.0,1422.0,729.0,21.0,14.0,5.0,11.0,16.0,307.0,49.0,27.0,15.0,15.0,9.0,3.0,8.0,17.0,9.0,12.0,5.0,7.0,20.0,27.0,0.0
Bart Ramselaar,22.0,1996.0,NED,FW,PSV Eindhoven,Eredivisie,4.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,136.0,38.0,12.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,23.0,0.0,3.0,11.0,9.0,3.0,23.0,1.0,1.0,0.0,16.0,95.0,20.0,1.0,0.0,2.0,2.0,2.0,16.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
Bart Straalman,21.0,1996.0,NED,DF,De Graafschap,Eredivisie,26.0,25.0,2273.0,1.0,12.0,2.0,10.1,0.0,0.0,0.0,856.0,1065.0,17407.0,6300.0,250.0,291.0,494.0,579.0,106.0,166.0,0.0,2.0,56.0,2.0,0.0,84.0,3.0,0.0,0.0,24.0,9.0,1.0,1.0,0.0,2.0,1.0,135.0,65.0,58.0,1293.0,122.0,645.0,594.0,63.0,20.0,1293.0,6.0,4.0,2.0,626.0,4154.0,2947.0,27.0,7.0,0.0,15.0,7.0,681.0,9.0,33.0,18.0,16.0,14.0,3.0,11.0,26.0,15.0,29.0,18.0,11.0,27.0,97.0,3.0
Bart van Hintum,31.0,1987.0,NED,DF,Heracles Almelo,Eredivisie,24.0,21.0,1915.0,1.0,19.0,3.0,22.6,1.0,0.0,0.0,762.0,1041.0,15818.0,6981.0,243.0,293.0,387.0,489.0,123.0,224.0,1.0,14.0,60.0,7.0,4.0,81.0,6.0,0.0,0.0,26.0,8.0,0.0,43.0,0.0,1.0,0.0,125.0,31.0,30.0,1304.0,123.0,546.0,565.0,203.0,18.0,1304.0,6.0,5.0,1.0,465.0,2350.0,1469.0,23.0,19.0,4.0,12.0,6.0,572.0,51.0,62.0,34.0,41.0,17.0,4.0,32.0,56.0,24.0,32.0,13.0,19.0,41.0,96.0,0.0
