Player,Age,Born,Nation,Pos,Squad,Comp,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Alireza Jahanbakhsh,28.0,1993.0,IRN,FW,Feyenoord,Eredivisie,28.0,12.0,1221.0,5.0,53.0,16.0,18.8,1.0,0.0,0.0,480.0,696.0,7977.0,2053.0,256.0,316.0,164.0,239.0,44.0,82.0,7.0,35.0,35.0,36.0,11.0,66.0,2.0,0.0,0.0,17.0,12.0,2.0,70.0,0.0,0.0,0.0,92.0,25.0,17.0,895.0,16.0,66.0,344.0,500.0,55.0,895.0,54.0,28.0,22.0,552.0,3174.0,1778.0,57.0,37.0,10.0,26.0,18.0,625.0,166.0,21.0,13.0,6.0,12.0,3.0,8.0,32.0,24.0,14.0,0.0,14.0,11.0,11.0,0.0
Alois Oroz,21.0,2000.0,CRO,DF,Vitesse,Eredivisie,16.0,11.0,1018.0,1.0,7.0,1.0,9.3,0.0,0.0,0.0,390.0,490.0,8109.0,2805.0,121.0,141.0,213.0,237.0,54.0,108.0,0.0,0.0,27.0,0.0,0.0,19.0,3.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,56.0,21.0,13.0,611.0,80.0,364.0,241.0,12.0,9.0,611.0,0.0,0.0,0.0,317.0,1326.0,525.0,2.0,3.0,0.0,4.0,1.0,363.0,1.0,14.0,12.0,12.0,2.0,0.0,6.0,15.0,9.0,17.0,7.0,10.0,16.0,55.0,0.0
Amin Sarr,21.0,2001.0,SWE,FW,Heerenveen,Eredivisie,19.0,18.0,1634.0,5.0,52.0,18.0,18.4,2.0,0.0,2.0,340.0,448.0,4879.0,931.0,210.0,258.0,94.0,119.0,24.0,35.0,4.0,20.0,23.0,15.0,6.0,31.0,1.0,0.0,0.0,19.0,20.0,7.0,19.0,1.0,0.0,0.0,48.0,16.0,28.0,679.0,10.0,38.0,288.0,361.0,83.0,677.0,66.0,27.0,32.0,429.0,3006.0,1460.0,61.0,45.0,26.0,58.0,29.0,522.0,138.0,14.0,9.0,2.0,7.0,5.0,7.0,14.0,7.0,6.0,1.0,5.0,6.0,6.0,0.0
Amin Younes,28.0,1993.0,GER,FW,Utrecht,Eredivisie,10.0,3.0,337.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,159.0,195.0,2491.0,533.0,84.0,94.0,51.0,59.0,18.0,27.0,2.0,9.0,11.0,10.0,3.0,22.0,0.0,0.0,0.0,5.0,5.0,0.0,14.0,0.0,0.0,0.0,21.0,0.0,0.0,236.0,4.0,43.0,110.0,87.0,10.0,236.0,22.0,9.0,11.0,140.0,848.0,388.0,12.0,5.0,4.0,8.0,5.0,174.0,29.0,9.0,5.0,4.0,5.0,0.0,2.0,7.0,5.0,6.0,0.0,6.0,0.0,1.0,0.0
Anas Tahiri,27.0,1995.0,BEL,MF,Heerenveen,Eredivisie,32.0,30.0,2609.0,1.0,13.0,4.0,25.1,0.0,0.0,0.0,1548.0,1760.0,25001.0,6311.0,796.0,861.0,571.0,634.0,121.0,159.0,7.0,30.0,152.0,30.0,7.0,145.0,4.0,0.0,0.0,8.0,30.0,1.0,39.0,0.0,0.0,0.0,193.0,6.0,11.0,1990.0,60.0,461.0,1163.0,381.0,8.0,1990.0,33.0,18.0,12.0,1218.0,6170.0,2630.0,41.0,32.0,1.0,32.0,20.0,1420.0,31.0,36.0,21.0,22.0,11.0,3.0,21.0,35.0,14.0,30.0,6.0,24.0,43.0,32.0,0.0
Anass Salah-Eddine,20.0,2002.0,NED,MF,Twente,Eredivisie,14.0,7.0,641.0,0.0,6.0,3.0,23.9,0.0,0.0,0.0,325.0,403.0,4917.0,1251.0,181.0,208.0,111.0,129.0,21.0,39.0,0.0,13.0,15.0,13.0,6.0,32.0,1.0,0.0,0.0,5.0,10.0,0.0,16.0,0.0,0.0,0.0,58.0,16.0,13.0,498.0,21.0,112.0,238.0,158.0,10.0,498.0,23.0,14.0,7.0,284.0,1782.0,825.0,14.0,19.0,2.0,14.0,18.0,320.0,45.0,22.0,18.0,14.0,4.0,4.0,13.0,21.0,8.0,6.0,0.0,6.0,8.0,11.0,0.0
Anastasios Douvikas,22.0,1999.0,GRE,FW,Utrecht,Eredivisie,32.0,24.0,2140.0,19.0,76.0,35.0,12.6,0.0,3.0,4.0,291.0,441.0,4047.0,573.0,159.0,213.0,93.0,134.0,14.0,25.0,4.0,20.0,21.0,11.0,2.0,29.0,1.0,0.0,0.0,21.0,42.0,4.0,11.0,0.0,0.0,0.0,75.0,64.0,88.0,824.0,32.0,71.0,374.0,392.0,142.0,820.0,69.0,27.0,37.0,446.0,2175.0,732.0,35.0,19.0,15.0,101.0,52.0,597.0,152.0,30.0,19.0,5.0,19.0,6.0,9.0,26.0,17.0,17.0,1.0,16.0,2.0,26.0,0.0
Andri Fannar Baldursson,20.0,2002.0,ISL,MF,NEC Nijmegen,Eredivisie,11.0,1.0,213.0,0.0,1.0,1.0,15.9,0.0,0.0,0.0,81.0,103.0,1431.0,469.0,33.0,41.0,35.0,44.0,9.0,11.0,0.0,1.0,9.0,1.0,0.0,9.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,4.0,130.0,11.0,59.0,64.0,9.0,2.0,130.0,5.0,5.0,0.0,69.0,310.0,99.0,1.0,1.0,0.0,1.0,0.0,70.0,0.0,8.0,6.0,3.0,5.0,0.0,4.0,6.0,2.0,5.0,5.0,0.0,5.0,4.0,0.0
André Ramalho,30.0,1992.0,BRA,DF,PSV Eindhoven,Eredivisie,28.0,20.0,1832.0,0.0,14.0,2.0,14.1,0.0,0.0,0.0,1216.0,1394.0,24095.0,9940.0,402.0,445.0,667.0,709.0,137.0,213.0,0.0,3.0,75.0,1.0,0.0,78.0,2.0,0.0,0.0,18.0,10.0,1.0,2.0,0.0,0.0,0.0,139.0,56.0,42.0,1598.0,147.0,734.0,824.0,50.0,13.0,1598.0,1.0,0.0,1.0,937.0,4783.0,2935.0,11.0,10.0,0.0,8.0,1.0,1068.0,0.0,30.0,17.0,16.0,13.0,1.0,15.0,23.0,8.0,29.0,17.0,12.0,25.0,72.0,2.0
Anthony Descotte,18.0,2003.0,BEL,FW,Utrecht,Eredivisie,6.0,1.0,110.0,1.0,4.0,2.0,17.4,0.0,0.0,0.0,12.0,16.0,141.0,14.0,9.0,9.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,34.0,0.0,2.0,13.0,19.0,5.0,34.0,3.0,2.0,1.0,25.0,184.0,70.0,3.0,1.0,2.0,5.0,3.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Musaba,21.0,2000.0,NED,FW,NEC Nijmegen,Eredivisie,16.0,2.0,330.0,1.0,11.0,6.0,17.5,0.0,0.0,0.0,76.0,102.0,949.0,281.0,49.0,56.0,21.0,28.0,1.0,3.0,0.0,7.0,4.0,7.0,3.0,8.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,19.0,3.0,9.0,167.0,3.0,21.0,57.0,94.0,22.0,167.0,31.0,14.0,16.0,123.0,1250.0,712.0,25.0,14.0,13.0,11.0,9.0,128.0,36.0,5.0,3.0,2.0,0.0,3.0,1.0,2.0,1.0,8.0,1.0,7.0,1.0,1.0,0.0
Antoine Colassin,21.0,2001.0,BEL,FW,Heerenveen,Eredivisie,22.0,8.0,747.0,3.0,23.0,9.0,19.5,0.0,0.0,0.0,191.0,282.0,2771.0,803.0,125.0,154.0,52.0,80.0,11.0,28.0,0.0,11.0,21.0,11.0,3.0,29.0,3.0,0.0,0.0,17.0,6.0,2.0,11.0,0.0,1.0,0.0,44.0,12.0,18.0,420.0,18.0,81.0,175.0,167.0,32.0,420.0,23.0,9.0,14.0,209.0,1067.0,417.0,13.0,11.0,4.0,17.0,11.0,260.0,53.0,21.0,11.0,14.0,2.0,5.0,12.0,22.0,10.0,17.0,2.0,15.0,4.0,16.0,0.0
Antoni Milambo,14.0,2008.0,NED,MF,Feyenoord,Eredivisie,3.0,0.0,19.0,0.0,1.0,1.0,22.9,0.0,0.0,0.0,10.0,12.0,166.0,42.0,4.0,4.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,10.0,5.0,1.0,17.0,1.0,0.0,1.0,10.0,46.0,24.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antony,22.0,2000.0,BRA,FW,Ajax,Eredivisie,2.0,2.0,180.0,1.0,9.0,2.0,20.0,0.0,0.0,0.0,79.0,104.0,1150.0,364.0,45.0,54.0,27.0,34.0,5.0,8.0,2.0,3.0,5.0,9.0,2.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,8.0,1.0,0.0,133.0,0.0,5.0,30.0,100.0,12.0,133.0,12.0,8.0,4.0,94.0,632.0,409.0,14.0,8.0,4.0,4.0,1.0,104.0,33.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
Anwar El Ghazi,27.0,1995.0,NED,FW,PSV Eindhoven,Eredivisie,23.0,12.0,1182.0,8.0,39.0,15.0,16.0,4.0,0.0,0.0,330.0,496.0,5010.0,1423.0,187.0,231.0,96.0,136.0,28.0,64.0,0.0,13.0,22.0,15.0,4.0,43.0,4.0,1.0,1.0,10.0,15.0,8.0,73.0,1.0,0.0,0.0,53.0,23.0,17.0,661.0,5.0,56.0,238.0,372.0,67.0,661.0,55.0,23.0,28.0,374.0,2329.0,1124.0,41.0,25.0,16.0,35.0,14.0,507.0,138.0,11.0,7.0,1.0,4.0,6.0,6.0,11.0,5.0,8.0,2.0,6.0,4.0,5.0,0.0
Arianit Ferati,24.0,1997.0,KVX,MF,Fortuna Sittard,Eredivisie,27.0,18.0,1479.0,1.0,16.0,2.0,26.1,0.0,0.0,0.0,566.0,718.0,11033.0,3536.0,235.0,276.0,213.0,259.0,102.0,148.0,1.0,15.0,87.0,17.0,2.0,98.0,5.0,0.0,0.0,25.0,22.0,0.0,25.0,1.0,0.0,0.0,121.0,10.0,25.0,908.0,45.0,265.0,487.0,167.0,10.0,908.0,34.0,20.0,10.0,513.0,2680.0,1204.0,21.0,18.0,1.0,17.0,16.0,533.0,35.0,46.0,29.0,25.0,19.0,2.0,22.0,46.0,24.0,24.0,5.0,19.0,21.0,22.0,1.0
Armando Obispo,23.0,1999.0,NED,DF,PSV Eindhoven,Eredivisie,22.0,21.0,1718.0,2.0,18.0,4.0,11.9,1.0,0.0,0.0,1146.0,1344.0,22974.0,8505.0,385.0,438.0,604.0,653.0,142.0,219.0,1.0,5.0,150.0,5.0,0.0,123.0,1.0,1.0,0.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,139.0,54.0,29.0,1527.0,119.0,637.0,850.0,50.0,25.0,1527.0,6.0,3.0,2.0,891.0,4569.0,2759.0,15.0,12.0,1.0,7.0,2.0,1029.0,6.0,23.0,14.0,18.0,5.0,0.0,13.0,24.0,11.0,17.0,8.0,9.0,39.0,65.0,3.0
Arnaud Luzayadio,23.0,1999.0,FRA,FW,Emmen,Eredivisie,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,147.0,15.0,4.0,6.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,20.0,0.0,3.0,5.0,12.0,1.0,20.0,0.0,0.0,0.0,8.0,49.0,15.0,2.0,0.0,0.0,3.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Arno Verschueren,25.0,1997.0,BEL,MF,Sparta R'dam,Eredivisie,31.0,28.0,2448.0,9.0,52.0,19.0,15.4,0.0,0.0,0.0,617.0,878.0,9143.0,2447.0,336.0,423.0,201.0,281.0,41.0,89.0,4.0,35.0,60.0,17.0,5.0,96.0,6.0,0.0,0.0,49.0,17.0,3.0,29.0,0.0,0.0,0.0,145.0,44.0,39.0,1223.0,61.0,256.0,567.0,408.0,95.0,1223.0,35.0,12.0,20.0,579.0,2570.0,1013.0,33.0,23.0,5.0,45.0,18.0,709.0,139.0,60.0,38.0,22.0,26.0,12.0,23.0,61.0,38.0,41.0,13.0,28.0,32.0,35.0,0.0
Arthur Zagre,20.0,2001.0,FRA,FW,Utrecht,Eredivisie,11.0,8.0,686.0,0.0,6.0,1.0,15.1,0.0,0.0,0.0,221.0,270.0,3545.0,1082.0,133.0,146.0,70.0,88.0,16.0,25.0,0.0,1.0,9.0,4.0,0.0,12.0,1.0,0.0,0.0,10.0,4.0,0.0,4.0,0.0,0.0,0.0,48.0,3.0,4.0,376.0,36.0,170.0,141.0,70.0,14.0,376.0,26.0,15.0,9.0,166.0,789.0,334.0,5.0,6.0,3.0,18.0,7.0,167.0,13.0,14.0,10.0,7.0,4.0,3.0,8.0,13.0,5.0,18.0,3.0,15.0,11.0,19.0,0.0
Aslak Witry,26.0,1996.0,NOR,DF,AZ Alkmaar,Eredivisie,2.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,60.0,786.0,239.0,31.0,34.0,13.0,15.0,6.0,6.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,64.0,1.0,13.0,29.0,23.0,1.0,64.0,1.0,0.0,1.0,33.0,115.0,44.0,1.0,2.0,0.0,1.0,0.0,46.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Aventis Aventisian,19.0,2002.0,GRE,MF,Go Ahead Eag,Eredivisie,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,102.0,30.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,6.0,1.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azzeddine Toufiqui,23.0,1999.0,FRA,MF,Emmen,Eredivisie,5.0,0.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,29.0,304.0,128.0,12.0,13.0,4.0,9.0,3.0,5.0,0.0,1.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,38.0,3.0,6.0,16.0,16.0,3.0,38.0,2.0,1.0,1.0,22.0,114.0,66.0,4.0,2.0,1.0,2.0,2.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Bart Ramselaar,26.0,1996.0,NED,FW,Utrecht,Eredivisie,9.0,3.0,346.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,121.0,149.0,1750.0,312.0,73.0,85.0,37.0,40.0,5.0,11.0,0.0,4.0,5.0,2.0,2.0,6.0,1.0,0.0,0.0,1.0,4.0,1.0,7.0,0.0,0.0,0.0,19.0,2.0,6.0,192.0,2.0,20.0,100.0,73.0,10.0,192.0,11.0,4.0,4.0,121.0,615.0,262.0,9.0,5.0,3.0,4.0,2.0,137.0,26.0,8.0,7.0,3.0,4.0,1.0,4.0,8.0,4.0,6.0,1.0,5.0,1.0,1.0,0.0
Bart Vriends,31.0,1991.0,NED,DF,Sparta R'dam,Eredivisie,30.0,29.0,2444.0,2.0,8.0,2.0,8.7,0.0,0.0,0.0,1226.0,1430.0,27482.0,9309.0,261.0,301.0,760.0,817.0,198.0,287.0,0.0,2.0,66.0,3.0,1.0,87.0,3.0,0.0,0.0,22.0,6.0,0.0,1.0,0.0,1.0,0.0,110.0,88.0,51.0,1689.0,204.0,869.0,802.0,21.0,11.0,1689.0,3.0,2.0,1.0,1015.0,5644.0,3233.0,13.0,1.0,0.0,8.0,1.0,1119.0,0.0,32.0,17.0,22.0,8.0,2.0,13.0,28.0,15.0,38.0,27.0,11.0,30.0,119.0,0.0
Bart van Rooij,21.0,2001.0,NED,DF,NEC Nijmegen,Eredivisie,33.0,33.0,2970.0,0.0,16.0,5.0,21.7,0.0,0.0,0.0,1313.0,1716.0,22570.0,7325.0,605.0,695.0,532.0,712.0,135.0,220.0,0.0,30.0,92.0,25.0,17.0,112.0,3.0,0.0,0.0,33.0,25.0,0.0,71.0,0.0,1.0,1.0,165.0,39.0,30.0,2046.0,121.0,695.0,922.0,442.0,34.0,2046.0,45.0,18.0,21.0,996.0,5232.0,2435.0,62.0,44.0,8.0,31.0,16.0,1084.0,135.0,70.0,37.0,48.0,18.0,4.0,38.0,79.0,41.0,47.0,16.0,31.0,35.0,75.0,1.0
Bartosz Bialek,20.0,2001.0,POL,FW,Vitesse,Eredivisie,25.0,18.0,1533.0,5.0,35.0,11.0,13.9,0.0,0.0,0.0,194.0,298.0,2867.0,597.0,107.0,151.0,59.0,89.0,13.0,23.0,1.0,20.0,13.0,8.0,0.0,26.0,1.0,0.0,0.0,26.0,19.0,4.0,3.0,0.0,0.0,0.0,39.0,25.0,57.0,496.0,17.0,38.0,193.0,267.0,83.0,496.0,36.0,15.0,19.0,282.0,996.0,291.0,9.0,10.0,10.0,54.0,22.0,369.0,75.0,10.0,2.0,3.0,3.0,4.0,6.0,16.0,10.0,7.0,1.0,6.0,0.0,13.0,0.0
Bas Dost,33.0,1989.0,NED,FW,Utrecht,Eredivisie,22.0,14.0,1352.0,9.0,36.0,18.0,10.6,0.0,0.0,0.0,280.0,428.0,3741.0,1015.0,163.0,238.0,87.0,134.0,9.0,16.0,2.0,19.0,42.0,7.0,0.0,48.0,2.0,0.0,0.0,9.0,3.0,5.0,0.0,0.0,0.0,0.0,24.0,90.0,42.0,557.0,29.0,53.0,318.0,186.0,69.0,557.0,3.0,3.0,0.0,224.0,550.0,205.0,3.0,6.0,1.0,21.0,9.0,428.0,58.0,10.0,8.0,2.0,7.0,1.0,4.0,12.0,8.0,11.0,4.0,7.0,2.0,25.0,0.0
Bas Kuipers,27.0,1994.0,NED,DF,Go Ahead Eag,Eredivisie,23.0,21.0,1905.0,3.0,25.0,12.0,13.2,0.0,0.0,0.0,706.0,979.0,12914.0,5534.0,306.0,363.0,297.0,391.0,87.0,161.0,1.0,27.0,56.0,41.0,17.0,99.0,1.0,0.0,0.0,22.0,11.0,3.0,80.0,0.0,1.0,0.0,96.0,23.0,18.0,1212.0,84.0,381.0,420.0,416.0,50.0,1212.0,27.0,9.0,17.0,516.0,2405.0,1283.0,39.0,26.0,10.0,25.0,14.0,594.0,108.0,27.0,11.0,14.0,10.0,3.0,15.0,26.0,11.0,22.0,13.0,9.0,27.0,61.0,0.0
