Player,Age,Born,Nation,Pos,Squad,Comp,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Aden Flint,30.0,1989.0,ENG,DF,Cardiff City,Championship,26.0,26.0,2290.0,3.0,22.0,6.0,9.0,0.0,0.0,0.0,438.0,737.0,9613.0,4908.0,136.0,203.0,203.0,296.0,91.0,206.0,4.0,11.0,32.0,2.0,0.0,47.0,2.0,0.0,0.0,21.0,22.0,8.0,1.0,1.0,0.0,0.0,73.0,169.0,76.0,992.0,165.0,533.0,370.0,93.0,71.0,992.0,0.0,0.0,0.0,277.0,1094.0,499.0,0.0,2.0,1.0,4.0,1.0,311.0,8.0,20.0,11.0,16.0,4.0,0.0,10.0,27.0,17.0,39.0,28.0,11.0,22.0,127.0,1.0
Agus Medina,24.0,1994.0,ESP,DF,Birmingham City,Championship,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmed Hegazi,28.0,1991.0,EGY,DF,West Brom,Championship,16.0,14.0,1220.0,1.0,5.0,1.0,9.9,0.0,0.0,0.0,554.0,730.0,11883.0,5487.0,163.0,191.0,298.0,360.0,90.0,165.0,0.0,3.0,31.0,2.0,0.0,41.0,4.0,1.0,1.0,20.0,7.0,2.0,5.0,0.0,0.0,0.0,76.0,62.0,44.0,871.0,103.0,476.0,377.0,25.0,13.0,871.0,7.0,6.0,1.0,471.0,2671.0,1700.0,9.0,2.0,0.0,5.0,3.0,481.0,4.0,21.0,14.0,13.0,8.0,0.0,7.0,12.0,5.0,7.0,7.0,0.0,15.0,72.0,3.0
Aiden McGeady,33.0,1986.0,IRL,MF,Charlton Ath,Championship,10.0,8.0,589.0,0.0,10.0,3.0,19.6,0.0,0.0,0.0,144.0,184.0,2287.0,587.0,72.0,77.0,60.0,76.0,8.0,16.0,0.0,11.0,17.0,9.0,4.0,24.0,0.0,0.0,0.0,5.0,7.0,1.0,25.0,0.0,0.0,0.0,32.0,2.0,3.0,244.0,10.0,45.0,91.0,113.0,16.0,244.0,12.0,5.0,7.0,167.0,1148.0,443.0,18.0,11.0,7.0,7.0,8.0,165.0,23.0,11.0,6.0,9.0,1.0,1.0,5.0,12.0,7.0,6.0,0.0,6.0,3.0,7.0,0.0
Aiden O'Brien,25.0,1993.0,IRL,FW,Millwall,Championship,18.0,8.0,662.0,3.0,9.0,4.0,13.4,0.0,0.0,0.0,111.0,149.0,1397.0,217.0,70.0,84.0,26.0,32.0,5.0,9.0,0.0,4.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,7.0,5.0,0.0,5.0,0.0,0.0,0.0,41.0,12.0,17.0,240.0,9.0,48.0,85.0,112.0,21.0,240.0,18.0,8.0,10.0,135.0,852.0,266.0,10.0,6.0,3.0,17.0,10.0,137.0,44.0,14.0,8.0,6.0,5.0,3.0,6.0,18.0,12.0,2.0,1.0,1.0,9.0,10.0,0.0
Alan Browne,24.0,1995.0,IRL,MF,Preston,Championship,43.0,35.0,3203.0,4.0,54.0,9.0,17.6,1.0,0.0,0.0,1019.0,1512.0,17202.0,5622.0,522.0,657.0,348.0,490.0,116.0,234.0,2.0,25.0,109.0,32.0,3.0,122.0,3.0,0.0,0.0,39.0,46.0,1.0,83.0,1.0,0.0,0.0,215.0,113.0,137.0,2016.0,88.0,400.0,938.0,704.0,95.0,2016.0,53.0,28.0,25.0,831.0,4347.0,1561.0,37.0,38.0,10.0,90.0,53.0,1146.0,144.0,79.0,43.0,39.0,31.0,9.0,34.0,86.0,52.0,52.0,12.0,40.0,40.0,56.0,0.0
Alan Sheehan,32.0,1986.0,IRL,DF,Luton Town,Championship,4.0,2.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,173.0,2175.0,999.0,42.0,53.0,51.0,71.0,17.0,44.0,1.0,2.0,8.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,3.0,0.0,18.0,0.0,0.0,0.0,7.0,3.0,4.0,196.0,10.0,72.0,98.0,28.0,1.0,196.0,0.0,0.0,0.0,82.0,418.0,303.0,0.0,0.0,0.0,1.0,1.0,96.0,1.0,8.0,4.0,5.0,3.0,0.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,8.0,1.0
Albert Adomah,31.0,1987.0,GHA,FW,Cardiff City,Championship,33.0,14.0,1345.0,2.0,22.0,7.0,33.0,0.0,0.0,0.0,258.0,393.0,3518.0,1165.0,166.0,199.0,70.0,111.0,14.0,50.0,3.0,21.0,16.0,24.0,11.0,33.0,4.0,0.0,0.0,23.0,17.0,3.0,69.0,0.0,0.0,0.0,86.0,10.0,28.0,595.0,20.0,118.0,203.0,292.0,44.0,595.0,39.0,29.0,10.0,381.0,2968.0,1574.0,66.0,37.0,8.0,48.0,43.0,368.0,99.0,36.0,18.0,16.0,11.0,9.0,14.0,35.0,21.0,19.0,3.0,16.0,8.0,13.0,0.0
Albie Morgan,19.0,2000.0,ENG,MF,Charlton Ath,Championship,21.0,11.0,1090.0,0.0,20.0,4.0,23.8,0.0,0.0,0.0,346.0,494.0,7311.0,2260.0,122.0,141.0,153.0,191.0,66.0,143.0,2.0,20.0,50.0,12.0,5.0,48.0,4.0,0.0,0.0,16.0,14.0,0.0,40.0,0.0,0.0,0.0,65.0,4.0,12.0,598.0,28.0,128.0,304.0,170.0,10.0,598.0,4.0,3.0,1.0,303.0,1690.0,877.0,14.0,8.0,4.0,18.0,12.0,391.0,23.0,14.0,9.0,8.0,5.0,1.0,6.0,25.0,19.0,10.0,1.0,9.0,10.0,12.0,2.0
Aldo Kalulu,23.0,1996.0,COD,FW,Swansea City,Championship,11.0,7.0,465.0,0.0,4.0,1.0,16.7,0.0,0.0,0.0,84.0,132.0,1278.0,283.0,42.0,61.0,28.0,41.0,7.0,11.0,1.0,6.0,4.0,4.0,3.0,12.0,2.0,0.0,0.0,10.0,3.0,4.0,13.0,0.0,0.0,0.0,23.0,2.0,14.0,186.0,1.0,23.0,81.0,83.0,16.0,186.0,13.0,5.0,8.0,110.0,553.0,230.0,10.0,5.0,8.0,15.0,8.0,116.0,40.0,9.0,3.0,3.0,5.0,1.0,3.0,15.0,12.0,1.0,0.0,1.0,7.0,1.0,0.0
Aleksandar Mitrović,24.0,1994.0,SRB,FW,Fulham,Championship,40.0,40.0,3589.0,26.0,145.0,50.0,15.2,6.0,4.0,5.0,725.0,993.0,9303.0,1439.0,431.0,550.0,165.0,224.0,37.0,55.0,2.0,41.0,42.0,24.0,2.0,66.0,8.0,0.0,0.0,68.0,60.0,18.0,5.0,2.0,0.0,0.0,94.0,181.0,203.0,1535.0,42.0,100.0,701.0,746.0,229.0,1530.0,69.0,31.0,38.0,745.0,3235.0,1021.0,29.0,20.0,18.0,156.0,99.0,1231.0,248.0,11.0,5.0,5.0,2.0,4.0,5.0,23.0,18.0,14.0,2.0,12.0,6.0,33.0,0.0
Alessio da Cruz,22.0,1997.0,NED,FW,Sheffield Weds,Championship,14.0,8.0,687.0,0.0,11.0,2.0,14.9,0.0,0.0,0.0,142.0,186.0,1968.0,433.0,84.0,99.0,37.0,51.0,9.0,14.0,2.0,11.0,7.0,4.0,2.0,8.0,1.0,0.0,0.0,19.0,12.0,3.0,24.0,0.0,0.0,0.0,26.0,5.0,25.0,277.0,8.0,20.0,103.0,160.0,27.0,277.0,26.0,15.0,11.0,185.0,1390.0,568.0,26.0,7.0,12.0,16.0,21.0,189.0,49.0,7.0,5.0,1.0,3.0,3.0,3.0,7.0,4.0,5.0,0.0,5.0,4.0,7.0,0.0
Alex Hunt,19.0,2000.0,ENG,MF,Sheffield Weds,Championship,6.0,2.0,187.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,83.0,1141.0,357.0,33.0,40.0,22.0,24.0,9.0,11.0,0.0,1.0,9.0,2.0,0.0,11.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,3.0,102.0,1.0,21.0,50.0,31.0,0.0,102.0,4.0,2.0,2.0,42.0,199.0,69.0,1.0,2.0,0.0,3.0,0.0,61.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,4.0,3.0,4.0,0.0,4.0,3.0,0.0,0.0
Alex Mowatt,24.0,1995.0,ENG,MF,Barnsley,Championship,44.0,44.0,3914.0,3.0,71.0,18.0,22.9,8.0,0.0,0.0,1765.0,2516.0,30454.0,12624.0,839.0,992.0,654.0,848.0,198.0,511.0,8.0,86.0,266.0,56.0,13.0,306.0,8.0,0.0,0.0,55.0,61.0,4.0,222.0,0.0,1.0,0.0,345.0,48.0,54.0,2983.0,74.0,481.0,1633.0,901.0,54.0,2983.0,58.0,37.0,21.0,1499.0,8854.0,4644.0,103.0,90.0,11.0,70.0,44.0,1699.0,107.0,90.0,59.0,35.0,47.0,8.0,33.0,91.0,58.0,57.0,12.0,45.0,42.0,43.0,1.0
Alex Pearce,30.0,1988.0,IRL,DF,Millwall,Championship,29.0,28.0,2356.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,585.0,804.0,12448.0,4165.0,164.0,193.0,311.0,393.0,103.0,190.0,0.0,1.0,26.0,2.0,1.0,32.0,0.0,0.0,0.0,8.0,10.0,1.0,2.0,0.0,0.0,0.0,115.0,89.0,58.0,1026.0,157.0,609.0,398.0,24.0,12.0,1026.0,4.0,4.0,0.0,403.0,1606.0,702.0,0.0,5.0,1.0,6.0,0.0,424.0,0.0,11.0,5.0,8.0,3.0,0.0,3.0,12.0,9.0,23.0,20.0,3.0,27.0,131.0,0.0
Alex Pritchard,26.0,1993.0,ENG,MF,Huddersfield,Championship,18.0,10.0,964.0,0.0,31.0,7.0,24.0,6.0,0.0,0.0,311.0,442.0,4593.0,1443.0,186.0,212.0,92.0,128.0,23.0,68.0,1.0,20.0,24.0,12.0,2.0,49.0,0.0,0.0,0.0,7.0,27.0,1.0,56.0,0.0,0.0,0.0,45.0,1.0,9.0,578.0,7.0,39.0,235.0,310.0,28.0,578.0,31.0,14.0,17.0,365.0,2036.0,738.0,23.0,29.0,9.0,32.0,21.0,427.0,80.0,16.0,12.0,6.0,7.0,3.0,3.0,16.0,13.0,5.0,1.0,4.0,7.0,3.0,0.0
Alexander Mighten,17.0,2002.0,ENG,FW,Nott'ham Forest,Championship,8.0,0.0,53.0,0.0,1.0,1.0,8.4,0.0,0.0,0.0,9.0,10.0,121.0,11.0,7.0,8.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,22.0,0.0,3.0,5.0,14.0,4.0,22.0,4.0,1.0,3.0,21.0,199.0,113.0,4.0,2.0,1.0,0.0,1.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Alfa Semedo,21.0,1997.0,GNB,MF,Nott'ham Forest,Championship,24.0,10.0,1011.0,2.0,24.0,4.0,17.7,0.0,0.0,0.0,230.0,346.0,3811.0,873.0,115.0,148.0,95.0,136.0,17.0,33.0,0.0,11.0,19.0,4.0,2.0,28.0,2.0,0.0,0.0,24.0,14.0,1.0,15.0,0.0,1.0,0.0,55.0,45.0,47.0,532.0,33.0,102.0,263.0,177.0,39.0,532.0,24.0,10.0,14.0,244.0,1597.0,711.0,24.0,19.0,5.0,36.0,19.0,328.0,56.0,32.0,18.0,16.0,13.0,3.0,13.0,35.0,22.0,22.0,4.0,18.0,11.0,19.0,0.0
Alfie Doughty,19.0,1999.0,ENG,DF,Charlton Ath,Championship,29.0,20.0,1971.0,2.0,17.0,6.0,15.7,1.0,0.0,0.0,574.0,908.0,10536.0,3620.0,282.0,333.0,203.0,322.0,79.0,190.0,3.0,26.0,50.0,25.0,17.0,62.0,2.0,0.0,0.0,16.0,15.0,6.0,114.0,0.0,0.0,0.0,141.0,33.0,27.0,1205.0,49.0,299.0,470.0,458.0,62.0,1205.0,75.0,38.0,37.0,573.0,4836.0,2486.0,86.0,50.0,29.0,62.0,25.0,622.0,111.0,36.0,22.0,18.0,14.0,4.0,11.0,40.0,29.0,30.0,3.0,27.0,31.0,37.0,0.0
Alfie Mawson,25.0,1994.0,ENG,DF,Fulham,Championship,27.0,25.0,2193.0,0.0,12.0,1.0,13.6,1.0,0.0,0.0,1638.0,1910.0,33577.0,11614.0,478.0,533.0,933.0,1007.0,210.0,339.0,0.0,3.0,98.0,3.0,0.0,112.0,3.0,0.0,0.0,12.0,15.0,0.0,4.0,0.0,0.0,0.0,129.0,90.0,46.0,2123.0,257.0,1042.0,1050.0,39.0,18.0,2123.0,6.0,6.0,0.0,1191.0,6008.0,4146.0,7.0,6.0,0.0,12.0,7.0,1550.0,4.0,17.0,14.0,8.0,8.0,1.0,7.0,14.0,7.0,33.0,25.0,8.0,23.0,96.0,1.0
Amari'i Bell,25.0,1994.0,JAM,DF,Blackburn,Championship,21.0,19.0,1809.0,0.0,8.0,1.0,23.4,0.0,0.0,0.0,747.0,1068.0,11631.0,4141.0,406.0,486.0,287.0,396.0,38.0,130.0,0.0,13.0,54.0,20.0,8.0,68.0,2.0,0.0,0.0,19.0,30.0,2.0,57.0,0.0,2.0,0.0,101.0,41.0,25.0,1271.0,58.0,393.0,531.0,359.0,20.0,1271.0,29.0,19.0,10.0,545.0,3578.0,1860.0,59.0,40.0,3.0,26.0,21.0,624.0,89.0,29.0,19.0,19.0,7.0,3.0,16.0,28.0,12.0,21.0,4.0,17.0,23.0,50.0,0.0
Andre Wisdom,26.0,1993.0,ENG,DF,Derby County,Championship,18.0,16.0,1443.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,791.0,971.0,13293.0,5521.0,356.0,400.0,390.0,451.0,35.0,85.0,1.0,5.0,41.0,6.0,2.0,67.0,3.0,0.0,0.0,9.0,6.0,0.0,17.0,0.0,0.0,0.0,85.0,17.0,17.0,1097.0,96.0,477.0,530.0,95.0,3.0,1097.0,9.0,8.0,1.0,588.0,3013.0,1977.0,10.0,8.0,1.0,5.0,6.0,712.0,15.0,19.0,10.0,13.0,5.0,1.0,2.0,6.0,4.0,12.0,11.0,1.0,17.0,55.0,0.0
Andreas Weimann,27.0,1991.0,AUT,FW,Bristol City,Championship,45.0,42.0,3600.0,9.0,77.0,23.0,15.2,0.0,0.0,0.0,757.0,1046.0,12837.0,3313.0,361.0,447.0,298.0,409.0,70.0,111.0,7.0,37.0,79.0,45.0,10.0,123.0,8.0,0.0,0.0,25.0,25.0,14.0,69.0,0.0,0.0,1.0,146.0,38.0,66.0,1376.0,44.0,146.0,647.0,607.0,158.0,1376.0,65.0,38.0,27.0,697.0,5090.0,2445.0,86.0,58.0,27.0,57.0,28.0,884.0,203.0,30.0,23.0,5.0,19.0,6.0,6.0,27.0,21.0,30.0,5.0,25.0,29.0,26.0,1.0
Andrew Hughes,27.0,1992.0,WAL,DF,Preston,Championship,28.0,28.0,2486.0,0.0,16.0,1.0,12.4,0.0,0.0,0.0,992.0,1508.0,16202.0,6739.0,534.0,643.0,350.0,537.0,93.0,246.0,0.0,10.0,67.0,21.0,10.0,92.0,2.0,0.0,0.0,30.0,14.0,0.0,62.0,0.0,0.0,0.0,124.0,165.0,66.0,1810.0,140.0,610.0,778.0,429.0,39.0,1810.0,16.0,7.0,9.0,537.0,2294.0,997.0,23.0,13.0,3.0,26.0,17.0,858.0,74.0,33.0,23.0,19.0,11.0,3.0,15.0,31.0,16.0,20.0,10.0,10.0,34.0,97.0,0.0
Andrew Shinnie,30.0,1989.0,SCO,MF,Luton Town,Championship,21.0,16.0,1346.0,1.0,25.0,7.0,24.9,1.0,0.0,0.0,588.0,757.0,10748.0,3432.0,242.0,278.0,246.0,286.0,70.0,142.0,2.0,23.0,61.0,7.0,2.0,80.0,4.0,0.0,0.0,23.0,33.0,1.0,60.0,0.0,0.0,0.0,101.0,16.0,19.0,916.0,32.0,167.0,476.0,287.0,15.0,916.0,17.0,13.0,4.0,507.0,2747.0,1257.0,23.0,17.0,2.0,21.0,26.0,582.0,34.0,23.0,14.0,13.0,7.0,3.0,9.0,28.0,19.0,19.0,5.0,14.0,9.0,10.0,2.0
Andrija Novakovich,22.0,1996.0,USA,MF,Reading,Championship,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
André Ayew,29.0,1989.0,GHA,FW,Swansea City,Championship,44.0,43.0,3905.0,15.0,110.0,39.0,14.9,1.0,5.0,5.0,1107.0,1468.0,14738.0,2939.0,685.0,777.0,276.0,385.0,53.0,100.0,7.0,40.0,65.0,20.0,2.0,112.0,3.0,0.0,0.0,36.0,99.0,15.0,38.0,2.0,0.0,0.0,189.0,120.0,204.0,2046.0,75.0,248.0,958.0,871.0,210.0,2041.0,135.0,87.0,48.0,1197.0,7567.0,3404.0,129.0,89.0,52.0,103.0,83.0,1504.0,339.0,71.0,47.0,18.0,42.0,11.0,20.0,65.0,45.0,27.0,4.0,23.0,27.0,63.0,0.0
André Green,21.0,1998.0,ENG,FW,Preston,Championship,17.0,8.0,847.0,2.0,11.0,4.0,13.3,0.0,0.0,0.0,98.0,158.0,1434.0,306.0,58.0,79.0,31.0,47.0,5.0,10.0,1.0,6.0,3.0,6.0,4.0,9.0,1.0,0.0,0.0,14.0,12.0,1.0,26.0,0.0,0.0,0.0,22.0,5.0,42.0,244.0,2.0,24.0,86.0,136.0,22.0,244.0,24.0,10.0,14.0,147.0,1131.0,464.0,20.0,9.0,11.0,23.0,20.0,186.0,63.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,8.0,1.0,7.0,1.0,2.0,0.0
Andy King,30.0,1988.0,WAL,MF,Huddersfield,Championship,14.0,6.0,594.0,0.0,8.0,1.0,19.6,0.0,0.0,0.0,349.0,414.0,5988.0,1390.0,154.0,171.0,150.0,166.0,34.0,53.0,0.0,2.0,36.0,8.0,0.0,44.0,0.0,0.0,0.0,7.0,4.0,1.0,4.0,0.0,0.0,0.0,36.0,10.0,10.0,459.0,12.0,73.0,301.0,87.0,5.0,459.0,0.0,0.0,0.0,244.0,1030.0,406.0,4.0,7.0,0.0,6.0,0.0,320.0,7.0,10.0,10.0,7.0,3.0,0.0,4.0,9.0,5.0,2.0,0.0,2.0,4.0,10.0,0.0
