Player,Age,Born,Nation,Pos,Squad,Comp,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Admiral Muskwe,22.0,1998.0,ZIM,FW,Luton Town,Championship,20.0,7.0,842.0,0.0,16.0,5.0,12.2,0.0,0.0,0.0,69.0,111.0,904.0,238.0,44.0,60.0,19.0,31.0,1.0,5.0,1.0,1.0,7.0,2.0,0.0,9.0,2.0,0.0,0.0,12.0,10.0,5.0,6.0,0.0,0.0,0.0,33.0,12.0,32.0,223.0,5.0,26.0,98.0,101.0,33.0,223.0,22.0,5.0,17.0,123.0,1001.0,364.0,17.0,8.0,10.0,20.0,14.0,129.0,31.0,7.0,4.0,1.0,3.0,3.0,2.0,7.0,5.0,7.0,2.0,5.0,4.0,3.0,1.0
Aiden Marsh,18.0,2003.0,ENG,FW,Barnsley,Championship,4.0,2.0,184.0,1.0,2.0,2.0,20.0,0.0,0.0,0.0,21.0,36.0,297.0,59.0,14.0,18.0,5.0,9.0,1.0,5.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,1.0,7.0,63.0,1.0,13.0,19.0,33.0,5.0,63.0,3.0,0.0,3.0,30.0,217.0,108.0,3.0,3.0,0.0,6.0,2.0,34.0,4.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,8.0,0.0,8.0,1.0,3.0,0.0
Alan Browne,26.0,1995.0,IRL,MF,Preston,Championship,39.0,35.0,3210.0,4.0,46.0,10.0,17.8,2.0,0.0,0.0,1118.0,1489.0,19104.0,5670.0,566.0,676.0,380.0,474.0,129.0,204.0,5.0,44.0,144.0,29.0,5.0,170.0,6.0,1.0,1.0,57.0,74.0,1.0,40.0,0.0,0.0,0.0,256.0,74.0,89.0,1959.0,85.0,327.0,1076.0,578.0,93.0,1959.0,74.0,44.0,30.0,1055.0,6267.0,2557.0,75.0,54.0,13.0,95.0,49.0,1206.0,140.0,71.0,43.0,21.0,40.0,10.0,35.0,84.0,49.0,49.0,10.0,39.0,41.0,39.0,0.0
Albert Adomah,33.0,1987.0,GHA,DF,QPR,Championship,33.0,22.0,2205.0,2.0,17.0,4.0,19.6,0.0,0.0,0.0,666.0,1058.0,10865.0,4244.0,352.0,444.0,234.0,369.0,62.0,173.0,3.0,31.0,35.0,45.0,30.0,58.0,3.0,0.0,0.0,19.0,17.0,8.0,164.0,0.0,0.0,1.0,169.0,22.0,30.0,1374.0,51.0,368.0,492.0,537.0,33.0,1374.0,82.0,50.0,32.0,682.0,4837.0,2300.0,67.0,43.0,7.0,59.0,37.0,656.0,166.0,75.0,51.0,39.0,29.0,7.0,26.0,45.0,19.0,33.0,3.0,30.0,28.0,30.0,0.0
Aleksandar Mitrović,26.0,1994.0,SRB,FW,Fulham,Championship,44.0,44.0,3826.0,43.0,191.0,83.0,13.7,2.0,6.0,7.0,916.0,1221.0,12796.0,2340.0,573.0,703.0,232.0,299.0,61.0,87.0,7.0,47.0,54.0,35.0,0.0,105.0,10.0,0.0,0.0,48.0,40.0,24.0,1.0,2.0,0.0,0.0,100.0,129.0,154.0,1779.0,49.0,127.0,898.0,766.0,287.0,1772.0,64.0,30.0,35.0,963.0,3367.0,1161.0,34.0,22.0,27.0,142.0,52.0,1400.0,236.0,17.0,9.0,6.0,7.0,4.0,6.0,19.0,13.0,32.0,8.0,24.0,6.0,33.0,1.0
Alen Halilović,25.0,1996.0,CRO,FW,Reading,Championship,11.0,9.0,690.0,1.0,14.0,2.0,22.5,2.0,0.0,0.0,212.0,273.0,4018.0,1082.0,88.0,98.0,72.0,89.0,43.0,70.0,2.0,7.0,17.0,10.0,3.0,29.0,2.0,0.0,0.0,4.0,3.0,0.0,24.0,0.0,0.0,0.0,30.0,1.0,9.0,335.0,3.0,47.0,176.0,122.0,11.0,335.0,20.0,11.0,9.0,214.0,1435.0,773.0,23.0,14.0,4.0,17.0,5.0,239.0,19.0,8.0,4.0,5.0,3.0,0.0,0.0,19.0,19.0,2.0,1.0,1.0,5.0,3.0,0.0
Alex Mowatt,26.0,1995.0,ENG,MF,West Brom,Championship,34.0,34.0,2884.0,4.0,37.0,8.0,25.3,2.0,0.0,0.0,1083.0,1528.0,18460.0,7211.0,547.0,657.0,385.0,503.0,121.0,284.0,2.0,46.0,142.0,36.0,7.0,203.0,5.0,1.0,0.0,32.0,32.0,1.0,140.0,1.0,0.0,0.0,238.0,39.0,32.0,1805.0,41.0,289.0,1033.0,501.0,19.0,1805.0,26.0,20.0,6.0,761.0,3166.0,1491.0,23.0,33.0,2.0,37.0,14.0,849.0,44.0,58.0,35.0,20.0,31.0,7.0,29.0,61.0,32.0,34.0,6.0,28.0,36.0,38.0,0.0
Alex Pearce,32.0,1988.0,IRL,DF,Millwall,Championship,6.0,3.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,119.0,1901.0,880.0,38.0,43.0,40.0,44.0,16.0,31.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,15.0,9.0,5.0,144.0,18.0,79.0,62.0,3.0,0.0,144.0,0.0,0.0,0.0,48.0,126.0,31.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,12.0,0.0
Alex Scott,17.0,2003.0,ENG,MF,Bristol City,Championship,38.0,35.0,2750.0,4.0,24.0,8.0,15.1,0.0,0.0,0.0,761.0,1081.0,13733.0,4158.0,337.0,399.0,294.0,371.0,98.0,230.0,2.0,32.0,64.0,19.0,6.0,77.0,11.0,0.0,0.0,35.0,72.0,4.0,116.0,0.0,0.0,0.0,189.0,28.0,32.0,1509.0,80.0,348.0,715.0,464.0,43.0,1509.0,70.0,29.0,41.0,782.0,4194.0,1713.0,41.0,25.0,14.0,63.0,20.0,758.0,79.0,62.0,27.0,33.0,24.0,5.0,34.0,80.0,46.0,67.0,18.0,49.0,47.0,42.0,1.0
Alexander Mighten,19.0,2002.0,ENG,FW,Nott'ham Forest,Championship,23.0,5.0,692.0,1.0,9.0,4.0,15.8,0.0,0.0,0.0,116.0,166.0,1623.0,349.0,71.0,85.0,35.0,49.0,5.0,13.0,1.0,11.0,10.0,7.0,4.0,20.0,0.0,0.0,0.0,1.0,17.0,2.0,13.0,1.0,0.0,0.0,30.0,3.0,11.0,257.0,5.0,29.0,98.0,135.0,31.0,257.0,36.0,21.0,15.0,198.0,1392.0,793.0,37.0,18.0,16.0,19.0,32.0,202.0,56.0,6.0,2.0,1.0,2.0,3.0,2.0,6.0,4.0,3.0,0.0,3.0,0.0,3.0,0.0
Alfie Doughty,21.0,1999.0,ENG,DF,Stoke City,Championship,20.0,7.0,632.0,1.0,7.0,4.0,38.3,0.0,0.0,0.0,140.0,235.0,2599.0,1041.0,68.0,87.0,48.0,78.0,22.0,50.0,0.0,2.0,8.0,6.0,3.0,15.0,3.0,0.0,0.0,14.0,3.0,2.0,27.0,0.0,0.0,0.0,38.0,6.0,8.0,334.0,22.0,91.0,124.0,125.0,17.0,334.0,17.0,7.0,10.0,156.0,1342.0,579.0,23.0,14.0,8.0,21.0,4.0,165.0,29.0,14.0,9.0,9.0,3.0,2.0,7.0,18.0,11.0,11.0,0.0,11.0,9.0,10.0,0.0
Alfie Jones,23.0,1997.0,ENG,DF,Hull City,Championship,23.0,21.0,1820.0,1.0,9.0,4.0,12.9,0.0,0.0,0.0,846.0,1055.0,15970.0,6676.0,323.0,366.0,424.0,486.0,87.0,169.0,0.0,2.0,56.0,3.0,0.0,66.0,3.0,0.0,0.0,6.0,3.0,0.0,4.0,0.0,0.0,0.0,120.0,49.0,29.0,1227.0,143.0,673.0,503.0,58.0,14.0,1227.0,8.0,6.0,2.0,674.0,3241.0,1766.0,17.0,5.0,0.0,11.0,3.0,748.0,4.0,26.0,17.0,19.0,7.0,0.0,11.0,19.0,8.0,18.0,12.0,6.0,24.0,66.0,0.0
Alfie Mawson,27.0,1994.0,ENG,DF,Fulham,Championship,6.0,1.0,210.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,149.0,173.0,3016.0,978.0,42.0,45.0,95.0,105.0,12.0,23.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,4.0,189.0,18.0,100.0,83.0,7.0,4.0,189.0,3.0,3.0,0.0,118.0,645.0,490.0,4.0,2.0,0.0,0.0,1.0,145.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,6.0,0.0
Alistair McCann,21.0,1999.0,NIR,MF,Preston,Championship,28.0,16.0,1570.0,1.0,17.0,2.0,20.7,0.0,0.0,0.0,527.0,701.0,8113.0,2026.0,276.0,322.0,195.0,247.0,38.0,82.0,0.0,6.0,40.0,11.0,1.0,63.0,3.0,0.0,0.0,22.0,22.0,0.0,18.0,1.0,0.0,0.0,115.0,27.0,21.0,931.0,28.0,225.0,474.0,243.0,27.0,931.0,13.0,6.0,7.0,402.0,1808.0,863.0,24.0,19.0,6.0,17.0,13.0,492.0,47.0,68.0,37.0,32.0,31.0,5.0,37.0,68.0,31.0,42.0,10.0,32.0,26.0,19.0,0.0
Allahyar Sayyadmanesh,20.0,2001.0,IRN,FW,Hull City,Championship,12.0,6.0,539.0,1.0,9.0,3.0,12.4,0.0,0.0,0.0,54.0,118.0,787.0,187.0,33.0,63.0,13.0,31.0,6.0,14.0,0.0,2.0,4.0,3.0,1.0,9.0,0.0,0.0,0.0,14.0,10.0,7.0,7.0,0.0,0.0,0.0,23.0,20.0,43.0,199.0,8.0,27.0,92.0,83.0,19.0,199.0,13.0,9.0,4.0,103.0,817.0,360.0,12.0,6.0,4.0,21.0,13.0,135.0,32.0,8.0,4.0,5.0,3.0,0.0,4.0,6.0,2.0,9.0,2.0,7.0,2.0,4.0,0.0
Allan Campbell,23.0,1998.0,SCO,MF,Luton Town,Championship,33.0,31.0,2583.0,4.0,28.0,9.0,14.8,0.0,0.0,0.0,473.0,686.0,6861.0,2036.0,257.0,339.0,160.0,214.0,26.0,63.0,2.0,16.0,56.0,11.0,2.0,71.0,8.0,0.0,0.0,44.0,17.0,2.0,16.0,0.0,0.0,0.0,145.0,18.0,43.0,986.0,32.0,196.0,496.0,305.0,51.0,986.0,25.0,12.0,13.0,418.0,1990.0,800.0,19.0,18.0,3.0,62.0,22.0,461.0,55.0,57.0,33.0,23.0,28.0,6.0,17.0,45.0,28.0,43.0,6.0,37.0,22.0,15.0,0.0
Amari'i Bell,27.0,1994.0,JAM,DF,Luton Town,Championship,41.0,40.0,3580.0,1.0,18.0,5.0,17.9,0.0,0.0,0.0,1001.0,1573.0,16331.0,7100.0,523.0,645.0,379.0,590.0,80.0,239.0,2.0,23.0,87.0,20.0,7.0,111.0,3.0,0.0,0.0,19.0,56.0,1.0,52.0,0.0,0.0,0.0,232.0,71.0,40.0,2017.0,130.0,681.0,813.0,539.0,44.0,2017.0,57.0,28.0,29.0,761.0,5095.0,2561.0,78.0,47.0,17.0,60.0,30.0,768.0,79.0,63.0,31.0,40.0,20.0,3.0,30.0,53.0,23.0,48.0,9.0,39.0,51.0,102.0,0.0
Amine Bassi,23.0,1997.0,FRA,MF,Barnsley,Championship,15.0,14.0,1199.0,2.0,18.0,6.0,22.0,3.0,0.0,0.0,489.0,609.0,8547.0,2603.0,233.0,253.0,167.0,205.0,66.0,112.0,5.0,45.0,42.0,21.0,3.0,62.0,0.0,0.0,0.0,10.0,13.0,9.0,75.0,0.0,0.0,0.0,71.0,4.0,17.0,723.0,5.0,69.0,380.0,294.0,20.0,723.0,28.0,12.0,16.0,414.0,1991.0,757.0,16.0,15.0,2.0,29.0,9.0,462.0,67.0,9.0,5.0,2.0,6.0,1.0,4.0,9.0,5.0,9.0,0.0,9.0,6.0,4.0,0.0
Andraž Šporar,27.0,1994.0,SVN,FW,Middlesbrough,Championship,35.0,28.0,2371.0,8.0,71.0,25.0,14.5,0.0,3.0,3.0,389.0,521.0,5562.0,950.0,210.0,258.0,128.0,165.0,23.0,33.0,2.0,19.0,19.0,14.0,1.0,49.0,3.0,0.0,0.0,23.0,31.0,15.0,6.0,0.0,0.0,0.0,43.0,48.0,90.0,742.0,15.0,36.0,310.0,405.0,114.0,739.0,34.0,17.0,17.0,397.0,1909.0,721.0,29.0,23.0,19.0,51.0,29.0,562.0,136.0,10.0,5.0,4.0,6.0,0.0,3.0,10.0,7.0,9.0,1.0,8.0,3.0,12.0,0.0
Andre Dozzell,22.0,1999.0,ENG,MF,QPR,Championship,27.0,18.0,1528.0,0.0,10.0,2.0,17.8,0.0,0.0,0.0,728.0,871.0,11562.0,3626.0,366.0,401.0,278.0,327.0,49.0,83.0,1.0,15.0,74.0,10.0,2.0,88.0,8.0,1.0,1.0,27.0,14.0,0.0,26.0,0.0,0.0,0.0,73.0,9.0,17.0,1001.0,33.0,222.0,592.0,193.0,12.0,1001.0,13.0,6.0,7.0,527.0,2641.0,1317.0,22.0,20.0,1.0,19.0,7.0,730.0,21.0,27.0,18.0,12.0,13.0,2.0,6.0,21.0,15.0,14.0,5.0,9.0,10.0,22.0,0.0
Andre Gray,30.0,1991.0,JAM,FW,QPR,Championship,28.0,13.0,1226.0,10.0,32.0,17.0,13.7,0.0,2.0,2.0,99.0,180.0,1369.0,306.0,53.0,90.0,32.0,55.0,5.0,9.0,1.0,9.0,9.0,3.0,1.0,16.0,2.0,0.0,0.0,17.0,8.0,11.0,8.0,1.0,0.0,0.0,21.0,5.0,33.0,288.0,2.0,10.0,115.0,163.0,61.0,286.0,13.0,6.0,7.0,175.0,759.0,232.0,8.0,3.0,5.0,27.0,15.0,229.0,92.0,3.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,5.0,0.0,5.0,3.0,2.0,0.0
Andre-Frank Zambo Anguissa,25.0,1995.0,CMR,MF,Fulham,Championship,3.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,53.0,58.0,777.0,240.0,29.0,32.0,21.0,21.0,1.0,1.0,0.0,2.0,4.0,2.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,2.0,73.0,2.0,7.0,41.0,30.0,4.0,73.0,11.0,9.0,2.0,51.0,386.0,242.0,6.0,5.0,1.0,2.0,3.0,56.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0
Andreas Weimann,29.0,1991.0,AUT,MF,Bristol City,Championship,46.0,46.0,4114.0,22.0,83.0,39.0,13.3,0.0,0.0,0.0,702.0,1041.0,10815.0,3199.0,365.0,454.0,250.0,371.0,48.0,114.0,10.0,48.0,63.0,37.0,6.0,116.0,7.0,0.0,0.0,27.0,25.0,20.0,52.0,0.0,0.0,0.0,167.0,28.0,58.0,1423.0,58.0,182.0,653.0,603.0,141.0,1423.0,55.0,27.0,27.0,800.0,4812.0,2148.0,77.0,49.0,24.0,70.0,26.0,848.0,209.0,37.0,22.0,14.0,17.0,6.0,20.0,51.0,31.0,22.0,5.0,17.0,28.0,46.0,3.0
Andrew Hughes,29.0,1992.0,WAL,DF,Preston,Championship,40.0,40.0,3503.0,1.0,30.0,7.0,14.6,1.0,0.0,0.0,1429.0,1992.0,26106.0,10669.0,613.0,707.0,630.0,812.0,156.0,367.0,0.0,11.0,144.0,17.0,6.0,138.0,6.0,1.0,0.0,31.0,26.0,1.0,39.0,1.0,1.0,0.0,228.0,145.0,75.0,2391.0,200.0,1058.0,1073.0,277.0,52.0,2391.0,18.0,8.0,10.0,1189.0,6086.0,3539.0,56.0,28.0,2.0,27.0,14.0,1289.0,43.0,73.0,43.0,47.0,21.0,5.0,30.0,52.0,22.0,31.0,14.0,17.0,56.0,132.0,1.0
Andy Cannon,25.0,1996.0,ENG,MF,Hull City,Championship,10.0,4.0,440.0,1.0,2.0,2.0,18.4,0.0,0.0,0.0,198.0,247.0,3027.0,700.0,107.0,125.0,70.0,83.0,14.0,28.0,0.0,2.0,25.0,5.0,1.0,29.0,1.0,0.0,0.0,12.0,9.0,0.0,7.0,0.0,0.0,0.0,43.0,4.0,6.0,294.0,7.0,42.0,172.0,81.0,3.0,294.0,7.0,3.0,4.0,184.0,1156.0,537.0,12.0,11.0,0.0,7.0,6.0,188.0,11.0,7.0,1.0,2.0,4.0,1.0,4.0,7.0,3.0,6.0,2.0,4.0,8.0,4.0,0.0
Andy Carroll,32.0,1989.0,ENG,FW,West Brom,Championship,23.0,17.0,1626.0,5.0,51.0,16.0,29.5,0.0,0.0,0.0,250.0,472.0,3684.0,595.0,151.0,236.0,67.0,142.0,19.0,40.0,1.0,12.0,21.0,5.0,0.0,29.0,0.0,0.0,0.0,34.0,26.0,11.0,8.0,0.0,0.0,0.0,41.0,151.0,104.0,687.0,38.0,63.0,349.0,278.0,93.0,687.0,7.0,3.0,4.0,293.0,1040.0,211.0,4.0,7.0,3.0,56.0,13.0,534.0,78.0,5.0,4.0,2.0,3.0,0.0,0.0,3.0,3.0,13.0,4.0,9.0,4.0,32.0,0.0
Andy King,32.0,1988.0,WAL,MF,Bristol City,Championship,14.0,10.0,750.0,1.0,5.0,1.0,15.5,0.0,0.0,0.0,259.0,339.0,4450.0,1092.0,122.0,143.0,101.0,127.0,29.0,48.0,2.0,2.0,23.0,1.0,1.0,25.0,3.0,1.0,1.0,7.0,11.0,0.0,10.0,0.0,0.0,0.0,55.0,13.0,8.0,409.0,21.0,97.0,241.0,76.0,5.0,409.0,4.0,2.0,2.0,196.0,667.0,183.0,0.0,6.0,0.0,8.0,1.0,238.0,3.0,14.0,11.0,4.0,7.0,3.0,5.0,7.0,2.0,13.0,5.0,8.0,4.0,13.0,0.0
Andy Rinomhota,24.0,1997.0,ENG,MF,Reading,Championship,20.0,19.0,1604.0,0.0,3.0,2.0,15.5,0.0,0.0,0.0,474.0,596.0,7146.0,1745.0,252.0,294.0,175.0,209.0,28.0,47.0,0.0,7.0,35.0,7.0,2.0,52.0,3.0,0.0,0.0,19.0,33.0,1.0,4.0,0.0,0.0,0.0,99.0,16.0,33.0,776.0,45.0,201.0,425.0,156.0,11.0,776.0,24.0,14.0,10.0,386.0,1994.0,929.0,18.0,25.0,2.0,21.0,11.0,429.0,14.0,37.0,22.0,12.0,21.0,4.0,18.0,34.0,16.0,15.0,6.0,9.0,21.0,34.0,1.0
Andy Yiadom,29.0,1991.0,GHA,DF,Reading,Championship,38.0,38.0,3364.0,1.0,20.0,4.0,15.4,0.0,0.0,0.0,1431.0,1914.0,22798.0,9041.0,766.0,875.0,532.0,701.0,99.0,233.0,2.0,20.0,91.0,29.0,12.0,125.0,7.0,0.0,0.0,50.0,80.0,9.0,79.0,1.0,1.0,0.0,189.0,71.0,55.0,2367.0,138.0,797.0,1051.0,543.0,65.0,2367.0,95.0,52.0,43.0,1219.0,6808.0,3428.0,84.0,42.0,19.0,57.0,33.0,1308.0,145.0,93.0,58.0,50.0,30.0,13.0,46.0,70.0,24.0,44.0,23.0,21.0,42.0,91.0,0.0
