Player,Age,Born,Nation,Pos,Squad,Comp,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Bruno Xavier Almeida Costa,21,1997,POR,FW,Porto,Primeira Liga,2,0,13,0,1,0,0.0,0,0,0,8,10,129,31,5,5,2,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,11,0,1,5,5,0,11,0,0,0,7,30,11,0,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Róchez,23,1995,HON,FW,Nacional,Primeira Liga,30,19,1764,10,48,14,15.4,2,4,4,291,420,4022,841,166,240,90,117,14,21,1,16,29,3,0,34,7,0,0,34,52,10,6,0,0,0,42,78,76,612,22,46,299,274,73,608,8,4,4,321,1357,351,12,11,7,53,35,466,86,19,10,3,9,7,0,9,9,15,4,11,7,15,0
Caique,25,1993,BRA,FW,Aves,Primeira Liga,1,0,25,0,1,0,0.0,0,0,0,7,11,97,46,4,7,1,1,1,1,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,1,2,1,12,0,2,5,5,1,12,0,0,0,6,31,21,1,0,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos,22,1995,BRA,FW,Rio Ave,Primeira Liga,7,3,259,1,2,2,16.2,0,0,0,24,43,348,87,14,20,6,10,2,4,0,1,3,0,0,3,1,0,0,8,4,1,1,0,0,0,6,2,6,81,4,26,26,30,2,81,6,4,2,42,142,69,3,2,1,8,1,41,10,7,5,4,2,1,1,6,5,7,0,7,5,7,0
Carlos Mané,24,1994,POR,MF,Sporting CP,Primeira Liga,2,0,18,0,0,0,0.0,0,0,0,8,8,107,27,4,4,3,3,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,1,9,0,1,1,7,1,9,0,0,0,10,25,4,0,0,0,0,1,11,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Carlos Ponck,23,1995,CPV,DF,Aves,Primeira Liga,32,31,2733,2,20,2,15.1,0,0,0,736,937,14392,6564,256,285,383,446,89,179,0,5,45,5,2,64,3,0,0,30,9,0,2,0,0,0,126,55,43,1251,165,722,481,56,22,1251,6,4,2,509,2598,1327,5,5,0,5,7,601,0,40,30,22,15,3,15,24,9,28,19,9,49,159,1
Carlos Vinícius,23,1995,BRA,FW,Rio Ave,Primeira Liga,14,13,1140,8,36,13,15.0,0,2,2,129,184,1778,431,77,104,46,59,3,6,0,6,10,7,0,21,2,0,0,30,14,11,3,1,0,1,25,9,26,302,9,15,130,163,51,300,19,12,7,185,1044,334,10,11,3,34,13,205,61,5,3,1,1,3,0,5,5,5,0,5,2,5,0
Carraça,25,1993,POR,DF,Boavista,Primeira Liga,24,18,1791,0,22,7,28.9,8,0,0,540,784,10038,4809,216,264,255,352,63,141,1,19,39,13,10,57,7,0,0,26,24,0,56,1,0,0,67,21,22,949,43,322,419,217,5,949,7,2,5,329,1660,637,16,19,0,15,13,424,31,43,31,23,17,3,22,34,12,14,2,12,21,43,0
Chancel Mbemba,23,1994,COD,DF,Porto,Primeira Liga,3,1,126,0,0,0,0.0,0,0,0,53,67,950,304,17,20,35,38,1,6,0,0,0,0,0,5,0,0,0,2,1,0,1,0,0,0,4,3,0,76,6,31,40,6,2,76,0,0,0,38,231,120,1,0,0,0,0,48,2,1,1,0,1,0,0,0,0,1,0,1,1,5,0
Chico Banza,19,1998,ANG,FW,Marítimo,Primeira Liga,1,0,30,0,0,0,0.0,0,0,0,4,6,57,9,2,3,0,0,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,14,0,3,7,4,1,14,1,0,1,9,73,16,1,1,0,4,0,10,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0
Chidera Ezeh,20,1997,NGA,MF,Portimonense,Primeira Liga,3,0,20,0,1,0,0.0,0,0,0,3,4,60,15,1,1,1,2,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,3,13,0,3,9,2,0,13,1,0,1,5,37,6,0,0,0,1,0,5,1,3,2,1,2,0,0,0,0,1,0,1,0,1,0
Chiquinho,23,1995,POR,MF,Moreirense,Primeira Liga,34,32,2869,8,76,31,21.8,2,0,0,813,1133,14533,4373,340,407,336,431,97,206,7,67,98,28,6,169,3,0,0,35,43,4,129,0,0,0,132,14,28,1444,16,111,711,649,94,1444,54,32,22,836,5370,2674,91,73,18,79,48,989,175,44,29,6,26,12,11,22,11,19,2,17,21,12,0
Christian Neiva Afonso,23,1994,POR,DF,B-SAD,Primeira Liga,4,3,237,0,1,0,0.0,0,0,0,92,108,1647,358,36,41,52,59,4,5,0,0,3,1,1,7,0,0,0,5,3,1,1,0,0,0,8,4,3,133,3,48,67,20,0,133,2,1,1,60,280,146,4,2,0,5,2,70,9,4,3,3,0,1,3,10,7,0,0,0,5,7,0
Claudemir de Souza,30,1988,BRA,MF,Braga,Primeira Liga,30,27,2457,2,11,4,18.7,0,0,0,1351,1644,23858,7285,553,633,644,747,117,188,4,30,134,23,4,179,4,0,0,42,29,2,20,0,3,0,165,49,27,1853,55,288,1255,316,23,1853,8,4,4,912,3372,1540,16,22,0,19,12,1211,44,48,34,15,31,2,12,29,17,34,10,24,32,33,0
Claudio Falcão,24,1994,BRA,MF,Aves,Primeira Liga,21,16,1520,2,20,4,26.8,0,2,2,419,549,8150,2795,155,200,199,238,61,93,0,6,48,13,0,62,5,1,0,38,9,1,8,0,0,0,92,27,34,732,27,211,414,117,11,730,10,4,6,296,1442,619,10,10,1,18,8,370,13,64,47,33,28,3,18,43,25,26,6,20,26,26,1
Cleylton Santos,25,1993,BRA,DF,B-SAD,Primeira Liga,15,12,953,1,10,4,22.7,2,0,0,508,642,11231,4752,139,167,272,297,94,168,0,0,36,5,0,24,1,0,0,16,9,0,1,0,1,0,57,27,15,757,99,476,270,18,9,757,6,5,1,426,1834,886,4,2,0,6,3,504,1,16,12,12,4,0,8,19,11,9,8,1,19,45,2
Costinha,25,1992,POR,MF,Vitória Setúbal,Primeira Liga,22,14,1065,2,22,4,42.8,0,0,0,205,297,3289,875,101,132,82,103,14,37,0,10,22,10,2,35,2,0,0,29,25,3,19,0,0,0,45,5,21,403,3,50,210,148,25,403,16,7,9,196,1065,378,12,11,3,29,17,263,39,15,10,8,7,0,3,13,10,10,2,8,8,2,0
Cris,34,1984,POR,MF,Feirense,Primeira Liga,17,16,1356,1,4,1,18.9,0,0,0,309,406,5365,1709,135,169,143,184,23,34,0,3,24,1,0,39,4,0,0,28,24,0,2,0,0,0,44,15,18,505,28,151,292,65,9,505,3,1,2,178,919,349,2,3,0,7,2,264,7,24,15,15,6,3,10,27,17,13,5,8,20,20,1
Cristian Arango,23,1995,COL,FW,Tondela,Primeira Liga,16,7,699,1,26,7,25.6,4,0,0,109,167,1861,464,55,74,33,50,14,26,0,5,17,6,2,22,5,1,0,28,26,4,12,0,1,0,23,15,27,254,5,22,126,110,18,254,20,8,12,150,931,312,8,10,2,18,18,185,41,10,8,3,5,2,1,4,3,8,0,8,3,3,0
Cristian Borja,25,1993,COL,DF,Sporting CP,Primeira Liga,11,10,677,0,1,0,0.0,0,0,0,366,452,6324,1924,170,184,144,182,42,68,2,7,10,5,2,26,2,1,0,11,8,0,26,0,0,0,47,12,13,526,15,148,268,115,7,526,8,6,2,263,1297,600,14,13,3,9,4,296,53,18,14,14,3,1,7,12,5,6,1,5,14,17,1
Cristian Lema,27,1990,ARG,DF,Benfica,Primeira Liga,1,1,81,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
César,25,1992,BRA,DF,Santa Clara,Primeira Liga,30,28,2556,2,15,4,9.9,0,0,0,992,1296,23348,9835,254,306,507,584,225,384,0,5,91,8,0,92,4,1,1,18,9,3,3,0,3,0,153,54,27,1628,216,943,658,44,21,1628,18,14,4,793,4159,2576,12,11,0,9,5,870,2,38,27,30,7,1,14,31,17,40,25,15,57,174,3
Damien Furtado,21,1997,POR,FW,Rio Ave,Primeira Liga,5,0,60,1,3,1,21.4,1,0,0,16,21,352,88,4,5,9,11,3,5,0,0,1,2,1,3,0,0,0,1,0,0,2,0,0,0,2,0,0,39,2,11,11,17,4,39,2,1,1,18,103,40,2,1,1,6,3,23,6,2,2,2,0,0,2,2,0,0,0,0,2,2,0
Danildo Accioly,37,1981,BRA,DF,Santa Clara,Primeira Liga,12,10,909,0,5,0,0.0,0,0,0,284,351,5791,2240,81,93,166,184,32,68,0,2,8,0,0,14,2,0,0,10,4,0,0,0,0,0,32,23,17,463,66,301,152,12,6,463,1,1,0,173,737,309,0,0,0,4,0,241,3,6,3,6,0,0,4,8,4,12,9,3,20,63,1
Danilo Pereira,26,1991,POR,MF,Porto,Primeira Liga,26,24,2105,2,37,7,17.7,0,0,0,1017,1192,18802,5611,408,455,488,543,108,160,1,10,88,7,2,118,2,0,0,26,30,5,4,0,0,0,161,68,40,1409,43,257,979,187,36,1409,17,16,1,711,3991,2000,30,23,1,31,14,920,20,49,30,20,27,2,8,18,10,26,4,22,27,28,0
Dankler,26,1992,BRA,DF,Vitória Setúbal,Primeira Liga,17,17,1530,0,7,2,18.1,0,0,0,467,603,11624,5278,101,120,230,269,131,195,0,3,57,5,1,45,4,0,0,19,12,2,1,0,1,0,81,21,20,761,102,439,306,20,9,761,8,8,0,356,2129,1299,10,6,2,7,3,392,2,19,14,13,6,0,8,16,8,16,10,6,43,73,0
Danny,34,1983,POR,MF,Marítimo,Primeira Liga,13,13,1017,0,15,1,23.4,0,0,0,393,512,7576,2440,171,207,163,198,55,91,0,16,62,10,1,74,4,1,0,17,20,7,33,0,0,0,54,4,1,581,8,77,333,178,15,581,7,5,2,338,1736,899,19,21,2,19,13,419,37,11,8,6,3,2,4,13,9,8,1,7,8,4,0
David Bruno,26,1992,POR,DF,Tondela,Primeira Liga,22,22,1863,1,7,3,24.4,0,0,0,716,1084,13705,7918,307,353,293,423,105,259,2,20,85,17,7,101,3,1,1,25,10,0,73,0,2,0,101,14,13,1228,60,381,568,288,4,1228,18,11,7,373,1965,1136,23,18,0,13,3,546,36,28,19,19,6,3,14,24,10,12,2,10,29,48,0
David Simão,28,1990,POR,MF,Boavista,Primeira Liga,13,13,1170,1,12,3,29.1,3,0,0,435,610,8907,3127,148,179,210,265,69,143,0,15,45,2,1,57,6,0,0,28,32,2,45,0,0,0,84,7,10,746,35,186,405,166,3,746,10,7,3,325,1557,512,7,10,0,12,22,404,17,42,25,26,13,3,8,29,21,15,7,8,28,13,0
David Texeira,27,1991,URU,FW,Moreirense,Primeira Liga,17,7,747,4,19,9,13.7,0,0,0,127,175,1567,272,83,105,31,48,2,2,1,8,11,1,1,13,0,0,0,13,19,3,2,0,0,0,18,21,43,233,6,13,110,111,31,233,3,1,2,119,473,132,1,5,2,16,9,187,29,4,2,1,2,1,1,3,2,2,0,2,3,6,0
Davidson da Luz Pereira,27,1991,BRA,FW,Vitória,Primeira Liga,34,30,2624,8,67,23,20.7,0,0,0,754,1046,11470,3198,429,526,221,298,59,100,6,43,69,40,9,111,4,0,0,63,106,7,57,2,0,0,162,26,44,1515,24,194,601,744,86,1515,95,56,39,977,6531,2867,110,67,32,122,106,1110,259,65,36,23,29,13,12,57,45,34,2,32,19,30,0
Dener,26,1992,BRA,MF,Portimonense,Primeira Liga,25,19,1773,3,29,14,14.3,1,0,0,505,700,7757,2522,255,332,176,230,35,62,2,28,55,17,3,77,5,0,0,38,23,1,31,0,0,0,94,59,78,936,31,164,497,281,62,936,22,11,11,465,1823,747,17,17,4,42,18,614,76,44,29,13,22,9,11,35,24,29,7,22,19,30,0
Denis Pineda,22,1995,SLV,FW,Santa Clara,Primeira Liga,14,11,980,1,10,3,17.0,0,0,0,194,269,2991,756,99,126,64,84,16,33,3,11,16,8,5,23,0,0,0,9,14,3,31,0,0,0,35,8,9,347,7,67,135,154,19,347,13,10,3,194,1324,716,28,15,7,15,15,236,55,10,5,4,4,2,0,1,1,13,0,13,5,7,0
Derley,30,1987,BRA,FW,Aves,Primeira Liga,30,25,2339,4,54,20,14.5,0,0,0,344,538,5316,1396,161,236,143,209,17,34,1,14,42,16,1,66,10,0,0,67,81,13,10,1,0,0,67,115,168,807,16,37,445,338,79,807,38,24,14,472,2719,952,39,34,8,85,91,666,118,20,16,0,13,7,2,15,13,15,2,13,2,13,0
Diederrick Joel,24,1993,CMR,FW,Marítimo,Primeira Liga,30,24,2080,8,51,14,15.8,0,3,3,319,451,4616,632,182,237,103,142,17,28,1,15,22,6,1,27,6,0,0,47,36,28,11,0,0,0,59,73,110,665,25,56,294,324,74,662,18,11,7,375,1990,676,24,25,7,62,45,520,118,22,16,6,13,3,3,8,5,7,1,6,7,23,0
Diego Barcelos,33,1985,BRA,FW,Nacional,Primeira Liga,6,1,134,0,4,0,0.0,0,0,0,26,41,428,61,14,17,9,12,3,7,0,2,3,1,0,4,0,0,0,2,5,1,3,0,0,0,3,1,1,53,1,5,17,31,4,53,0,0,0,24,132,73,3,2,2,1,1,34,9,2,2,1,0,1,0,1,1,3,0,3,1,1,0
Diego Galo,34,1984,BRA,DF,Aves,Primeira Liga,22,22,1980,1,15,3,16.6,0,0,0,535,667,11606,4673,130,152,317,359,82,139,0,4,26,1,0,31,3,0,0,14,15,2,1,0,0,0,55,53,40,944,168,613,299,36,16,944,0,0,0,332,1205,415,1,3,0,4,2,452,3,22,14,15,7,0,10,16,6,33,17,16,39,149,1
Diego Lopes,24,1994,BRA,MF,Rio Ave,Primeira Liga,19,17,1515,2,18,6,17.9,2,0,0,691,840,10792,3053,363,410,246,295,52,78,3,27,74,23,5,126,5,0,0,18,52,7,22,0,0,0,96,2,21,982,8,112,572,316,37,982,23,14,9,692,3875,2015,55,57,9,45,30,770,107,22,16,11,9,2,7,21,14,10,1,9,8,7,0
Diogo Alexis Rodrigues Coelho,24,1993,POR,DF,Nacional,Primeira Liga,14,12,1139,1,6,2,19.4,0,0,0,541,645,11856,3840,135,152,302,334,101,150,2,4,49,7,0,59,1,0,0,8,0,2,3,0,0,0,66,17,26,751,51,352,359,46,10,751,3,3,0,446,2702,1801,32,13,0,2,3,470,2,16,7,12,4,0,8,13,5,15,8,7,18,50,0
Diogo Calila,19,1998,POR,DF,B-SAD,Primeira Liga,4,0,70,0,0,0,0.0,0,0,0,27,37,485,86,9,13,15,17,2,6,0,2,1,1,1,0,0,0,0,2,2,0,4,0,0,0,0,0,2,41,3,11,20,10,0,41,0,0,0,18,96,68,1,0,0,0,0,23,5,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Diogo Figueiras,27,1991,POR,DF,Braga,Primeira Liga,3,2,186,0,1,1,11.8,0,0,0,99,127,2037,730,29,34,58,66,12,24,1,4,7,2,2,7,1,0,0,2,2,0,2,0,0,0,10,0,2,146,0,50,89,8,2,146,0,0,0,73,297,152,2,0,0,2,0,92,4,6,5,4,1,1,0,1,1,4,0,4,5,1,0
Diogo Leite,19,1999,POR,DF,Porto,Primeira Liga,3,3,270,1,4,1,13.1,0,0,0,143,177,2500,1151,62,70,64,73,12,28,0,1,9,0,0,11,2,0,0,5,2,0,0,0,1,0,16,17,5,209,10,95,105,10,8,209,0,0,0,109,665,396,3,0,0,4,0,137,2,3,2,2,1,0,1,1,0,0,0,0,9,8,0
Diogo Miguel Guedes Almeida,20,1998,POR,DF,Feirense,Primeira Liga,10,9,812,0,0,0,0.0,0,0,0,250,384,4154,2185,126,150,103,156,18,53,0,5,20,2,2,17,3,0,0,21,8,0,19,0,1,0,40,6,16,469,20,134,232,106,1,469,3,0,3,131,553,209,3,2,0,9,8,178,28,29,21,14,11,4,12,22,10,7,3,4,16,16,0
Diogo Santos,33,1984,POR,MF,Santa Clara,Primeira Liga,2,0,35,0,2,0,0.0,0,0,0,4,7,67,48,3,5,0,1,1,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,9,0,0,6,3,1,9,0,0,0,3,7,6,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diogo Viana,28,1990,POR,DF,B-SAD,Primeira Liga,30,26,2317,1,18,6,22.3,7,0,0,979,1349,17811,4876,423,496,411,526,125,247,6,43,42,30,24,57,7,0,0,44,53,6,189,0,0,0,134,20,23,1616,58,428,683,525,27,1616,55,31,24,792,5412,2796,88,49,15,43,33,891,134,47,32,16,25,6,14,43,29,25,5,20,39,45,0
Djavan da Silva Ferreira,30,1987,BRA,DF,Chaves,Primeira Liga,23,22,1961,0,2,0,0.0,0,0,0,677,898,10563,3759,364,426,253,339,38,83,3,13,43,14,7,73,6,0,0,24,45,0,50,1,0,1,111,27,25,1149,69,363,465,341,24,1149,46,30,16,446,4316,2670,85,56,9,22,19,523,103,58,46,33,23,2,26,36,10,29,6,23,39,63,0
Dodô,19,1998,BRA,DF,Vitória,Primeira Liga,9,8,755,1,4,1,18.7,0,0,0,351,438,5776,1701,178,202,126,153,33,52,1,9,14,9,3,26,2,0,0,14,13,0,27,0,0,0,49,8,4,529,21,135,240,163,16,529,30,17,13,272,2078,1233,39,33,11,7,9,301,51,18,14,13,4,1,5,15,10,4,1,3,18,18,0
Douglas Aurélio,19,1999,POR,FW,B-SAD,Primeira Liga,1,0,3,0,0,0,0.0,0,0,0,1,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Douglas Grolli,28,1989,BRA,DF,Marítimo,Primeira Liga,13,13,1045,0,2,1,7.0,0,0,0,276,356,5995,2689,66,80,170,194,38,75,0,1,14,0,0,8,2,0,0,14,5,1,0,0,0,0,40,34,31,490,87,314,168,11,6,490,1,1,0,215,933,429,0,2,0,4,1,243,4,14,9,12,2,0,5,8,3,14,12,2,18,70,0
Dyego Sousa,28,1989,POR,FW,Braga,Primeira Liga,33,28,2395,15,100,30,14.6,1,2,2,381,558,5319,1147,232,310,112,166,16,25,5,34,34,15,0,59,2,0,0,37,47,21,5,0,0,0,63,104,100,875,31,71,364,446,178,873,54,34,20,485,2693,1131,50,28,29,75,72,657,189,19,10,4,10,5,4,18,14,11,2,9,5,34,0
Dálcio,22,1996,GNB,MF,B-SAD,Primeira Liga,23,13,1207,0,18,2,25.0,1,0,0,467,552,8374,1924,211,240,183,202,64,92,0,12,54,7,1,57,4,0,0,25,11,0,10,0,0,0,81,6,12,674,24,135,398,153,9,674,13,6,7,398,2347,1082,29,24,3,18,24,455,41,32,19,16,13,3,9,28,19,13,4,9,13,11,1
Edgar Costa,31,1987,POR,MF,Marítimo,Primeira Liga,26,18,1585,4,35,9,23.3,6,0,0,422,697,8414,3059,179,234,159,226,75,189,3,25,53,12,8,61,5,0,0,26,57,6,118,1,0,0,84,23,29,868,18,130,398,357,18,868,13,7,6,397,2087,876,21,24,1,38,16,517,108,23,17,10,9,4,5,11,6,24,2,22,16,18,0
Edinho,36,1982,POR,FW,Feirense,Primeira Liga,24,14,1343,5,32,9,18.8,6,2,2,157,257,2045,374,90,139,49,81,5,10,0,5,14,1,0,20,2,0,0,23,27,10,3,0,0,0,32,51,73,391,20,40,207,152,37,389,7,4,3,195,1068,308,6,15,3,45,22,291,58,9,8,2,3,4,1,12,11,5,1,4,2,18,0
Edson Rodrigues Farias,26,1992,BRA,DF,Feirense,Primeira Liga,24,23,2082,0,13,3,27.1,0,0,0,598,897,11254,5366,254,313,249,345,78,170,2,15,48,19,9,50,6,0,0,31,74,2,61,1,0,0,131,12,31,1173,57,385,496,313,13,1173,65,39,26,518,3484,1618,50,51,7,40,48,550,72,61,42,37,16,8,25,56,31,24,5,19,55,31,0
Edu Machado,28,1990,POR,DF,Boavista,Primeira Liga,19,18,1638,0,10,1,24.5,0,0,0,561,773,9711,4826,275,333,215,284,56,117,2,14,47,12,10,60,4,1,1,25,25,2,60,0,1,1,59,22,27,966,51,288,414,272,6,966,20,12,8,337,2242,1071,39,17,3,21,15,434,66,26,20,17,8,1,14,28,14,23,8,15,44,46,1
Eduardo Henrique,23,1995,BRA,MF,B-SAD,Primeira Liga,24,19,1757,1,18,5,18.6,0,1,1,606,759,11396,3141,278,320,213,244,96,143,2,18,67,17,0,88,2,1,1,26,63,0,6,0,0,0,117,17,27,952,36,236,599,139,28,951,54,43,11,558,4040,1955,36,14,3,32,36,688,33,20,12,11,8,1,3,21,18,12,3,9,15,31,0
Eduardo Salvio,28,1990,ARG,FW,Benfica,Primeira Liga,14,7,656,2,35,13,17.2,0,0,1,212,306,2906,728,136,165,55,78,10,31,2,12,9,11,3,23,0,0,0,10,13,0,24,2,0,0,31,3,9,424,5,31,146,254,62,423,36,19,17,250,2226,1250,48,32,21,24,12,305,83,4,2,0,2,2,1,6,5,9,1,8,6,5,0
Eduardo Teixeira,25,1993,BRA,MF,Braga,Primeira Liga,6,2,220,0,3,0,0.0,0,0,0,76,102,1306,438,40,45,26,37,10,19,1,6,11,4,1,12,0,0,0,0,5,0,14,0,0,0,11,0,3,117,2,10,66,44,5,117,5,5,0,65,500,315,11,7,4,3,3,80,14,2,2,1,1,0,0,1,1,1,0,1,4,1,0
Eliseu Cassamá,24,1994,GNB,DF,Rio Ave,Primeira Liga,24,24,2081,0,6,1,19.1,0,0,0,808,1019,12762,3991,417,464,326,400,44,94,1,11,52,12,2,68,5,1,0,48,63,1,32,0,2,0,119,22,33,1271,74,382,604,303,17,1271,43,30,13,580,3797,2210,65,56,11,23,20,636,96,39,30,16,21,2,17,22,5,34,6,28,33,77,0
Emmanuel Hackman,23,1995,TOG,DF,Portimonense,Primeira Liga,15,10,916,0,7,2,13.5,0,0,0,387,524,6863,3332,161,183,179,225,38,81,1,6,26,5,2,40,1,0,0,17,6,1,13,0,0,0,57,31,16,627,31,221,284,127,11,627,10,4,6,267,1294,655,10,12,1,12,11,307,46,23,11,13,7,3,9,14,5,5,2,3,15,28,0
Erdem Şen,29,1989,BEL,MF,Chaves,Primeira Liga,6,2,260,0,1,0,0.0,0,0,0,57,80,851,426,33,39,16,22,5,9,0,2,10,0,0,8,1,0,0,4,0,0,1,0,0,0,11,5,9,117,9,40,64,15,2,117,1,0,1,40,151,51,0,1,0,2,2,48,1,6,5,4,2,0,1,6,5,3,0,3,10,10,0
Erik Nascimento,23,1995,BRA,FW,Aves,Primeira Liga,2,0,24,0,0,0,0.0,0,0,0,4,5,63,7,2,3,2,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,11,0,4,3,4,0,11,0,0,0,8,64,32,1,0,0,2,0,10,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0
Eulânio Ângelo Chipela Gomes,24,1994,GNB,DF,Marítimo,Primeira Liga,15,14,1271,0,4,1,26.6,0,0,0,398,588,6928,3399,183,221,163,220,39,100,2,11,32,8,4,45,0,0,0,14,18,2,36,0,0,0,80,19,20,757,40,244,320,212,7,757,26,14,12,330,2685,1349,38,31,4,28,23,340,47,19,15,11,8,0,5,9,4,22,7,15,25,29,0
Everton Nascimento de Mendonça,25,1993,BRA,MF,Marítimo,Primeira Liga,2,0,17,0,0,0,0.0,0,0,0,1,2,28,5,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,3,1,0,4,0,0,0,2,8,4,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Ewerton,25,1992,BRA,MF,Portimonense,Primeira Liga,15,13,1187,1,15,4,20.7,0,0,0,385,490,6450,1999,181,213,157,184,35,67,2,16,48,13,2,59,2,0,0,27,22,1,9,0,1,0,64,19,23,634,19,132,367,138,14,634,11,4,7,332,1399,591,9,10,1,21,21,395,27,41,28,20,15,6,5,14,9,18,4,14,13,13,1
Fabrício Baiano,26,1992,BRA,MF,Marítimo,Primeira Liga,24,19,1589,0,8,3,26.8,0,0,0,507,622,8444,2568,239,281,227,266,31,51,0,4,66,4,1,64,4,0,0,42,31,0,26,0,0,0,108,27,31,789,21,159,497,149,8,789,26,18,8,454,3331,1558,50,42,8,26,17,498,36,43,33,19,23,1,3,23,20,25,4,21,26,13,0
Facundo Ferreyra,27,1991,ARG,FW,Benfica,Primeira Liga,5,3,284,1,2,1,20.5,0,0,1,36,51,441,54,22,27,10,12,0,1,0,2,1,3,0,3,1,0,0,6,4,1,0,0,0,0,2,0,7,75,1,4,30,41,13,74,0,0,0,32,117,31,1,2,1,7,0,54,16,6,3,1,2,3,1,2,1,3,0,3,0,1,0
Fahd Moufi,22,1996,MAR,DF,Tondela,Primeira Liga,13,11,992,1,3,1,16.7,0,0,0,363,531,7118,3438,155,181,152,216,52,110,0,3,19,9,5,26,5,0,0,19,29,0,41,0,0,0,65,12,11,665,26,224,287,160,4,665,13,6,6,289,1340,532,16,15,2,16,10,311,26,27,20,19,5,3,5,9,4,19,3,16,20,30,0
Faissal Zangre,21,1997,BFA,MF,Chaves,Primeira Liga,2,1,82,0,3,1,27.7,0,0,0,25,31,352,78,16,19,8,9,1,1,0,0,1,1,0,5,0,0,0,5,2,0,1,0,0,0,8,1,3,42,0,9,24,10,0,42,1,0,1,35,189,55,1,1,0,3,4,31,5,4,3,2,2,0,1,2,1,1,0,1,1,0,0
Falaye Sacko,23,1995,MLI,DF,Vitória,Primeira Liga,28,27,2426,0,7,1,24.3,0,0,0,1064,1434,18168,7234,511,588,444,575,93,201,2,28,83,30,6,125,3,0,0,22,23,1,51,0,0,0,176,25,22,1705,90,542,762,417,19,1705,37,26,11,757,4365,2221,48,41,6,40,20,844,97,51,34,27,16,8,26,40,14,19,4,15,41,90,1
Federico Falcone,28,1990,ARG,FW,Boavista,Primeira Liga,23,9,1011,4,36,10,15.6,0,1,1,119,234,1593,289,76,137,31,55,4,10,0,0,13,0,0,14,3,0,0,26,25,6,7,0,0,0,32,72,71,368,16,38,176,159,38,367,10,3,7,159,851,331,13,7,4,30,20,266,48,12,8,3,7,2,0,3,3,6,1,5,1,15,0
Felipe,29,1989,BRA,DF,Porto,Primeira Liga,31,31,2765,1,27,8,11.5,0,0,0,1456,1724,30664,11855,399,459,791,871,239,340,2,7,117,2,0,135,10,0,0,39,23,2,2,0,0,1,146,124,41,2034,153,875,1069,96,57,2034,11,7,4,1005,5391,2879,10,15,2,11,7,1274,7,35,27,22,12,1,14,22,8,22,14,8,68,117,1
Felipe Aliste Lopes,30,1987,BRA,DF,Nacional,Primeira Liga,14,13,1215,0,7,0,0.0,0,0,0,438,541,9477,3130,104,120,266,295,66,115,0,1,20,0,0,29,2,0,0,11,5,0,0,0,1,0,37,38,27,678,74,358,310,14,10,678,1,1,0,322,2025,1159,7,2,1,7,4,387,0,16,13,15,0,1,4,7,3,13,8,5,29,63,0
