Player,Age,Born,Nation,Pos,Squad,Comp,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Adrián Marín,24,1997,ESP,DF,Famalicão,Primeira Liga,29,26,2296,4,11,7,15.4,0,0,0,935,1238,17158,8714,385,439,443,548,93,193,2,21,89,30,16,111,2,0,0,25,12,5,75,0,1,0,152,38,34,1460,83,465,667,346,28,1460,30,23,7,657,2827,1507,29,19,7,25,11,758,98,39,22,18,14,7,19,25,6,17,8,9,42,60,3
Adílio Santos,28,1993,BRA,FW,Arouca,Primeira Liga,9,1,156,0,3,0,0.0,0,0,0,27,40,377,53,19,25,6,9,2,3,0,1,1,1,1,0,3,0,0,8,7,1,1,0,0,0,13,5,12,70,1,14,34,24,4,70,4,1,3,29,184,110,4,3,0,7,3,38,12,4,2,2,1,1,1,5,4,3,0,3,0,2,0
Afonso Sousa,21,2000,POR,MF,B-SAD,Primeira Liga,30,28,2263,1,41,11,23.4,0,0,0,767,931,12898,3094,367,401,281,326,87,132,2,27,74,19,5,94,9,0,0,28,59,1,23,0,0,0,109,8,7,1155,14,121,745,311,33,1155,70,36,34,739,4058,2056,57,55,6,39,18,843,80,38,24,18,13,7,22,56,34,13,1,12,24,8,0
Afonso Taira,29,1992,POR,MF,B-SAD,Primeira Liga,1,0,16,0,0,0,0.0,0,0,0,10,15,179,91,4,5,5,5,1,4,0,0,2,0,0,3,0,1,0,2,0,0,0,0,0,0,1,0,0,17,1,3,12,2,0,17,0,0,0,7,27,3,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Alan Ruiz,27,1993,ARG,MF,Arouca,Primeira Liga,9,5,468,1,11,4,24.7,2,0,0,210,270,3608,1122,98,112,75,89,27,51,1,14,31,6,1,36,4,0,0,14,8,0,31,0,0,0,19,13,13,300,6,22,185,97,8,300,8,6,2,160,772,293,5,5,1,7,9,224,27,4,3,1,3,0,1,5,4,3,1,2,1,5,0
Alejandro Alvarado Jr.,18,2003,USA,MF,Vizela,Primeira Liga,4,1,59,0,0,0,0.0,0,0,0,13,24,147,29,9,11,2,7,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,2,0,31,1,7,17,7,1,31,0,0,0,9,27,9,0,0,0,0,0,17,2,4,4,0,4,0,3,3,0,0,0,0,0,1,0
Alex,22,1999,BRA,DF,Famalicão,Primeira Liga,19,17,1477,0,3,1,9.8,0,0,0,621,710,12190,4618,207,234,340,360,65,98,0,4,31,0,0,34,5,0,0,18,18,0,0,1,0,1,72,26,11,876,124,516,348,13,7,876,3,2,1,500,2587,1450,8,3,1,6,2,562,2,32,22,22,9,1,16,27,11,25,20,5,17,65,1
Alexandre Penetra,19,2001,POR,DF,Famalicão,Primeira Liga,30,30,2605,1,5,1,11.1,0,0,0,1179,1484,26056,10777,334,387,612,686,224,379,0,4,132,3,1,116,6,2,1,30,12,0,14,0,1,1,122,39,36,1750,157,880,802,73,11,1750,6,3,3,903,4268,2402,19,10,0,9,1,1125,2,42,29,25,15,2,28,43,15,15,9,6,68,105,0
Alexis Méndez,20,2000,USA,MF,Vizela,Primeira Liga,26,17,1451,1,20,4,24.4,4,0,0,432,596,6981,2460,223,259,151,187,41,102,0,17,41,9,5,63,7,0,0,25,15,1,69,0,1,0,101,9,29,718,25,142,370,218,9,718,22,10,12,355,1557,766,16,15,2,20,11,401,49,27,12,12,12,3,10,26,16,5,1,4,13,9,0
Alfa Semedo,23,1997,GNB,MF,Vitória,Primeira Liga,26,18,1473,0,21,7,21.2,0,0,0,658,811,12262,3471,267,305,298,354,80,111,0,9,50,1,1,65,8,3,1,37,14,2,6,0,1,0,105,52,42,988,52,250,643,110,20,988,17,13,4,497,2220,859,6,4,2,18,6,560,4,42,27,16,20,6,18,42,24,14,4,10,27,28,1
Ali Alipour,25,1995,IRN,FW,Marítimo,Primeira Liga,34,16,1797,7,40,18,13.9,0,1,1,248,359,3479,484,161,202,68,108,11,24,1,22,15,6,0,23,4,0,0,24,36,13,10,2,0,0,43,52,57,553,18,47,248,262,81,552,26,15,11,299,1400,527,20,6,10,58,15,394,113,14,10,3,9,2,1,9,8,16,2,14,2,14,0
Alioune Ndour,20,2001,SEN,FW,B-SAD,Primeira Liga,19,9,829,2,18,8,19.9,0,0,0,77,122,1134,256,44,65,19,31,7,10,0,2,8,1,0,7,1,1,0,18,8,9,5,0,0,0,21,20,27,256,4,22,120,116,17,256,21,12,9,149,816,263,9,9,4,59,18,191,43,6,3,0,3,3,3,5,2,5,1,4,2,4,0
Allano,26,1995,BRA,FW,Santa Clara,Primeira Liga,19,14,1092,2,11,0,0.0,0,2,2,325,449,5015,1328,183,219,104,141,25,54,4,15,23,11,0,41,7,2,1,31,40,4,24,0,0,0,73,9,15,633,19,100,316,233,27,631,49,27,22,382,2524,1123,33,27,9,48,14,450,87,25,16,13,8,4,7,19,12,26,5,21,10,9,0
Almoatasem Al Musrati,25,1996,LBY,MF,Braga,Primeira Liga,30,30,2565,1,20,7,22.9,0,0,0,1472,1757,30668,8353,503,576,651,726,279,367,2,31,192,17,1,189,10,0,0,39,20,0,3,0,0,0,234,49,38,2009,60,436,1319,265,10,2009,15,7,8,1101,4489,1884,11,22,2,27,18,1384,8,63,34,22,33,8,23,50,27,26,9,17,43,28,1
Amarildo,22,1999,BRA,DF,Famalicão,Primeira Liga,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anderson,23,1998,BRA,FW,Portimonense,Primeira Liga,22,9,1029,1,15,5,22.0,1,0,1,274,350,3946,822,163,187,84,107,14,21,0,10,16,3,0,28,2,0,0,14,19,1,12,1,0,0,71,1,10,513,6,64,246,222,30,512,64,31,33,337,2270,976,32,23,10,42,24,342,59,18,11,6,8,4,7,19,12,13,0,13,5,3,0
Anderson Carvalho,31,1990,BRA,MF,Santa Clara,Primeira Liga,27,23,1898,0,21,1,23.1,0,0,0,527,704,9611,2678,194,244,266,319,52,99,0,9,46,5,0,63,10,0,0,35,39,0,9,0,0,0,117,11,15,933,31,214,620,111,12,933,19,13,6,407,1859,775,11,7,4,22,19,489,16,63,40,21,36,6,25,62,37,15,3,12,42,24,0
Anderson Jesus,26,1995,BRA,DF,Vizela,Primeira Liga,17,17,1530,0,7,1,10.8,0,0,0,480,611,9690,4054,136,159,281,311,56,121,0,7,28,0,0,32,4,0,0,11,6,0,1,0,0,0,58,54,39,790,118,437,324,34,25,790,0,0,0,425,1951,884,1,3,1,13,0,469,2,13,11,11,2,0,10,19,9,18,13,5,28,76,1
Andrija Luković,26,1994,SRB,MF,B-SAD,Primeira Liga,18,10,891,0,18,6,25.5,2,0,0,259,367,4720,1509,114,141,109,137,29,70,1,10,30,4,2,23,4,0,0,17,10,1,33,0,0,0,41,8,11,456,15,99,264,97,8,456,6,3,3,204,971,465,8,6,1,8,3,257,13,14,7,5,7,2,6,17,11,8,4,4,14,10,0
André Almeida,30,1990,POR,DF,Benfica,Primeira Liga,15,9,805,0,4,0,0.0,0,0,0,481,609,8180,2674,206,241,232,286,28,52,0,10,30,15,7,57,3,1,1,13,7,0,38,0,0,0,30,11,12,696,26,163,309,228,20,696,11,2,9,423,1833,975,21,20,1,13,2,473,58,18,9,6,8,4,10,18,8,12,3,9,3,11,0
André Amaro,18,2002,POR,DF,Vitória,Primeira Liga,7,6,564,0,0,0,0.0,0,0,0,280,320,6044,2014,61,68,170,182,48,65,0,2,16,0,0,13,3,0,0,6,4,0,0,0,0,0,32,17,7,365,41,220,141,5,2,365,2,2,0,228,1078,518,1,3,0,3,3,246,1,8,6,8,0,0,6,10,4,6,3,3,6,19,0
André André,31,1989,POR,MF,Vitória,Primeira Liga,14,13,932,1,6,0,0.0,0,1,1,404,469,6462,1786,193,212,166,179,28,45,0,11,44,7,1,65,5,0,0,25,38,0,6,0,0,0,58,6,8,557,13,80,319,165,26,556,21,12,9,338,1343,605,14,14,4,21,11,411,31,23,15,5,11,7,10,19,9,9,5,4,8,3,0
André Bukia,26,1995,COD,FW,Arouca,Primeira Liga,32,32,2565,4,55,11,21.7,1,0,0,442,634,7121,1802,256,315,141,188,37,81,2,20,34,24,5,80,5,0,0,48,112,3,64,0,0,0,151,6,18,1030,14,110,403,543,61,1030,114,44,70,736,4877,2037,81,52,22,100,57,759,200,24,12,9,8,7,18,34,16,22,0,22,15,9,0
André Castro,33,1988,POR,MF,Braga,Primeira Liga,21,14,1150,0,14,4,12.8,0,0,0,446,568,8337,1744,185,227,174,217,71,90,2,9,44,6,1,54,4,0,0,30,9,0,5,0,0,0,78,23,28,713,23,128,446,149,23,713,9,5,4,328,1555,707,17,11,2,17,5,434,27,25,11,4,13,8,8,27,19,20,5,15,10,11,0
André Clóvis,23,1997,BRA,FW,Estoril,Primeira Liga,23,7,874,1,21,6,15.7,0,0,1,99,142,1414,271,58,71,33,44,2,6,1,6,5,4,2,9,0,0,0,26,20,12,5,0,0,0,30,20,33,243,6,24,96,127,34,242,10,4,6,111,556,237,10,4,7,27,10,157,41,5,2,1,3,1,2,6,4,9,2,7,6,4,0
André Filipe Rio Liberal,18,2002,POR,FW,Gil Vicente FC,Primeira Liga,1,0,5,0,0,0,0.0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,3,2,0,5,0,0,0,2,10,8,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
André Franco,23,1998,POR,MF,Estoril,Primeira Liga,33,29,2524,11,54,19,21.2,9,5,5,593,855,10392,3139,269,323,255,328,58,161,4,43,62,27,5,103,5,1,0,23,25,8,113,2,0,0,127,10,16,1105,38,184,472,459,65,1100,53,36,17,545,3415,1928,57,32,13,43,21,639,122,34,19,13,15,6,15,30,15,18,2,16,16,30,0
André Horta,24,1996,POR,MF,Braga,Primeira Liga,28,19,1567,1,43,9,27.2,0,0,0,998,1150,18195,4119,432,459,436,476,104,167,2,24,126,20,3,138,3,1,0,26,18,0,18,0,1,0,109,4,10,1291,12,172,806,327,18,1291,33,25,8,872,4684,2490,42,31,6,21,17,1034,57,29,14,9,14,6,11,41,30,15,2,13,7,4,1
André Lopes,19,2001,POR,DF,B-SAD,Primeira Liga,1,1,90,0,0,0,0.0,0,0,0,6,11,79,43,3,4,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,16,2,10,5,1,0,16,1,0,1,8,43,2,0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
André Luis,27,1994,BRA,FW,Moreirense,Primeira Liga,30,12,1332,6,36,13,17.3,5,0,0,253,409,3352,971,151,215,71,116,10,18,1,15,34,11,1,53,5,0,0,18,28,3,7,0,0,0,44,113,76,587,19,42,278,270,64,587,21,14,7,284,1082,349,7,13,3,50,20,435,85,8,5,0,4,4,2,13,11,15,1,14,2,17,0
André Ricardo,20,2000,POR,FW,Famalicão,Primeira Liga,4,0,73,0,4,1,17.1,0,0,0,11,18,240,97,4,5,5,6,2,5,0,0,3,0,0,4,2,0,0,3,1,0,1,0,0,0,6,0,2,37,1,5,19,14,4,37,5,1,4,23,219,65,2,3,0,5,2,21,6,1,1,0,1,0,1,2,1,1,0,1,1,0,0
André Silva,24,1997,BRA,FW,Arouca,Primeira Liga,31,30,2532,9,74,23,20.4,8,0,0,504,750,7432,1525,300,399,149,219,31,49,3,37,42,12,4,63,6,2,1,38,47,6,28,1,0,0,86,49,87,1090,18,69,515,525,108,1090,56,35,21,625,3569,1345,60,39,18,115,54,809,191,16,7,1,8,7,6,20,14,10,0,10,10,17,0
André Teles,24,1997,POR,MF,Marítimo,Primeira Liga,3,1,109,0,3,0,0.0,0,0,0,66,73,1272,346,21,24,36,39,8,8,0,1,10,0,0,10,0,0,0,3,1,0,1,0,0,0,12,0,1,82,0,11,61,13,1,82,2,0,2,54,192,93,1,1,0,1,1,58,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0
André Vidigal,22,1998,POR,FW,Marítimo,Primeira Liga,33,25,2150,1,37,9,20.6,0,0,0,433,592,7526,1380,215,264,155,202,53,79,3,16,23,23,13,38,6,1,1,31,43,12,58,0,0,0,111,6,32,860,28,156,359,360,47,860,78,38,40,573,4510,1897,59,44,18,64,40,603,150,28,16,10,14,4,8,20,12,17,0,17,9,15,1
Andrés Sarmiento,23,1998,COL,FW,Vizela,Primeira Liga,9,2,143,0,4,3,19.0,0,0,0,20,28,267,44,14,19,4,5,1,2,0,1,0,0,0,0,0,0,0,3,2,2,1,0,0,0,8,0,2,47,1,11,18,18,5,47,4,2,2,29,133,41,1,1,0,7,5,33,9,2,1,2,0,0,1,4,3,0,0,0,0,0,0
Antoine Léautey,25,1996,FRA,FW,Gil Vicente FC,Primeira Liga,27,16,1455,2,27,8,17.2,0,0,0,407,498,6117,1138,218,241,126,162,32,40,2,12,18,19,11,28,4,0,0,18,16,10,46,0,0,0,71,2,5,655,6,74,235,358,51,655,64,34,30,455,3153,1355,65,23,29,34,23,510,161,14,9,2,9,3,5,15,10,12,0,12,10,1,0
Antony,19,2001,BRA,FW,Arouca,Primeira Liga,21,5,666,2,11,4,19.1,0,0,0,168,238,2191,412,109,123,46,69,5,15,0,1,10,6,1,14,1,0,0,14,15,4,12,0,0,0,44,12,18,363,3,44,169,155,25,363,33,16,17,205,1289,528,21,10,6,27,9,235,65,21,12,11,6,4,9,20,11,9,0,9,7,3,0
António Montez,19,2001,POR,MF,B-SAD,Primeira Liga,1,1,90,0,0,0,0.0,0,0,0,1,3,21,4,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,11,0,0,0,11,0,0,0,2,1,0,0,0,0,0,0,3,0,1,1,1,0,0,1,1,0,1,1,0,0,7,0
António Xavier,29,1992,POR,FW,Estoril,Primeira Liga,21,7,652,0,5,3,18.5,0,0,0,129,192,2124,533,77,98,32,44,17,31,0,4,3,6,2,9,1,0,0,7,13,2,24,0,0,0,38,2,1,251,5,40,106,114,9,251,16,12,4,156,1119,464,14,14,1,11,8,181,52,6,6,1,4,1,3,13,10,6,0,6,7,3,0
Arsénio Martins Lafuente Nunes,31,1989,POR,FW,Arouca,Primeira Liga,33,28,2188,2,44,17,18.3,1,0,0,515,735,8089,2484,284,337,165,234,46,118,3,31,41,22,9,62,7,0,0,22,37,6,105,2,1,0,93,12,16,958,13,99,410,458,53,958,54,28,26,546,2965,1234,38,28,8,38,17,639,125,26,17,5,16,5,10,32,22,17,2,15,14,12,0
Arthur,23,1998,BRA,FW,Estoril,Primeira Liga,28,27,2194,2,26,8,20.2,1,0,0,489,676,7407,2005,279,325,156,197,35,93,4,41,23,17,7,65,5,1,1,29,34,13,97,1,0,0,102,9,12,919,12,140,318,483,56,919,85,41,44,535,3994,1949,65,44,27,41,31,603,181,32,19,9,14,9,8,25,17,20,1,19,15,17,0
Artur Jorge Marques Amorim,26,1994,POR,DF,Moreirense,Primeira Liga,23,23,1996,1,8,3,14.6,0,0,0,617,816,13086,4871,171,202,358,406,85,188,0,1,43,0,0,37,9,0,0,28,9,1,4,0,1,0,115,41,44,1014,111,548,447,32,13,1014,2,1,1,517,2447,1094,2,5,0,7,1,547,4,26,18,14,11,1,15,24,9,23,12,11,34,87,1
Aylton Boa Morte,27,1993,POR,FW,Portimonense,Primeira Liga,17,14,1107,3,15,5,18.5,0,1,1,181,256,2425,495,118,143,42,64,8,16,1,10,14,10,4,20,2,0,0,22,24,11,15,0,0,0,49,5,15,382,9,47,137,213,35,381,41,22,19,268,1708,855,37,21,13,37,13,293,102,10,6,3,2,5,7,19,12,7,0,7,6,8,0
Baptiste Aloé,27,1994,FRA,DF,Arouca,Primeira Liga,1,1,67,0,1,0,0.0,0,0,0,31,33,511,221,14,15,16,16,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,42,7,23,18,1,1,42,0,0,0,19,55,31,0,0,0,0,0,26,0,1,0,0,1,0,1,1,0,0,0,0,3,4,0
Bebeto,31,1990,BRA,DF,Tondela,Primeira Liga,22,16,1384,0,3,0,0.0,0,0,0,513,706,8748,3431,237,272,220,284,45,111,1,7,25,9,5,41,5,0,0,29,23,3,45,1,0,0,90,17,23,918,42,360,375,198,8,918,19,11,8,404,2008,887,20,20,1,26,8,443,56,69,49,41,24,4,44,73,29,27,2,25,31,29,0
Berna,18,2002,POR,MF,Braga,Primeira Liga,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardo Silva,20,2001,POR,DF,Famalicão,Primeira Liga,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bernardo Vital,20,2000,POR,DF,Estoril,Primeira Liga,17,15,1389,1,4,2,10.5,0,0,0,630,734,13682,3641,116,134,428,462,86,132,0,1,29,0,0,44,3,1,1,19,19,0,0,0,0,1,59,27,29,864,159,517,339,12,5,864,1,1,0,491,2974,2050,10,2,0,6,2,576,1,6,4,3,3,0,4,9,5,26,23,3,10,58,0
Beto,23,1998,GNB,FW,Portimonense,Primeira Liga,3,3,267,2,7,4,10.9,0,0,0,25,40,346,56,15,22,7,12,2,2,0,1,0,0,0,2,1,0,0,5,5,5,3,0,0,0,9,10,7,69,4,7,26,38,10,69,4,2,2,39,227,123,4,6,1,4,4,49,14,0,0,0,0,0,0,2,2,4,0,4,0,4,0
Bilel Aouacheria,27,1994,FRA,FW,Gil Vicente FC,Primeira Liga,22,8,643,0,9,2,22.1,0,0,0,168,239,2246,616,108,140,47,61,6,15,1,7,7,5,3,8,5,0,0,16,11,0,24,0,0,0,33,7,13,318,4,42,104,179,14,318,26,13,13,196,1106,644,27,16,5,18,6,227,64,7,3,1,4,2,2,3,1,5,0,5,4,5,0
Boubacar Hanne,22,1999,POR,FW,Gil Vicente FC,Primeira Liga,13,1,255,1,8,2,22.1,0,0,0,91,119,1300,338,56,62,29,34,3,11,3,10,3,8,0,15,0,0,0,8,8,1,9,0,0,0,13,3,3,164,1,11,32,122,17,164,18,6,12,115,728,279,12,3,5,4,5,131,50,5,4,2,3,0,0,5,5,2,0,2,0,1,0
Braima Sambú,20,2001,POR,MF,B-SAD,Primeira Liga,13,8,711,0,4,0,0.0,0,0,0,197,240,3429,732,83,101,84,96,20,26,0,5,10,1,0,17,3,0,0,19,18,0,2,0,0,0,50,9,9,323,21,85,202,40,0,323,4,3,1,159,613,184,1,3,0,15,5,171,5,16,6,9,4,3,13,24,11,12,2,10,11,13,0
Bruninho,22,1999,BRA,FW,Arouca,Primeira Liga,12,0,296,1,27,8,15.5,0,0,0,24,53,361,81,11,22,7,17,3,4,0,2,4,1,0,6,1,0,0,11,10,5,1,0,0,0,6,12,17,119,1,4,37,78,40,119,4,2,2,48,217,54,2,3,1,9,8,78,22,4,2,0,2,2,1,2,1,6,0,6,1,1,0
Bruno Duarte,25,1996,BRA,FW,Vitória,Primeira Liga,31,8,1011,7,29,12,14.2,0,1,1,159,236,2278,532,95,131,35,55,17,23,3,14,16,9,1,20,3,0,0,15,11,5,11,1,0,0,21,37,68,339,16,27,157,157,45,338,8,6,2,163,661,277,9,8,5,25,9,252,60,6,4,1,4,1,1,8,7,4,0,4,4,15,0
Bruno Lourenço,23,1998,POR,FW,Estoril,Primeira Liga,26,14,1141,2,19,7,17.2,0,0,0,236,322,3326,754,154,181,57,79,15,22,3,12,18,4,1,31,7,0,0,31,23,8,7,0,0,0,55,10,18,428,8,63,188,182,26,428,15,7,8,254,1226,624,16,11,4,35,9,297,74,8,3,2,4,2,5,22,17,3,0,3,3,10,1
Bruno Nascimento,24,1997,BRA,FW,Famalicão,Primeira Liga,33,21,1957,5,38,13,16.2,1,0,0,434,592,6833,1630,233,272,145,193,32,65,4,27,35,27,8,65,2,0,0,25,71,22,42,0,0,0,118,19,43,954,10,123,383,476,85,954,116,57,59,628,4886,2402,84,52,26,98,29,664,175,35,21,15,11,9,18,40,22,30,0,30,16,14,0
Bruno Reis,22,1999,POR,MF,Portimonense,Primeira Liga,2,0,66,0,0,0,0.0,0,0,0,18,21,322,68,8,8,6,7,3,4,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,27,0,8,21,0,0,27,1,1,0,16,83,48,1,0,0,1,0,16,0,2,2,1,1,0,1,3,2,0,0,0,0,0,0
Bruno Rodrigues,20,2001,POR,DF,Braga,Primeira Liga,11,7,580,0,1,0,0.0,0,0,0,313,370,6248,1776,80,94,205,225,27,46,0,0,5,0,0,9,2,1,0,9,1,0,0,0,0,0,43,16,23,422,49,248,171,3,2,422,0,0,0,251,1088,445,1,1,0,1,0,272,0,6,5,3,3,0,3,4,1,2,1,1,7,25,0
Bruno Tabata,24,1997,BRA,FW,Sporting CP,Primeira Liga,21,2,404,3,13,5,17.8,0,1,1,174,230,2921,649,88,100,65,88,19,33,1,13,14,6,5,11,1,1,0,5,15,1,28,1,0,0,33,2,12,298,1,36,146,126,19,297,18,14,4,178,932,386,11,9,2,8,13,198,42,16,11,8,6,2,6,11,5,4,0,4,3,2,0
