Player,Age,Born,Nation,Pos,Squad,Comp,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Aaron Bastiaans,18.0,2002.0,NED,FW,VVV-Venlo,Eredivisie,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,27.0,10.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,3.0,5.0,3.0,0.0,10.0,1.0,1.0,0.0,5.0,31.0,10.0,0.0,1.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
Aaron Meijers,32.0,1987.0,NED,DF,Sparta R'dam,Eredivisie,24.0,12.0,1128.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,421.0,623.0,7212.0,3617.0,211.0,253.0,156.0,221.0,45.0,115.0,5.0,14.0,35.0,10.0,3.0,41.0,2.0,0.0,0.0,13.0,13.0,0.0,49.0,1.0,0.0,0.0,75.0,24.0,10.0,778.0,48.0,261.0,296.0,224.0,6.0,778.0,12.0,5.0,7.0,276.0,1550.0,804.0,23.0,15.0,3.0,13.0,8.0,338.0,48.0,40.0,27.0,25.0,14.0,1.0,21.0,36.0,15.0,16.0,6.0,10.0,12.0,36.0,0.0
Abdenasser El Khayati,31.0,1989.0,NED,MF,ADO Den Haag,Eredivisie,11.0,11.0,864.0,2.0,17.0,8.0,25.7,0.0,1.0,2.0,294.0,377.0,4643.0,1188.0,150.0,175.0,111.0,137.0,23.0,41.0,1.0,5.0,30.0,8.0,1.0,49.0,1.0,0.0,0.0,2.0,8.0,1.0,27.0,0.0,0.0,0.0,45.0,2.0,5.0,471.0,3.0,55.0,242.0,183.0,28.0,469.0,32.0,17.0,15.0,315.0,1737.0,772.0,25.0,21.0,3.0,24.0,12.0,353.0,45.0,8.0,2.0,4.0,4.0,0.0,4.0,12.0,8.0,5.0,0.0,5.0,0.0,2.0,1.0
Abdou Harroui,22.0,1998.0,NED,MF,Sparta R'dam,Eredivisie,32.0,32.0,2769.0,6.0,75.0,32.0,20.9,3.0,0.0,0.0,1153.0,1428.0,22380.0,6073.0,440.0,515.0,530.0,589.0,162.0,248.0,2.0,39.0,123.0,22.0,7.0,184.0,1.0,0.0,0.0,35.0,58.0,1.0,45.0,1.0,0.0,0.0,263.0,32.0,28.0,1969.0,50.0,321.0,1132.0,562.0,74.0,1969.0,122.0,65.0,57.0,1158.0,7393.0,3339.0,100.0,74.0,26.0,103.0,79.0,1236.0,119.0,99.0,57.0,37.0,52.0,10.0,28.0,76.0,48.0,40.0,5.0,35.0,31.0,22.0,1.0
Achraf El Bouchataoui,20.0,2000.0,NED,MF,Feyenoord,Eredivisie,3.0,1.0,104.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,137.0,151.0,2413.0,661.0,55.0,57.0,59.0,61.0,16.0,24.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,154.0,3.0,15.0,130.0,9.0,1.0,154.0,1.0,1.0,0.0,103.0,529.0,268.0,0.0,0.0,0.0,1.0,1.0,135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0
Adam Maher,27.0,1993.0,NED,MF,Utrecht,Eredivisie,25.0,25.0,2175.0,2.0,32.0,11.0,29.9,4.0,1.0,2.0,1306.0,1779.0,25963.0,9421.0,495.0,575.0,576.0,683.0,209.0,427.0,4.0,62.0,184.0,28.0,3.0,221.0,5.0,0.0,0.0,44.0,58.0,0.0,193.0,0.0,0.0,0.0,242.0,45.0,33.0,2128.0,69.0,411.0,1287.0,474.0,10.0,2126.0,55.0,33.0,22.0,1133.0,6236.0,2947.0,42.0,39.0,3.0,41.0,36.0,1212.0,41.0,69.0,44.0,30.0,35.0,4.0,22.0,48.0,26.0,39.0,10.0,29.0,46.0,37.0,1.0
Adil Auassar,33.0,1986.0,NED,MF,Sparta R'dam,Eredivisie,30.0,29.0,2408.0,0.0,27.0,3.0,26.3,0.0,0.0,0.0,691.0,1058.0,14042.0,5172.0,236.0,323.0,332.0,442.0,110.0,248.0,1.0,19.0,108.0,22.0,1.0,115.0,5.0,1.0,0.0,49.0,31.0,2.0,12.0,0.0,1.0,0.0,186.0,63.0,31.0,1396.0,82.0,385.0,869.0,158.0,10.0,1396.0,22.0,13.0,9.0,607.0,2848.0,1155.0,9.0,16.0,0.0,29.0,9.0,668.0,11.0,68.0,39.0,26.0,36.0,6.0,23.0,50.0,27.0,46.0,12.0,34.0,48.0,51.0,2.0
Adrian Fein,21.0,1999.0,GER,MF,PSV Eindhoven,Eredivisie,13.0,4.0,412.0,1.0,6.0,5.0,16.5,0.0,0.0,0.0,300.0,358.0,4588.0,1161.0,164.0,186.0,102.0,113.0,21.0,31.0,1.0,3.0,30.0,7.0,0.0,26.0,0.0,0.0,0.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,31.0,4.0,4.0,398.0,2.0,44.0,219.0,136.0,12.0,398.0,5.0,3.0,2.0,273.0,1473.0,795.0,15.0,18.0,2.0,4.0,4.0,309.0,20.0,3.0,2.0,0.0,3.0,0.0,3.0,10.0,7.0,8.0,0.0,8.0,6.0,1.0,0.0
Adrian Szöke,22.0,1998.0,HUN,FW,Heracles Almelo,Eredivisie,19.0,7.0,639.0,1.0,14.0,5.0,15.6,1.0,0.0,0.0,92.0,131.0,1234.0,168.0,47.0,61.0,32.0,47.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,10.0,1.0,1.0,0.0,17.0,10.0,2.0,0.0,0.0,0.0,0.0,8.0,12.0,26.0,196.0,2.0,14.0,98.0,86.0,28.0,196.0,10.0,3.0,6.0,108.0,607.0,161.0,6.0,5.0,2.0,25.0,10.0,151.0,27.0,4.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,1.0,2.0,0.0
Adrián Dalmau,26.0,1994.0,ESP,FW,Utrecht,Eredivisie,19.0,5.0,663.0,4.0,29.0,10.0,11.8,0.0,0.0,0.0,63.0,102.0,981.0,154.0,37.0,56.0,24.0,33.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,8.0,2.0,1.0,1.0,14.0,9.0,4.0,0.0,0.0,0.0,0.0,12.0,16.0,26.0,200.0,6.0,9.0,78.0,114.0,45.0,200.0,11.0,1.0,10.0,101.0,523.0,160.0,5.0,3.0,4.0,26.0,13.0,143.0,38.0,3.0,3.0,0.0,2.0,1.0,0.0,6.0,6.0,9.0,0.0,9.0,0.0,5.0,0.0
Ahmed El Messaoudi,24.0,1995.0,MAR,MF,Groningen,Eredivisie,28.0,25.0,2223.0,8.0,50.0,17.0,17.6,3.0,0.0,0.0,530.0,715.0,8737.0,2388.0,262.0,330.0,184.0,233.0,57.0,87.0,2.0,27.0,69.0,7.0,0.0,88.0,2.0,0.0,0.0,47.0,25.0,3.0,12.0,0.0,0.0,0.0,115.0,45.0,35.0,1027.0,25.0,154.0,543.0,353.0,67.0,1027.0,73.0,51.0,22.0,576.0,3416.0,1510.0,40.0,37.0,9.0,69.0,47.0,660.0,80.0,32.0,21.0,19.0,9.0,4.0,12.0,30.0,18.0,32.0,3.0,29.0,32.0,14.0,1.0
Ahmed Kutucu,20.0,2000.0,TUR,FW,Heracles Almelo,Eredivisie,15.0,3.0,400.0,0.0,10.0,3.0,18.8,0.0,0.0,0.0,86.0,126.0,1314.0,248.0,45.0,56.0,31.0,44.0,6.0,9.0,1.0,3.0,11.0,2.0,0.0,8.0,1.0,0.0,0.0,3.0,5.0,0.0,3.0,1.0,0.0,0.0,15.0,6.0,6.0,196.0,6.0,21.0,110.0,72.0,15.0,196.0,15.0,11.0,4.0,112.0,713.0,287.0,8.0,3.0,4.0,18.0,14.0,137.0,23.0,9.0,5.0,1.0,8.0,0.0,5.0,9.0,4.0,9.0,1.0,8.0,0.0,3.0,0.0
Ahmed Touba,22.0,1998.0,ALG,DF,RKC Waalwijk,Eredivisie,32.0,32.0,2876.0,3.0,24.0,8.0,16.6,0.0,0.0,0.0,1196.0,1480.0,24187.0,9017.0,381.0,450.0,647.0,728.0,155.0,258.0,1.0,5.0,107.0,7.0,2.0,108.0,5.0,0.0,0.0,32.0,25.0,0.0,5.0,0.0,1.0,0.0,203.0,92.0,66.0,1880.0,259.0,955.0,880.0,72.0,28.0,1880.0,34.0,25.0,9.0,1151.0,7867.0,5075.0,37.0,26.0,0.0,39.0,13.0,1109.0,5.0,38.0,20.0,31.0,7.0,0.0,20.0,40.0,20.0,46.0,25.0,21.0,68.0,127.0,1.0
Ajdin Hrustic,24.0,1996.0,AUS,FW,Groningen,Eredivisie,1.0,1.0,82.0,0.0,4.0,1.0,22.4,1.0,0.0,0.0,35.0,43.0,932.0,309.0,14.0,14.0,10.0,11.0,11.0,15.0,0.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,59.0,0.0,4.0,26.0,29.0,4.0,59.0,5.0,1.0,4.0,32.0,277.0,139.0,3.0,5.0,1.0,1.0,2.0,41.0,7.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Albert Guðmundsson,23.0,1997.0,ISL,MF,AZ Alkmaar,Eredivisie,26.0,25.0,1961.0,7.0,56.0,19.0,13.2,0.0,1.0,1.0,602.0,760.0,8624.0,2093.0,330.0,388.0,213.0,248.0,25.0,46.0,4.0,32.0,55.0,24.0,2.0,94.0,0.0,0.0,0.0,15.0,35.0,4.0,22.0,1.0,0.0,1.0,99.0,5.0,14.0,1015.0,14.0,99.0,459.0,469.0,102.0,1014.0,64.0,41.0,23.0,674.0,3861.0,1571.0,48.0,42.0,24.0,86.0,28.0,772.0,177.0,20.0,6.0,5.0,11.0,4.0,7.0,35.0,28.0,8.0,1.0,7.0,16.0,3.0,0.0
Alessio da Cruz,23.0,1997.0,NED,FW,Groningen,Eredivisie,22.0,18.0,1470.0,4.0,22.0,12.0,14.4,0.0,0.0,0.0,258.0,357.0,4050.0,915.0,134.0,169.0,87.0,111.0,20.0,38.0,3.0,19.0,21.0,9.0,4.0,31.0,5.0,0.0,0.0,22.0,25.0,5.0,31.0,0.0,0.0,0.0,62.0,26.0,43.0,552.0,16.0,55.0,231.0,277.0,47.0,552.0,58.0,35.0,23.0,325.0,2778.0,1174.0,47.0,36.0,17.0,63.0,30.0,371.0,98.0,6.0,5.0,3.0,3.0,0.0,3.0,13.0,10.0,11.0,1.0,10.0,6.0,15.0,0.0
Alexander Jeremejeff,26.0,1993.0,SWE,FW,Twente,Eredivisie,9.0,0.0,125.0,1.0,3.0,2.0,15.5,0.0,0.0,0.0,24.0,37.0,332.0,64.0,16.0,23.0,5.0,7.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,55.0,2.0,2.0,24.0,29.0,5.0,55.0,2.0,1.0,1.0,26.0,87.0,27.0,2.0,2.0,1.0,5.0,1.0,44.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
Aliou Badara Baldé,17.0,2002.0,SEN,FW,Feyenoord,Eredivisie,3.0,0.0,43.0,0.0,4.0,1.0,13.7,0.0,0.0,0.0,9.0,14.0,112.0,53.0,4.0,6.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,29.0,0.0,5.0,12.0,12.0,6.0,29.0,3.0,1.0,2.0,17.0,119.0,60.0,4.0,1.0,1.0,4.0,1.0,16.0,6.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0
Alois Oroz,19.0,2000.0,CRO,DF,Vitesse,Eredivisie,7.0,3.0,267.0,0.0,6.0,1.0,15.1,0.0,0.0,0.0,136.0,164.0,2470.0,1002.0,53.0,56.0,69.0,85.0,11.0,17.0,0.0,2.0,19.0,4.0,1.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,11.0,7.0,199.0,6.0,61.0,109.0,29.0,6.0,199.0,1.0,0.0,1.0,62.0,238.0,129.0,2.0,1.0,0.0,2.0,1.0,114.0,7.0,8.0,6.0,4.0,3.0,1.0,3.0,6.0,3.0,3.0,1.0,2.0,7.0,5.0,0.0
Amar Ćatić,21.0,1999.0,BIH,FW,ADO Den Haag,Eredivisie,14.0,4.0,452.0,0.0,4.0,2.0,16.6,0.0,0.0,0.0,94.0,133.0,1357.0,212.0,58.0,73.0,29.0,41.0,5.0,11.0,0.0,6.0,7.0,2.0,1.0,4.0,2.0,0.0,0.0,5.0,3.0,0.0,9.0,0.0,0.0,0.0,23.0,5.0,10.0,177.0,4.0,17.0,75.0,88.0,14.0,177.0,17.0,8.0,9.0,105.0,829.0,404.0,14.0,7.0,6.0,11.0,10.0,119.0,32.0,8.0,5.0,3.0,2.0,3.0,2.0,6.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0
Anas Tahiri,25.0,1995.0,BEL,MF,RKC Waalwijk,Eredivisie,33.0,33.0,2696.0,1.0,26.0,8.0,27.3,0.0,1.0,1.0,1328.0,1620.0,20604.0,5351.0,722.0,802.0,418.0,498.0,117.0,192.0,4.0,38.0,127.0,33.0,4.0,173.0,1.0,0.0,0.0,19.0,33.0,2.0,54.0,0.0,0.0,0.0,173.0,8.0,12.0,1886.0,46.0,344.0,1003.0,562.0,24.0,1885.0,60.0,38.0,22.0,1123.0,6102.0,2380.0,57.0,42.0,8.0,57.0,37.0,1342.0,110.0,35.0,19.0,15.0,16.0,4.0,18.0,43.0,25.0,25.0,2.0,23.0,37.0,14.0,1.0
Anastasios Donis,23.0,1996.0,GRE,MF,VVV-Venlo,Eredivisie,5.0,1.0,184.0,0.0,7.0,2.0,22.1,0.0,0.0,0.0,40.0,51.0,553.0,148.0,25.0,27.0,10.0,12.0,1.0,3.0,0.0,2.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,2.0,82.0,2.0,10.0,41.0,34.0,7.0,82.0,12.0,5.0,7.0,51.0,470.0,268.0,7.0,4.0,3.0,5.0,5.0,55.0,16.0,4.0,2.0,2.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Anco Jansen,31.0,1989.0,NED,FW,Emmen,Eredivisie,17.0,8.0,639.0,1.0,6.0,1.0,23.6,0.0,1.0,1.0,232.0,334.0,3354.0,772.0,127.0,149.0,68.0,102.0,16.0,40.0,0.0,8.0,12.0,5.0,2.0,23.0,2.0,1.0,0.0,10.0,13.0,4.0,44.0,0.0,0.0,0.0,24.0,4.0,17.0,398.0,6.0,42.0,196.0,164.0,14.0,397.0,16.0,6.0,10.0,220.0,1099.0,412.0,12.0,7.0,5.0,16.0,12.0,310.0,55.0,7.0,6.0,3.0,1.0,3.0,6.0,11.0,5.0,4.0,1.0,3.0,2.0,5.0,0.0
Andrei Ratiu,22.0,1998.0,ROU,FW,ADO Den Haag,Eredivisie,10.0,7.0,520.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,128.0,189.0,1981.0,636.0,74.0,85.0,42.0,62.0,9.0,18.0,0.0,4.0,14.0,1.0,0.0,14.0,0.0,0.0,0.0,8.0,6.0,0.0,7.0,0.0,0.0,0.0,37.0,5.0,9.0,253.0,8.0,74.0,122.0,62.0,6.0,253.0,4.0,1.0,3.0,114.0,689.0,361.0,7.0,9.0,0.0,13.0,10.0,128.0,21.0,18.0,13.0,13.0,4.0,1.0,10.0,30.0,20.0,5.0,0.0,5.0,7.0,9.0,0.0
Ante Ćorić,23.0,1997.0,CRO,MF,VVV-Venlo,Eredivisie,1.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,351.0,90.0,4.0,5.0,9.0,9.0,3.0,4.0,0.0,2.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,2.0,10.0,12.0,1.0,24.0,0.0,0.0,0.0,12.0,39.0,21.0,0.0,1.0,0.0,2.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
Antony,20.0,2000.0,BRA,FW,Ajax,Eredivisie,32.0,24.0,1762.0,9.0,59.0,23.0,18.8,0.0,0.0,0.0,728.0,963.0,10726.0,2378.0,419.0,489.0,227.0,289.0,50.0,86.0,8.0,35.0,27.0,52.0,20.0,79.0,2.0,0.0,0.0,14.0,29.0,2.0,87.0,0.0,0.0,0.0,120.0,8.0,20.0,1187.0,5.0,86.0,352.0,768.0,108.0,1187.0,74.0,43.0,31.0,797.0,4731.0,2326.0,81.0,50.0,28.0,35.0,21.0,912.0,277.0,23.0,13.0,6.0,8.0,9.0,9.0,29.0,20.0,17.0,0.0,17.0,7.0,6.0,0.0
Arian Kastrati,19.0,2001.0,NED,FW,Fortuna Sittard,Eredivisie,7.0,0.0,35.0,0.0,2.0,1.0,12.3,0.0,0.0,0.0,5.0,8.0,77.0,0.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,17.0,1.0,4.0,5.0,8.0,2.0,17.0,0.0,0.0,0.0,7.0,38.0,4.0,0.0,0.0,0.0,2.0,1.0,11.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
Arjan Swinkels,35.0,1984.0,NED,DF,VVV-Venlo,Eredivisie,20.0,12.0,1089.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,367.0,453.0,8099.0,3402.0,82.0,100.0,225.0,248.0,56.0,92.0,0.0,1.0,18.0,1.0,1.0,22.0,1.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,1.0,0.0,57.0,31.0,23.0,610.0,117.0,398.0,202.0,13.0,7.0,610.0,1.0,1.0,0.0,297.0,1209.0,502.0,2.0,3.0,1.0,3.0,1.0,307.0,1.0,16.0,11.0,15.0,1.0,0.0,5.0,11.0,6.0,13.0,8.0,5.0,36.0,65.0,1.0
Arjen Robben,36.0,1984.0,NED,FW,Groningen,Eredivisie,6.0,2.0,175.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,58.0,82.0,943.0,297.0,23.0,31.0,28.0,31.0,3.0,8.0,2.0,5.0,5.0,5.0,0.0,13.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,7.0,1.0,3.0,100.0,0.0,7.0,32.0,61.0,10.0,100.0,10.0,6.0,4.0,68.0,529.0,251.0,11.0,8.0,3.0,2.0,6.0,70.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Arjen van der Heide,18.0,2001.0,NED,FW,Heerenveen,Eredivisie,14.0,6.0,637.0,0.0,11.0,5.0,14.8,0.0,0.0,0.0,171.0,254.0,2515.0,595.0,97.0,117.0,61.0,86.0,7.0,24.0,2.0,8.0,16.0,7.0,2.0,19.0,1.0,0.0,0.0,14.0,8.0,0.0,23.0,0.0,0.0,0.0,34.0,4.0,16.0,369.0,14.0,63.0,148.0,163.0,32.0,369.0,18.0,12.0,6.0,222.0,1336.0,694.0,33.0,15.0,9.0,24.0,13.0,237.0,74.0,23.0,14.0,14.0,6.0,3.0,6.0,13.0,7.0,11.0,3.0,8.0,6.0,7.0,1.0
Armando Broja,18.0,2001.0,ALB,FW,Vitesse,Eredivisie,30.0,21.0,1866.0,10.0,40.0,17.0,12.1,0.0,0.0,0.0,229.0,313.0,2891.0,396.0,147.0,181.0,56.0,77.0,4.0,11.0,2.0,19.0,13.0,7.0,1.0,23.0,2.0,0.0,0.0,24.0,20.0,12.0,13.0,1.0,0.0,0.0,49.0,29.0,49.0,569.0,8.0,25.0,219.0,335.0,99.0,569.0,66.0,31.0,35.0,361.0,2552.0,1048.0,50.0,30.0,25.0,82.0,42.0,417.0,135.0,12.0,10.0,1.0,5.0,6.0,2.0,12.0,10.0,16.0,1.0,15.0,4.0,8.0,0.0
Armando Obispo,21.0,1999.0,NED,DF,PSV Eindhoven,Eredivisie,5.0,1.0,160.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,177.0,184.0,3664.0,1129.0,46.0,47.0,105.0,107.0,24.0,27.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,4.0,202.0,17.0,86.0,116.0,2.0,1.0,202.0,3.0,2.0,1.0,155.0,596.0,328.0,0.0,0.0,0.0,0.0,0.0,151.0,1.0,4.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,2.0,6.0,0.0
Ayman Azhil,19.0,2001.0,MAR,MF,RKC Waalwijk,Eredivisie,22.0,8.0,1057.0,0.0,9.0,1.0,20.3,0.0,0.0,0.0,401.0,501.0,6601.0,2009.0,191.0,225.0,172.0,202.0,24.0,47.0,1.0,2.0,31.0,4.0,0.0,63.0,1.0,0.0,0.0,30.0,11.0,0.0,6.0,0.0,0.0,0.0,74.0,14.0,20.0,615.0,35.0,169.0,351.0,99.0,3.0,615.0,11.0,7.0,4.0,310.0,1488.0,697.0,9.0,8.0,0.0,19.0,12.0,359.0,10.0,21.0,11.0,13.0,8.0,0.0,11.0,35.0,24.0,15.0,2.0,13.0,6.0,19.0,0.0
Azor Matusiwa,22.0,1998.0,NED,MF,Groningen,Eredivisie,22.0,21.0,1726.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,769.0,922.0,15661.0,4512.0,249.0,294.0,386.0,428.0,125.0,160.0,0.0,6.0,67.0,5.0,0.0,91.0,4.0,1.0,1.0,17.0,31.0,0.0,0.0,0.0,0.0,0.0,139.0,20.0,24.0,1138.0,73.0,379.0,659.0,114.0,3.0,1138.0,32.0,24.0,8.0,554.0,2946.0,1536.0,17.0,15.0,1.0,20.0,6.0,584.0,11.0,49.0,22.0,27.0,20.0,2.0,22.0,37.0,15.0,30.0,10.0,20.0,59.0,26.0,0.0
Bart Nieuwkoop,24.0,1996.0,NED,DF,Feyenoord,Eredivisie,15.0,12.0,1025.0,0.0,5.0,1.0,9.9,0.0,0.0,0.0,468.0,604.0,7368.0,2221.0,242.0,288.0,175.0,218.0,34.0,53.0,0.0,8.0,36.0,8.0,4.0,35.0,1.0,0.0,0.0,13.0,8.0,2.0,24.0,0.0,0.0,0.0,63.0,31.0,14.0,777.0,39.0,227.0,354.0,205.0,26.0,777.0,19.0,9.0,10.0,364.0,1816.0,995.0,22.0,11.0,2.0,22.0,10.0,414.0,73.0,41.0,24.0,16.0,15.0,10.0,11.0,24.0,13.0,10.0,1.0,9.0,36.0,27.0,0.0
Bart Ramselaar,24.0,1996.0,NED,FW,Utrecht,Eredivisie,27.0,23.0,1925.0,4.0,46.0,12.0,16.2,0.0,0.0,0.0,573.0,754.0,9630.0,2491.0,285.0,335.0,219.0,273.0,50.0,80.0,4.0,37.0,61.0,35.0,4.0,109.0,2.0,0.0,0.0,14.0,16.0,7.0,33.0,1.0,0.0,0.0,104.0,11.0,19.0,939.0,6.0,81.0,483.0,388.0,72.0,939.0,46.0,32.0,14.0,590.0,4108.0,1961.0,67.0,54.0,13.0,27.0,19.0,649.0,115.0,23.0,15.0,7.0,12.0,4.0,9.0,24.0,15.0,23.0,1.0,22.0,17.0,4.0,0.0
Bart Vriends,29.0,1991.0,NED,DF,Sparta R'dam,Eredivisie,23.0,23.0,2019.0,0.0,14.0,2.0,12.2,0.0,0.0,0.0,703.0,897.0,15160.0,6654.0,181.0,208.0,391.0,440.0,123.0,224.0,0.0,4.0,60.0,3.0,0.0,54.0,1.0,0.0,0.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,94.0,71.0,43.0,1168.0,157.0,618.0,510.0,44.0,24.0,1168.0,3.0,2.0,1.0,550.0,2697.0,1334.0,5.0,5.0,0.0,13.0,3.0,622.0,2.0,38.0,22.0,29.0,8.0,1.0,23.0,41.0,18.0,24.0,13.0,11.0,46.0,100.0,0.0
Bart van Hintum,33.0,1987.0,NED,DF,Groningen,Eredivisie,31.0,29.0,2510.0,2.0,8.0,3.0,27.3,1.0,0.0,0.0,1513.0,1975.0,35364.0,12479.0,355.0,405.0,816.0,934.0,339.0,601.0,3.0,30.0,125.0,21.0,11.0,123.0,5.0,0.0,0.0,22.0,12.0,1.0,84.0,0.0,0.0,0.0,157.0,38.0,26.0,2240.0,157.0,995.0,1001.0,250.0,4.0,2240.0,4.0,3.0,1.0,1086.0,4779.0,2988.0,35.0,16.0,1.0,11.0,4.0,1334.0,30.0,45.0,24.0,24.0,19.0,2.0,22.0,56.0,34.0,38.0,26.0,12.0,58.0,85.0,1.0
Bassala Sambou,22.0,1997.0,ENG,FW,Fortuna Sittard,Eredivisie,3.0,0.0,38.0,0.0,1.0,1.0,19.5,0.0,0.0,0.0,4.0,8.0,52.0,20.0,1.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,16.0,0.0,0.0,4.0,12.0,3.0,16.0,1.0,1.0,0.0,9.0,59.0,8.0,2.0,0.0,1.0,3.0,2.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Ben Rienstra,30.0,1990.0,NED,MF,Fortuna Sittard,Eredivisie,30.0,30.0,2587.0,3.0,15.0,6.0,16.8,0.0,0.0,0.0,973.0,1281.0,17264.0,5163.0,415.0,485.0,448.0,557.0,89.0,164.0,0.0,16.0,130.0,10.0,3.0,121.0,3.0,0.0,0.0,22.0,15.0,0.0,5.0,0.0,1.0,0.0,159.0,60.0,52.0,1552.0,108.0,413.0,982.0,168.0,25.0,1552.0,17.0,13.0,4.0,742.0,3633.0,1993.0,27.0,21.0,8.0,29.0,11.0,906.0,36.0,47.0,30.0,22.0,22.0,3.0,25.0,41.0,16.0,29.0,6.0,23.0,43.0,68.0,0.0
