Player,Age,Born,Nation,Pos,Squad,Comp,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Adel Taarabt,31,1989,MAR,MF,Benfica,Primeira Liga,26,19,1639,0,16,4,25.7,0,0,0,1139,1351,19184,5560,538,602,469,542,101,124,3,30,144,26,5,184,4,0,0,43,43,0,31,0,0,0,163,6,12,1534,13,147,920,487,24,1534,74,59,15,988,5502,2809,60,61,2,41,16,1153,58,27,18,13,8,6,14,42,28,14,1,13,24,4,0
Aderlan Santos,31,1989,BRA,DF,Rio Ave,Primeira Liga,32,32,2790,2,25,8,16.4,3,0,0,1633,1900,33299,12908,472,520,926,1011,221,332,0,4,77,0,0,73,7,0,0,46,19,1,0,0,0,0,173,105,63,2242,262,1264,939,52,35,2242,5,3,2,1258,5362,2468,11,9,0,10,3,1502,2,48,35,37,10,1,25,41,16,32,27,5,57,134,5
Adil Rami,34,1985,FRA,DF,Boavista,Primeira Liga,22,22,1795,0,6,2,23.6,0,0,0,617,745,13249,5556,205,231,282,313,124,186,0,2,30,2,0,39,4,0,0,14,16,1,3,0,1,0,98,28,15,916,123,545,357,21,6,916,12,6,6,501,2499,1021,9,2,0,6,1,515,2,18,11,16,2,0,12,15,3,9,8,1,34,86,0
Adriano Castanheira,27,1993,POR,FW,Paços,Primeira Liga,18,1,344,0,4,2,21.4,0,0,0,105,150,1434,318,60,76,30,42,3,11,0,3,4,3,1,13,0,0,0,7,2,2,19,0,0,0,26,3,6,191,6,28,77,90,4,191,9,2,7,100,629,274,13,10,1,10,6,130,35,6,3,3,2,1,3,8,5,2,0,2,2,4,0
Afonso Figueiredo,27,1993,POR,DF,Moreirense,Primeira Liga,11,9,695,0,1,1,21.8,0,0,0,310,427,5272,2316,153,179,125,169,26,61,0,5,24,2,1,31,1,0,0,8,10,0,13,0,0,0,40,8,11,477,14,146,242,91,0,477,7,4,3,256,1013,430,8,9,0,4,1,274,19,3,2,3,0,0,0,10,10,4,1,3,9,11,0
Afonso Sousa,20,2000,POR,MF,B-SAD,Primeira Liga,32,20,1918,2,35,14,23.4,5,0,0,533,688,8584,2128,269,309,194,239,42,86,0,23,54,14,3,73,4,0,0,27,50,3,58,0,0,0,93,7,10,919,9,98,487,353,23,919,55,31,24,548,2814,1223,31,30,6,47,21,599,82,29,13,11,13,5,14,47,33,16,1,15,21,9,0
Afonso Taira,28,1992,POR,MF,B-SAD,Primeira Liga,31,19,1818,0,7,2,24.8,0,0,0,711,953,13917,4968,278,347,303,365,114,178,1,16,132,12,0,123,6,0,0,53,29,0,7,0,0,0,171,29,19,1167,29,235,808,143,6,1167,32,23,9,597,2413,986,11,11,1,25,10,657,16,80,46,34,41,5,23,67,44,30,8,22,23,16,0
Ahmed Isaiah,24,1995,NGA,MF,Gil Vicente FC,Primeira Liga,3,0,5,0,0,0,0.0,0,0,0,2,3,38,11,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,4,0,0,0,2,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alaa Abbas,23,1997,IRQ,FW,Gil Vicente FC,Primeira Liga,4,1,112,1,3,1,12.0,0,0,0,17,23,198,35,12,15,4,5,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,10,37,1,2,24,11,3,37,0,0,0,20,78,28,1,2,0,5,3,30,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Alberth Elis,24,1996,HON,FW,Boavista,Primeira Liga,31,28,2547,8,50,28,13.4,0,0,0,357,526,4366,887,237,302,82,127,6,20,7,32,25,15,3,30,4,0,0,59,57,18,25,0,0,0,69,68,111,862,34,74,347,456,105,862,82,40,42,510,3259,1565,61,29,37,88,54,660,190,15,10,2,8,5,3,21,18,13,1,12,10,28,1
Alejandro Gómez,18,2002,MEX,DF,Boavista,Primeira Liga,7,3,302,0,0,0,0.0,0,0,0,64,91,1523,820,16,20,34,43,14,23,0,1,5,0,0,2,0,0,0,6,2,0,0,0,0,0,18,4,6,129,22,91,35,3,1,129,0,0,0,48,194,50,0,1,0,3,0,44,0,3,1,2,1,0,2,6,4,2,0,2,10,16,1
Alex Telles,27,1992,BRA,DF,Porto,Primeira Liga,3,3,257,2,6,2,26.9,0,2,3,139,187,2474,933,63,68,61,77,13,33,2,5,11,3,2,14,0,0,0,3,5,1,21,0,0,0,15,6,1,217,6,41,105,74,10,214,4,3,1,111,450,230,7,5,2,3,1,126,17,6,4,3,2,1,2,3,1,3,0,3,3,3,0
Alexandre Guedes,26,1994,POR,FW,Famalicão,Primeira Liga,14,8,822,0,19,3,16.9,0,0,0,95,156,1372,112,51,72,24,40,9,14,1,8,6,2,1,7,1,0,0,9,11,6,5,0,0,0,16,29,28,220,10,17,100,103,20,220,10,2,8,111,475,165,5,3,3,10,7,160,48,3,2,0,3,0,1,4,3,7,1,6,2,8,0
Alexandre Miguel Barros Soares,29,1991,POR,MF,Moreirense,Primeira Liga,27,22,1677,1,15,4,20.2,0,0,0,557,741,10520,2965,231,290,227,283,90,130,1,15,65,14,3,74,7,0,0,37,17,2,9,0,0,0,138,8,15,922,11,180,585,177,17,922,29,16,13,531,2188,977,21,15,2,31,28,586,44,43,29,16,23,4,14,42,28,20,3,17,23,7,1
Alexandre Pinto,22,1998,POR,DF,Farense,Primeira Liga,15,13,1036,0,5,0,0.0,0,0,0,305,471,6067,2835,134,168,120,174,49,107,0,7,26,13,9,29,4,1,1,24,7,2,31,0,0,0,49,24,5,587,37,201,248,141,8,587,7,1,6,219,1257,646,21,8,3,14,7,253,33,23,17,18,4,1,15,31,16,16,1,15,23,23,0
Alhassan Wakaso,28,1992,GHA,MF,Vitória,Primeira Liga,7,3,202,0,1,0,0.0,0,0,0,60,82,1024,228,29,36,26,33,4,10,0,0,2,0,0,5,1,0,0,7,2,0,1,0,0,0,12,6,7,96,1,26,57,13,0,96,0,0,0,57,269,57,0,0,0,3,1,60,0,1,0,0,1,0,1,4,3,1,0,1,1,2,0
Ali Alipour,24,1995,IRN,FW,Marítimo,Primeira Liga,26,11,1151,2,20,7,12.3,0,0,0,140,227,1980,347,84,117,43,68,7,16,1,11,8,4,1,12,0,0,0,15,17,7,14,0,0,0,37,43,46,343,16,40,153,156,49,343,10,2,8,167,753,286,11,6,4,27,6,219,54,9,6,2,5,2,2,5,3,8,0,8,8,16,0
Allano,25,1995,BRA,FW,Santa Clara,Primeira Liga,18,14,1103,2,25,13,18.3,0,0,0,308,422,4855,1333,166,204,115,139,19,50,0,12,33,14,8,37,5,1,0,34,45,4,33,0,0,0,83,17,12,602,11,96,307,213,24,602,36,21,15,372,2145,957,28,22,10,42,22,411,95,24,12,8,10,6,9,21,12,23,3,20,7,5,0
Almoatasem Al Musrati,24,1996,LBY,MF,Braga,Primeira Liga,28,23,1955,3,12,4,22.1,0,0,0,1005,1184,21691,5809,297,347,493,534,196,248,3,18,142,13,1,137,6,0,0,34,9,0,3,0,0,0,155,32,19,1372,33,287,921,175,15,1372,13,9,4,827,3528,1348,9,15,2,12,14,947,12,43,25,13,23,7,23,48,25,18,3,15,41,15,3
Amine Oudrhiri,27,1992,MAR,MF,Farense,Primeira Liga,32,31,2751,0,16,5,18.8,1,0,0,956,1214,19747,5823,328,375,443,536,172,269,2,23,108,10,4,124,7,0,0,24,51,0,70,0,0,0,164,28,21,1419,39,365,804,259,16,1419,25,15,10,737,3431,1478,15,7,0,27,11,804,22,28,17,14,12,2,14,33,19,19,1,18,42,26,0
Anderson,22,1997,BRA,FW,Famalicão,Primeira Liga,22,12,1089,7,45,13,15.9,0,0,0,57,93,731,149,21,31,20,31,3,7,0,4,5,0,0,7,0,0,0,24,19,12,4,2,0,0,20,12,25,219,7,12,81,129,58,219,13,7,5,119,522,214,8,8,4,33,12,139,44,3,3,1,1,1,1,5,4,9,1,8,5,4,0
Anderson,22,1998,BRA,FW,Portimonense,Primeira Liga,29,15,1457,1,19,3,20.8,0,0,0,419,542,6426,1320,239,285,137,159,28,47,3,17,31,13,2,58,3,0,0,27,32,2,19,0,0,0,100,5,23,754,12,101,340,332,34,754,67,39,28,479,3280,1468,45,45,7,60,32,517,86,25,11,9,10,6,14,38,24,16,2,14,13,8,0
Anderson Carvalho,30,1990,BRA,MF,Santa Clara,Primeira Liga,29,24,1986,1,28,3,22.8,0,0,0,558,733,10479,2831,209,265,278,327,62,98,1,11,57,5,1,85,9,0,0,52,29,0,9,0,0,0,120,19,26,1019,54,242,647,140,18,1019,17,13,4,436,1990,772,16,12,1,24,10,515,24,83,48,28,49,6,38,76,38,40,14,26,37,45,1
Anderson Emanuel Castelo Branco Cruz,24,1996,ANG,FW,Rio Ave,Primeira Liga,8,0,156,0,2,1,21.9,0,0,0,53,75,727,202,38,47,11,15,3,7,0,1,3,0,0,7,0,0,0,3,8,0,5,0,0,0,6,2,3,111,1,14,39,58,7,111,11,3,8,69,421,169,6,5,1,12,3,78,22,5,1,3,2,0,1,8,7,3,0,3,4,1,0
Andraž Šporar,26,1994,SVN,FW,Sporting CP,Primeira Liga,29,10,1136,6,38,16,23.8,0,1,1,175,252,2326,320,105,139,45,63,7,10,2,13,5,5,1,12,2,0,0,14,27,11,3,0,0,0,12,26,38,383,8,12,160,214,75,382,22,11,11,240,1180,483,21,13,16,29,15,309,74,4,3,0,2,2,2,3,1,7,1,6,1,5,0
Andreas Samaris,31,1989,GRE,MF,Benfica,Primeira Liga,6,1,81,0,2,0,0.0,0,0,0,87,95,1386,375,47,50,29,31,8,9,0,0,11,0,0,6,0,0,0,2,4,0,0,0,0,0,14,3,3,103,0,15,75,13,2,103,2,2,0,61,202,61,0,1,0,0,1,81,0,1,0,1,0,0,1,3,2,1,0,1,1,0,0
Andrija Luković,25,1994,SRB,MF,Famalicão,Primeira Liga,14,6,561,1,11,8,30.3,5,0,0,207,293,3741,1336,78,90,113,146,12,42,0,3,19,2,1,24,2,0,0,12,7,0,21,0,0,0,37,7,8,348,13,93,195,61,2,348,4,2,2,180,866,411,5,4,0,6,0,198,7,13,8,6,6,1,7,14,7,5,4,1,8,9,0
André Almeida,29,1990,POR,DF,Benfica,Primeira Liga,4,4,283,0,1,0,0.0,0,0,0,206,248,3402,1258,105,115,84,99,14,22,1,7,22,5,3,31,2,0,0,5,1,1,11,0,0,0,20,7,9,283,10,52,127,111,6,283,5,2,3,106,509,218,5,7,0,5,1,154,28,4,3,4,0,0,2,5,3,3,0,3,8,3,0
André Almeida Pinto,30,1989,POR,DF,Farense,Primeira Liga,12,10,776,1,4,2,9.1,0,0,0,251,327,6135,2380,53,69,129,151,67,103,0,1,11,0,0,7,3,1,1,22,6,1,1,0,0,0,25,33,18,394,44,231,146,21,16,394,1,1,0,206,930,486,1,1,0,2,1,247,2,5,3,3,1,1,3,5,2,6,4,2,13,30,0
André Amaro,17,2002,POR,DF,Vitória,Primeira Liga,12,10,870,1,5,1,9.1,0,0,0,405,459,8750,3010,98,109,235,253,68,87,0,1,5,0,0,6,2,0,0,16,10,0,1,0,0,0,33,21,19,564,67,364,192,10,8,564,4,4,0,356,1900,909,3,0,0,4,2,391,0,15,9,11,4,0,12,17,5,9,6,3,14,49,0
André André,30,1989,POR,MF,Vitória,Primeira Liga,32,32,2603,6,29,7,17.8,0,3,4,989,1180,17445,5175,449,512,403,444,106,151,3,18,132,24,2,172,9,0,0,63,84,3,15,1,0,0,158,24,30,1453,46,226,925,321,62,1449,79,48,31,830,4185,1814,40,30,7,30,34,998,72,48,32,17,30,1,18,49,31,27,4,23,31,26,0
André Castro,32,1988,POR,MF,Braga,Primeira Liga,21,20,1429,2,22,6,22.4,0,0,0,762,935,14742,3379,302,342,326,394,118,153,3,13,92,13,5,104,1,0,0,37,22,0,17,0,0,0,119,27,20,1106,16,159,759,200,18,1106,14,7,7,604,2687,1184,18,19,1,21,10,715,20,40,25,15,22,3,17,50,33,16,2,14,25,12,0
André Horta,23,1996,POR,MF,Braga,Primeira Liga,21,3,568,1,13,3,23.3,0,0,0,438,516,8297,1824,182,199,203,221,47,79,1,9,56,11,0,71,2,0,0,9,14,0,17,0,0,0,51,0,3,584,3,78,351,165,8,584,18,14,4,393,1864,993,25,21,5,19,6,462,24,17,10,7,7,3,7,16,9,4,0,4,5,0,0
André Luis,26,1994,BRA,FW,Moreirense,Primeira Liga,14,6,606,1,12,5,15.2,1,0,0,104,143,1344,243,61,80,28,39,3,8,0,7,7,3,0,10,1,0,0,9,14,0,3,0,0,0,14,25,28,193,8,14,113,68,15,193,13,7,6,91,554,220,9,6,2,6,9,149,25,2,2,0,1,1,1,3,2,5,2,3,0,7,0
André Pereira,25,1995,POR,FW,Rio Ave,Primeira Liga,10,5,364,0,9,3,18.1,0,0,0,51,75,605,110,30,45,12,15,1,4,0,2,2,1,0,4,1,0,0,14,10,6,2,0,0,0,17,8,15,132,5,14,64,58,9,132,7,4,3,52,266,88,5,8,2,11,5,75,18,9,4,3,4,2,2,3,1,7,1,6,4,2,0
Angel Gomes,19,2000,ENG,FW,Boavista,Primeira Liga,30,29,2492,6,52,13,25.4,15,2,2,700,957,12265,3455,332,386,245,299,94,190,3,44,71,28,4,112,10,1,1,47,62,5,66,1,0,0,101,4,32,1248,14,141,628,503,48,1246,74,40,34,791,4520,2030,63,43,25,62,34,910,117,34,20,5,20,9,12,51,39,30,1,29,14,13,0
Anthony D'Alberto,25,1994,BEL,DF,Moreirense,Primeira Liga,24,21,1766,0,2,2,24.3,0,0,0,671,942,11922,4514,312,371,283,395,63,121,0,8,47,10,5,56,5,0,0,36,4,0,52,0,0,0,91,33,28,1146,50,363,533,265,6,1146,24,15,9,585,2894,1415,36,28,2,29,12,601,81,45,25,24,16,5,18,40,22,30,10,20,37,35,0
Antoine Léautey,24,1996,FRA,FW,Gil Vicente FC,Primeira Liga,25,16,1398,1,28,9,19.2,1,0,0,305,423,4906,965,160,185,109,151,23,44,1,19,12,16,8,39,2,0,0,19,21,7,72,1,0,0,75,3,13,613,8,82,205,344,41,613,52,27,25,402,3438,1593,71,33,16,42,23,431,147,22,17,9,13,0,12,35,23,21,1,20,13,7,0
Antreas Karo,23,1996,CYP,DF,Marítimo,Primeira Liga,9,6,568,0,3,1,6.5,0,0,0,178,224,3687,1233,47,56,108,123,22,41,0,0,8,0,0,9,0,0,0,9,6,0,1,0,0,1,19,14,10,268,24,142,121,7,6,268,3,2,1,143,659,361,1,1,1,0,0,162,1,4,1,3,1,0,2,3,1,10,4,6,7,13,0
Aylton Boa Morte,26,1993,POR,FW,Portimonense,Primeira Liga,34,29,2602,5,37,15,16.3,0,0,0,383,603,5387,1244,233,311,112,159,19,62,4,24,24,17,4,47,3,0,0,48,38,19,45,1,0,0,155,14,43,956,15,119,364,499,109,956,109,57,52,603,4086,2020,82,50,32,107,75,642,213,34,21,11,14,9,13,33,20,20,1,19,16,8,0
Bebeto,30,1990,BRA,DF,Tondela,Primeira Liga,25,18,1466,0,7,2,24.6,1,0,0,699,899,11752,4289,343,375,286,363,58,126,4,12,39,12,7,53,9,1,1,40,20,0,59,0,0,0,131,24,21,1129,42,367,512,271,9,1129,30,13,17,507,2645,1254,32,30,3,26,14,566,67,75,52,39,30,6,34,69,35,21,2,19,30,35,1
Beto,22,1998,GNB,FW,Portimonense,Primeira Liga,30,21,1956,11,61,30,15.0,0,0,0,211,335,3028,472,118,178,67,91,12,21,2,17,14,10,0,22,5,0,0,48,33,12,7,1,0,0,46,75,103,627,33,57,264,313,92,627,40,27,13,346,1664,663,24,20,17,97,32,441,119,15,7,3,8,4,6,19,13,21,5,16,2,24,0
Bilel Aouacheria,26,1994,FRA,MF,Farense,Primeira Liga,18,13,952,1,8,4,23.2,0,0,0,140,204,2254,477,78,98,48,69,12,19,0,6,9,7,3,15,1,1,0,26,22,3,18,0,0,0,41,3,13,291,3,33,120,150,23,291,20,13,7,191,1044,464,18,8,2,21,13,216,62,9,5,4,5,0,6,8,2,14,0,14,2,3,0
Boubacar Hanne,21,1999,POR,FW,Gil Vicente FC,Primeira Liga,6,1,111,0,1,0,0.0,0,0,0,23,31,325,52,16,18,6,7,1,3,0,0,1,0,0,2,0,0,0,1,4,1,0,0,0,0,4,1,4,40,1,5,18,19,3,40,8,5,3,27,144,37,0,4,0,1,4,33,5,1,1,0,1,0,0,0,0,0,0,0,0,1,0
Bozhidar Kraev,23,1997,BUL,MF,Famalicão,Primeira Liga,14,5,506,1,14,7,22.1,0,0,0,102,136,1397,443,58,71,29,35,5,11,0,2,13,3,0,19,0,0,0,9,9,3,7,0,0,0,24,11,15,185,3,22,97,71,14,185,7,5,2,113,629,289,12,7,2,7,3,127,20,5,2,3,1,1,3,10,7,4,0,4,4,3,0
Braian Mansilla,23,1997,ARG,MF,Farense,Primeira Liga,26,13,1090,1,25,9,19.9,0,0,0,189,335,3195,790,101,148,65,99,21,62,1,10,14,10,8,21,5,0,0,26,17,13,65,0,0,0,67,17,21,540,7,75,221,263,47,540,57,28,29,306,1987,776,34,15,8,49,25,350,106,39,22,19,16,4,12,36,24,15,0,15,19,7,1
Brayan Riascos,25,1994,COL,FW,Nacional,Primeira Liga,30,25,2330,5,68,19,17.4,5,0,0,336,494,5267,866,171,233,109,143,33,50,3,13,24,8,3,31,3,0,0,54,58,20,32,0,0,0,82,38,89,861,34,117,354,413,99,861,84,38,46,527,4049,1678,57,48,25,107,44,614,164,19,6,7,9,3,11,35,24,21,0,21,13,29,0
Bruno Duarte,24,1996,BRA,FW,Vitória,Primeira Liga,25,10,1002,3,26,8,11.5,0,0,0,157,227,2212,364,91,117,47,67,7,16,1,4,13,2,1,15,3,0,0,17,11,9,9,0,0,0,35,24,79,342,8,26,166,154,49,342,13,6,7,165,741,247,15,8,5,19,8,220,51,10,5,2,6,2,1,7,6,11,0,11,4,7,0
Bruno Jordão,21,1998,POR,MF,Famalicão,Primeira Liga,9,7,627,1,8,4,17.6,1,0,0,147,211,2623,725,69,86,51,69,22,44,1,6,12,1,0,19,2,0,0,9,9,2,19,0,0,0,31,4,8,298,15,66,147,90,10,298,17,9,8,142,782,380,11,9,2,16,11,173,15,12,8,8,3,1,7,14,7,4,0,4,12,9,0
Bruno Moreira,32,1987,POR,FW,Portimonense,Primeira Liga,24,6,760,0,10,2,16.6,0,0,0,117,172,1452,198,67,101,29,37,7,7,0,6,6,4,0,9,0,0,0,13,16,13,2,0,0,0,19,16,35,222,1,10,114,99,31,222,7,5,2,114,321,99,1,4,0,19,1,169,33,0,0,0,0,0,0,1,1,1,0,1,3,2,0
Bruno Ramires,26,1994,BRA,MF,B-SAD,Primeira Liga,32,9,1128,1,14,3,22.4,0,0,0,320,430,5335,1758,164,208,109,142,34,50,0,9,48,3,1,50,5,0,0,27,6,4,10,0,0,0,50,30,29,563,39,126,345,96,15,563,3,1,2,245,776,301,5,4,1,8,3,312,30,22,13,9,11,2,7,25,18,16,2,14,22,35,0
Bruno Rodrigues,19,2001,POR,DF,Braga,Primeira Liga,10,8,732,0,4,2,12.0,0,0,0,532,582,10612,3670,134,144,346,369,47,59,0,2,16,0,0,20,2,0,0,9,7,0,0,0,0,0,50,15,18,657,60,351,301,6,4,657,1,1,0,422,1900,974,6,2,0,0,0,461,0,6,5,5,1,0,4,8,4,14,6,8,10,31,0
Bruno Tabata,23,1997,BRA,MF,Sporting CP,Primeira Liga,16,2,449,0,11,3,21.3,1,0,0,173,242,2941,689,90,105,53,72,23,47,2,7,15,6,1,22,2,0,0,15,19,1,34,0,0,0,49,2,12,327,1,37,164,133,8,327,18,9,9,204,1335,552,14,11,3,18,17,213,41,9,4,2,4,3,1,9,8,12,0,12,7,2,0
Bruno Viana,25,1995,BRA,DF,Braga,Primeira Liga,13,13,1109,2,9,2,8.9,0,0,0,757,852,17048,6117,153,171,475,501,125,168,0,0,69,1,0,74,2,0,0,14,6,0,1,0,0,0,59,33,23,952,72,399,533,24,13,952,1,1,0,608,2878,1695,8,1,0,4,1,697,0,15,9,9,6,0,8,11,3,7,3,4,14,39,0
Bruno Xavier Almeida Costa,23,1997,POR,MF,Paços,Primeira Liga,31,30,2454,4,37,10,24.3,4,2,2,1058,1299,19245,5700,445,484,450,512,136,252,3,43,109,16,2,130,8,0,0,53,66,1,134,0,0,0,166,6,20,1537,19,277,925,355,15,1535,58,38,20,891,4537,1997,36,32,4,42,26,1015,45,48,31,21,22,5,15,49,34,26,5,21,27,10,0
Bryan Róchez,25,1995,HON,FW,Nacional,Primeira Liga,33,12,1303,6,37,14,16.8,2,0,1,210,329,2997,589,114,170,68,97,11,16,1,11,18,8,1,25,3,0,0,35,30,7,3,0,1,0,50,75,66,504,18,45,263,202,53,503,30,15,15,253,1241,461,18,12,1,46,20,342,70,13,8,5,6,2,4,15,11,14,2,12,3,13,0
Burá,24,1995,GNB,DF,Farense,Primeira Liga,15,7,782,0,1,0,0.0,0,0,0,177,266,4213,1539,41,51,96,125,39,80,0,1,13,2,2,14,2,0,0,11,7,0,3,0,0,0,45,9,17,364,56,228,122,17,2,364,2,1,1,133,597,243,4,0,0,9,2,155,1,20,12,18,2,0,11,18,7,15,9,6,12,35,0
Caju,25,1995,BRA,DF,Braga,Primeira Liga,1,0,17,0,0,0,0.0,0,0,0,1,3,24,20,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,4,0,5,0,0,0,4,11,1,0,0,0,1,1,4,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Calvin Verdonk,23,1997,NED,DF,Famalicão,Primeira Liga,12,6,499,0,2,1,19.1,1,0,0,256,330,4538,1755,112,136,113,131,28,48,0,1,13,1,0,22,3,0,0,11,5,1,9,0,0,0,26,10,9,400,15,149,191,64,3,400,3,0,3,164,794,261,4,4,0,5,0,197,16,16,13,14,1,1,7,14,7,15,2,13,19,8,1
Carlos,24,1995,BRA,FW,Santa Clara,Primeira Liga,32,31,2739,14,81,32,16.3,0,3,3,429,641,6295,1771,252,322,134,193,23,49,3,15,25,10,3,34,8,0,0,53,53,21,29,5,0,1,129,70,82,1110,66,179,431,517,124,1107,72,35,37,597,3178,1378,46,37,24,111,38,717,197,57,34,24,22,11,19,57,38,41,2,39,25,53,0
