Player,Age,Born,Nation,Pos,Squad,Comp,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Sam Cosgrove,25.0,1996.0,ENG,FW,Birmingham City,Championship,2.0,0.0,35.0,0.0,2.0,1.0,15.4,0.0,0.0,0.0,10.0,14.0,151.0,14.0,4.0,5.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,19.0,1.0,2.0,5.0,12.0,3.0,19.0,0.0,0.0,0.0,8.0,38.0,5.0,0.0,0.0,0.0,2.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Sam Field,24.0,1998.0,ENG,MF,QPR,Championship,46.0,46.0,4033.0,2.0,20.0,4.0,16.6,0.0,0.0,0.0,1428.0,1870.0,23851.0,7320.0,643.0,780.0,629.0,747.0,100.0,208.0,2.0,32.0,173.0,18.0,6.0,166.0,11.0,0.0,0.0,54.0,60.0,0.0,21.0,0.0,0.0,0.0,246.0,89.0,56.0,2423.0,154.0,681.0,1390.0,373.0,39.0,2423.0,24.0,13.0,5.0,1063.0,4309.0,1901.0,19.0,17.0,0.0,37.0,15.0,1256.0,31.0,113.0,65.0,42.0,56.0,15.0,54.0,87.0,33.0,87.0,28.0,59.0,81.0,117.0,3.0
Sam Gallagher,26.0,1995.0,ENG,FW,Blackburn,Championship,34.0,27.0,2312.0,8.0,44.0,22.0,13.9,0.0,0.0,0.0,247.0,460.0,3182.0,876.0,158.0,248.0,59.0,115.0,8.0,26.0,2.0,20.0,19.0,9.0,1.0,33.0,8.0,0.0,0.0,44.0,20.0,14.0,20.0,0.0,0.0,0.0,64.0,101.0,96.0,780.0,37.0,117.0,336.0,341.0,84.0,780.0,67.0,16.0,46.0,360.0,2188.0,905.0,42.0,26.0,20.0,65.0,21.0,520.0,103.0,26.0,12.0,7.0,13.0,6.0,8.0,17.0,9.0,28.0,3.0,25.0,10.0,38.0,0.0
Sam Hutchinson,32.0,1989.0,ENG,DF,Reading,Championship,11.0,11.0,786.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,285.0,351.0,6249.0,2107.0,68.0,77.0,172.0,195.0,44.0,75.0,1.0,1.0,21.0,0.0,0.0,13.0,3.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,44.0,19.0,14.0,446.0,55.0,232.0,198.0,21.0,7.0,446.0,4.0,1.0,3.0,217.0,826.0,339.0,3.0,3.0,0.0,4.0,2.0,253.0,2.0,13.0,7.0,12.0,1.0,0.0,7.0,11.0,4.0,10.0,8.0,2.0,15.0,42.0,0.0
Sam McCallum,21.0,2000.0,ENG,DF,Norwich City,Championship,23.0,12.0,1137.0,0.0,12.0,3.0,26.7,0.0,0.0,0.0,543.0,775.0,10496.0,4054.0,233.0,270.0,222.0,292.0,82.0,163.0,1.0,9.0,43.0,13.0,7.0,65.0,3.0,1.0,0.0,13.0,19.0,1.0,37.0,0.0,0.0,0.0,74.0,28.0,21.0,962.0,47.0,385.0,375.0,214.0,9.0,962.0,21.0,5.0,11.0,444.0,2054.0,1049.0,14.0,15.0,0.0,13.0,6.0,495.0,47.0,33.0,16.0,20.0,8.0,5.0,17.0,34.0,17.0,21.0,6.0,15.0,27.0,41.0,0.0
Sammie Szmodics,26.0,1995.0,ENG,MF,Blackburn,Championship,34.0,27.0,2166.0,5.0,44.0,13.0,18.6,0.0,0.0,0.0,584.0,746.0,10846.0,2737.0,268.0,302.0,201.0,254.0,89.0,129.0,2.0,21.0,53.0,23.0,6.0,90.0,7.0,0.0,0.0,18.0,17.0,7.0,37.0,0.0,0.0,0.0,74.0,5.0,13.0,987.0,11.0,154.0,499.0,340.0,69.0,987.0,37.0,13.0,20.0,560.0,2907.0,1182.0,45.0,20.0,14.0,50.0,28.0,711.0,131.0,37.0,22.0,15.0,16.0,6.0,13.0,42.0,29.0,22.0,2.0,20.0,17.0,10.0,0.0
Samuel Bastien,25.0,1996.0,COD,MF,Burnley,Championship,18.0,7.0,551.0,1.0,7.0,2.0,16.4,0.0,0.0,0.0,229.0,260.0,3543.0,599.0,114.0,123.0,90.0,98.0,13.0,17.0,1.0,5.0,21.0,5.0,0.0,24.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,20.0,7.0,12.0,320.0,8.0,39.0,187.0,96.0,13.0,320.0,8.0,2.0,4.0,192.0,1159.0,443.0,8.0,7.0,1.0,13.0,4.0,246.0,33.0,9.0,6.0,4.0,2.0,3.0,2.0,7.0,5.0,6.0,2.0,4.0,1.0,6.0,0.0
Samuel Kalu,24.0,1997.0,NGA,FW,Watford,Championship,9.0,2.0,231.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,60.0,79.0,1009.0,234.0,29.0,36.0,17.0,19.0,9.0,14.0,0.0,8.0,4.0,3.0,0.0,6.0,1.0,0.0,0.0,4.0,6.0,1.0,11.0,0.0,0.0,0.0,14.0,2.0,7.0,121.0,3.0,16.0,50.0,56.0,11.0,121.0,17.0,9.0,6.0,74.0,483.0,205.0,7.0,2.0,6.0,11.0,5.0,83.0,28.0,5.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0
Sander Berge,24.0,1998.0,NOR,MF,Sheffield Utd,Championship,37.0,34.0,3103.0,6.0,54.0,14.0,19.0,1.0,0.0,0.0,1089.0,1402.0,18707.0,4640.0,515.0,619.0,438.0,522.0,104.0,154.0,5.0,39.0,121.0,50.0,8.0,158.0,4.0,0.0,0.0,29.0,17.0,2.0,61.0,0.0,0.0,0.0,191.0,41.0,46.0,1728.0,47.0,261.0,862.0,630.0,108.0,1728.0,88.0,50.0,31.0,1038.0,7273.0,3319.0,106.0,70.0,38.0,49.0,35.0,1171.0,131.0,45.0,32.0,18.0,22.0,5.0,15.0,27.0,12.0,35.0,11.0,24.0,14.0,24.0,1.0
Scott Dann,35.0,1987.0,ENG,DF,Reading,Championship,13.0,6.0,656.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,231.0,280.0,4601.0,1920.0,78.0,83.0,123.0,137.0,29.0,57.0,0.0,0.0,13.0,2.0,0.0,13.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,12.0,12.0,337.0,51.0,199.0,132.0,6.0,3.0,337.0,0.0,0.0,0.0,180.0,677.0,341.0,2.0,0.0,0.0,2.0,1.0,199.0,1.0,6.0,3.0,5.0,1.0,0.0,3.0,9.0,6.0,8.0,7.0,1.0,5.0,32.0,0.0
