Player,Age,Born,Nation,Pos,Squad,Comp,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Adlène Guedioura,32.0,1985.0,ALG,MF,Nott'ham Forest,Championship,27.0,18.0,1717.0,2.0,38.0,9.0,27.4,1.0,0.0,0.0,743.0,1008.0,14594.0,4466.0,321.0,382.0,283.0,349.0,125.0,232.0,2.0,12.0,117.0,16.0,2.0,116.0,3.0,0.0,0.0,41.0,33.0,0.0,25.0,0.0,0.0,0.0,145.0,45.0,26.0,1263.0,41.0,235.0,829.0,223.0,11.0,1263.0,51.0,35.0,16.0,707.0,3640.0,1656.0,18.0,34.0,2.0,42.0,37.0,813.0,41.0,50.0,30.0,19.0,27.0,4.0,15.0,37.0,22.0,24.0,3.0,21.0,25.0,30.0,1.0
Adrian Popa,30.0,1988.0,ROU,MF,Reading,Championship,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,60.0,21.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,6.0,0.0,8.0,0.0,0.0,0.0,5.0,56.0,44.0,1.0,1.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmed Elmohamady,30.0,1987.0,EGY,DF,Aston Villa,Championship,38.0,32.0,2946.0,2.0,11.0,4.0,11.3,0.0,0.0,0.0,1522.0,1972.0,25828.0,9454.0,740.0,819.0,606.0,775.0,137.0,290.0,8.0,45.0,136.0,37.0,24.0,140.0,1.0,0.0,0.0,17.0,14.0,0.0,126.0,0.0,1.0,0.0,202.0,73.0,71.0,2221.0,112.0,540.0,1058.0,636.0,45.0,2221.0,25.0,11.0,14.0,875.0,4622.0,2779.0,84.0,43.0,8.0,29.0,17.0,1330.0,128.0,36.0,22.0,15.0,18.0,3.0,17.0,28.0,11.0,27.0,6.0,21.0,26.0,87.0,1.0
Ahmed Hegazi,27.0,1991.0,EGY,DF,West Brom,Championship,38.0,38.0,3270.0,1.0,25.0,6.0,11.2,0.0,0.0,0.0,1442.0,1881.0,31729.0,12291.0,370.0,465.0,771.0,926.0,292.0,447.0,2.0,14.0,72.0,5.0,0.0,107.0,4.0,1.0,1.0,31.0,27.0,2.0,3.0,0.0,0.0,1.0,205.0,155.0,101.0,2344.0,306.0,1283.0,985.0,84.0,46.0,2344.0,28.0,26.0,2.0,1123.0,6958.0,4120.0,21.0,16.0,0.0,14.0,14.0,1273.0,2.0,46.0,29.0,38.0,8.0,0.0,16.0,31.0,15.0,68.0,47.0,21.0,32.0,241.0,2.0
Aiden O'Brien,24.0,1993.0,IRL,MF,Millwall,Championship,35.0,15.0,1508.0,2.0,24.0,9.0,14.9,0.0,0.0,0.0,281.0,388.0,3582.0,861.0,190.0,231.0,64.0,89.0,11.0,26.0,1.0,8.0,20.0,11.0,5.0,37.0,1.0,0.0,0.0,15.0,16.0,9.0,21.0,1.0,0.0,0.0,88.0,20.0,51.0,587.0,16.0,85.0,229.0,288.0,59.0,587.0,36.0,18.0,18.0,327.0,2180.0,766.0,27.0,20.0,13.0,34.0,27.0,336.0,87.0,26.0,14.0,12.0,10.0,4.0,12.0,22.0,10.0,21.0,2.0,19.0,10.0,12.0,0.0
Alan Browne,23.0,1995.0,IRL,MF,Preston,Championship,38.0,36.0,3164.0,12.0,66.0,19.0,17.8,1.0,0.0,0.0,878.0,1249.0,13486.0,3517.0,491.0,622.0,293.0,407.0,59.0,125.0,5.0,41.0,83.0,23.0,1.0,105.0,4.0,0.0,0.0,37.0,45.0,2.0,20.0,0.0,1.0,0.0,177.0,117.0,147.0,1683.0,85.0,255.0,855.0,586.0,96.0,1683.0,50.0,27.0,23.0,886.0,4218.0,1433.0,42.0,37.0,12.0,77.0,54.0,1016.0,137.0,49.0,35.0,22.0,22.0,5.0,18.0,49.0,31.0,53.0,15.0,38.0,26.0,60.0,0.0
Alan Hutton,33.0,1984.0,SCO,DF,Aston Villa,Championship,33.0,33.0,2872.0,2.0,9.0,3.0,21.0,0.0,0.0,0.0,1366.0,1752.0,23093.0,9274.0,661.0,732.0,537.0,671.0,124.0,243.0,1.0,29.0,150.0,37.0,17.0,219.0,8.0,0.0,0.0,21.0,40.0,0.0,66.0,0.0,0.0,0.0,144.0,59.0,53.0,2057.0,146.0,598.0,991.0,480.0,21.0,2057.0,36.0,27.0,9.0,876.0,6682.0,4124.0,100.0,83.0,9.0,23.0,17.0,1193.0,84.0,35.0,18.0,26.0,7.0,2.0,19.0,35.0,16.0,30.0,15.0,15.0,18.0,142.0,3.0
Alan Judge,29.0,1988.0,IRL,FW,Ipswich Town,Championship,39.0,23.0,2321.0,1.0,65.0,22.0,46.8,8.0,0.0,0.0,983.0,1366.0,16579.0,5140.0,533.0,604.0,279.0,370.0,131.0,306.0,1.0,53.0,84.0,34.0,13.0,113.0,3.0,0.0,0.0,33.0,43.0,8.0,207.0,0.0,1.0,0.0,142.0,8.0,25.0,1679.0,15.0,178.0,722.0,796.0,49.0,1679.0,35.0,19.0,16.0,896.0,4044.0,1537.0,34.0,27.0,12.0,88.0,30.0,1127.0,198.0,32.0,17.0,12.0,12.0,8.0,18.0,51.0,33.0,35.0,5.0,30.0,17.0,15.0,1.0
Albert Adomah,30.0,1987.0,GHA,MF,Aston Villa,Championship,36.0,22.0,1857.0,4.0,36.0,12.0,15.0,0.0,0.0,0.0,468.0,669.0,6585.0,1926.0,288.0,338.0,116.0,194.0,32.0,62.0,2.0,27.0,30.0,32.0,19.0,51.0,3.0,0.0,0.0,23.0,17.0,14.0,105.0,0.0,0.0,0.0,100.0,21.0,47.0,946.0,27.0,142.0,354.0,465.0,81.0,946.0,47.0,18.0,29.0,486.0,3807.0,1964.0,80.0,44.0,14.0,51.0,41.0,636.0,177.0,53.0,38.0,27.0,22.0,4.0,19.0,46.0,27.0,25.0,2.0,23.0,20.0,19.0,0.0
Alex Baptiste,32.0,1986.0,ENG,DF,QPR,Championship,4.0,3.0,270.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,107.0,1389.0,536.0,28.0,36.0,39.0,44.0,6.0,17.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,13.0,5.0,146.0,17.0,81.0,49.0,17.0,1.0,146.0,0.0,0.0,0.0,45.0,230.0,77.0,1.0,0.0,0.0,2.0,2.0,61.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,8.0,19.0,0.0
Alex Pearce,29.0,1988.0,IRL,FW,Derby County,Championship,12.0,11.0,991.0,0.0,4.0,1.0,6.1,0.0,0.0,0.0,226.0,372.0,4954.0,2492.0,75.0,98.0,98.0,145.0,49.0,117.0,0.0,2.0,26.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,45.0,48.0,26.0,482.0,63.0,244.0,226.0,12.0,8.0,482.0,2.0,1.0,1.0,171.0,673.0,300.0,1.0,1.0,0.0,0.0,0.0,156.0,1.0,8.0,4.0,8.0,0.0,0.0,7.0,9.0,2.0,11.0,11.0,0.0,18.0,66.0,0.0
Alexander Milošević,26.0,1992.0,SWE,DF,Nott'ham Forest,Championship,12.0,11.0,1000.0,1.0,5.0,2.0,11.2,0.0,0.0,0.0,267.0,365.0,4939.0,1939.0,112.0,130.0,129.0,152.0,24.0,77.0,0.0,2.0,10.0,1.0,0.0,9.0,3.0,0.0,0.0,13.0,10.0,0.0,1.0,0.0,1.0,0.0,59.0,26.0,29.0,485.0,78.0,299.0,178.0,11.0,8.0,485.0,1.0,1.0,0.0,227.0,1106.0,606.0,1.0,3.0,0.0,1.0,1.0,230.0,0.0,9.0,6.0,7.0,2.0,0.0,3.0,4.0,1.0,10.0,6.0,4.0,15.0,72.0,0.0
Alexander Tettey,32.0,1986.0,NOR,MF,Norwich City,Championship,30.0,26.0,2378.0,1.0,38.0,7.0,23.0,0.0,0.0,0.0,1321.0,1556.0,19679.0,6010.0,749.0,830.0,487.0,565.0,54.0,97.0,0.0,11.0,114.0,2.0,0.0,123.0,4.0,0.0,0.0,33.0,11.0,0.0,5.0,0.0,0.0,0.0,193.0,61.0,47.0,1819.0,75.0,498.0,1118.0,217.0,24.0,1819.0,18.0,10.0,8.0,952.0,4731.0,2348.0,32.0,19.0,2.0,36.0,17.0,1083.0,15.0,28.0,17.0,18.0,8.0,2.0,17.0,32.0,15.0,19.0,7.0,12.0,46.0,61.0,0.0
Allan Nyom,30.0,1988.0,CMR,DF,West Brom,Championship,2.0,2.0,180.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87.0,106.0,1189.0,399.0,54.0,59.0,27.0,33.0,2.0,8.0,1.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,14.0,4.0,2.0,123.0,10.0,46.0,56.0,21.0,1.0,123.0,1.0,1.0,0.0,50.0,260.0,127.0,1.0,2.0,1.0,1.0,2.0,63.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0
Amari'i Bell,24.0,1994.0,JAM,DF,Blackburn,Championship,38.0,35.0,3204.0,3.0,12.0,4.0,13.0,0.0,0.0,0.0,1200.0,1651.0,19198.0,7308.0,654.0,764.0,466.0,643.0,70.0,169.0,1.0,25.0,97.0,17.0,4.0,125.0,0.0,0.0,0.0,21.0,44.0,2.0,45.0,1.0,0.0,0.0,176.0,97.0,82.0,2060.0,113.0,718.0,830.0,537.0,36.0,2060.0,69.0,46.0,23.0,837.0,5491.0,3033.0,84.0,51.0,12.0,52.0,43.0,918.0,105.0,57.0,33.0,39.0,13.0,5.0,29.0,48.0,19.0,39.0,10.0,29.0,28.0,110.0,1.0
Andre Dozzell,19.0,1999.0,ENG,MF,Ipswich Town,Championship,19.0,10.0,965.0,1.0,4.0,1.0,16.4,1.0,0.0,0.0,354.0,491.0,5186.0,1993.0,216.0,258.0,98.0,128.0,26.0,69.0,0.0,8.0,52.0,7.0,1.0,50.0,2.0,0.0,0.0,17.0,10.0,0.0,28.0,0.0,0.0,0.0,48.0,5.0,25.0,568.0,7.0,76.0,327.0,174.0,7.0,568.0,9.0,4.0,5.0,328.0,1392.0,614.0,7.0,14.0,0.0,18.0,12.0,417.0,29.0,8.0,5.0,1.0,5.0,2.0,4.0,14.0,10.0,6.0,0.0,6.0,6.0,8.0,0.0
Andre Wisdom,25.0,1993.0,ENG,DF,Derby County,Championship,11.0,9.0,835.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,358.0,502.0,6263.0,2533.0,158.0,188.0,157.0,222.0,36.0,65.0,0.0,5.0,18.0,8.0,0.0,35.0,2.0,0.0,0.0,8.0,4.0,0.0,10.0,0.0,0.0,0.0,50.0,16.0,15.0,592.0,36.0,176.0,331.0,89.0,3.0,592.0,1.0,1.0,0.0,255.0,1266.0,653.0,10.0,13.0,2.0,7.0,1.0,278.0,11.0,23.0,12.0,15.0,8.0,0.0,6.0,15.0,9.0,10.0,3.0,7.0,16.0,25.0,0.0
Andreas Weimann,26.0,1991.0,AUT,FW,Bristol City,Championship,44.0,40.0,3333.0,10.0,78.0,28.0,14.6,0.0,0.0,0.0,660.0,920.0,10906.0,2383.0,336.0,415.0,236.0,338.0,66.0,113.0,5.0,47.0,66.0,29.0,10.0,98.0,6.0,0.0,0.0,17.0,11.0,17.0,62.0,0.0,0.0,0.0,112.0,34.0,75.0,1229.0,28.0,116.0,537.0,599.0,151.0,1229.0,59.0,31.0,28.0,671.0,4737.0,2085.0,79.0,48.0,33.0,59.0,26.0,838.0,237.0,25.0,18.0,5.0,9.0,11.0,6.0,16.0,10.0,39.0,2.0,37.0,19.0,24.0,0.0
Andrew Hughes,26.0,1992.0,WAL,DF,Preston,Championship,32.0,31.0,2790.0,3.0,21.0,4.0,17.2,4.0,0.0,0.0,1113.0,1659.0,18385.0,8453.0,587.0,674.0,424.0,625.0,83.0,291.0,2.0,23.0,91.0,17.0,14.0,112.0,2.0,0.0,0.0,25.0,22.0,1.0,60.0,0.0,0.0,0.0,137.0,174.0,85.0,1977.0,153.0,686.0,863.0,443.0,34.0,1977.0,18.0,12.0,6.0,751.0,3297.0,1614.0,34.0,25.0,2.0,20.0,11.0,904.0,84.0,43.0,26.0,30.0,13.0,0.0,23.0,40.0,17.0,31.0,12.0,19.0,33.0,144.0,0.0
Andrew Taylor,31.0,1986.0,ENG,DF,Bolton,Championship,26.0,26.0,2247.0,0.0,5.0,2.0,18.2,0.0,0.0,0.0,757.0,1133.0,14476.0,7715.0,310.0,371.0,347.0,484.0,96.0,232.0,1.0,12.0,95.0,15.0,11.0,83.0,2.0,0.0,0.0,12.0,9.0,0.0,48.0,0.0,0.0,0.0,119.0,34.0,35.0,1342.0,102.0,442.0,588.0,321.0,11.0,1342.0,10.0,7.0,3.0,479.0,1830.0,865.0,14.0,6.0,1.0,20.0,8.0,547.0,34.0,21.0,16.0,10.0,10.0,1.0,6.0,23.0,17.0,35.0,13.0,22.0,23.0,93.0,2.0
André Green,20.0,1998.0,ENG,MF,Aston Villa,Championship,18.0,8.0,828.0,1.0,19.0,4.0,17.1,0.0,0.0,0.0,172.0,263.0,2390.0,591.0,110.0,139.0,50.0,71.0,6.0,21.0,1.0,9.0,9.0,6.0,5.0,10.0,0.0,0.0,0.0,5.0,8.0,1.0,41.0,0.0,0.0,0.0,44.0,14.0,20.0,393.0,10.0,53.0,130.0,217.0,36.0,393.0,38.0,20.0,18.0,235.0,1864.0,943.0,41.0,14.0,9.0,32.0,12.0,273.0,78.0,11.0,5.0,7.0,2.0,2.0,7.0,13.0,6.0,9.0,1.0,8.0,6.0,4.0,1.0
Andy King,29.0,1988.0,WAL,MF,Derby County,Championship,4.0,2.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,111.0,1801.0,387.0,44.0,49.0,33.0,37.0,16.0,22.0,0.0,0.0,13.0,1.0,0.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,4.0,0.0,117.0,2.0,19.0,78.0,20.0,2.0,117.0,1.0,1.0,0.0,65.0,234.0,101.0,2.0,2.0,0.0,3.0,1.0,91.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
Andy Rinomhota,21.0,1997.0,ENG,MF,Reading,Championship,26.0,24.0,2115.0,1.0,6.0,2.0,20.8,0.0,0.0,0.0,956.0,1125.0,15824.0,3868.0,467.0,512.0,396.0,451.0,73.0,107.0,1.0,13.0,77.0,15.0,2.0,111.0,5.0,0.0,0.0,37.0,59.0,1.0,12.0,0.0,0.0,0.0,134.0,24.0,34.0,1387.0,60.0,351.0,845.0,210.0,10.0,1387.0,45.0,33.0,12.0,870.0,5749.0,2872.0,64.0,44.0,2.0,34.0,22.0,900.0,53.0,61.0,41.0,30.0,27.0,4.0,22.0,35.0,13.0,23.0,11.0,12.0,26.0,46.0,0.0
Andy Yiadom,26.0,1991.0,GHA,DF,Reading,Championship,45.0,45.0,4050.0,1.0,29.0,5.0,20.4,0.0,0.0,0.0,1861.0,2473.0,28825.0,12121.0,1082.0,1216.0,651.0,895.0,101.0,249.0,4.0,39.0,132.0,34.0,10.0,206.0,7.0,0.0,0.0,66.0,68.0,5.0,82.0,0.0,3.0,0.0,207.0,121.0,96.0,3109.0,226.0,1065.0,1425.0,647.0,61.0,3109.0,127.0,64.0,63.0,1586.0,9122.0,4724.0,121.0,82.0,26.0,51.0,40.0,1656.0,188.0,103.0,46.0,63.0,31.0,9.0,50.0,73.0,23.0,60.0,26.0,34.0,56.0,192.0,2.0
Angus MacDonald,25.0,1992.0,ENG,DF,Hull City,Championship,1.0,1.0,90.0,0.0,1.0,1.0,11.3,0.0,0.0,0.0,29.0,39.0,622.0,240.0,14.0,17.0,8.0,9.0,7.0,10.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,54.0,5.0,26.0,27.0,2.0,2.0,54.0,1.0,0.0,1.0,14.0,48.0,34.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,1.0
Anthony Forde,24.0,1993.0,IRL,MF,Rotherham Utd,Championship,28.0,17.0,1508.0,1.0,14.0,4.0,20.7,0.0,0.0,0.0,271.0,498.0,4720.0,1790.0,142.0,176.0,75.0,136.0,44.0,140.0,2.0,35.0,19.0,13.0,10.0,21.0,1.0,0.0,0.0,13.0,12.0,2.0,172.0,0.0,0.0,0.0,86.0,20.0,37.0,670.0,11.0,108.0,194.0,386.0,27.0,670.0,27.0,9.0,18.0,301.0,2404.0,931.0,38.0,28.0,6.0,41.0,29.0,323.0,88.0,23.0,15.0,9.0,8.0,6.0,8.0,23.0,15.0,12.0,1.0,11.0,14.0,16.0,0.0
Anthony Pilkington,30.0,1988.0,IRL,MF,Wigan Athletic,Championship,10.0,7.0,534.0,0.0,9.0,2.0,14.4,0.0,0.0,0.0,151.0,187.0,2352.0,607.0,94.0,104.0,41.0,50.0,13.0,23.0,1.0,10.0,18.0,5.0,2.0,17.0,1.0,0.0,0.0,5.0,9.0,1.0,8.0,0.0,0.0,0.0,23.0,8.0,23.0,260.0,10.0,38.0,116.0,107.0,12.0,260.0,22.0,10.0,12.0,154.0,1066.0,367.0,13.0,8.0,2.0,8.0,8.0,176.0,32.0,9.0,7.0,5.0,0.0,4.0,2.0,7.0,5.0,4.0,0.0,4.0,6.0,9.0,0.0
Antoine Semenyo,18.0,2000.0,GHA,MF,Bristol City,Championship,4.0,1.0,147.0,0.0,5.0,2.0,25.7,0.0,0.0,0.0,20.0,32.0,324.0,55.0,12.0,20.0,5.0,8.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,7.0,63.0,3.0,9.0,22.0,32.0,2.0,63.0,5.0,3.0,2.0,45.0,252.0,81.0,2.0,4.0,0.0,7.0,4.0,40.0,7.0,6.0,4.0,3.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0
Antonee Robinson,20.0,1997.0,USA,DF,Wigan Athletic,Championship,26.0,26.0,2340.0,0.0,9.0,3.0,17.9,0.0,0.0,0.0,800.0,1236.0,12769.0,5338.0,435.0,514.0,272.0,447.0,70.0,197.0,1.0,26.0,33.0,22.0,13.0,46.0,2.0,0.0,0.0,21.0,13.0,1.0,100.0,0.0,0.0,0.0,164.0,48.0,27.0,1572.0,82.0,534.0,630.0,430.0,29.0,1572.0,47.0,32.0,15.0,615.0,4543.0,2361.0,80.0,54.0,13.0,54.0,40.0,673.0,98.0,57.0,32.0,40.0,14.0,3.0,28.0,56.0,28.0,28.0,4.0,24.0,34.0,100.0,1.0
