Player,Age,Born,Nation,Pos,Squad,Comp,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Diego Lainez,22.0,2000.0,MEX,MF,Braga,Primeira Liga,6.0,1.0,156.0,1.0,8.0,3.0,18.0,1.0,0.0,0.0,78.0,91.0,1264.0,254.0,41.0,45.0,17.0,22.0,13.0,16.0,2.0,4.0,2.0,5.0,0.0,11.0,3.0,0.0,0.0,3.0,7.0,0.0,6.0,0.0,0.0,0.0,12.0,1.0,0.0,116.0,0.0,5.0,42.0,70.0,10.0,116.0,10.0,3.0,5.0,70.0,472.0,264.0,8.0,8.0,3.0,6.0,3.0,89.0,20.0,3.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Diego Rosa,19.0,2002.0,BRA,MF,Vizela,Primeira Liga,9.0,3.0,257.0,0.0,6.0,1.0,32.1,1.0,0.0,0.0,73.0,108.0,1352.0,609.0,34.0,37.0,26.0,36.0,9.0,28.0,0.0,3.0,9.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,2.0,0.0,17.0,0.0,1.0,0.0,19.0,3.0,2.0,151.0,10.0,40.0,82.0,31.0,1.0,151.0,4.0,1.0,2.0,59.0,316.0,173.0,4.0,1.0,1.0,5.0,0.0,73.0,2.0,10.0,5.0,5.0,4.0,1.0,6.0,12.0,6.0,6.0,2.0,4.0,5.0,7.0,0.0
Dinis Pinto,21.0,2000.0,POR,DF,Braga,Primeira Liga,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,65.0,49.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,3.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,29.0,23.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Diogo Calila,23.0,1998.0,POR,DF,Santa Clara,Primeira Liga,15.0,6.0,652.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,255.0,337.0,4177.0,1652.0,130.0,150.0,102.0,131.0,18.0,37.0,0.0,3.0,13.0,2.0,1.0,14.0,3.0,0.0,0.0,21.0,15.0,1.0,24.0,0.0,1.0,0.0,50.0,2.0,6.0,402.0,11.0,131.0,196.0,84.0,4.0,402.0,9.0,4.0,3.0,175.0,1090.0,551.0,18.0,16.0,1.0,9.0,9.0,197.0,25.0,15.0,10.0,6.0,8.0,1.0,8.0,11.0,3.0,4.0,0.0,4.0,9.0,11.0,1.0
Diogo Ferreira,20.0,2001.0,POR,MF,Vitória,Primeira Liga,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,3.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Diogo Gonçalves,25.0,1997.0,POR,FW,Benfica,Primeira Liga,10.0,2.0,302.0,0.0,15.0,5.0,17.9,1.0,0.0,0.0,123.0,159.0,1472.0,439.0,75.0,85.0,27.0,37.0,5.0,9.0,0.0,4.0,8.0,6.0,3.0,12.0,0.0,0.0,0.0,4.0,6.0,2.0,14.0,0.0,0.0,0.0,20.0,0.0,0.0,207.0,0.0,12.0,73.0,125.0,20.0,207.0,11.0,2.0,7.0,124.0,946.0,457.0,18.0,12.0,6.0,4.0,6.0,156.0,47.0,6.0,6.0,1.0,3.0,2.0,2.0,4.0,2.0,4.0,0.0,4.0,1.0,1.0,0.0
Diogo Mendes,24.0,1998.0,POR,MF,Marítimo,Primeira Liga,20.0,15.0,1229.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,408.0,483.0,7397.0,2046.0,175.0,198.0,182.0,205.0,40.0,51.0,0.0,8.0,50.0,7.0,2.0,54.0,3.0,0.0,0.0,27.0,30.0,1.0,5.0,1.0,0.0,0.0,66.0,22.0,11.0,597.0,21.0,125.0,400.0,78.0,15.0,597.0,14.0,3.0,7.0,281.0,1342.0,604.0,12.0,8.0,3.0,10.0,8.0,383.0,23.0,33.0,16.0,12.0,19.0,2.0,20.0,32.0,12.0,19.0,1.0,18.0,8.0,14.0,0.0
Diogo Pinto,23.0,1999.0,POR,FW,Casa Pia,Primeira Liga,17.0,5.0,459.0,0.0,4.0,4.0,13.8,0.0,0.0,0.0,104.0,140.0,1468.0,312.0,70.0,76.0,27.0,38.0,6.0,15.0,2.0,7.0,12.0,2.0,0.0,15.0,1.0,0.0,0.0,6.0,3.0,0.0,12.0,0.0,0.0,0.0,23.0,2.0,4.0,176.0,0.0,30.0,84.0,62.0,10.0,176.0,11.0,4.0,7.0,93.0,401.0,145.0,4.0,5.0,0.0,4.0,6.0,115.0,20.0,8.0,6.0,6.0,2.0,0.0,5.0,9.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0
Diogo Queirós,23.0,1999.0,POR,FW,Famalicão,Primeira Liga,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Domingos André Ribeiro Almeida,22.0,2000.0,POR,MF,Vitória,Primeira Liga,3.0,3.0,237.0,0.0,4.0,2.0,21.6,0.0,0.0,0.0,93.0,108.0,1460.0,448.0,49.0,52.0,33.0,39.0,6.0,8.0,2.0,3.0,12.0,1.0,0.0,13.0,1.0,0.0,0.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,20.0,2.0,1.0,152.0,5.0,36.0,82.0,36.0,5.0,152.0,9.0,4.0,5.0,85.0,398.0,183.0,6.0,4.0,0.0,6.0,10.0,91.0,2.0,4.0,2.0,3.0,0.0,1.0,2.0,3.0,1.0,6.0,0.0,6.0,4.0,4.0,0.0
Duplexe Tchamba,24.0,1998.0,CMR,DF,Casa Pia,Primeira Liga,5.0,4.0,388.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,172.0,215.0,3292.0,1335.0,58.0,64.0,90.0,102.0,22.0,40.0,0.0,1.0,10.0,1.0,0.0,16.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,31.0,15.0,8.0,269.0,43.0,142.0,105.0,22.0,6.0,269.0,4.0,4.0,0.0,144.0,655.0,381.0,4.0,2.0,0.0,2.0,3.0,163.0,0.0,7.0,3.0,5.0,1.0,1.0,4.0,8.0,4.0,5.0,3.0,2.0,5.0,19.0,0.0
Dylan Batubinsika,26.0,1996.0,COD,DF,Famalicão,Primeira Liga,2.0,2.0,180.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95.0,103.0,2174.0,642.0,20.0,21.0,54.0,59.0,20.0,22.0,0.0,0.0,7.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,2.0,126.0,13.0,69.0,58.0,1.0,1.0,126.0,0.0,0.0,0.0,82.0,309.0,124.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,6.0,2.0,5.0,1.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,4.0,8.0,0.0
Dylan Collard,22.0,2000.0,MRI,DF,Marítimo,Primeira Liga,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,51.0,37.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Edgar Costa,35.0,1987.0,POR,FW,Marítimo,Primeira Liga,21.0,3.0,475.0,0.0,11.0,1.0,23.6,2.0,0.0,0.0,156.0,277.0,2963.0,1234.0,60.0,84.0,60.0,87.0,28.0,85.0,1.0,10.0,25.0,4.0,1.0,32.0,7.0,2.0,1.0,12.0,18.0,0.0,45.0,0.0,0.0,0.0,27.0,4.0,5.0,324.0,5.0,41.0,192.0,96.0,4.0,324.0,7.0,1.0,4.0,156.0,834.0,366.0,7.0,6.0,0.0,6.0,9.0,204.0,19.0,10.0,8.0,7.0,2.0,1.0,6.0,11.0,5.0,7.0,0.0,7.0,2.0,3.0,0.0
Eduardo Borges,22.0,2000.0,POR,MF,Chaves,Primeira Liga,4.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,231.0,74.0,12.0,13.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,22.0,2.0,10.0,10.0,2.0,0.0,22.0,0.0,0.0,0.0,11.0,28.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
Eduardo Fereira,21.0,2000.0,VEN,FW,Casa Pia,Primeira Liga,3.0,1.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,271.0,122.0,6.0,6.0,9.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,28.0,1.0,7.0,16.0,5.0,0.0,28.0,0.0,0.0,0.0,10.0,24.0,7.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Elder Santana,29.0,1993.0,BRA,MF,Gil Vicente FC,Primeira Liga,5.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,81.0,33.0,6.0,7.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,20.0,1.0,2.0,5.0,13.0,3.0,20.0,0.0,0.0,0.0,14.0,53.0,25.0,1.0,0.0,0.0,3.0,4.0,17.0,6.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
Elias Achouri,23.0,1999.0,TUN,MF,Estoril,Primeira Liga,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,49.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,3.0,2.0,4.0,0.0,9.0,0.0,0.0,0.0,4.0,31.0,19.0,1.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Emmanuel Boateng,26.0,1996.0,GHA,FW,Rio Ave,Primeira Liga,28.0,21.0,1862.0,6.0,46.0,16.0,14.0,0.0,0.0,1.0,197.0,279.0,2599.0,474.0,121.0,148.0,51.0,72.0,8.0,15.0,0.0,14.0,9.0,6.0,1.0,16.0,5.0,0.0,0.0,38.0,47.0,18.0,5.0,2.0,0.0,0.0,55.0,54.0,69.0,494.0,13.0,64.0,193.0,246.0,73.0,493.0,35.0,4.0,20.0,290.0,1357.0,563.0,15.0,13.0,6.0,55.0,22.0,363.0,97.0,12.0,6.0,5.0,4.0,3.0,4.0,9.0,5.0,10.0,1.0,9.0,4.0,11.0,0.0
Emmanuel Hackman,27.0,1995.0,TOG,DF,Gil Vicente FC,Primeira Liga,2.0,2.0,135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,60.0,683.0,293.0,13.0,18.0,18.0,27.0,5.0,11.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,6.0,3.0,73.0,6.0,27.0,36.0,11.0,3.0,73.0,3.0,1.0,1.0,38.0,116.0,44.0,0.0,1.0,0.0,0.0,1.0,40.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,0.0
Enea Mihaj,24.0,1998.0,ALB,DF,Famalicão,Primeira Liga,25.0,25.0,2226.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1112.0,1253.0,21649.0,7846.0,361.0,394.0,623.0,659.0,119.0,180.0,0.0,3.0,45.0,1.0,0.0,59.0,2.0,0.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,1.0,102.0,41.0,29.0,1467.0,204.0,898.0,551.0,24.0,12.0,1467.0,8.0,7.0,1.0,761.0,3065.0,1459.0,3.0,3.0,1.0,15.0,4.0,993.0,0.0,23.0,11.0,18.0,4.0,1.0,12.0,25.0,13.0,29.0,22.0,7.0,32.0,91.0,0.0
Enzo Fernández,21.0,2001.0,ARG,MF,Benfica,Primeira Liga,17.0,17.0,1382.0,1.0,29.0,3.0,24.6,5.0,0.0,0.0,1446.0,1679.0,27839.0,8003.0,623.0,683.0,531.0,592.0,254.0,326.0,5.0,30.0,184.0,31.0,5.0,183.0,3.0,0.0,0.0,18.0,16.0,1.0,39.0,0.0,0.0,0.0,93.0,9.0,14.0,1820.0,17.0,300.0,1156.0,372.0,18.0,1820.0,18.0,10.0,6.0,1103.0,4691.0,2353.0,29.0,33.0,2.0,15.0,15.0,1475.0,27.0,40.0,17.0,15.0,19.0,6.0,23.0,44.0,21.0,16.0,3.0,13.0,15.0,3.0,2.0
Erick Ferigra,23.0,1999.0,ECU,DF,Paços,Primeira Liga,16.0,12.0,1158.0,0.0,3.0,1.0,8.7,0.0,0.0,0.0,532.0,613.0,10357.0,4388.0,183.0,201.0,285.0,305.0,60.0,94.0,0.0,2.0,27.0,1.0,1.0,24.0,3.0,0.0,0.0,18.0,20.0,0.0,2.0,0.0,0.0,1.0,57.0,23.0,28.0,742.0,111.0,473.0,257.0,15.0,7.0,742.0,7.0,6.0,1.0,444.0,1894.0,1002.0,0.0,2.0,0.0,13.0,0.0,486.0,1.0,9.0,4.0,9.0,0.0,0.0,3.0,9.0,6.0,16.0,9.0,7.0,13.0,50.0,0.0
Erison,23.0,1999.0,BRA,FW,Estoril,Primeira Liga,11.0,10.0,681.0,2.0,14.0,6.0,13.1,0.0,0.0,0.0,57.0,77.0,828.0,103.0,31.0,38.0,23.0,31.0,1.0,2.0,0.0,7.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0,12.0,5.0,0.0,0.0,0.0,0.0,4.0,20.0,23.0,149.0,7.0,11.0,64.0,74.0,30.0,149.0,5.0,2.0,3.0,73.0,317.0,104.0,4.0,4.0,2.0,23.0,16.0,106.0,24.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,0.0,4.0,0.0,6.0,0.0
Euller,27.0,1995.0,BRA,FW,Chaves,Primeira Liga,21.0,13.0,1065.0,1.0,18.0,5.0,20.1,3.0,0.0,0.0,277.0,404.0,4443.0,1348.0,155.0,188.0,85.0,116.0,25.0,65.0,0.0,18.0,17.0,14.0,8.0,28.0,6.0,0.0,0.0,27.0,20.0,7.0,58.0,0.0,0.0,0.0,56.0,7.0,10.0,533.0,9.0,88.0,210.0,242.0,26.0,533.0,47.0,24.0,19.0,310.0,1704.0,924.0,26.0,12.0,10.0,24.0,9.0,346.0,86.0,21.0,13.0,8.0,10.0,3.0,13.0,31.0,18.0,12.0,2.0,10.0,10.0,8.0,0.0
Eulânio Ângelo Chipela Gomes,28.0,1994.0,GNB,DF,Santa Clara,Primeira Liga,11.0,5.0,575.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,213.0,264.0,3355.0,1122.0,116.0,122.0,81.0,106.0,14.0,26.0,1.0,6.0,6.0,4.0,3.0,15.0,0.0,0.0,0.0,6.0,7.0,0.0,11.0,0.0,0.0,0.0,40.0,6.0,4.0,346.0,22.0,95.0,165.0,93.0,11.0,346.0,32.0,16.0,13.0,171.0,1247.0,712.0,15.0,10.0,4.0,14.0,5.0,179.0,23.0,11.0,8.0,5.0,1.0,5.0,5.0,6.0,1.0,8.0,1.0,7.0,4.0,9.0,0.0
Evanilson,22.0,1999.0,BRA,FW,Porto,Primeira Liga,23.0,18.0,1354.0,7.0,34.0,13.0,11.3,0.0,0.0,0.0,251.0,333.0,3062.0,572.0,160.0,190.0,44.0,63.0,14.0,17.0,5.0,16.0,13.0,5.0,0.0,23.0,1.0,0.0,0.0,27.0,29.0,9.0,7.0,1.0,0.0,1.0,55.0,20.0,22.0,488.0,7.0,50.0,204.0,243.0,79.0,488.0,35.0,13.0,17.0,301.0,1390.0,466.0,16.0,12.0,7.0,40.0,17.0,356.0,92.0,15.0,12.0,2.0,6.0,7.0,6.0,13.0,7.0,14.0,1.0,13.0,5.0,5.0,0.0
Ewerton,29.0,1992.0,BRA,MF,Portimonense,Primeira Liga,12.0,6.0,582.0,1.0,9.0,5.0,16.1,0.0,0.0,0.0,170.0,214.0,2679.0,653.0,92.0,106.0,67.0,83.0,7.0,12.0,1.0,5.0,15.0,4.0,1.0,21.0,3.0,0.0,0.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,35.0,2.0,15.0,279.0,6.0,39.0,173.0,68.0,11.0,279.0,10.0,3.0,6.0,141.0,583.0,261.0,2.0,7.0,0.0,4.0,7.0,176.0,12.0,18.0,12.0,5.0,8.0,5.0,8.0,16.0,8.0,6.0,1.0,5.0,3.0,4.0,0.0
Fabiano,22.0,2000.0,BRA,DF,Braga,Primeira Liga,12.0,11.0,963.0,0.0,4.0,1.0,22.5,0.0,0.0,0.0,443.0,577.0,8616.0,2498.0,174.0,199.0,198.0,242.0,63.0,106.0,0.0,12.0,27.0,16.0,11.0,29.0,5.0,0.0,0.0,18.0,17.0,0.0,43.0,1.0,0.0,0.0,62.0,5.0,15.0,691.0,26.0,197.0,315.0,185.0,8.0,691.0,15.0,6.0,5.0,332.0,1575.0,743.0,18.0,15.0,3.0,9.0,5.0,376.0,54.0,37.0,32.0,13.0,17.0,7.0,15.0,21.0,6.0,16.0,3.0,13.0,17.0,17.0,0.0
Fahd Moufi,26.0,1996.0,MAR,DF,Portimonense,Primeira Liga,31.0,31.0,2635.0,1.0,17.0,3.0,15.0,0.0,0.0,0.0,1003.0,1417.0,17104.0,6182.0,478.0,567.0,414.0,557.0,85.0,197.0,2.0,33.0,65.0,31.0,20.0,78.0,4.0,1.0,0.0,30.0,52.0,5.0,118.0,0.0,0.0,0.0,154.0,63.0,41.0,1760.0,110.0,462.0,730.0,580.0,47.0,1760.0,54.0,18.0,24.0,749.0,3790.0,1764.0,56.0,35.0,9.0,48.0,13.0,915.0,175.0,29.0,19.0,16.0,11.0,2.0,17.0,28.0,11.0,46.0,17.0,29.0,45.0,69.0,0.0
Felippe Cardoso,23.0,1998.0,BRA,FW,Casa Pia,Primeira Liga,11.0,5.0,508.0,4.0,15.0,5.0,14.6,0.0,1.0,1.0,73.0,98.0,1126.0,254.0,37.0,49.0,32.0,37.0,3.0,5.0,0.0,8.0,6.0,1.0,0.0,11.0,4.0,1.0,1.0,18.0,10.0,4.0,1.0,1.0,0.0,0.0,15.0,13.0,18.0,178.0,6.0,17.0,87.0,78.0,25.0,177.0,28.0,16.0,12.0,115.0,692.0,269.0,10.0,4.0,2.0,26.0,10.0,131.0,19.0,2.0,1.0,0.0,1.0,1.0,2.0,6.0,4.0,1.0,0.0,1.0,2.0,7.0,0.0
Fernando Ferreira Fonseca,25.0,1997.0,POR,DF,Paços,Primeira Liga,6.0,2.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,91.0,1027.0,425.0,29.0,36.0,15.0,25.0,10.0,27.0,0.0,0.0,10.0,1.0,1.0,7.0,0.0,0.0,0.0,2.0,3.0,0.0,9.0,0.0,0.0,0.0,6.0,1.0,4.0,113.0,5.0,38.0,52.0,25.0,0.0,113.0,6.0,2.0,4.0,59.0,364.0,193.0,6.0,4.0,0.0,3.0,1.0,55.0,10.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,4.0,0.0
Fernando Varela,34.0,1987.0,CPV,DF,Casa Pia,Primeira Liga,27.0,25.0,2030.0,1.0,15.0,5.0,9.2,0.0,0.0,0.0,717.0,862.0,12546.0,5000.0,306.0,333.0,327.0,364.0,68.0,125.0,0.0,2.0,56.0,4.0,1.0,49.0,3.0,0.0,0.0,14.0,15.0,2.0,4.0,0.0,1.0,0.0,120.0,37.0,32.0,1082.0,135.0,566.0,472.0,49.0,24.0,1082.0,5.0,2.0,2.0,526.0,2541.0,1344.0,8.0,6.0,0.0,9.0,0.0,658.0,1.0,26.0,17.0,16.0,10.0,0.0,16.0,24.0,8.0,33.0,24.0,9.0,26.0,85.0,1.0
Filip Stevanovic,19.0,2002.0,SRB,FW,Santa Clara,Primeira Liga,7.0,0.0,151.0,0.0,4.0,2.0,21.5,2.0,0.0,0.0,33.0,51.0,479.0,74.0,20.0,28.0,9.0,13.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,66.0,1.0,5.0,32.0,29.0,6.0,66.0,4.0,2.0,1.0,24.0,108.0,53.0,3.0,2.0,1.0,3.0,2.0,38.0,6.0,4.0,3.0,0.0,3.0,1.0,3.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
Filipe Ferreira,31.0,1990.0,POR,DF,Boavista,Primeira Liga,7.0,4.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,177.0,2345.0,1065.0,61.0,67.0,63.0,73.0,13.0,23.0,1.0,3.0,16.0,5.0,4.0,15.0,3.0,0.0,0.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0,22.0,4.0,3.0,211.0,16.0,88.0,92.0,32.0,0.0,211.0,2.0,1.0,1.0,117.0,474.0,346.0,3.0,3.0,0.0,3.0,1.0,123.0,8.0,6.0,3.0,2.0,3.0,1.0,4.0,5.0,1.0,2.0,2.0,0.0,2.0,14.0,0.0
Filipe Relvas,22.0,1999.0,POR,DF,Portimonense,Primeira Liga,33.0,33.0,2867.0,0.0,17.0,4.0,9.5,0.0,0.0,0.0,1471.0,1805.0,30767.0,11786.0,443.0,515.0,783.0,891.0,226.0,340.0,1.0,13.0,110.0,14.0,5.0,110.0,4.0,0.0,0.0,19.0,14.0,3.0,26.0,1.0,0.0,1.0,155.0,105.0,35.0,2179.0,244.0,1079.0,944.0,168.0,28.0,2179.0,20.0,10.0,8.0,1069.0,4878.0,2680.0,15.0,7.0,2.0,18.0,4.0,1269.0,24.0,50.0,30.0,27.0,19.0,4.0,21.0,30.0,9.0,46.0,24.0,22.0,57.0,137.0,0.0
Florentino Luís,22.0,1999.0,POR,MF,Benfica,Primeira Liga,33.0,25.0,2120.0,0.0,12.0,3.0,14.5,0.0,0.0,0.0,1665.0,1856.0,26510.0,7780.0,856.0,909.0,613.0,659.0,129.0,178.0,3.0,17.0,228.0,16.0,1.0,165.0,5.0,0.0,0.0,33.0,7.0,1.0,3.0,0.0,0.0,0.0,165.0,36.0,23.0,2130.0,52.0,346.0,1418.0,382.0,19.0,2130.0,22.0,13.0,5.0,1202.0,4284.0,1763.0,11.0,22.0,0.0,23.0,13.0,1558.0,30.0,82.0,45.0,29.0,37.0,16.0,46.0,66.0,20.0,26.0,1.0,25.0,63.0,27.0,0.0
Flávio Nazinho,19.0,2003.0,POR,DF,Sporting CP,Primeira Liga,3.0,2.0,102.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,52.0,621.0,151.0,18.0,23.0,14.0,21.0,3.0,3.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,1.0,4.0,67.0,1.0,11.0,21.0,35.0,3.0,67.0,3.0,2.0,1.0,30.0,166.0,87.0,5.0,3.0,0.0,3.0,0.0,39.0,14.0,3.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0
Flávio Ramos,28.0,1994.0,BRA,DF,Paços,Primeira Liga,9.0,9.0,749.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,295.0,348.0,6261.0,2755.0,87.0,98.0,163.0,179.0,45.0,68.0,0.0,1.0,6.0,0.0,0.0,11.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,26.0,20.0,5.0,447.0,90.0,303.0,136.0,9.0,8.0,447.0,0.0,0.0,0.0,248.0,977.0,389.0,0.0,1.0,1.0,2.0,1.0,265.0,0.0,9.0,2.0,7.0,2.0,0.0,5.0,8.0,3.0,15.0,10.0,5.0,13.0,41.0,0.0
Fran Navarro,24.0,1998.0,ESP,FW,Gil Vicente FC,Primeira Liga,34.0,34.0,3031.0,17.0,89.0,43.0,12.8,0.0,3.0,6.0,295.0,398.0,3788.0,592.0,184.0,228.0,74.0,102.0,8.0,13.0,3.0,15.0,14.0,3.0,0.0,30.0,4.0,0.0,0.0,56.0,45.0,30.0,3.0,2.0,0.0,0.0,52.0,34.0,49.0,694.0,10.0,48.0,328.0,322.0,135.0,688.0,37.0,21.0,15.0,372.0,1657.0,501.0,19.0,15.0,11.0,84.0,32.0,481.0,134.0,23.0,12.0,1.0,16.0,6.0,8.0,31.0,23.0,24.0,3.0,21.0,3.0,7.0,0.0
