Player,Age,Born,Nation,Pos,Squad,Comp,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Ahmed El Messaoudi,23.0,1995.0,MAR,MF,Groningen,Eredivisie,20.0,15.0,1379.0,1.0,30.0,5.0,22.4,0.0,0.0,0.0,482.0,637.0,8482.0,2303.0,210.0,252.0,203.0,247.0,53.0,90.0,3.0,13.0,48.0,6.0,2.0,63.0,2.0,0.0,0.0,23.0,23.0,1.0,8.0,0.0,0.0,0.0,90.0,26.0,26.0,852.0,23.0,149.0,501.0,223.0,28.0,852.0,34.0,23.0,11.0,556.0,3871.0,1793.0,42.0,34.0,5.0,45.0,24.0,547.0,47.0,33.0,23.0,18.0,11.0,4.0,8.0,30.0,22.0,26.0,5.0,21.0,17.0,16.0,0.0
Aitor Cantalapiedra,23.0,1996.0,ESP,FW,Twente,Eredivisie,21.0,21.0,1820.0,7.0,53.0,19.0,21.7,4.0,4.0,5.0,557.0,823.0,9592.0,2663.0,296.0,346.0,152.0,214.0,81.0,182.0,4.0,34.0,41.0,18.0,5.0,72.0,4.0,0.0,0.0,28.0,56.0,4.0,130.0,4.0,0.0,0.0,91.0,16.0,32.0,1126.0,15.0,134.0,504.0,512.0,64.0,1121.0,73.0,34.0,39.0,656.0,4272.0,1885.0,57.0,57.0,27.0,66.0,35.0,783.0,169.0,24.0,12.0,10.0,10.0,4.0,9.0,30.0,21.0,29.0,2.0,27.0,9.0,13.0,0.0
Ajdin Hrustic,23.0,1996.0,AUS,MF,Groningen,Eredivisie,25.0,23.0,1886.0,3.0,59.0,15.0,23.4,8.0,0.0,1.0,659.0,962.0,12571.0,3781.0,305.0,360.0,231.0,318.0,108.0,243.0,2.0,34.0,70.0,25.0,5.0,89.0,3.0,0.0,0.0,20.0,39.0,2.0,130.0,1.0,0.0,0.0,107.0,2.0,9.0,1202.0,18.0,134.0,553.0,533.0,33.0,1201.0,54.0,35.0,19.0,749.0,4037.0,1669.0,44.0,35.0,9.0,52.0,34.0,754.0,111.0,33.0,18.0,12.0,16.0,5.0,9.0,45.0,36.0,11.0,0.0,11.0,14.0,12.0,0.0
Albert Guðmundsson,22.0,1997.0,ISL,MF,AZ Alkmaar,Eredivisie,4.0,1.0,121.0,0.0,4.0,1.0,15.0,0.0,0.0,0.0,37.0,50.0,539.0,145.0,25.0,28.0,9.0,15.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,7.0,2.0,5.0,1.0,0.0,0.0,8.0,0.0,1.0,65.0,0.0,7.0,27.0,33.0,7.0,65.0,3.0,2.0,1.0,49.0,285.0,142.0,7.0,3.0,0.0,5.0,2.0,53.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Aleksandar Bjelica,25.0,1994.0,SRB,DF,ADO Den Haag,Eredivisie,2.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,546.0,203.0,13.0,15.0,7.0,8.0,5.0,6.0,0.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,2.0,43.0,3.0,15.0,19.0,11.0,0.0,43.0,4.0,2.0,2.0,20.0,143.0,69.0,1.0,1.0,0.0,2.0,1.0,21.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0
Alen Halilović,23.0,1996.0,CRO,MF,Heerenveen,Eredivisie,17.0,4.0,504.0,1.0,23.0,5.0,24.2,1.0,0.0,0.0,179.0,239.0,3031.0,875.0,90.0,103.0,60.0,80.0,18.0,37.0,1.0,13.0,16.0,5.0,1.0,22.0,0.0,0.0,0.0,2.0,8.0,1.0,23.0,0.0,0.0,0.0,35.0,1.0,3.0,321.0,7.0,39.0,137.0,154.0,11.0,321.0,29.0,12.0,17.0,231.0,1961.0,1215.0,40.0,32.0,6.0,11.0,14.0,221.0,22.0,9.0,4.0,1.0,6.0,2.0,3.0,8.0,5.0,4.0,1.0,3.0,2.0,6.0,0.0
Alexander Merkel,27.0,1992.0,KAZ,MF,Heracles Almelo,Eredivisie,25.0,25.0,2197.0,2.0,24.0,6.0,24.8,1.0,0.0,0.0,1087.0,1324.0,19638.0,5382.0,494.0,549.0,422.0,486.0,142.0,220.0,4.0,40.0,122.0,24.0,4.0,144.0,5.0,0.0,0.0,49.0,25.0,1.0,47.0,0.0,1.0,0.0,161.0,22.0,15.0,1581.0,57.0,334.0,963.0,300.0,14.0,1581.0,19.0,11.0,8.0,824.0,4868.0,2302.0,30.0,28.0,1.0,24.0,25.0,1039.0,40.0,70.0,39.0,35.0,30.0,5.0,20.0,66.0,46.0,38.0,13.0,25.0,15.0,30.0,0.0
Amadou Ciss,19.0,1999.0,SEN,MF,Fortuna Sittard,Eredivisie,22.0,22.0,1884.0,6.0,28.0,14.0,13.8,0.0,0.0,0.0,445.0,705.0,6107.0,1455.0,271.0,389.0,121.0,196.0,24.0,44.0,3.0,26.0,37.0,14.0,3.0,54.0,3.0,1.0,0.0,24.0,30.0,8.0,15.0,1.0,1.0,0.0,93.0,119.0,110.0,993.0,31.0,153.0,454.0,395.0,62.0,993.0,35.0,19.0,16.0,501.0,2484.0,875.0,24.0,22.0,3.0,74.0,34.0,672.0,147.0,43.0,26.0,18.0,14.0,11.0,21.0,48.0,27.0,25.0,8.0,17.0,17.0,23.0,0.0
Amir Absalem,22.0,1997.0,NED,DF,Groningen,Eredivisie,5.0,4.0,352.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,174.0,238.0,3448.0,1162.0,57.0,67.0,97.0,118.0,19.0,44.0,0.0,3.0,19.0,3.0,0.0,24.0,3.0,0.0,0.0,8.0,3.0,0.0,5.0,0.0,0.0,0.0,32.0,5.0,4.0,281.0,11.0,98.0,143.0,41.0,3.0,281.0,3.0,1.0,2.0,147.0,750.0,380.0,6.0,7.0,0.0,2.0,1.0,154.0,19.0,7.0,3.0,2.0,5.0,0.0,4.0,9.0,5.0,1.0,0.0,1.0,7.0,10.0,0.0
Anas Tahiri,24.0,1995.0,BEL,MF,RKC Waalwijk,Eredivisie,23.0,14.0,1282.0,3.0,23.0,6.0,20.3,2.0,0.0,0.0,674.0,805.0,9824.0,2181.0,383.0,421.0,211.0,245.0,43.0,75.0,1.0,17.0,48.0,22.0,2.0,82.0,1.0,0.0,0.0,15.0,15.0,2.0,40.0,0.0,0.0,0.0,77.0,7.0,17.0,939.0,12.0,117.0,455.0,382.0,28.0,939.0,24.0,17.0,7.0,554.0,3371.0,1430.0,45.0,40.0,11.0,34.0,21.0,693.0,83.0,16.0,10.0,4.0,10.0,2.0,5.0,18.0,13.0,10.0,1.0,9.0,9.0,6.0,0.0
Anco Jansen,30.0,1989.0,NED,FW,Emmen,Eredivisie,7.0,0.0,90.0,1.0,2.0,2.0,20.9,0.0,0.0,0.0,58.0,72.0,654.0,176.0,41.0,42.0,10.0,13.0,1.0,6.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,5.0,1.0,0.0,90.0,1.0,8.0,52.0,31.0,2.0,90.0,7.0,3.0,4.0,53.0,413.0,177.0,9.0,2.0,2.0,4.0,0.0,73.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0
Anders Dreyer,21.0,1998.0,DEN,FW,Heerenveen,Eredivisie,11.0,1.0,231.0,1.0,10.0,1.0,15.3,0.0,0.0,0.0,53.0,72.0,690.0,208.0,38.0,46.0,13.0,17.0,1.0,2.0,2.0,5.0,2.0,6.0,0.0,10.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,6.0,109.0,3.0,12.0,38.0,60.0,17.0,109.0,9.0,3.0,6.0,70.0,423.0,235.0,9.0,7.0,3.0,7.0,0.0,78.0,21.0,4.0,4.0,0.0,3.0,1.0,3.0,6.0,3.0,1.0,0.0,1.0,2.0,6.0,0.0
Arjen van der Heide,17.0,2001.0,NED,FW,Heerenveen,Eredivisie,5.0,0.0,36.0,0.0,4.0,2.0,17.4,0.0,0.0,0.0,16.0,24.0,156.0,17.0,13.0,14.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,37.0,0.0,4.0,10.0,23.0,3.0,37.0,4.0,2.0,2.0,22.0,183.0,55.0,1.0,1.0,1.0,2.0,1.0,25.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Armando Obispo,20.0,1999.0,NED,DF,Vitesse,Eredivisie,26.0,26.0,2336.0,0.0,19.0,4.0,17.9,2.0,0.0,0.0,1194.0,1435.0,24737.0,8534.0,385.0,429.0,629.0,698.0,168.0,278.0,1.0,5.0,77.0,8.0,0.0,95.0,1.0,0.0,0.0,13.0,11.0,1.0,1.0,0.0,1.0,0.0,133.0,78.0,37.0,1721.0,215.0,886.0,802.0,41.0,23.0,1721.0,8.0,7.0,1.0,905.0,5357.0,3303.0,20.0,10.0,1.0,5.0,2.0,1090.0,1.0,35.0,19.0,27.0,8.0,0.0,10.0,19.0,9.0,35.0,21.0,14.0,44.0,127.0,1.0
Azor Matusiwa,21.0,1998.0,NED,MF,Groningen,Eredivisie,23.0,23.0,2046.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,970.0,1188.0,17237.0,5498.0,412.0,467.0,444.0,523.0,94.0,146.0,0.0,12.0,107.0,8.0,1.0,116.0,4.0,0.0,0.0,26.0,31.0,0.0,1.0,0.0,1.0,0.0,190.0,47.0,29.0,1443.0,59.0,419.0,888.0,156.0,2.0,1443.0,23.0,18.0,5.0,768.0,4153.0,2128.0,17.0,23.0,1.0,29.0,13.0,759.0,22.0,56.0,38.0,31.0,21.0,4.0,17.0,49.0,32.0,35.0,5.0,30.0,61.0,35.0,0.0
Bart Nieuwkoop,23.0,1996.0,NED,DF,Willem II,Eredivisie,17.0,11.0,1042.0,0.0,2.0,1.0,18.9,0.0,0.0,0.0,358.0,517.0,6340.0,2528.0,152.0,203.0,165.0,219.0,32.0,67.0,0.0,6.0,45.0,5.0,1.0,54.0,3.0,0.0,0.0,17.0,8.0,3.0,18.0,0.0,0.0,0.0,67.0,34.0,18.0,670.0,51.0,167.0,369.0,139.0,7.0,670.0,15.0,8.0,7.0,243.0,1402.0,685.0,19.0,14.0,0.0,18.0,8.0,279.0,35.0,28.0,18.0,13.0,13.0,2.0,6.0,21.0,15.0,13.0,6.0,7.0,32.0,38.0,0.0
Bart Ramselaar,23.0,1996.0,NED,MF,Utrecht,Eredivisie,16.0,12.0,1039.0,5.0,14.0,8.0,16.1,0.0,0.0,0.0,411.0,477.0,6043.0,1692.0,214.0,237.0,156.0,172.0,19.0,31.0,1.0,15.0,49.0,20.0,1.0,69.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,52.0,4.0,9.0,560.0,6.0,47.0,335.0,187.0,17.0,560.0,35.0,24.0,11.0,385.0,2570.0,1352.0,39.0,35.0,7.0,13.0,12.0,425.0,50.0,13.0,7.0,3.0,7.0,3.0,3.0,9.0,6.0,7.0,1.0,6.0,6.0,2.0,0.0
Bart Vriends,28.0,1991.0,NED,DF,Sparta R'dam,Eredivisie,26.0,26.0,2333.0,2.0,13.0,9.0,10.2,0.0,0.0,0.0,812.0,1018.0,17995.0,7583.0,191.0,219.0,470.0,529.0,146.0,249.0,1.0,2.0,49.0,2.0,0.0,80.0,4.0,0.0,0.0,23.0,4.0,0.0,1.0,0.0,0.0,0.0,121.0,81.0,38.0,1301.0,192.0,746.0,532.0,29.0,19.0,1301.0,0.0,0.0,0.0,637.0,3274.0,1748.0,10.0,3.0,1.0,7.0,4.0,735.0,5.0,28.0,17.0,20.0,8.0,0.0,13.0,28.0,15.0,27.0,16.0,11.0,33.0,143.0,1.0
Bart van Hintum,32.0,1987.0,NED,DF,Groningen,Eredivisie,14.0,14.0,1192.0,0.0,5.0,2.0,27.6,1.0,0.0,0.0,599.0,786.0,14635.0,5287.0,130.0,154.0,301.0,347.0,164.0,271.0,0.0,11.0,57.0,19.0,9.0,52.0,3.0,0.0,0.0,16.0,2.0,0.0,52.0,0.0,0.0,0.0,81.0,22.0,9.0,910.0,78.0,390.0,414.0,112.0,1.0,910.0,1.0,1.0,0.0,502.0,2417.0,1422.0,14.0,14.0,0.0,10.0,1.0,525.0,34.0,24.0,15.0,13.0,9.0,2.0,16.0,24.0,8.0,11.0,5.0,6.0,16.0,46.0,1.0
Bassala Sambou,21.0,1997.0,ENG,FW,Fortuna Sittard,Eredivisie,22.0,12.0,1201.0,2.0,21.0,7.0,17.0,0.0,0.0,0.0,158.0,229.0,2046.0,188.0,99.0,132.0,39.0,59.0,7.0,12.0,1.0,11.0,4.0,2.0,0.0,10.0,1.0,0.0,0.0,15.0,32.0,16.0,7.0,0.0,0.0,0.0,21.0,28.0,45.0,356.0,6.0,19.0,125.0,213.0,44.0,356.0,16.0,12.0,4.0,235.0,1046.0,379.0,12.0,10.0,8.0,48.0,22.0,294.0,86.0,8.0,5.0,2.0,4.0,2.0,3.0,5.0,2.0,4.0,1.0,3.0,1.0,2.0,0.0
Ben Rienstra,29.0,1990.0,NED,FW,Heerenveen,Eredivisie,1.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,521.0,217.0,5.0,8.0,9.0,11.0,7.0,7.0,0.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,33.0,0.0,4.0,23.0,6.0,1.0,33.0,2.0,1.0,1.0,23.0,144.0,81.0,1.0,1.0,0.0,1.0,2.0,23.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Bilal Ould-Chikh,22.0,1997.0,MAR,FW,ADO Den Haag,Eredivisie,13.0,3.0,381.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,67.0,102.0,1404.0,282.0,25.0,31.0,27.0,36.0,13.0,24.0,0.0,5.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,9.0,11.0,0.0,21.0,0.0,2.0,0.0,15.0,2.0,6.0,146.0,6.0,24.0,69.0,61.0,5.0,146.0,24.0,17.0,7.0,96.0,1001.0,401.0,16.0,12.0,3.0,7.0,11.0,95.0,20.0,6.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,7.0,0.0,7.0,1.0,2.0,0.0
Bram van Polen,33.0,1985.0,NED,DF,Zwolle,Eredivisie,8.0,7.0,630.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,282.0,354.0,6152.0,2108.0,71.0,84.0,160.0,183.0,51.0,79.0,0.0,2.0,7.0,2.0,0.0,11.0,2.0,0.0,0.0,19.0,3.0,0.0,10.0,0.0,1.0,0.0,28.0,12.0,6.0,444.0,50.0,261.0,141.0,47.0,3.0,444.0,3.0,2.0,1.0,208.0,915.0,509.0,6.0,10.0,0.0,5.0,1.0,273.0,13.0,6.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,12.0,7.0,5.0,16.0,39.0,0.0
Branislav Niňaj,25.0,1994.0,SVK,DF,Fortuna Sittard,Eredivisie,24.0,24.0,2129.0,0.0,13.0,5.0,11.3,0.0,0.0,0.0,678.0,916.0,13576.0,5299.0,214.0,255.0,374.0,437.0,81.0,202.0,0.0,6.0,51.0,1.0,1.0,44.0,8.0,1.0,1.0,22.0,12.0,1.0,2.0,0.0,1.0,0.0,106.0,58.0,43.0,1214.0,196.0,630.0,547.0,44.0,22.0,1214.0,14.0,13.0,1.0,599.0,3408.0,2179.0,14.0,8.0,3.0,9.0,9.0,629.0,7.0,34.0,25.0,29.0,5.0,0.0,15.0,31.0,16.0,32.0,19.0,13.0,35.0,146.0,1.0
Bruma,24.0,1994.0,POR,FW,PSV Eindhoven,Eredivisie,18.0,12.0,970.0,3.0,28.0,8.0,16.8,0.0,0.0,0.0,403.0,518.0,4949.0,1265.0,259.0,297.0,96.0,126.0,9.0,25.0,3.0,25.0,31.0,20.0,2.0,49.0,0.0,0.0,0.0,4.0,11.0,9.0,21.0,0.0,0.0,0.0,74.0,3.0,16.0,667.0,7.0,63.0,238.0,387.0,63.0,667.0,52.0,31.0,21.0,449.0,3502.0,2008.0,67.0,53.0,24.0,36.0,20.0,511.0,123.0,18.0,13.0,8.0,5.0,5.0,4.0,11.0,7.0,2.0,0.0,2.0,7.0,4.0,0.0
Bryan Linssen,28.0,1990.0,NED,FW,Vitesse,Eredivisie,25.0,25.0,2123.0,14.0,92.0,39.0,15.9,1.0,0.0,0.0,403.0,618.0,6189.0,2520.0,242.0,305.0,111.0,182.0,35.0,81.0,5.0,24.0,42.0,12.0,1.0,68.0,6.0,0.0,0.0,48.0,12.0,5.0,18.0,0.0,0.0,0.0,92.0,42.0,35.0,924.0,19.0,122.0,360.0,450.0,107.0,924.0,33.0,12.0,21.0,411.0,1920.0,973.0,34.0,22.0,17.0,43.0,21.0,531.0,115.0,45.0,25.0,12.0,26.0,7.0,14.0,47.0,33.0,32.0,2.0,30.0,18.0,18.0,0.0
Bryan Smeets,26.0,1992.0,NED,MF,Sparta R'dam,Eredivisie,22.0,20.0,1772.0,4.0,34.0,8.0,21.2,1.0,0.0,1.0,683.0,892.0,12598.0,3901.0,284.0,344.0,301.0,353.0,87.0,152.0,6.0,29.0,94.0,24.0,6.0,109.0,4.0,0.0,0.0,21.0,7.0,0.0,33.0,1.0,0.0,0.0,126.0,24.0,17.0,1050.0,33.0,151.0,645.0,270.0,28.0,1049.0,28.0,22.0,6.0,602.0,3127.0,1337.0,29.0,25.0,5.0,33.0,17.0,679.0,67.0,18.0,9.0,7.0,9.0,2.0,10.0,29.0,19.0,14.0,3.0,11.0,2.0,23.0,1.0
Calvin Stengs,20.0,1998.0,NED,FW,AZ Alkmaar,Eredivisie,25.0,24.0,2154.0,5.0,62.0,19.0,21.1,0.0,0.0,0.0,924.0,1244.0,15951.0,4916.0,449.0,534.0,349.0,445.0,103.0,190.0,7.0,60.0,98.0,67.0,3.0,202.0,0.0,0.0,0.0,23.0,20.0,2.0,64.0,1.0,0.0,0.0,102.0,6.0,19.0,1546.0,7.0,104.0,706.0,753.0,115.0,1546.0,95.0,59.0,36.0,1085.0,7039.0,3456.0,99.0,93.0,31.0,82.0,55.0,1239.0,267.0,25.0,11.0,7.0,12.0,6.0,7.0,52.0,45.0,11.0,1.0,10.0,7.0,5.0,0.0
Calvin Verdonk,22.0,1997.0,NED,DF,Twente,Eredivisie,22.0,22.0,1949.0,1.0,10.0,4.0,15.4,1.0,0.0,0.0,1081.0,1393.0,17176.0,6726.0,581.0,659.0,383.0,484.0,81.0,164.0,2.0,12.0,83.0,29.0,8.0,104.0,4.0,1.0,0.0,25.0,12.0,3.0,59.0,0.0,0.0,0.0,145.0,20.0,24.0,1662.0,105.0,599.0,794.0,287.0,20.0,1662.0,25.0,13.0,12.0,767.0,4035.0,2273.0,45.0,33.0,6.0,18.0,16.0,953.0,86.0,66.0,38.0,36.0,26.0,4.0,37.0,55.0,18.0,23.0,4.0,19.0,41.0,81.0,1.0
