Player,Age,Born,Nation,Pos,Squad,Comp,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Adama Diakhaby,24.0,1996.0,FRA,FW,Huddersfield,Championship,16.0,7.0,606.0,0.0,13.0,1.0,20.9,0.0,0.0,0.0,158.0,223.0,2186.0,484.0,94.0,120.0,44.0,66.0,10.0,16.0,1.0,8.0,13.0,8.0,2.0,20.0,1.0,0.0,0.0,8.0,12.0,3.0,15.0,0.0,0.0,0.0,38.0,15.0,8.0,318.0,9.0,62.0,126.0,133.0,20.0,318.0,20.0,8.0,12.0,181.0,1117.0,537.0,12.0,11.0,4.0,21.0,8.0,220.0,53.0,9.0,3.0,5.0,3.0,1.0,3.0,9.0,6.0,5.0,0.0,5.0,10.0,7.0,0.0
Adan Kai George,18.0,2002.0,ENG,MF,Birmingham City,Championship,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,29.0,18.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Adebayo Akinfenwa,38.0,1982.0,ENG,FW,Wycombe,Championship,33.0,11.0,1296.0,1.0,39.0,11.0,11.1,0.0,1.0,1.0,147.0,378.0,1830.0,643.0,88.0,197.0,43.0,123.0,2.0,12.0,1.0,22.0,22.0,11.0,0.0,35.0,0.0,0.0,0.0,43.0,5.0,8.0,1.0,0.0,0.0,0.0,14.0,217.0,184.0,527.0,14.0,21.0,193.0,315.0,84.0,526.0,5.0,2.0,3.0,209.0,444.0,142.0,2.0,10.0,2.0,36.0,23.0,449.0,65.0,4.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,10.0,0.0
Aden Flint,31.0,1989.0,ENG,DF,Cardiff City,Championship,26.0,26.0,2266.0,1.0,20.0,4.0,11.1,0.0,0.0,0.0,399.0,733.0,8123.0,3847.0,151.0,236.0,178.0,274.0,65.0,189.0,1.0,7.0,27.0,4.0,1.0,21.0,3.0,0.0,0.0,25.0,22.0,7.0,3.0,0.0,1.0,1.0,80.0,156.0,84.0,1040.0,186.0,591.0,367.0,86.0,62.0,1040.0,1.0,1.0,0.0,308.0,1178.0,543.0,2.0,1.0,1.0,9.0,2.0,347.0,12.0,18.0,12.0,8.0,10.0,0.0,7.0,16.0,9.0,37.0,28.0,9.0,31.0,156.0,0.0
Admiral Muskwe,21.0,1998.0,ZIM,FW,Wycombe,Championship,17.0,13.0,1068.0,3.0,27.0,9.0,13.4,0.0,0.0,0.0,109.0,160.0,1446.0,450.0,64.0,85.0,33.0,41.0,4.0,12.0,0.0,9.0,15.0,6.0,0.0,17.0,1.0,0.0,0.0,13.0,17.0,4.0,3.0,1.0,0.0,0.0,42.0,17.0,46.0,287.0,8.0,36.0,134.0,130.0,46.0,287.0,27.0,14.0,13.0,160.0,1052.0,464.0,12.0,7.0,8.0,26.0,19.0,166.0,48.0,11.0,4.0,2.0,6.0,3.0,4.0,12.0,8.0,12.0,1.0,11.0,0.0,4.0,0.0
Adrian Mariappa,33.0,1986.0,JAM,DF,Bristol City,Championship,25.0,19.0,1751.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,559.0,777.0,10054.0,4477.0,223.0,274.0,274.0,359.0,52.0,116.0,0.0,2.0,26.0,3.0,2.0,40.0,0.0,0.0,0.0,15.0,9.0,0.0,7.0,0.0,0.0,0.0,71.0,69.0,40.0,972.0,130.0,551.0,362.0,61.0,6.0,972.0,6.0,4.0,2.0,370.0,1554.0,714.0,2.0,3.0,0.0,12.0,6.0,426.0,11.0,26.0,21.0,16.0,10.0,0.0,15.0,29.0,14.0,21.0,12.0,9.0,28.0,93.0,2.0
Ajani Burchall,15.0,2004.0,BER,FW,Bournemouth,Championship,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,36.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,21.0,16.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alan Browne,25.0,1995.0,IRL,MF,Preston,Championship,38.0,37.0,3241.0,4.0,39.0,10.0,21.9,4.0,1.0,1.0,1170.0,1688.0,19880.0,6529.0,585.0,727.0,400.0,551.0,134.0,258.0,2.0,19.0,123.0,27.0,8.0,139.0,6.0,1.0,0.0,50.0,50.0,1.0,55.0,0.0,0.0,0.0,242.0,120.0,99.0,2161.0,87.0,478.0,1141.0,580.0,68.0,2160.0,67.0,32.0,35.0,993.0,5240.0,2161.0,38.0,35.0,5.0,68.0,42.0,1137.0,110.0,76.0,42.0,38.0,25.0,13.0,29.0,78.0,49.0,55.0,14.0,41.0,58.0,55.0,0.0
Albert Adomah,32.0,1987.0,GHA,FW,QPR,Championship,34.0,7.0,864.0,2.0,14.0,5.0,15.9,1.0,0.0,0.0,297.0,429.0,4478.0,1293.0,171.0,206.0,103.0,142.0,16.0,47.0,5.0,22.0,14.0,13.0,7.0,32.0,1.0,0.0,0.0,14.0,5.0,3.0,60.0,0.0,0.0,0.0,61.0,7.0,24.0,586.0,17.0,93.0,207.0,297.0,41.0,586.0,33.0,20.0,13.0,342.0,2558.0,1223.0,52.0,21.0,12.0,34.0,19.0,381.0,96.0,25.0,14.0,10.0,10.0,5.0,16.0,31.0,15.0,18.0,0.0,18.0,14.0,12.0,1.0
Alen Halilović,24.0,1996.0,CRO,MF,Birmingham City,Championship,17.0,9.0,785.0,1.0,16.0,3.0,23.4,1.0,0.0,0.0,196.0,282.0,3632.0,756.0,94.0,122.0,63.0,81.0,31.0,58.0,0.0,11.0,18.0,5.0,4.0,15.0,1.0,0.0,0.0,7.0,13.0,1.0,30.0,0.0,0.0,0.0,31.0,1.0,13.0,356.0,2.0,32.0,189.0,140.0,11.0,356.0,34.0,23.0,11.0,214.0,1727.0,764.0,27.0,20.0,4.0,20.0,10.0,233.0,35.0,7.0,5.0,1.0,4.0,2.0,5.0,12.0,7.0,3.0,0.0,3.0,2.0,3.0,0.0
Alex Hunt,20.0,2000.0,ENG,MF,Sheffield Weds,Championship,3.0,1.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,359.0,86.0,9.0,13.0,11.0,13.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,37.0,0.0,5.0,24.0,8.0,1.0,37.0,0.0,0.0,0.0,22.0,69.0,8.0,0.0,0.0,0.0,2.0,0.0,26.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Alex Mowatt,25.0,1995.0,ENG,MF,Barnsley,Championship,44.0,44.0,3831.0,8.0,78.0,18.0,25.7,11.0,1.0,1.0,1266.0,2103.0,21782.0,10373.0,630.0,784.0,448.0,716.0,148.0,479.0,7.0,66.0,225.0,57.0,13.0,267.0,6.0,1.0,0.0,39.0,50.0,2.0,191.0,0.0,0.0,0.0,318.0,68.0,59.0,2511.0,88.0,444.0,1347.0,757.0,43.0,2509.0,29.0,21.0,8.0,1031.0,5075.0,2306.0,55.0,42.0,7.0,44.0,27.0,1250.0,65.0,76.0,35.0,38.0,27.0,11.0,35.0,79.0,44.0,53.0,8.0,45.0,37.0,55.0,0.0
Alex Pearce,31.0,1988.0,IRL,DF,Millwall,Championship,24.0,20.0,1712.0,0.0,4.0,2.0,15.8,0.0,0.0,0.0,581.0,792.0,12015.0,4463.0,187.0,226.0,299.0,376.0,86.0,175.0,0.0,4.0,14.0,1.0,0.0,27.0,0.0,0.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,108.0,72.0,39.0,1000.0,143.0,670.0,328.0,8.0,6.0,1000.0,2.0,2.0,0.0,428.0,1682.0,744.0,2.0,5.0,0.0,7.0,1.0,454.0,1.0,17.0,10.0,16.0,1.0,0.0,6.0,11.0,5.0,18.0,10.0,8.0,38.0,108.0,0.0
Alex Pritchard,27.0,1993.0,ENG,MF,Huddersfield,Championship,18.0,6.0,665.0,0.0,8.0,2.0,23.5,2.0,0.0,0.0,233.0,311.0,3334.0,873.0,134.0,152.0,59.0,82.0,19.0,39.0,0.0,13.0,17.0,3.0,0.0,33.0,0.0,0.0,0.0,10.0,22.0,0.0,22.0,0.0,0.0,0.0,34.0,5.0,10.0,392.0,4.0,46.0,174.0,174.0,17.0,392.0,6.0,3.0,3.0,197.0,871.0,313.0,11.0,10.0,1.0,24.0,14.0,266.0,46.0,11.0,7.0,3.0,5.0,3.0,5.0,14.0,9.0,12.0,2.0,10.0,4.0,5.0,0.0
Alex Samuel,24.0,1995.0,WAL,FW,Wycombe,Championship,21.0,7.0,615.0,0.0,17.0,7.0,16.5,0.0,0.0,0.0,57.0,94.0,724.0,107.0,32.0,48.0,16.0,21.0,2.0,5.0,0.0,3.0,4.0,2.0,1.0,5.0,2.0,0.0,0.0,14.0,12.0,2.0,10.0,0.0,0.0,0.0,16.0,18.0,72.0,197.0,5.0,14.0,57.0,126.0,30.0,197.0,6.0,1.0,5.0,101.0,629.0,183.0,12.0,8.0,3.0,34.0,10.0,131.0,35.0,3.0,3.0,0.0,2.0,1.0,0.0,6.0,6.0,6.0,0.0,6.0,4.0,5.0,0.0
Alex Scott,16.0,2003.0,ENG,MF,Bristol City,Championship,3.0,1.0,155.0,0.0,2.0,1.0,30.0,2.0,0.0,0.0,43.0,61.0,635.0,131.0,24.0,30.0,14.0,16.0,3.0,8.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,12.0,1.0,3.0,87.0,1.0,15.0,54.0,20.0,0.0,87.0,8.0,5.0,3.0,48.0,252.0,79.0,1.0,3.0,0.0,8.0,4.0,50.0,3.0,4.0,2.0,1.0,3.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
Alexander Mighten,18.0,2002.0,ENG,FW,Nott'ham Forest,Championship,24.0,13.0,1197.0,3.0,22.0,4.0,16.8,0.0,0.0,0.0,180.0,245.0,2391.0,351.0,124.0,149.0,46.0,58.0,5.0,13.0,1.0,11.0,4.0,3.0,1.0,13.0,1.0,0.0,0.0,16.0,42.0,1.0,19.0,0.0,0.0,0.0,63.0,5.0,21.0,414.0,11.0,87.0,129.0,207.0,39.0,414.0,52.0,24.0,28.0,281.0,1874.0,789.0,35.0,24.0,14.0,43.0,26.0,298.0,84.0,10.0,8.0,5.0,2.0,3.0,3.0,12.0,9.0,6.0,1.0,5.0,6.0,10.0,0.0
Alexander Pattison,22.0,1997.0,ENG,MF,Wycombe,Championship,6.0,4.0,392.0,0.0,1.0,1.0,31.3,0.0,0.0,0.0,56.0,103.0,840.0,275.0,30.0,46.0,17.0,35.0,4.0,10.0,0.0,1.0,8.0,2.0,0.0,9.0,1.0,1.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,9.0,147.0,9.0,43.0,84.0,22.0,2.0,147.0,3.0,2.0,1.0,44.0,234.0,107.0,2.0,2.0,1.0,4.0,3.0,45.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,3.0,2.0,13.0,12.0,0.0
Alexander Tettey,34.0,1986.0,NOR,MF,Norwich City,Championship,19.0,5.0,469.0,0.0,2.0,1.0,30.8,0.0,0.0,0.0,285.0,327.0,4621.0,1033.0,147.0,168.0,123.0,133.0,13.0,17.0,1.0,2.0,20.0,1.0,0.0,21.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,33.0,9.0,8.0,366.0,8.0,122.0,221.0,23.0,2.0,366.0,7.0,6.0,1.0,190.0,901.0,424.0,4.0,2.0,0.0,4.0,1.0,242.0,2.0,3.0,2.0,1.0,2.0,0.0,3.0,12.0,9.0,4.0,0.0,4.0,7.0,8.0,0.0
Alfa Semedo,22.0,1997.0,GNB,MF,Reading,Championship,39.0,24.0,2146.0,2.0,30.0,8.0,19.5,0.0,0.0,0.0,698.0,970.0,11001.0,3138.0,356.0,452.0,253.0,337.0,56.0,102.0,2.0,13.0,46.0,5.0,2.0,73.0,4.0,0.0,0.0,39.0,26.0,5.0,18.0,2.0,0.0,0.0,120.0,87.0,107.0,1280.0,41.0,237.0,738.0,324.0,35.0,1280.0,60.0,41.0,19.0,631.0,3224.0,1458.0,35.0,27.0,7.0,48.0,32.0,765.0,66.0,66.0,48.0,30.0,28.0,8.0,29.0,69.0,40.0,39.0,8.0,31.0,29.0,34.0,2.0
Alfie Mawson,26.0,1994.0,ENG,DF,Bristol City,Championship,11.0,11.0,957.0,0.0,6.0,2.0,12.5,0.0,0.0,0.0,445.0,573.0,9686.0,3534.0,128.0,150.0,217.0,262.0,95.0,146.0,1.0,3.0,28.0,0.0,0.0,35.0,2.0,0.0,0.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,61.0,53.0,23.0,696.0,92.0,392.0,291.0,21.0,8.0,696.0,5.0,5.0,0.0,346.0,1931.0,1012.0,3.0,4.0,0.0,4.0,5.0,368.0,1.0,17.0,11.0,12.0,5.0,0.0,8.0,9.0,1.0,17.0,13.0,4.0,17.0,51.0,0.0
Amadou Bakayoko,24.0,1996.0,SLE,FW,Coventry City,Championship,14.0,2.0,316.0,0.0,6.0,2.0,12.7,0.0,0.0,0.0,64.0,87.0,889.0,165.0,40.0,48.0,18.0,25.0,3.0,5.0,0.0,3.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,13.0,19.0,32.0,117.0,2.0,8.0,58.0,54.0,14.0,117.0,1.0,1.0,0.0,49.0,109.0,30.0,0.0,1.0,0.0,11.0,3.0,89.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0
Amari Miller,17.0,2002.0,ENG,FW,Birmingham City,Championship,5.0,2.0,189.0,0.0,2.0,1.0,11.6,0.0,0.0,0.0,21.0,25.0,345.0,74.0,13.0,13.0,7.0,8.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,49.0,3.0,14.0,17.0,18.0,5.0,49.0,2.0,0.0,2.0,29.0,209.0,79.0,4.0,2.0,3.0,12.0,4.0,34.0,13.0,4.0,2.0,4.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
Amari'i Bell,26.0,1994.0,JAM,DF,Blackburn,Championship,19.0,15.0,1527.0,0.0,10.0,3.0,19.3,0.0,0.0,0.0,601.0,870.0,9314.0,3722.0,341.0,410.0,212.0,317.0,35.0,93.0,0.0,12.0,46.0,17.0,4.0,74.0,1.0,0.0,0.0,21.0,21.0,1.0,36.0,1.0,0.0,0.0,90.0,35.0,25.0,1055.0,39.0,323.0,444.0,293.0,29.0,1055.0,26.0,13.0,13.0,500.0,2964.0,1661.0,52.0,34.0,11.0,31.0,11.0,555.0,66.0,28.0,18.0,18.0,6.0,4.0,18.0,32.0,14.0,15.0,2.0,13.0,20.0,34.0,1.0
Andre Gray,29.0,1991.0,JAM,FW,Watford,Championship,30.0,14.0,1278.0,5.0,37.0,19.0,10.4,0.0,0.0,0.0,144.0,222.0,2192.0,439.0,85.0,113.0,43.0,68.0,11.0,16.0,1.0,12.0,12.0,7.0,0.0,21.0,1.0,0.0,0.0,23.0,6.0,19.0,6.0,0.0,0.0,0.0,24.0,11.0,33.0,348.0,8.0,19.0,120.0,211.0,79.0,348.0,14.0,5.0,9.0,183.0,751.0,260.0,11.0,6.0,7.0,36.0,11.0,255.0,84.0,4.0,2.0,0.0,1.0,3.0,2.0,5.0,3.0,9.0,0.0,9.0,2.0,6.0,1.0
Andre Wisdom,27.0,1993.0,ENG,DF,Derby County,Championship,38.0,36.0,3114.0,1.0,8.0,2.0,17.6,0.0,0.0,0.0,1343.0,1662.0,25935.0,10320.0,469.0,533.0,713.0,810.0,146.0,267.0,0.0,4.0,78.0,3.0,1.0,95.0,4.0,0.0,0.0,27.0,8.0,0.0,8.0,0.0,0.0,0.0,193.0,46.0,42.0,1929.0,183.0,869.0,989.0,93.0,13.0,1929.0,13.0,10.0,3.0,1074.0,5602.0,3424.0,19.0,19.0,2.0,13.0,9.0,1181.0,13.0,27.0,18.0,15.0,11.0,1.0,12.0,20.0,8.0,26.0,16.0,10.0,39.0,122.0,1.0
Andreas Weimann,28.0,1991.0,AUT,MF,Bristol City,Championship,7.0,7.0,604.0,2.0,13.0,6.0,15.7,0.0,0.0,0.0,162.0,218.0,3021.0,932.0,65.0,84.0,80.0,96.0,17.0,30.0,0.0,3.0,16.0,10.0,2.0,35.0,0.0,0.0,0.0,6.0,18.0,2.0,5.0,0.0,0.0,0.0,36.0,3.0,4.0,276.0,11.0,44.0,162.0,77.0,15.0,276.0,4.0,2.0,2.0,177.0,1162.0,575.0,15.0,11.0,2.0,15.0,1.0,188.0,28.0,8.0,6.0,4.0,2.0,2.0,5.0,8.0,3.0,4.0,0.0,4.0,3.0,7.0,0.0
Andrew Hughes,28.0,1992.0,WAL,DF,Preston,Championship,34.0,32.0,2894.0,0.0,12.0,1.0,15.8,1.0,0.0,0.0,1048.0,1596.0,18274.0,7914.0,505.0,621.0,407.0,566.0,110.0,333.0,2.0,10.0,83.0,13.0,4.0,83.0,1.0,0.0,0.0,30.0,13.0,1.0,36.0,0.0,1.0,0.0,168.0,176.0,76.0,1891.0,146.0,783.0,827.0,294.0,27.0,1891.0,15.0,8.0,7.0,792.0,3666.0,1961.0,36.0,22.0,2.0,24.0,10.0,903.0,47.0,46.0,26.0,27.0,11.0,8.0,24.0,33.0,9.0,30.0,14.0,16.0,47.0,119.0,1.0
Andrew Omobamidele,18.0,2002.0,IRL,DF,Norwich City,Championship,9.0,8.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,486.0,8062.0,2314.0,156.0,165.0,244.0,262.0,32.0,51.0,0.0,0.0,13.0,0.0,0.0,16.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,37.0,12.0,5.0,563.0,70.0,338.0,225.0,4.0,3.0,563.0,2.0,2.0,0.0,367.0,1786.0,1013.0,1.0,0.0,0.0,5.0,3.0,395.0,0.0,10.0,5.0,6.0,4.0,0.0,2.0,2.0,0.0,11.0,8.0,3.0,7.0,35.0,2.0
