Player,Age,Born,Nation,Pos,Squad,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Sh,SoT,Avg_Sh_Dist,FK,Pas_TotDist,Pas_PrgDist,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,KP,Pas_A3,PPA,CrsPA,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Num_Dr_Past,Megs,Carries,Cr_TotDist,Cr_PrgDist,Cr_Prog,Cr_A3,CPA,Mis,Dis,Targ,Rec,Prog_Pas_Rec,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD,Past,Press,Press_Succ,Pr_D3,Pr_M3,Pr_A3,Blocks,Blk_Sh,ShSv,Blk_Pass,Int,Clr,Err
Abdou Diallo,22.0,1996.0,SEN,DF,Dortmund,7.0,7.0,619.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,9349.0,3147.0,203.0,217.0,235.0,256.0,61.0,92.0,3.0,29.0,4.0,1.0,0.0,4.0,2.0,0.0,8.0,0.0,0.0,0.0,76.0,8.0,2.0,634.0,40.0,199.0,366.0,113.0,7.0,594.0,6.0,9.0,7.0,1.0,474.0,2332.0,1316.0,51.0,8.0,1.0,4.0,4.0,481.0,468.0,8.0,6.0,5.0,5.0,1.0,2.0,2.0,69.0,25.0,36.0,28.0,5.0,9.0,4.0,0.0,5.0,3.0,23.0,1.0
Achraf Hakimi,19.0,1998.0,MAR,DF,Dortmund,5.0,4.0,371.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,24.5,0.0,5071.0,1643.0,202.0,222.0,105.0,119.0,20.0,30.0,6.0,18.0,2.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,38.0,2.0,1.0,442.0,11.0,104.0,244.0,119.0,10.0,404.0,10.0,20.0,13.0,2.0,357.0,1507.0,886.0,38.0,7.0,5.0,5.0,7.0,352.0,341.0,15.0,5.0,7.0,3.0,0.0,4.0,13.0,50.0,14.0,27.0,13.0,10.0,6.0,1.0,0.0,5.0,3.0,5.0,0.0
Adam Lallana,30.0,1988.0,ENG,MF,Liverpool,3.0,1.0,105.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,14.0,0.0,512.0,108.0,32.0,38.0,9.0,15.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,13.0,3.0,2.0,68.0,0.0,3.0,33.0,36.0,12.0,67.0,4.0,5.0,4.0,0.0,55.0,174.0,54.0,3.0,1.0,1.0,4.0,1.0,62.0,52.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,3.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Ounas,21.0,1996.0,ALG,FW,Napoli,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,40.0,2.0,3.0,5.0,8.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,1.0,4.0,17.0,0.0,20.0,2.0,3.0,2.0,0.0,19.0,44.0,33.0,0.0,0.0,0.0,3.0,1.0,23.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,4.0,2.0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Adama Traoré,23.0,1995.0,MLI,MF,Monaco,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,121.0,36.0,2.0,2.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,1.0,4.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,51.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Adrien Rabiot,23.0,1995.0,FRA,MF,Paris,5.0,3.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.7,0.0,3774.0,866.0,99.0,111.0,99.0,107.0,19.0,24.0,1.0,18.0,1.0,0.0,0.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,36.0,14.0,1.0,279.0,6.0,63.0,188.0,53.0,6.0,271.0,1.0,1.0,1.0,0.0,212.0,1105.0,635.0,19.0,11.0,0.0,5.0,3.0,219.0,209.0,8.0,7.0,5.0,4.0,0.0,3.0,1.0,63.0,17.0,26.0,31.0,6.0,7.0,0.0,0.0,7.0,4.0,0.0,0.0
Adrián López,30.0,1988.0,ESP,FW,Porto,4.0,1.0,121.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.1,0.0,575.0,221.0,17.0,22.0,21.0,23.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,7.0,2.0,2.0,57.0,2.0,6.0,30.0,27.0,8.0,56.0,3.0,4.0,3.0,0.0,41.0,210.0,112.0,7.0,1.0,2.0,1.0,4.0,61.0,44.0,13.0,1.0,1.0,1.0,0.0,1.0,3.0,14.0,2.0,3.0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Ahmed Kutucu,18.0,2000.0,TUR,FW,Schalke,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,57.0,21.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,5.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,115.0,102.0,2.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alan Dzagoev,28.0,1990.0,RUS,MF,CSKA,3.0,2.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.5,0.0,1231.0,380.0,52.0,57.0,28.0,30.0,3.0,4.0,7.0,3.0,5.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,8.0,1.0,2.0,108.0,3.0,12.0,59.0,43.0,8.0,106.0,0.0,3.0,0.0,0.0,86.0,248.0,149.0,7.0,4.0,0.0,0.0,3.0,132.0,92.0,23.0,0.0,0.0,0.0,0.0,0.0,5.0,53.0,7.0,13.0,26.0,14.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0
Alan Patrick,27.0,1991.0,BRA,MF,Shakhtar,5.0,2.0,206.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,22.0,1.0,1989.0,393.0,51.0,52.0,48.0,53.0,13.0,15.0,8.0,7.0,5.0,0.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,150.0,4.0,25.0,87.0,52.0,5.0,146.0,3.0,3.0,3.0,0.0,122.0,635.0,368.0,20.0,6.0,1.0,3.0,3.0,127.0,116.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,37.0,10.0,13.0,12.0,12.0,6.0,2.0,0.0,4.0,4.0,3.0,0.0
Alberto Moreno,26.0,1992.0,ESP,DF,Liverpool,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.2,0.0,227.0,112.0,6.0,6.0,4.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,1.0,3.0,5.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,65.0,40.0,1.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alef,23.0,1995.0,BRA,MF,AEK,4.0,2.0,201.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,22.1,0.0,1272.0,144.0,23.0,27.0,27.0,32.0,12.0,15.0,0.0,6.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,3.0,104.0,10.0,31.0,66.0,13.0,0.0,104.0,1.0,1.0,1.0,0.0,69.0,335.0,106.0,6.0,1.0,0.0,4.0,4.0,70.0,61.0,6.0,2.0,4.0,1.0,0.0,2.0,4.0,32.0,4.0,15.0,14.0,3.0,4.0,0.0,0.0,4.0,4.0,3.0,0.0
Aleksandar Kolarov,32.0,1985.0,SRB,DF,Roma,8.0,7.0,661.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,6.0,27.2,5.0,6394.0,2985.0,147.0,159.0,152.0,197.0,44.0,90.0,12.0,32.0,7.0,5.0,0.0,5.0,17.0,0.0,25.0,0.0,0.0,0.0,69.0,4.0,5.0,539.0,36.0,171.0,241.0,167.0,9.0,449.0,7.0,15.0,8.0,1.0,347.0,1974.0,1320.0,52.0,19.0,2.0,3.0,4.0,359.0,331.0,11.0,6.0,5.0,0.0,2.0,3.0,5.0,58.0,10.0,31.0,21.0,6.0,6.0,0.0,0.0,6.0,9.0,20.0,0.0
Aleksandr Golovin,22.0,1996.0,RUS,FW,Monaco,3.0,3.0,228.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,15.2,0.0,1508.0,261.0,54.0,61.0,27.0,32.0,11.0,16.0,4.0,5.0,4.0,1.0,0.0,7.0,5.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,2.0,141.0,2.0,15.0,83.0,64.0,5.0,141.0,6.0,7.0,6.0,0.0,114.0,907.0,455.0,20.0,14.0,1.0,2.0,3.0,134.0,108.0,14.0,3.0,3.0,3.0,0.0,1.0,0.0,71.0,15.0,15.0,41.0,15.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0
Aleksei Miranchuk,22.0,1995.0,RUS,MF,Loko,6.0,6.0,513.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,3.0,19.6,0.0,3405.0,1027.0,123.0,145.0,63.0,84.0,22.0,42.0,17.0,15.0,11.0,0.0,0.0,8.0,12.0,3.0,12.0,1.0,0.0,0.0,67.0,1.0,4.0,385.0,5.0,56.0,165.0,187.0,24.0,353.0,13.0,22.0,14.0,2.0,293.0,1293.0,638.0,39.0,6.0,7.0,16.0,18.0,316.0,247.0,51.0,6.0,4.0,4.0,3.0,5.0,6.0,136.0,34.0,23.0,76.0,37.0,11.0,0.0,0.0,11.0,9.0,2.0,0.0
Alessandro Florenzi,27.0,1991.0,ITA,DF,Roma,8.0,6.0,619.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,26.1,0.0,5502.0,2802.0,102.0,113.0,108.0,135.0,53.0,82.0,9.0,29.0,13.0,3.0,0.0,6.0,3.0,1.0,14.0,0.0,1.0,0.0,64.0,7.0,8.0,400.0,26.0,133.0,184.0,104.0,14.0,334.0,5.0,12.0,6.0,0.0,239.0,1087.0,527.0,18.0,7.0,0.0,7.0,4.0,259.0,220.0,21.0,7.0,10.0,4.0,0.0,4.0,13.0,103.0,20.0,42.0,42.0,19.0,12.0,1.0,0.0,11.0,13.0,4.0,0.0
Alessandro Schöpf,24.0,1994.0,AUT,MF,Schalke,4.0,3.0,299.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,16.6,0.0,2260.0,783.0,61.0,69.0,61.0,76.0,9.0,14.0,4.0,4.0,6.0,3.0,0.0,4.0,3.0,1.0,9.0,0.0,0.0,0.0,36.0,0.0,0.0,205.0,3.0,60.0,102.0,68.0,7.0,176.0,6.0,10.0,7.0,0.0,140.0,842.0,471.0,20.0,8.0,1.0,4.0,7.0,121.0,114.0,9.0,4.0,3.0,2.0,0.0,2.0,7.0,35.0,6.0,12.0,21.0,2.0,5.0,0.0,0.0,5.0,8.0,2.0,0.0
Alex Sandro,27.0,1991.0,BRA,DF,Juventus,9.0,8.0,743.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,15.6,0.0,8019.0,2435.0,168.0,185.0,217.0,246.0,44.0,73.0,10.0,25.0,9.0,5.0,0.0,17.0,19.0,0.0,25.0,0.0,1.0,0.0,80.0,15.0,6.0,611.0,37.0,166.0,313.0,178.0,17.0,553.0,14.0,29.0,17.0,2.0,427.0,2174.0,1267.0,51.0,17.0,6.0,7.0,8.0,447.0,413.0,32.0,6.0,8.0,4.0,0.0,4.0,8.0,75.0,18.0,38.0,19.0,18.0,14.0,4.0,0.0,10.0,11.0,15.0,0.0
Alex Telles,25.0,1992.0,BRA,DF,Porto,10.0,10.0,930.0,1.0,3.0,1.0,2.0,1.0,0.0,5.0,2.0,28.7,1.0,7652.0,3253.0,156.0,182.0,166.0,218.0,62.0,135.0,22.0,23.0,12.0,7.0,0.0,14.0,9.0,0.0,40.0,0.0,1.0,0.0,81.0,11.0,6.0,662.0,37.0,169.0,327.0,208.0,4.0,479.0,6.0,10.0,6.0,0.0,318.0,1800.0,860.0,39.0,19.0,0.0,11.0,3.0,333.0,311.0,8.0,9.0,5.0,5.0,2.0,3.0,14.0,94.0,27.0,50.0,27.0,17.0,21.0,6.0,2.0,15.0,16.0,33.0,0.0
Alexis Sánchez,29.0,1988.0,CHI,FW,Manchester,4.0,2.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,19.2,2.0,1089.0,294.0,36.0,44.0,26.0,36.0,5.0,17.0,3.0,6.0,5.0,1.0,0.0,2.0,4.0,1.0,8.0,0.0,0.0,0.0,22.0,2.0,3.0,126.0,3.0,16.0,50.0,71.0,12.0,117.0,3.0,7.0,3.0,0.0,92.0,481.0,168.0,11.0,6.0,1.0,5.0,3.0,110.0,85.0,26.0,2.0,1.0,2.0,1.0,1.0,2.0,78.0,18.0,15.0,36.0,27.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0
Aleš Čermák,23.0,1994.0,CZE,MF,Viktoria,5.0,4.0,348.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,17.2,0.0,2053.0,733.0,67.0,78.0,35.0,49.0,15.0,23.0,7.0,16.0,8.0,0.0,0.0,6.0,10.0,0.0,1.0,0.0,0.0,0.0,32.0,2.0,1.0,189.0,4.0,29.0,97.0,78.0,10.0,178.0,8.0,10.0,8.0,0.0,139.0,580.0,344.0,16.0,6.0,0.0,4.0,4.0,167.0,136.0,29.0,3.0,1.0,2.0,0.0,0.0,4.0,118.0,25.0,26.0,61.0,31.0,3.0,0.0,0.0,3.0,1.0,3.0,0.0
Alfa Semedo,20.0,1997.0,GNB,MF,Benfica,3.0,1.0,134.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,16.0,0.0,1122.0,317.0,33.0,41.0,25.0,28.0,6.0,11.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,23.0,6.0,1.0,99.0,3.0,18.0,73.0,19.0,2.0,97.0,2.0,3.0,2.0,1.0,61.0,394.0,153.0,5.0,4.0,0.0,3.0,0.0,63.0,61.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,26.0,5.0,3.0,20.0,3.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0
Allan,27.0,1991.0,BRA,MF,Napoli,6.0,6.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,28.5,0.0,6146.0,1560.0,159.0,172.0,129.0,139.0,48.0,64.0,6.0,40.0,3.0,0.0,0.0,15.0,14.0,0.0,1.0,0.0,0.0,0.0,62.0,2.0,1.0,453.0,11.0,103.0,316.0,66.0,2.0,443.0,10.0,17.0,12.0,2.0,368.0,1329.0,752.0,30.0,10.0,0.0,6.0,8.0,350.0,322.0,16.0,25.0,15.0,17.0,0.0,7.0,25.0,241.0,66.0,70.0,142.0,29.0,11.0,2.0,0.0,9.0,8.0,2.0,0.0
Almamy Touré,22.0,1996.0,MLI,DF,Monaco,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,70.0,10.0,11.0,6.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,22.0,3.0,9.0,15.0,0.0,0.0,22.0,1.0,1.0,1.0,0.0,16.0,188.0,121.0,3.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Amine Harit,21.0,1997.0,MAR,MF,Schalke,5.0,1.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,594.0,150.0,25.0,28.0,9.0,9.0,5.0,8.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,2.0,76.0,1.0,10.0,38.0,36.0,6.0,72.0,5.0,11.0,6.0,0.0,64.0,206.0,110.0,7.0,3.0,0.0,6.0,8.0,70.0,58.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,6.0,4.0,14.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Anastasios Bakasetas,25.0,1993.0,GRE,FW,AEK,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,26.3,0.0,1622.0,454.0,42.0,47.0,29.0,34.0,16.0,24.0,1.0,10.0,7.0,2.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,9.0,1.0,3.0,133.0,1.0,14.0,76.0,50.0,1.0,126.0,2.0,3.0,2.0,0.0,100.0,467.0,244.0,15.0,2.0,1.0,1.0,5.0,113.0,102.0,5.0,5.0,3.0,1.0,2.0,2.0,2.0,44.0,8.0,11.0,27.0,6.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0
Ander Herrera,28.0,1989.0,ESP,MF,Manchester,2.0,2.0,168.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,22.9,0.0,1762.0,393.0,43.0,46.0,40.0,44.0,11.0,15.0,2.0,10.0,1.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,126.0,5.0,26.0,68.0,37.0,2.0,124.0,1.0,2.0,1.0,0.0,95.0,257.0,129.0,5.0,4.0,1.0,0.0,1.0,100.0,96.0,3.0,5.0,2.0,2.0,1.0,0.0,3.0,68.0,11.0,22.0,39.0,7.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0
Andrea Barzagli,37.0,1981.0,ITA,DF,Juventus,3.0,1.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.0,370.0,20.0,22.0,35.0,39.0,11.0,13.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,2.0,86.0,6.0,31.0,50.0,6.0,1.0,83.0,0.0,2.0,0.0,0.0,63.0,161.0,59.0,1.0,1.0,0.0,1.0,0.0,65.0,62.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,11.0,5.0,6.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
Andrea Raggi,34.0,1984.0,ITA,DF,Monaco,4.0,4.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,19.9,0.0,2837.0,1169.0,57.0,62.0,69.0,87.0,19.0,34.0,2.0,11.0,3.0,1.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,30.0,1.0,1.0,211.0,18.0,86.0,106.0,38.0,3.0,193.0,1.0,1.0,1.0,0.0,141.0,613.0,365.0,13.0,6.0,0.0,0.0,1.0,144.0,135.0,6.0,5.0,3.0,2.0,1.0,3.0,4.0,44.0,12.0,24.0,16.0,4.0,7.0,1.0,0.0,6.0,5.0,8.0,0.0
Andreas Pereira,22.0,1996.0,BRA,MF,Manchester,4.0,2.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,27.0,0.0,1453.0,354.0,44.0,53.0,34.0,40.0,7.0,12.0,2.0,10.0,1.0,1.0,0.0,10.0,4.0,0.0,6.0,0.0,0.0,0.0,17.0,2.0,1.0,126.0,1.0,20.0,83.0,36.0,1.0,123.0,2.0,4.0,2.0,0.0,99.0,333.0,176.0,4.0,2.0,1.0,1.0,6.0,116.0,95.0,11.0,0.0,0.0,2.0,0.0,1.0,4.0,84.0,12.0,16.0,51.0,17.0,5.0,0.0,0.0,5.0,2.0,1.0,0.0
Andrej Kramarić,27.0,1991.0,CRO,MF,Hoffenheim,6.0,5.0,481.0,5.0,1.0,1.0,1.0,0.0,0.0,17.0,8.0,20.1,2.0,2853.0,786.0,93.0,110.0,55.0,69.0,21.0,42.0,11.0,16.0,9.0,3.0,0.0,3.0,5.0,2.0,14.0,0.0,0.0,0.0,38.0,2.0,2.0,281.0,3.0,31.0,135.0,150.0,25.0,254.0,9.0,17.0,9.0,0.0,222.0,1500.0,1020.0,37.0,19.0,7.0,6.0,11.0,258.0,207.0,56.0,1.0,0.0,1.0,0.0,1.0,3.0,80.0,12.0,12.0,52.0,16.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0
Andrew Robertson,24.0,1994.0,SCO,DF,Liverpool,12.0,12.0,1006.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,3.0,18.4,0.0,11095.0,4472.0,259.0,288.0,252.0,300.0,71.0,138.0,9.0,57.0,13.0,3.0,0.0,14.0,1.0,0.0,20.0,0.0,0.0,0.0,109.0,2.0,5.0,845.0,46.0,228.0,463.0,235.0,28.0,750.0,10.0,13.0,10.0,0.0,562.0,2621.0,1521.0,58.0,35.0,2.0,9.0,4.0,592.0,550.0,36.0,14.0,17.0,6.0,4.0,13.0,15.0,132.0,35.0,57.0,52.0,23.0,15.0,2.0,0.0,13.0,12.0,28.0,1.0
Andrija Živković,22.0,1996.0,SRB,MF,Benfica,2.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,24.0,0.0,662.0,230.0,17.0,19.0,9.0,11.0,6.0,10.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,50.0,1.0,5.0,28.0,23.0,1.0,46.0,1.0,2.0,1.0,0.0,38.0,255.0,188.0,6.0,3.0,0.0,0.0,0.0,47.0,39.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,0.0,6.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0
André Almeida,27.0,1990.0,POR,DF,Benfica,6.0,6.0,540.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,16.9,0.0,4538.0,1892.0,126.0,142.0,92.0,115.0,34.0,65.0,4.0,23.0,3.0,0.0,0.0,13.0,12.0,1.0,10.0,0.0,0.0,0.0,68.0,4.0,2.0,423.0,22.0,151.0,203.0,89.0,4.0,353.0,4.0,10.0,4.0,0.0,235.0,952.0,534.0,26.0,6.0,2.0,5.0,6.0,225.0,207.0,11.0,7.0,9.0,6.0,1.0,5.0,5.0,98.0,35.0,50.0,39.0,9.0,24.0,3.0,0.0,21.0,10.0,20.0,0.0
André Pereira,23.0,1995.0,POR,FW,Porto,4.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.7,0.0,394.0,110.0,9.0,12.0,10.0,10.0,3.0,3.0,2.0,4.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,39.0,0.0,5.0,22.0,15.0,4.0,38.0,1.0,2.0,1.0,0.0,24.0,148.0,86.0,6.0,2.0,1.0,1.0,0.0,49.0,27.0,9.0,2.0,4.0,1.0,0.0,1.0,0.0,27.0,9.0,12.0,6.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
André Simões,28.0,1989.0,POR,MF,AEK,4.0,4.0,348.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,7.5,0.0,3387.0,722.0,92.0,99.0,78.0,85.0,21.0,30.0,1.0,16.0,1.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,38.0,6.0,3.0,255.0,11.0,61.0,174.0,30.0,7.0,247.0,6.0,7.0,6.0,0.0,188.0,789.0,339.0,18.0,3.0,0.0,3.0,3.0,189.0,179.0,7.0,6.0,4.0,4.0,0.0,4.0,3.0,30.0,9.0,7.0,19.0,4.0,11.0,7.0,0.0,4.0,6.0,2.0,0.0
Angeliño,21.0,1997.0,ESP,DF,PSV,6.0,6.0,540.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,28.5,0.0,2731.0,1352.0,64.0,79.0,57.0,77.0,21.0,58.0,7.0,15.0,6.0,4.0,0.0,6.0,5.0,0.0,12.0,0.0,0.0,0.0,37.0,2.0,3.0,282.0,39.0,123.0,113.0,59.0,4.0,240.0,3.0,6.0,4.0,1.0,154.0,788.0,469.0,21.0,4.0,2.0,1.0,2.0,148.0,139.0,6.0,3.0,4.0,2.0,1.0,3.0,4.0,92.0,17.0,70.0,22.0,0.0,24.0,7.0,2.0,17.0,9.0,23.0,1.0
Ante Ćorić,21.0,1997.0,CRO,MF,Roma,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.9,0.0,141.0,19.0,4.0,5.0,3.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,8.0,5.0,0.0,13.0,1.0,1.0,1.0,0.0,7.0,71.0,33.0,2.0,1.0,0.0,1.0,0.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,3.0,9.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Anthony Martial,22.0,1995.0,FRA,FW,Manchester,8.0,6.0,507.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,17.9,0.0,2467.0,750.0,121.0,135.0,54.0,71.0,4.0,9.0,9.0,17.0,8.0,1.0,0.0,8.0,10.0,3.0,13.0,0.0,0.0,0.0,30.0,1.0,5.0,318.0,5.0,35.0,149.0,165.0,38.0,317.0,19.0,31.0,20.0,3.0,290.0,1439.0,916.0,55.0,19.0,13.0,13.0,18.0,326.0,261.0,50.0,3.0,2.0,3.0,0.0,1.0,2.0,60.0,15.0,16.0,30.0,14.0,5.0,0.0,0.0,5.0,3.0,2.0,0.0
Antoine Griezmann,27.0,1991.0,FRA,FW,Atlético,8.0,8.0,720.0,4.0,3.0,0.0,0.0,2.0,0.0,23.0,12.0,17.5,2.0,4153.0,1028.0,141.0,180.0,83.0,106.0,21.0,50.0,14.0,14.0,18.0,2.0,0.0,7.0,7.0,7.0,18.0,0.0,0.0,0.0,50.0,5.0,10.0,423.0,7.0,39.0,162.0,250.0,38.0,386.0,7.0,16.0,10.0,2.0,289.0,1522.0,839.0,46.0,17.0,4.0,9.0,9.0,402.0,310.0,84.0,9.0,4.0,6.0,1.0,3.0,6.0,166.0,36.0,21.0,77.0,68.0,3.0,0.0,0.0,3.0,1.0,5.0,0.0
