Player,Age,Born,Nation,Pos,Squad,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Aaron Appindangoyé,30.0,1992.0,GAB,DF,Sivasspor,6.0,5.0,486.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,103.0,158.0,2314.0,914.0,26.0,36.0,58.0,69.0,18.0,48.0,0.0,1.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,29.0,21.0,12.0,242.0,55.0,159.0,79.0,6.0,3.0,242.0,0.0,0.0,0.0,98.0,581.0,273.0,1.0,1.0,0.0,3.0,3.0,89.0,0.0,6.0,3.0,3.0,3.0,0.0,4.0,5.0,1.0,9.0,7.0,2.0,10.0,46.0,1.0
Aaron Cresswell,32.0,1989.0,ENG,DF,West,7.0,6.0,517.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,341.0,387.0,5748.0,2265.0,167.0,178.0,143.0,155.0,26.0,43.0,2.0,6.0,26.0,3.0,2.0,27.0,2.0,0.0,0.0,2.0,1.0,0.0,15.0,0.0,0.0,0.0,34.0,2.0,7.0,415.0,14.0,120.0,224.0,72.0,2.0,415.0,2.0,2.0,0.0,194.0,881.0,450.0,8.0,8.0,0.0,0.0,1.0,282.0,10.0,5.0,2.0,4.0,1.0,0.0,4.0,5.0,1.0,2.0,0.0,2.0,9.0,3.0,0.0
Aaron Greene,32.0,1990.0,IRL,FW,Shamrock,5.0,3.0,267.0,0.0,4.0,1.0,17.2,0.0,0.0,0.0,52.0,70.0,831.0,199.0,32.0,43.0,10.0,14.0,8.0,9.0,0.0,4.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,8.0,8.0,6.0,98.0,3.0,11.0,38.0,49.0,8.0,98.0,6.0,3.0,2.0,56.0,263.0,81.0,3.0,1.0,0.0,8.0,1.0,74.0,20.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0
Aaron Ramsey,31.0,1990.0,WAL,MF,Nice,5.0,3.0,306.0,0.0,4.0,1.0,25.6,0.0,0.0,0.0,228.0,281.0,4134.0,887.0,91.0,107.0,101.0,115.0,29.0,45.0,1.0,5.0,26.0,5.0,0.0,32.0,1.0,0.0,0.0,5.0,3.0,0.0,10.0,0.0,0.0,0.0,36.0,2.0,1.0,301.0,4.0,47.0,176.0,79.0,5.0,301.0,4.0,3.0,0.0,252.0,1218.0,555.0,9.0,10.0,2.0,5.0,2.0,236.0,17.0,5.0,4.0,2.0,2.0,1.0,3.0,7.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0
Abdellah Zoubir,30.0,1991.0,FRA,FW,Qarabağ,2.0,2.0,193.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,87.0,109.0,1116.0,328.0,58.0,70.0,24.0,29.0,2.0,3.0,0.0,4.0,6.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,16.0,1.0,3.0,132.0,0.0,8.0,47.0,80.0,14.0,132.0,15.0,11.0,4.0,76.0,668.0,358.0,17.0,7.0,8.0,2.0,4.0,100.0,22.0,4.0,4.0,0.0,4.0,0.0,2.0,5.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0
Abdoul-Fessal Tapsoba,20.0,2001.0,BFA,FW,Sheriff,4.0,4.0,348.0,1.0,8.0,4.0,13.0,0.0,0.0,0.0,53.0,82.0,834.0,150.0,27.0,39.0,18.0,29.0,5.0,7.0,0.0,2.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,11.0,3.0,4.0,4.0,0.0,0.0,0.0,11.0,9.0,9.0,132.0,0.0,7.0,59.0,72.0,16.0,132.0,13.0,6.0,6.0,79.0,486.0,191.0,7.0,5.0,2.0,17.0,1.0,84.0,24.0,3.0,2.0,1.0,2.0,0.0,2.0,5.0,3.0,4.0,0.0,4.0,0.0,1.0,0.0
Abdülkadir Ömür,23.0,1999.0,TUR,FW,Trabzonspor,2.0,2.0,169.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,70.0,84.0,919.0,264.0,40.0,44.0,17.0,19.0,5.0,8.0,0.0,5.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,16.0,4.0,4.0,102.0,1.0,12.0,49.0,42.0,4.0,102.0,3.0,2.0,1.0,57.0,309.0,167.0,4.0,3.0,1.0,3.0,0.0,63.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0
Abel Ruiz,22.0,2000.0,ESP,FW,Braga,2.0,1.0,86.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,185.0,8.0,9.0,11.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,27.0,1.0,2.0,12.0,13.0,5.0,27.0,0.0,0.0,0.0,15.0,59.0,15.0,0.0,1.0,0.0,3.0,0.0,17.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
Adam Marušić,29.0,1992.0,MNE,DF,Lazio,3.0,2.0,211.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,119.0,140.0,1863.0,614.0,56.0,63.0,50.0,57.0,7.0,12.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,152.0,2.0,68.0,71.0,13.0,0.0,152.0,2.0,2.0,0.0,95.0,351.0,113.0,0.0,2.0,0.0,1.0,1.0,88.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0
Adam Sørensen,21.0,2000.0,DEN,DF,Bodø/Glimt,2.0,2.0,180.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,107.0,1356.0,244.0,39.0,49.0,41.0,48.0,3.0,6.0,0.0,0.0,2.0,6.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,13.0,0.0,1.0,126.0,2.0,24.0,62.0,42.0,4.0,126.0,8.0,6.0,2.0,76.0,384.0,194.0,6.0,6.0,1.0,2.0,1.0,80.0,13.0,4.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0
Adama Diakhaby,26.0,1996.0,FRA,FW,Qarabağ,2.0,0.0,83.0,0.0,1.0,1.0,16.7,0.0,0.0,0.0,13.0,19.0,222.0,73.0,6.0,8.0,5.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,1.0,38.0,1.0,8.0,17.0,15.0,2.0,38.0,5.0,1.0,4.0,22.0,169.0,126.0,2.0,1.0,0.0,5.0,1.0,21.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0
Adnan Januzaj,27.0,1995.0,BEL,FW,Başakşehir,2.0,1.0,68.0,1.0,1.0,1.0,10.1,0.0,0.0,0.0,8.0,14.0,94.0,65.0,5.0,7.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,3.0,28.0,1.0,2.0,13.0,15.0,3.0,28.0,6.0,1.0,5.0,19.0,107.0,24.0,1.0,2.0,0.0,2.0,3.0,17.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Adriel Loua,26.0,1996.0,CIV,FW,Lech,5.0,1.0,148.0,0.0,2.0,1.0,17.9,0.0,0.0,0.0,42.0,53.0,586.0,164.0,23.0,27.0,11.0,15.0,3.0,3.0,1.0,2.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,11.0,3.0,2.0,71.0,0.0,9.0,20.0,43.0,8.0,71.0,4.0,0.0,4.0,50.0,317.0,199.0,6.0,4.0,3.0,3.0,0.0,53.0,23.0,3.0,2.0,3.0,0.0,0.0,1.0,5.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0
Adrián de la Fuente,23.0,1999.0,ESP,DF,Villarreal,4.0,4.0,274.0,0.0,1.0,1.0,30.3,0.0,0.0,0.0,133.0,156.0,2446.0,553.0,55.0,64.0,57.0,63.0,18.0,24.0,0.0,2.0,5.0,4.0,0.0,11.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,10.0,3.0,1.0,173.0,10.0,61.0,72.0,40.0,0.0,173.0,1.0,1.0,0.0,90.0,442.0,183.0,1.0,2.0,0.0,2.0,1.0,110.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,9.0,1.0
Afonso Sousa,22.0,2000.0,POR,MF,Lech,6.0,4.0,320.0,1.0,3.0,1.0,18.9,0.0,0.0,0.0,97.0,106.0,1582.0,289.0,41.0,43.0,43.0,46.0,7.0,7.0,0.0,2.0,10.0,3.0,0.0,16.0,1.0,0.0,0.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,4.0,144.0,1.0,19.0,83.0,43.0,6.0,144.0,10.0,6.0,2.0,87.0,626.0,288.0,10.0,5.0,1.0,7.0,2.0,101.0,8.0,5.0,4.0,2.0,1.0,2.0,3.0,8.0,5.0,4.0,0.0,4.0,3.0,2.0,0.0
Ahmed Musa,29.0,1992.0,NGA,FW,Sivasspor,3.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,33.0,254.0,62.0,10.0,14.0,7.0,12.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,3.0,0.0,45.0,1.0,13.0,18.0,16.0,1.0,45.0,3.0,1.0,1.0,22.0,148.0,68.0,2.0,0.0,1.0,5.0,1.0,24.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Ahmed Touba,24.0,1998.0,ALG,DF,Başakşehir,7.0,7.0,585.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,412.0,464.0,7737.0,2311.0,142.0,154.0,219.0,233.0,42.0,59.0,0.0,1.0,10.0,1.0,0.0,15.0,3.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,35.0,10.0,9.0,522.0,53.0,278.0,233.0,16.0,4.0,522.0,13.0,5.0,5.0,373.0,2047.0,1096.0,8.0,2.0,1.0,2.0,0.0,374.0,2.0,9.0,6.0,7.0,2.0,0.0,2.0,3.0,1.0,6.0,1.0,5.0,14.0,13.0,0.0
Aidomo Emakhu,18.0,2003.0,IRL,FW,Shamrock,1.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,37.0,0.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,2.0,7.0,11.0,0.0,0.0,18.0,1.0,0.0,1.0,10.0,44.0,4.0,0.0,0.0,0.0,5.0,0.0,15.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
Aiham Ousou,22.0,2000.0,SWE,DF,Slavia,6.0,6.0,495.0,0.0,6.0,1.0,17.7,0.0,0.0,0.0,272.0,337.0,6387.0,2300.0,55.0,70.0,156.0,174.0,59.0,86.0,0.0,0.0,26.0,1.0,0.0,39.0,1.0,0.0,0.0,5.0,6.0,0.0,3.0,0.0,0.0,0.0,34.0,14.0,10.0,382.0,20.0,129.0,223.0,34.0,3.0,382.0,2.0,1.0,1.0,229.0,1268.0,720.0,8.0,9.0,0.0,4.0,0.0,248.0,2.0,6.0,4.0,3.0,2.0,1.0,2.0,4.0,2.0,3.0,0.0,3.0,12.0,8.0,0.0
Alan Czerwiński,29.0,1993.0,POL,DF,Lech,4.0,2.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,49.0,612.0,225.0,14.0,17.0,16.0,24.0,4.0,6.0,0.0,1.0,3.0,2.0,0.0,6.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,1.0,63.0,5.0,24.0,23.0,17.0,0.0,63.0,2.0,0.0,2.0,27.0,173.0,81.0,3.0,1.0,0.0,4.0,1.0,32.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
Alan Forrest,25.0,1996.0,SCO,FW,Hearts,6.0,3.0,197.0,1.0,1.0,1.0,11.6,0.0,0.0,0.0,38.0,57.0,539.0,103.0,22.0,26.0,14.0,23.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,3.0,3.0,79.0,5.0,13.0,49.0,18.0,3.0,79.0,5.0,3.0,1.0,50.0,335.0,88.0,3.0,1.0,0.0,10.0,3.0,52.0,5.0,3.0,3.0,1.0,2.0,0.0,2.0,5.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0
Albert Erlykke,21.0,2001.0,DEN,MF,Bodø/Glimt,2.0,2.0,175.0,0.0,4.0,1.0,16.8,0.0,0.0,0.0,25.0,36.0,376.0,155.0,16.0,18.0,5.0,11.0,3.0,5.0,0.0,4.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,63.0,4.0,14.0,19.0,30.0,9.0,63.0,3.0,1.0,2.0,35.0,255.0,149.0,4.0,2.0,2.0,5.0,3.0,41.0,10.0,6.0,3.0,3.0,2.0,1.0,3.0,6.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0
Alberto Moreno,30.0,1992.0,ESP,DF,Villarreal,3.0,2.0,177.0,0.0,3.0,1.0,16.7,0.0,0.0,0.0,130.0,143.0,2041.0,378.0,65.0,69.0,47.0,53.0,11.0,13.0,1.0,4.0,2.0,4.0,2.0,9.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,10.0,2.0,0.0,160.0,6.0,32.0,61.0,68.0,8.0,160.0,4.0,3.0,0.0,91.0,406.0,198.0,2.0,3.0,1.0,1.0,2.0,105.0,15.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,3.0,0.0
Albin Berisha,21.0,2001.0,KVX,FW,KF,6.0,1.0,124.0,0.0,2.0,1.0,16.5,0.0,0.0,0.0,16.0,29.0,187.0,25.0,13.0,20.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,7.0,44.0,1.0,6.0,26.0,12.0,3.0,44.0,2.0,1.0,0.0,22.0,120.0,58.0,2.0,0.0,1.0,7.0,0.0,29.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
Albin Kapra,22.0,2000.0,KVX,DF,KF,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,117.0,43.0,3.0,5.0,4.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,23.0,0.0,6.0,8.0,10.0,0.0,23.0,2.0,2.0,0.0,12.0,66.0,31.0,0.0,0.0,0.0,0.0,1.0,15.0,5.0,4.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Albion Ademi,23.0,1999.0,ALB,FW,Djurgården,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,149.0,33.0,3.0,5.0,5.0,5.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,0.0,3.0,4.0,10.0,1.0,16.0,0.0,0.0,0.0,8.0,27.0,2.0,0.0,0.0,0.0,2.0,1.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Albion Rrahmani,21.0,2000.0,KVX,FW,KF,6.0,6.0,500.0,0.0,6.0,1.0,17.0,0.0,0.0,0.0,81.0,131.0,1082.0,192.0,46.0,68.0,31.0,43.0,0.0,2.0,2.0,7.0,4.0,3.0,0.0,11.0,1.0,0.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,14.0,29.0,195.0,6.0,19.0,91.0,85.0,14.0,195.0,7.0,1.0,5.0,102.0,422.0,104.0,6.0,3.0,3.0,17.0,7.0,133.0,24.0,11.0,7.0,0.0,5.0,6.0,1.0,4.0,3.0,4.0,0.0,4.0,1.0,7.0,0.0
Aleksa Terzić,22.0,1999.0,SRB,DF,Fiorentina,7.0,5.0,500.0,0.0,3.0,1.0,30.2,0.0,0.0,0.0,282.0,338.0,5704.0,1324.0,96.0,107.0,135.0,156.0,49.0,59.0,1.0,9.0,16.0,15.0,13.0,19.0,1.0,0.0,0.0,1.0,4.0,1.0,32.0,0.0,1.0,0.0,27.0,5.0,0.0,391.0,5.0,77.0,202.0,115.0,4.0,391.0,14.0,8.0,4.0,260.0,1546.0,617.0,11.0,10.0,2.0,5.0,7.0,249.0,39.0,11.0,9.0,4.0,6.0,1.0,3.0,5.0,2.0,3.0,0.0,3.0,4.0,11.0,0.0
Aleksandar Filipović,27.0,1994.0,SRB,DF,Partizan,6.0,5.0,468.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,118.0,192.0,1991.0,1228.0,50.0,72.0,52.0,76.0,9.0,27.0,0.0,3.0,6.0,2.0,2.0,13.0,1.0,0.0,0.0,4.0,6.0,0.0,9.0,0.0,0.0,0.0,27.0,18.0,5.0,258.0,33.0,117.0,97.0,45.0,1.0,258.0,2.0,1.0,1.0,70.0,283.0,138.0,1.0,0.0,0.0,2.0,0.0,84.0,7.0,7.0,7.0,5.0,0.0,2.0,6.0,10.0,4.0,6.0,0.0,6.0,7.0,27.0,0.0
Aleksandar Jukic,22.0,2000.0,AUT,FW,Austria,5.0,4.0,306.0,0.0,6.0,1.0,24.4,1.0,0.0,0.0,98.0,123.0,1642.0,339.0,48.0,57.0,42.0,49.0,6.0,11.0,0.0,7.0,7.0,2.0,0.0,9.0,0.0,0.0,0.0,3.0,2.0,3.0,5.0,0.0,0.0,0.0,16.0,1.0,2.0,164.0,1.0,14.0,83.0,70.0,7.0,164.0,8.0,3.0,4.0,89.0,604.0,311.0,6.0,6.0,0.0,12.0,1.0,114.0,26.0,5.0,3.0,1.0,2.0,2.0,3.0,7.0,4.0,6.0,0.0,6.0,1.0,0.0,0.0
Aleksandar Lutovac,25.0,1997.0,SRB,FW,Partizan,4.0,0.0,60.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,125.0,44.0,8.0,9.0,2.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,31.0,1.0,6.0,14.0,13.0,4.0,31.0,0.0,0.0,0.0,20.0,105.0,53.0,2.0,0.0,1.0,4.0,0.0,18.0,5.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Aleksandar Miljković,32.0,1990.0,SRB,DF,Pyunik,5.0,5.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,217.0,3040.0,1153.0,62.0,72.0,81.0,104.0,17.0,37.0,0.0,3.0,13.0,1.0,1.0,10.0,3.0,0.0,0.0,10.0,2.0,0.0,3.0,0.0,1.0,0.0,33.0,8.0,11.0,262.0,20.0,125.0,124.0,17.0,2.0,262.0,1.0,0.0,1.0,126.0,665.0,293.0,2.0,1.0,0.0,3.0,1.0,141.0,4.0,10.0,4.0,7.0,3.0,0.0,6.0,11.0,5.0,3.0,2.0,1.0,9.0,12.0,0.0
Aleksandar Čavrić,28.0,1994.0,SRB,FW,Slovan,8.0,6.0,554.0,4.0,12.0,7.0,12.2,0.0,0.0,0.0,102.0,147.0,1361.0,306.0,67.0,86.0,25.0,37.0,3.0,11.0,0.0,4.0,6.0,3.0,0.0,12.0,1.0,0.0,0.0,9.0,10.0,0.0,7.0,0.0,0.0,0.0,21.0,8.0,14.0,214.0,4.0,20.0,94.0,101.0,21.0,214.0,16.0,8.0,7.0,119.0,662.0,273.0,10.0,5.0,3.0,13.0,10.0,153.0,42.0,5.0,4.0,2.0,3.0,0.0,2.0,7.0,5.0,6.0,1.0,5.0,3.0,3.0,0.0
Aleksandre Karapetian,34.0,1987.0,ARM,FW,Pyunik,5.0,1.0,148.0,0.0,6.0,2.0,12.5,0.0,0.0,0.0,14.0,28.0,224.0,7.0,3.0,12.0,10.0,11.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.0,15.0,45.0,2.0,2.0,16.0,27.0,13.0,45.0,0.0,0.0,0.0,17.0,62.0,12.0,0.0,0.0,1.0,5.0,2.0,34.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0
Alen Mustafić,23.0,1999.0,BIH,MF,Slovan,6.0,1.0,206.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,116.0,144.0,2175.0,566.0,49.0,56.0,52.0,59.0,15.0,20.0,0.0,2.0,14.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,19.0,2.0,3.0,166.0,3.0,26.0,105.0,38.0,5.0,166.0,5.0,3.0,2.0,79.0,472.0,181.0,4.0,0.0,1.0,1.0,2.0,110.0,7.0,10.0,6.0,3.0,7.0,0.0,4.0,8.0,4.0,1.0,1.0,0.0,3.0,2.0,0.0
Alessandro Bianco,19.0,2002.0,ITA,MF,Fiorentina,5.0,1.0,140.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,94.0,104.0,1869.0,294.0,39.0,40.0,40.0,42.0,14.0,18.0,0.0,0.0,8.0,3.0,0.0,11.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,120.0,1.0,14.0,88.0,19.0,3.0,120.0,1.0,0.0,0.0,88.0,394.0,127.0,3.0,2.0,0.0,2.0,2.0,95.0,7.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0
Alessio Castro-Montes,25.0,1997.0,BEL,DF,Gent,9.0,9.0,708.0,0.0,9.0,2.0,19.3,1.0,0.0,0.0,353.0,457.0,5535.0,1669.0,200.0,225.0,118.0,155.0,25.0,50.0,1.0,12.0,21.0,12.0,6.0,30.0,0.0,0.0,0.0,12.0,9.0,1.0,39.0,0.0,0.0,0.0,44.0,8.0,3.0,561.0,14.0,132.0,254.0,176.0,14.0,561.0,24.0,9.0,12.0,271.0,1809.0,750.0,23.0,13.0,3.0,13.0,9.0,333.0,45.0,22.0,15.0,15.0,5.0,2.0,11.0,23.0,12.0,14.0,0.0,14.0,9.0,7.0,0.0
Alessio Romagnoli,27.0,1995.0,ITA,DF,Lazio,2.0,1.0,102.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.0,100.0,1582.0,710.0,49.0,50.0,37.0,39.0,7.0,11.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,109.0,14.0,63.0,45.0,1.0,1.0,109.0,0.0,0.0,0.0,90.0,430.0,203.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0
Alex Baena,21.0,2001.0,ESP,MF,Villarreal,7.0,7.0,548.0,4.0,18.0,10.0,18.7,1.0,0.0,0.0,232.0,295.0,3942.0,1061.0,120.0,136.0,72.0,91.0,29.0,44.0,1.0,14.0,23.0,14.0,1.0,36.0,3.0,0.0,0.0,17.0,17.0,1.0,22.0,1.0,0.0,0.0,23.0,1.0,0.0,359.0,5.0,47.0,155.0,164.0,23.0,359.0,20.0,12.0,5.0,231.0,1668.0,747.0,20.0,19.0,2.0,9.0,8.0,279.0,33.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0
Alex Cochrane,22.0,2000.0,ENG,DF,Hearts,6.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,296.0,4422.0,1796.0,92.0,101.0,101.0,114.0,35.0,69.0,0.0,3.0,9.0,7.0,5.0,18.0,3.0,0.0,0.0,8.0,8.0,0.0,16.0,0.0,1.0,0.0,25.0,6.0,10.0,347.0,27.0,152.0,134.0,64.0,5.0,347.0,7.0,4.0,1.0,181.0,819.0,396.0,7.0,7.0,0.0,3.0,1.0,226.0,17.0,3.0,1.0,3.0,0.0,0.0,1.0,4.0,3.0,9.0,5.0,4.0,12.0,13.0,1.0
Alexander González,29.0,1992.0,VEN,DF,Pyunik,6.0,6.0,452.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,143.0,193.0,2628.0,1583.0,61.0,73.0,54.0,77.0,22.0,31.0,1.0,6.0,15.0,4.0,1.0,17.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,37.0,1.0,2.0,235.0,11.0,72.0,109.0,59.0,2.0,235.0,14.0,4.0,7.0,87.0,509.0,268.0,12.0,5.0,1.0,4.0,5.0,104.0,12.0,6.0,4.0,4.0,1.0,1.0,5.0,11.0,6.0,7.0,0.0,7.0,8.0,3.0,0.0
