Player,Age,Born,Nation,Pos,Squad,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Alan Patrick,28.0,1991.0,BRA,MF,Shakhtar,6.0,6.0,494.0,1.0,7.0,3.0,22.1,0.0,0.0,0.0,247.0,290.0,3879.0,1050.0,145.0,158.0,81.0,94.0,16.0,25.0,2.0,8.0,30.0,5.0,0.0,24.0,2.0,0.0,0.0,5.0,9.0,0.0,3.0,0.0,0.0,0.0,25.0,0.0,6.0,339.0,6.0,57.0,210.0,74.0,3.0,339.0,13.0,10.0,3.0,264.0,1539.0,711.0,11.0,11.0,1.0,12.0,4.0,266.0,1.0,6.0,3.0,3.0,2.0,1.0,3.0,17.0,14.0,5.0,0.0,5.0,6.0,2.0,0.0
Albert Vallci,24.0,1995.0,AUT,DF,RB,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
Aleksa Vukanović,27.0,1992.0,SRB,MF,Red,4.0,2.0,171.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,189.0,76.0,9.0,12.0,5.0,9.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,2.0,4.0,63.0,7.0,16.0,35.0,14.0,5.0,63.0,2.0,1.0,1.0,33.0,228.0,100.0,5.0,1.0,1.0,10.0,2.0,32.0,10.0,5.0,3.0,1.0,2.0,2.0,2.0,5.0,3.0,3.0,1.0,2.0,5.0,3.0,0.0
Aleksandar Dragović,28.0,1991.0,AUT,DF,Leverkusen,3.0,1.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,51.0,997.0,236.0,9.0,12.0,27.0,27.0,9.0,11.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,58.0,1.0,27.0,27.0,4.0,2.0,58.0,0.0,0.0,0.0,37.0,195.0,98.0,0.0,1.0,0.0,1.0,0.0,39.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Aleksandr Erokhin,29.0,1989.0,RUS,MF,Zenit,4.0,2.0,166.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,61.0,525.0,159.0,19.0,26.0,12.0,20.0,2.0,5.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,0.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,10.0,2.0,0.0,82.0,4.0,21.0,31.0,31.0,2.0,82.0,3.0,1.0,2.0,47.0,203.0,76.0,3.0,2.0,1.0,4.0,0.0,47.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,3.0,0.0
Aleksandr Kolomeytsev,30.0,1989.0,RUS,MF,Loko,3.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,80.0,34.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,1.0,2.0,5.0,0.0,8.0,1.0,1.0,0.0,5.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Aleksei Miranchuk,23.0,1995.0,RUS,FW,Loko,4.0,4.0,360.0,2.0,8.0,5.0,13.2,0.0,0.0,0.0,116.0,158.0,1631.0,474.0,57.0,68.0,28.0,37.0,11.0,19.0,0.0,7.0,9.0,6.0,0.0,11.0,0.0,0.0,0.0,10.0,1.0,2.0,8.0,0.0,0.0,0.0,18.0,4.0,5.0,217.0,2.0,29.0,106.0,87.0,10.0,217.0,14.0,10.0,4.0,111.0,674.0,313.0,14.0,11.0,3.0,20.0,8.0,134.0,20.0,6.0,4.0,1.0,4.0,1.0,2.0,9.0,7.0,0.0,0.0,0.0,5.0,2.0,0.0
Aleksei Sutormin,25.0,1994.0,RUS,MF,Zenit,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,102.0,34.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,13.0,1.0,3.0,5.0,5.0,1.0,13.0,0.0,0.0,0.0,9.0,36.0,20.0,1.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Alessandro Florenzi,28.0,1991.0,ITA,MF,Valencia,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,197.0,60.0,5.0,5.0,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,7.0,4.0,0.0,14.0,1.0,0.0,1.0,9.0,30.0,12.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Alex Oxlade-Chamberlain,25.0,1993.0,ENG,MF,Liverpool,5.0,3.0,281.0,3.0,13.0,6.0,21.4,0.0,0.0,0.0,162.0,206.0,2792.0,538.0,90.0,101.0,46.0,59.0,21.0,28.0,1.0,5.0,20.0,10.0,3.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,20.0,2.0,2.0,253.0,1.0,10.0,133.0,112.0,11.0,253.0,15.0,9.0,6.0,181.0,1025.0,529.0,19.0,7.0,5.0,7.0,8.0,196.0,35.0,7.0,4.0,1.0,4.0,2.0,4.0,8.0,4.0,6.0,0.0,6.0,3.0,0.0,0.0
Alex Sandro,28.0,1991.0,BRA,DF,Juventus,6.0,6.0,540.0,0.0,6.0,1.0,21.2,0.0,0.0,0.0,446.0,538.0,7249.0,2426.0,239.0,262.0,156.0,187.0,40.0,60.0,2.0,9.0,35.0,15.0,7.0,42.0,0.0,0.0,0.0,3.0,11.0,0.0,37.0,0.0,0.0,0.0,27.0,15.0,10.0,600.0,19.0,129.0,292.0,183.0,4.0,600.0,10.0,9.0,1.0,396.0,2249.0,1387.0,37.0,37.0,1.0,9.0,3.0,441.0,40.0,10.0,6.0,6.0,4.0,0.0,2.0,7.0,5.0,5.0,2.0,3.0,10.0,9.0,0.0
Alexis Sánchez,30.0,1988.0,CHI,FW,Inter,1.0,1.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,22.0,276.0,36.0,11.0,11.0,5.0,6.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,32.0,0.0,4.0,19.0,9.0,4.0,32.0,1.0,1.0,0.0,20.0,104.0,27.0,1.0,0.0,1.0,2.0,1.0,21.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
Allan,28.0,1991.0,BRA,MF,Napoli,6.0,5.0,445.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,227.0,267.0,4041.0,1279.0,99.0,108.0,91.0,108.0,30.0,40.0,0.0,0.0,22.0,5.0,0.0,28.0,1.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,2.0,344.0,16.0,99.0,210.0,37.0,0.0,344.0,11.0,7.0,4.0,163.0,677.0,278.0,0.0,3.0,0.0,9.0,11.0,222.0,1.0,23.0,15.0,13.0,8.0,2.0,16.0,30.0,14.0,14.0,2.0,12.0,4.0,11.0,1.0
Alphonso Davies,18.0,2000.0,CAN,DF,Bayern,8.0,8.0,713.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,462.0,528.0,7218.0,1980.0,261.0,282.0,173.0,193.0,24.0,36.0,4.0,9.0,35.0,4.0,2.0,41.0,2.0,0.0,0.0,6.0,9.0,2.0,18.0,0.0,0.0,0.0,59.0,9.0,3.0,620.0,18.0,139.0,329.0,166.0,16.0,620.0,36.0,26.0,10.0,383.0,2461.0,1522.0,49.0,30.0,9.0,14.0,5.0,399.0,40.0,18.0,12.0,8.0,8.0,2.0,12.0,21.0,9.0,7.0,0.0,7.0,10.0,11.0,0.0
Amadou Haidara,21.0,1998.0,MLI,MF,RB,7.0,2.0,271.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,166.0,207.0,2268.0,713.0,93.0,106.0,53.0,60.0,7.0,11.0,0.0,6.0,16.0,4.0,0.0,18.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,5.0,243.0,4.0,49.0,140.0,54.0,1.0,243.0,10.0,5.0,5.0,127.0,711.0,334.0,8.0,9.0,0.0,1.0,3.0,170.0,7.0,7.0,7.0,6.0,1.0,0.0,6.0,12.0,6.0,4.0,0.0,4.0,8.0,4.0,0.0
Amer Gojak,22.0,1997.0,BIH,MF,Dinamo,5.0,1.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,55.0,578.0,86.0,21.0,27.0,17.0,22.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,86.0,6.0,30.0,43.0,15.0,3.0,86.0,3.0,0.0,3.0,50.0,303.0,116.0,1.0,2.0,0.0,8.0,3.0,40.0,2.0,9.0,7.0,7.0,1.0,1.0,4.0,5.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0
Amin Younes,25.0,1993.0,GER,FW,Napoli,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,21.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,3.0,1.0,0.0,6.0,1.0,0.0,1.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Amine Gouiri,19.0,2000.0,FRA,FW,Lyon,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander Herrera,29.0,1989.0,ESP,MF,Paris,6.0,4.0,324.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,168.0,194.0,2272.0,700.0,84.0,93.0,55.0,62.0,7.0,13.0,0.0,3.0,7.0,4.0,0.0,14.0,2.0,0.0,0.0,5.0,14.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,2.0,247.0,10.0,69.0,132.0,46.0,2.0,247.0,10.0,6.0,4.0,135.0,483.0,185.0,3.0,5.0,0.0,4.0,7.0,178.0,5.0,4.0,2.0,3.0,1.0,0.0,2.0,5.0,3.0,11.0,1.0,10.0,8.0,5.0,0.0
Andrea Masiello,33.0,1986.0,ITA,DF,Atalanta,4.0,4.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,139.0,2151.0,755.0,68.0,70.0,45.0,47.0,13.0,21.0,0.0,0.0,9.0,3.0,0.0,10.0,1.0,0.0,0.0,6.0,3.0,2.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0,168.0,12.0,62.0,96.0,10.0,0.0,168.0,1.0,1.0,0.0,112.0,395.0,248.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,4.0,2.0,3.0,1.0,0.0,2.0,5.0,3.0,2.0,0.0,2.0,8.0,10.0,0.0
Andreas Bouchalakis,26.0,1993.0,GRE,MF,Olympiacos,6.0,6.0,481.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,180.0,212.0,3452.0,972.0,80.0,92.0,62.0,74.0,30.0,37.0,0.0,9.0,23.0,4.0,0.0,30.0,1.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,25.0,7.0,6.0,255.0,15.0,58.0,159.0,41.0,7.0,255.0,8.0,4.0,4.0,121.0,552.0,248.0,3.0,2.0,0.0,1.0,5.0,154.0,7.0,5.0,3.0,0.0,4.0,1.0,1.0,7.0,6.0,5.0,4.0,1.0,9.0,6.0,0.0
Andreas Christensen,23.0,1996.0,DEN,DF,Chelsea,4.0,4.0,360.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,156.0,168.0,2965.0,891.0,39.0,42.0,107.0,111.0,6.0,10.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,5.0,201.0,27.0,109.0,91.0,1.0,1.0,201.0,0.0,0.0,0.0,119.0,440.0,149.0,0.0,1.0,0.0,1.0,1.0,132.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,3.0,18.0,1.0
Andreas Samaris,30.0,1989.0,GRE,MF,Benfica,1.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,14.0,167.0,60.0,9.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17.0,0.0,4.0,11.0,2.0,1.0,17.0,0.0,0.0,0.0,7.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas Ulmer,33.0,1985.0,AUT,DF,RB,6.0,6.0,540.0,1.0,5.0,1.0,22.9,0.0,0.0,0.0,212.0,333.0,3674.0,1957.0,113.0,154.0,62.0,105.0,28.0,54.0,0.0,8.0,27.0,11.0,1.0,29.0,0.0,0.0,0.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,48.0,7.0,8.0,389.0,15.0,99.0,186.0,109.0,8.0,389.0,7.0,5.0,2.0,160.0,770.0,467.0,11.0,6.0,6.0,8.0,3.0,195.0,24.0,19.0,12.0,10.0,7.0,2.0,13.0,18.0,5.0,5.0,0.0,5.0,6.0,6.0,0.0
Andrew Robertson,25.0,1994.0,SCO,DF,Liverpool,8.0,7.0,649.0,1.0,9.0,2.0,17.2,0.0,0.0,0.0,578.0,687.0,9532.0,3314.0,297.0,324.0,222.0,252.0,45.0,75.0,0.0,6.0,60.0,11.0,1.0,66.0,2.0,0.0,0.0,7.0,1.0,0.0,39.0,0.0,1.0,0.0,58.0,6.0,4.0,752.0,16.0,121.0,392.0,242.0,14.0,752.0,9.0,3.0,6.0,490.0,2154.0,1308.0,25.0,26.0,2.0,9.0,1.0,542.0,64.0,14.0,9.0,7.0,6.0,1.0,8.0,15.0,7.0,11.0,1.0,10.0,7.0,9.0,0.0
André Almeida,28.0,1990.0,POR,DF,Benfica,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,46.0,454.0,233.0,20.0,22.0,12.0,15.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,64.0,8.0,25.0,26.0,14.0,1.0,64.0,2.0,0.0,2.0,24.0,106.0,64.0,0.0,0.0,0.0,1.0,2.0,30.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0
André Ramalho,27.0,1992.0,BRA,DF,RB,2.0,2.0,180.0,0.0,2.0,1.0,14.3,0.0,0.0,0.0,72.0,86.0,1344.0,416.0,27.0,29.0,39.0,42.0,6.0,13.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,4.0,115.0,18.0,58.0,53.0,4.0,2.0,115.0,0.0,0.0,0.0,59.0,264.0,122.0,0.0,2.0,0.0,0.0,1.0,65.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,5.0,13.0,0.0
Angeliño,22.0,1997.0,ESP,DF,RB,5.0,5.0,450.0,0.0,4.0,2.0,16.2,0.0,0.0,0.0,238.0,318.0,3869.0,1108.0,125.0,141.0,101.0,133.0,11.0,30.0,2.0,6.0,13.0,13.0,5.0,23.0,0.0,0.0,0.0,3.0,3.0,0.0,26.0,0.0,0.0,0.0,20.0,3.0,6.0,359.0,5.0,65.0,159.0,137.0,18.0,359.0,7.0,5.0,2.0,214.0,842.0,490.0,11.0,15.0,4.0,5.0,2.0,248.0,39.0,5.0,4.0,4.0,1.0,0.0,1.0,4.0,3.0,3.0,0.0,3.0,6.0,9.0,0.0
Ansu Fati,16.0,2002.0,ESP,FW,Barcelona,5.0,1.0,115.0,1.0,2.0,1.0,20.2,0.0,0.0,0.0,43.0,55.0,483.0,170.0,31.0,39.0,9.0,12.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,73.0,2.0,6.0,17.0,50.0,4.0,73.0,4.0,1.0,3.0,52.0,305.0,165.0,5.0,2.0,1.0,5.0,3.0,61.0,18.0,2.0,0.0,1.0,0.0,1.0,2.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
Antoine Bernede,20.0,1999.0,FRA,MF,RB,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,63.0,723.0,362.0,31.0,31.0,17.0,18.0,2.0,5.0,0.0,1.0,5.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,71.0,4.0,19.0,48.0,4.0,0.0,71.0,1.0,0.0,1.0,37.0,223.0,104.0,3.0,0.0,0.0,0.0,3.0,46.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
