Player,Age,Born,Nation,Pos,Squad,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Adrian Grbić,24.0,1996.0,AUT,FW,Vitesse,4.0,4.0,354.0,1.0,10.0,5.0,17.8,1.0,0.0,0.0,37.0,58.0,479.0,60.0,25.0,36.0,6.0,10.0,3.0,3.0,0.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,7.0,8.0,4.0,2.0,0.0,0.0,0.0,10.0,7.0,23.0,91.0,4.0,11.0,40.0,40.0,12.0,91.0,1.0,1.0,0.0,57.0,235.0,75.0,2.0,2.0,0.0,6.0,1.0,65.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0
Adrian Gîdea,21.0,2000.0,ROU,FW,CFR,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrien Truffert,19.0,2001.0,FRA,DF,Rennes,7.0,6.0,508.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,267.0,322.0,4171.0,1109.0,145.0,161.0,97.0,114.0,18.0,27.0,0.0,6.0,27.0,8.0,4.0,24.0,0.0,0.0,0.0,4.0,6.0,0.0,15.0,0.0,0.0,0.0,33.0,6.0,3.0,371.0,12.0,74.0,184.0,114.0,9.0,371.0,12.0,8.0,4.0,232.0,1532.0,719.0,21.0,18.0,2.0,7.0,8.0,230.0,28.0,9.0,5.0,7.0,2.0,0.0,2.0,3.0,1.0,3.0,0.0,3.0,4.0,9.0,0.0
Aghvan Papikyan,27.0,1994.0,ARM,FW,Alashkert,4.0,3.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,80.0,813.0,166.0,25.0,32.0,14.0,28.0,7.0,13.0,0.0,3.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,6.0,5.0,9.0,0.0,0.0,0.0,13.0,0.0,0.0,118.0,0.0,21.0,55.0,47.0,7.0,118.0,19.0,11.0,8.0,81.0,649.0,283.0,11.0,7.0,3.0,11.0,8.0,89.0,19.0,3.0,2.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
Ahmed Ahmedov,26.0,1995.0,BUL,FW,CSKA,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,23.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Aiham Ousou,21.0,2000.0,SWE,DF,Slavia,11.0,11.0,928.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,517.0,615.0,11150.0,4316.0,141.0,163.0,271.0,295.0,99.0,148.0,0.0,5.0,25.0,3.0,0.0,33.0,4.0,1.0,1.0,8.0,13.0,0.0,1.0,0.0,0.0,0.0,70.0,25.0,13.0,733.0,85.0,434.0,281.0,30.0,6.0,733.0,9.0,6.0,3.0,384.0,2079.0,1163.0,12.0,8.0,0.0,7.0,2.0,439.0,1.0,13.0,4.0,8.0,5.0,0.0,4.0,7.0,3.0,13.0,10.0,3.0,24.0,35.0,0.0
Ainsley Maitland-Niles,23.0,1997.0,ENG,MF,Roma,3.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,47.0,373.0,172.0,21.0,26.0,8.0,12.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,59.0,3.0,28.0,22.0,9.0,3.0,59.0,2.0,0.0,2.0,32.0,176.0,82.0,1.0,1.0,1.0,3.0,0.0,27.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0
Alan Araiza,25.0,1996.0,MEX,MF,Red,4.0,2.0,185.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,65.0,639.0,211.0,29.0,36.0,17.0,21.0,0.0,3.0,0.0,2.0,7.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,83.0,4.0,15.0,40.0,30.0,1.0,83.0,4.0,0.0,4.0,44.0,227.0,98.0,3.0,4.0,1.0,2.0,2.0,54.0,5.0,4.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0
Albert Guðmundsson,24.0,1997.0,ISL,FW,AZ,6.0,5.0,437.0,2.0,11.0,5.0,10.3,0.0,0.0,0.0,198.0,245.0,2932.0,815.0,120.0,134.0,64.0,79.0,12.0,16.0,1.0,10.0,20.0,8.0,1.0,31.0,0.0,0.0,0.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,28.0,1.0,5.0,299.0,4.0,30.0,139.0,134.0,20.0,299.0,17.0,12.0,5.0,229.0,1175.0,576.0,21.0,23.0,2.0,16.0,4.0,243.0,45.0,2.0,1.0,1.0,1.0,0.0,1.0,7.0,6.0,1.0,0.0,1.0,1.0,3.0,0.0
Aleksandar Glišić,28.0,1992.0,BIH,MF,Alashkert,4.0,1.0,162.0,1.0,3.0,2.0,18.0,0.0,0.0,0.0,52.0,69.0,732.0,148.0,30.0,39.0,16.0,19.0,3.0,5.0,0.0,3.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,89.0,1.0,10.0,51.0,29.0,2.0,89.0,4.0,2.0,2.0,51.0,197.0,45.0,2.0,0.0,1.0,8.0,3.0,74.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Aleksandar Lutovac,24.0,1997.0,SRB,DF,Partizan,6.0,1.0,188.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,69.0,698.0,291.0,24.0,31.0,14.0,20.0,4.0,14.0,0.0,2.0,6.0,2.0,0.0,8.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,10.0,3.0,2.0,93.0,2.0,31.0,38.0,25.0,3.0,93.0,2.0,0.0,2.0,49.0,309.0,161.0,6.0,4.0,0.0,6.0,0.0,53.0,9.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,0.0
Aleksandar Miljković,31.0,1990.0,SRB,DF,Partizan,5.0,5.0,418.0,0.0,2.0,1.0,13.0,0.0,0.0,0.0,146.0,202.0,2285.0,1028.0,84.0,95.0,49.0,80.0,10.0,19.0,0.0,4.0,10.0,4.0,2.0,17.0,0.0,0.0,0.0,8.0,2.0,0.0,5.0,0.0,0.0,0.0,19.0,11.0,10.0,257.0,15.0,72.0,113.0,73.0,10.0,257.0,3.0,1.0,2.0,98.0,465.0,229.0,7.0,3.0,4.0,7.0,0.0,109.0,21.0,7.0,3.0,5.0,2.0,0.0,4.0,8.0,4.0,8.0,1.0,7.0,7.0,15.0,0.0
Aleksandar Čavrić,27.0,1994.0,SRB,MF,Slovan,6.0,3.0,284.0,1.0,5.0,1.0,16.8,0.0,0.0,0.0,51.0,85.0,654.0,228.0,33.0,50.0,12.0,20.0,2.0,5.0,0.0,2.0,3.0,3.0,0.0,6.0,1.0,0.0,0.0,5.0,5.0,0.0,7.0,0.0,0.0,0.0,17.0,4.0,1.0,133.0,5.0,19.0,58.0,62.0,12.0,133.0,12.0,6.0,6.0,71.0,739.0,320.0,10.0,13.0,5.0,14.0,2.0,84.0,27.0,8.0,5.0,3.0,2.0,3.0,1.0,7.0,6.0,7.0,2.0,5.0,2.0,4.0,0.0
Aleksandar Šćekić,29.0,1991.0,MNE,MF,Partizan,5.0,3.0,275.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,127.0,155.0,1925.0,730.0,74.0,85.0,44.0,58.0,7.0,10.0,0.0,2.0,20.0,3.0,0.0,29.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,5.0,7.0,189.0,8.0,41.0,121.0,30.0,6.0,189.0,0.0,0.0,0.0,92.0,355.0,131.0,1.0,2.0,0.0,4.0,1.0,94.0,4.0,5.0,3.0,1.0,4.0,0.0,5.0,7.0,2.0,6.0,1.0,5.0,6.0,5.0,0.0
Alen Kozar,26.0,1995.0,SVN,MF,NŠ,5.0,4.0,293.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,74.0,109.0,1573.0,615.0,26.0,35.0,34.0,42.0,13.0,25.0,0.0,0.0,8.0,1.0,0.0,14.0,2.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,137.0,7.0,43.0,85.0,11.0,0.0,137.0,2.0,1.0,1.0,79.0,255.0,118.0,1.0,1.0,0.0,3.0,0.0,85.0,2.0,5.0,3.0,2.0,3.0,0.0,3.0,13.0,10.0,4.0,3.0,1.0,7.0,3.0,0.0
Alessio Castro-Montes,24.0,1997.0,BEL,DF,Gent,7.0,7.0,587.0,0.0,3.0,1.0,16.9,0.0,0.0,0.0,329.0,409.0,5940.0,1906.0,154.0,170.0,140.0,173.0,32.0,51.0,0.0,16.0,29.0,20.0,10.0,41.0,1.0,0.0,0.0,7.0,11.0,2.0,34.0,0.0,0.0,0.0,42.0,6.0,8.0,493.0,5.0,70.0,216.0,215.0,16.0,493.0,18.0,10.0,8.0,294.0,1743.0,882.0,29.0,19.0,3.0,18.0,8.0,308.0,65.0,18.0,11.0,4.0,12.0,2.0,8.0,18.0,10.0,10.0,0.0,10.0,7.0,8.0,0.0
Alexander Bah,23.0,1997.0,DEN,DF,Slavia,11.0,11.0,927.0,2.0,13.0,3.0,19.7,1.0,0.0,0.0,378.0,587.0,7037.0,3500.0,144.0,189.0,176.0,255.0,47.0,107.0,3.0,11.0,30.0,15.0,5.0,49.0,3.0,0.0,0.0,14.0,17.0,0.0,35.0,0.0,0.0,0.0,48.0,24.0,17.0,714.0,33.0,197.0,290.0,228.0,22.0,714.0,15.0,8.0,7.0,254.0,1242.0,614.0,11.0,10.0,3.0,17.0,9.0,371.0,50.0,15.0,9.0,7.0,5.0,3.0,8.0,18.0,10.0,16.0,5.0,11.0,18.0,19.0,0.0
Alexander Schmidt,23.0,1998.0,AUT,FW,LASK,6.0,2.0,238.0,1.0,11.0,5.0,13.8,0.0,0.0,0.0,39.0,71.0,521.0,166.0,25.0,42.0,9.0,16.0,3.0,5.0,2.0,5.0,7.0,2.0,1.0,4.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,10.0,7.0,6.0,110.0,1.0,4.0,37.0,70.0,19.0,110.0,7.0,3.0,4.0,59.0,266.0,111.0,5.0,3.0,3.0,9.0,5.0,70.0,25.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0
Alexandru Mitriță,26.0,1995.0,ROU,FW,PAOK,9.0,4.0,383.0,1.0,8.0,2.0,17.2,0.0,0.0,0.0,90.0,122.0,1260.0,387.0,52.0,58.0,28.0,36.0,5.0,16.0,0.0,6.0,10.0,4.0,0.0,15.0,2.0,0.0,0.0,7.0,12.0,0.0,6.0,0.0,0.0,0.0,22.0,0.0,3.0,171.0,1.0,19.0,88.0,67.0,16.0,171.0,21.0,8.0,13.0,118.0,1032.0,493.0,15.0,12.0,7.0,13.0,3.0,133.0,23.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Alexandru Păun,26.0,1995.0,ROU,FW,CFR,6.0,5.0,389.0,0.0,5.0,2.0,22.8,0.0,0.0,0.0,97.0,134.0,1515.0,368.0,53.0,66.0,33.0,45.0,8.0,15.0,0.0,5.0,7.0,2.0,0.0,10.0,0.0,0.0,0.0,7.0,4.0,2.0,10.0,0.0,0.0,0.0,18.0,4.0,6.0,173.0,3.0,25.0,70.0,80.0,10.0,173.0,9.0,3.0,6.0,98.0,646.0,296.0,11.0,6.0,1.0,18.0,2.0,116.0,18.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0
Alfons Sampsted,23.0,1998.0,ISL,DF,Bodø/Glimt,12.0,12.0,1110.0,1.0,4.0,1.0,17.4,0.0,0.0,0.0,641.0,781.0,11182.0,3094.0,292.0,321.0,279.0,327.0,59.0,95.0,3.0,8.0,36.0,5.0,1.0,41.0,2.0,0.0,0.0,7.0,15.0,0.0,12.0,0.0,0.0,0.0,71.0,12.0,6.0,927.0,57.0,348.0,436.0,151.0,17.0,927.0,16.0,12.0,4.0,527.0,3730.0,2215.0,36.0,23.0,1.0,19.0,5.0,533.0,26.0,18.0,12.0,12.0,4.0,2.0,10.0,16.0,6.0,16.0,7.0,9.0,23.0,35.0,0.0
Alhaji Kamara,27.0,1994.0,SLE,FW,Randers,6.0,5.0,370.0,2.0,5.0,2.0,7.1,0.0,0.0,0.0,58.0,91.0,659.0,84.0,41.0,58.0,14.0,24.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,8.0,6.0,0.0,0.0,0.0,0.0,8.0,26.0,31.0,135.0,8.0,12.0,68.0,55.0,17.0,135.0,3.0,2.0,1.0,54.0,137.0,23.0,1.0,1.0,1.0,8.0,0.0,98.0,11.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0
Ali Mohamed,25.0,1995.0,NIG,MF,Maccabi,6.0,4.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,191.0,2660.0,980.0,56.0,68.0,63.0,72.0,20.0,30.0,1.0,6.0,17.0,1.0,0.0,22.0,1.0,0.0,0.0,8.0,7.0,0.0,2.0,0.0,0.0,0.0,45.0,0.0,0.0,245.0,10.0,58.0,156.0,38.0,1.0,245.0,10.0,7.0,3.0,169.0,861.0,328.0,4.0,5.0,1.0,11.0,5.0,153.0,9.0,17.0,9.0,8.0,6.0,3.0,6.0,12.0,6.0,4.0,0.0,4.0,9.0,4.0,0.0
Aliou Badara Baldé,18.0,2002.0,SEN,FW,Feyenoord,1.0,0.0,12.0,0.0,1.0,1.0,17.8,0.0,0.0,0.0,4.0,4.0,47.0,7.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,4.0,1.0,5.0,1.0,1.0,0.0,3.0,45.0,36.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alireza Jahanbakhsh,27.0,1993.0,IRN,FW,Feyenoord,9.0,2.0,223.0,1.0,6.0,3.0,15.7,0.0,0.0,0.0,60.0,91.0,915.0,245.0,35.0,42.0,16.0,26.0,5.0,13.0,0.0,2.0,3.0,4.0,0.0,9.0,0.0,0.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,12.0,2.0,3.0,135.0,2.0,15.0,67.0,55.0,7.0,135.0,10.0,3.0,7.0,81.0,439.0,270.0,10.0,4.0,3.0,6.0,3.0,86.0,11.0,7.0,4.0,3.0,3.0,1.0,4.0,7.0,3.0,4.0,0.0,4.0,7.0,1.0,0.0
Allahyar Sayyadmanesh,20.0,2001.0,IRN,FW,Zorya,6.0,6.0,489.0,2.0,7.0,3.0,21.6,0.0,0.0,0.0,52.0,85.0,909.0,172.0,25.0,38.0,19.0,30.0,5.0,11.0,0.0,4.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,7.0,1.0,3.0,0.0,0.0,0.0,19.0,8.0,7.0,156.0,2.0,18.0,67.0,75.0,16.0,156.0,15.0,9.0,6.0,82.0,779.0,299.0,12.0,6.0,5.0,24.0,8.0,94.0,26.0,6.0,3.0,1.0,3.0,2.0,1.0,6.0,5.0,6.0,1.0,5.0,3.0,3.0,0.0
Alois Oroz,20.0,2000.0,CRO,DF,Vitesse,7.0,4.0,378.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,212.0,261.0,3836.0,1055.0,92.0,100.0,94.0,112.0,21.0,39.0,0.0,1.0,9.0,0.0,0.0,12.0,3.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,31.0,9.0,12.0,299.0,18.0,134.0,153.0,16.0,5.0,299.0,2.0,1.0,1.0,201.0,912.0,392.0,3.0,3.0,0.0,5.0,0.0,190.0,2.0,10.0,7.0,6.0,4.0,0.0,7.0,13.0,6.0,4.0,0.0,4.0,9.0,12.0,0.0
Amadej Maroša,27.0,1994.0,SVN,FW,NŠ,6.0,1.0,189.0,2.0,3.0,3.0,13.0,0.0,0.0,0.0,35.0,51.0,460.0,73.0,19.0,23.0,8.0,10.0,3.0,5.0,0.0,3.0,4.0,1.0,0.0,6.0,2.0,0.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,83.0,0.0,9.0,43.0,31.0,8.0,83.0,12.0,7.0,5.0,52.0,273.0,103.0,2.0,4.0,2.0,12.0,4.0,56.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,4.0,1.0,3.0,0.0,1.0,0.0
Amadou Diawara,24.0,1997.0,GUI,MF,Roma,3.0,2.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,124.0,1898.0,615.0,66.0,69.0,37.0,39.0,10.0,14.0,1.0,1.0,13.0,1.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,134.0,2.0,25.0,104.0,7.0,0.0,134.0,1.0,1.0,0.0,99.0,472.0,257.0,0.0,1.0,0.0,1.0,0.0,103.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0
Amahl Pellegrino,31.0,1990.0,NOR,FW,Bodø/Glimt,11.0,11.0,916.0,5.0,25.0,10.0,17.4,1.0,0.0,0.0,170.0,264.0,2425.0,538.0,98.0,128.0,52.0,76.0,12.0,37.0,3.0,8.0,7.0,5.0,0.0,17.0,1.0,0.0,0.0,7.0,4.0,3.0,27.0,0.0,0.0,0.0,30.0,0.0,3.0,363.0,3.0,36.0,97.0,231.0,43.0,363.0,25.0,12.0,13.0,219.0,973.0,346.0,9.0,5.0,7.0,28.0,6.0,251.0,97.0,10.0,9.0,5.0,3.0,2.0,6.0,12.0,6.0,3.0,0.0,3.0,4.0,1.0,0.0
