Player,Age,Born,Nation,Pos,Squad,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Aaron Mooy,31.0,1990.0,AUS,MF,Celtic,5.0,1.0,153.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,111.0,139.0,1630.0,457.0,72.0,78.0,28.0,39.0,7.0,13.0,0.0,2.0,13.0,3.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,10.0,2.0,1.0,151.0,4.0,16.0,67.0,68.0,6.0,151.0,0.0,0.0,0.0,117.0,498.0,179.0,1.0,5.0,0.0,3.0,2.0,119.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0
Abakar Sylla,19.0,2002.0,CIV,DF,Club,6.0,6.0,492.0,1.0,1.0,1.0,6.1,0.0,0.0,0.0,271.0,308.0,5119.0,1728.0,101.0,107.0,135.0,143.0,28.0,50.0,0.0,1.0,9.0,0.0,0.0,14.0,4.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,30.0,7.0,6.0,361.0,44.0,169.0,192.0,6.0,3.0,361.0,6.0,4.0,2.0,263.0,1644.0,881.0,1.0,1.0,0.0,6.0,3.0,256.0,0.0,6.0,2.0,5.0,1.0,0.0,3.0,3.0,0.0,7.0,5.0,2.0,7.0,17.0,1.0
Abdou Diallo,26.0,1996.0,SEN,DF,RB,5.0,2.0,227.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,174.0,191.0,3347.0,1351.0,68.0,72.0,87.0,93.0,18.0,22.0,0.0,1.0,25.0,3.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,14.0,4.0,4.0,209.0,15.0,67.0,133.0,12.0,1.0,209.0,5.0,5.0,0.0,167.0,1047.0,652.0,3.0,2.0,0.0,1.0,1.0,160.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0
Abdoulaye Seck,30.0,1992.0,SEN,DF,Maccabi,6.0,4.0,397.0,2.0,4.0,2.0,9.7,0.0,0.0,0.0,158.0,188.0,2883.0,1048.0,60.0,68.0,86.0,93.0,8.0,19.0,0.0,0.0,5.0,0.0,0.0,8.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,15.0,3.0,238.0,46.0,127.0,104.0,9.0,4.0,238.0,3.0,3.0,0.0,147.0,769.0,339.0,1.0,1.0,0.0,1.0,2.0,131.0,0.0,7.0,7.0,6.0,0.0,1.0,5.0,7.0,2.0,9.0,5.0,4.0,4.0,18.0,0.0
Abdul Fatawu Issahaku,18.0,2004.0,GHA,MF,Sporting,2.0,0.0,89.0,0.0,2.0,1.0,21.2,0.0,0.0,0.0,20.0,27.0,338.0,56.0,11.0,14.0,8.0,11.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,3.0,38.0,4.0,17.0,17.0,6.0,2.0,38.0,4.0,1.0,3.0,16.0,120.0,63.0,1.0,0.0,1.0,0.0,2.0,17.0,2.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
Achraf Hakimi,23.0,1998.0,MAR,DF,Paris,8.0,7.0,580.0,0.0,4.0,2.0,15.6,0.0,0.0,0.0,332.0,378.0,4415.0,1137.0,204.0,223.0,97.0,107.0,9.0,13.0,2.0,3.0,14.0,7.0,1.0,19.0,1.0,0.0,0.0,3.0,1.0,1.0,11.0,0.0,0.0,0.0,31.0,4.0,3.0,435.0,18.0,127.0,164.0,147.0,14.0,435.0,15.0,5.0,9.0,355.0,1977.0,926.0,18.0,18.0,1.0,6.0,7.0,343.0,63.0,9.0,6.0,4.0,4.0,1.0,3.0,12.0,9.0,2.0,0.0,2.0,8.0,7.0,0.0
Adam Hložek,20.0,2002.0,CZE,MF,Leverkusen,6.0,3.0,275.0,0.0,5.0,5.0,19.3,1.0,0.0,0.0,65.0,88.0,917.0,220.0,40.0,54.0,20.0,23.0,3.0,6.0,1.0,6.0,6.0,2.0,0.0,13.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,8.0,10.0,8.0,120.0,8.0,18.0,47.0,56.0,7.0,120.0,6.0,1.0,3.0,54.0,306.0,145.0,5.0,6.0,0.0,4.0,4.0,87.0,13.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,7.0,0.0
Adam Kronus,20.0,2002.0,CZE,FW,Viktoria,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,35.0,18.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Vlkanova,27.0,1994.0,CZE,MF,Viktoria,6.0,6.0,458.0,1.0,10.0,3.0,19.8,0.0,0.0,0.0,99.0,135.0,1671.0,409.0,49.0,56.0,41.0,55.0,6.0,14.0,1.0,7.0,9.0,5.0,2.0,12.0,0.0,0.0,0.0,6.0,9.0,1.0,14.0,0.0,0.0,0.0,35.0,4.0,3.0,195.0,7.0,37.0,93.0,72.0,9.0,195.0,13.0,5.0,7.0,96.0,601.0,319.0,10.0,11.0,1.0,10.0,12.0,100.0,16.0,5.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,3.0,2.0,1.0,2.0,5.0,0.0
Adnan Januzaj,27.0,1995.0,BEL,FW,Sevilla,3.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,234.0,59.0,9.0,10.0,5.0,6.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,25.0,2.0,6.0,10.0,9.0,1.0,25.0,2.0,2.0,0.0,13.0,49.0,25.0,1.0,0.0,1.0,1.0,0.0,14.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Adrien Rabiot,27.0,1995.0,FRA,MF,Juventus,5.0,5.0,446.0,2.0,4.0,2.0,19.0,0.0,0.0,0.0,204.0,240.0,3127.0,808.0,113.0,125.0,72.0,87.0,14.0,16.0,0.0,4.0,23.0,5.0,1.0,32.0,0.0,0.0,0.0,10.0,5.0,1.0,8.0,0.0,0.0,0.0,34.0,8.0,3.0,310.0,10.0,50.0,170.0,93.0,12.0,310.0,8.0,4.0,2.0,201.0,1181.0,492.0,13.0,15.0,3.0,12.0,7.0,211.0,24.0,16.0,8.0,7.0,7.0,2.0,6.0,8.0,2.0,9.0,2.0,7.0,5.0,3.0,0.0
Alejandro Balde,18.0,2003.0,ESP,DF,Barcelona,4.0,1.0,171.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0,138.0,1832.0,416.0,66.0,72.0,50.0,54.0,4.0,7.0,0.0,1.0,6.0,4.0,2.0,11.0,0.0,0.0,0.0,1.0,4.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,3.0,162.0,3.0,38.0,64.0,62.0,6.0,162.0,8.0,5.0,2.0,115.0,708.0,414.0,15.0,8.0,2.0,5.0,5.0,121.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0
Alessandro Bastoni,23.0,1999.0,ITA,DF,Inter,12.0,12.0,983.0,0.0,4.0,1.0,15.2,0.0,0.0,0.0,506.0,609.0,10678.0,4095.0,171.0,179.0,249.0,278.0,83.0,136.0,3.0,11.0,43.0,14.0,11.0,46.0,2.0,0.0,0.0,13.0,7.0,0.0,22.0,0.0,0.0,0.0,50.0,18.0,9.0,710.0,114.0,354.0,281.0,76.0,6.0,710.0,5.0,2.0,1.0,423.0,2033.0,1293.0,18.0,22.0,0.0,5.0,3.0,479.0,21.0,20.0,8.0,17.0,3.0,0.0,10.0,16.0,6.0,14.0,5.0,9.0,9.0,32.0,0.0
Alessandro Zanoli,21.0,2000.0,ITA,DF,Napoli,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,116.0,32.0,2.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,3.0,4.0,4.0,0.0,11.0,2.0,1.0,1.0,5.0,119.0,83.0,3.0,2.0,0.0,0.0,0.0,6.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Alessio Zerbin,23.0,1999.0,ITA,FW,Napoli,3.0,0.0,56.0,0.0,2.0,2.0,26.2,0.0,0.0,0.0,25.0,34.0,283.0,65.0,16.0,17.0,5.0,8.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,49.0,1.0,6.0,22.0,22.0,2.0,49.0,3.0,0.0,3.0,33.0,214.0,114.0,5.0,4.0,1.0,3.0,1.0,35.0,9.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0
Alex Oxlade-Chamberlain,28.0,1993.0,ENG,MF,Liverpool,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,156.0,21.0,3.0,3.0,4.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,8.0,4.0,1.0,13.0,2.0,2.0,0.0,9.0,93.0,27.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Alex Sandro,31.0,1991.0,BRA,DF,Juventus,4.0,2.0,239.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,175.0,196.0,3105.0,909.0,82.0,84.0,72.0,84.0,19.0,24.0,0.0,0.0,22.0,1.0,1.0,23.0,1.0,0.0,0.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,21.0,4.0,0.0,218.0,10.0,50.0,132.0,38.0,0.0,218.0,3.0,2.0,0.0,149.0,717.0,395.0,3.0,1.0,0.0,1.0,1.0,155.0,8.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,6.0,0.0
Alex Telles,29.0,1992.0,BRA,DF,Sevilla,6.0,4.0,391.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,181.0,242.0,2923.0,838.0,88.0,104.0,81.0,98.0,9.0,28.0,1.0,5.0,7.0,2.0,2.0,7.0,0.0,0.0,0.0,3.0,7.0,0.0,27.0,0.0,0.0,0.0,15.0,7.0,7.0,291.0,13.0,76.0,110.0,108.0,5.0,291.0,10.0,3.0,3.0,126.0,530.0,203.0,10.0,6.0,2.0,7.0,9.0,173.0,34.0,8.0,4.0,3.0,1.0,4.0,4.0,7.0,3.0,7.0,2.0,5.0,4.0,10.0,1.0
Alexander Bah,24.0,1997.0,DEN,DF,Benfica,8.0,8.0,654.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,420.0,532.0,7540.0,2818.0,187.0,217.0,171.0,208.0,49.0,78.0,2.0,11.0,43.0,9.0,3.0,44.0,1.0,0.0,0.0,9.0,8.0,0.0,23.0,0.0,1.0,0.0,34.0,6.0,6.0,607.0,24.0,151.0,296.0,165.0,9.0,607.0,17.0,8.0,8.0,355.0,1808.0,1078.0,16.0,23.0,0.0,7.0,0.0,390.0,34.0,14.0,9.0,8.0,5.0,1.0,6.0,12.0,6.0,13.0,3.0,10.0,17.0,11.0,0.0
Alexander lowry,19.0,2003.0,SCO,MF,Rangers,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,27.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexandro Bernabei,21.0,2000.0,ARG,FW,Celtic,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,70.0,6.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,2.0,5.0,2.0,0.0,9.0,2.0,1.0,1.0,5.0,42.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Alexis Saelemaekers,23.0,1999.0,BEL,FW,Milan,8.0,4.0,371.0,2.0,6.0,4.0,18.4,0.0,0.0,0.0,99.0,141.0,1464.0,327.0,54.0,72.0,38.0,48.0,4.0,12.0,0.0,7.0,3.0,5.0,3.0,9.0,1.0,0.0,0.0,8.0,5.0,0.0,13.0,0.0,0.0,0.0,18.0,6.0,2.0,201.0,6.0,31.0,62.0,110.0,8.0,201.0,22.0,13.0,9.0,118.0,730.0,363.0,13.0,7.0,4.0,9.0,4.0,134.0,26.0,7.0,4.0,4.0,2.0,1.0,4.0,11.0,7.0,3.0,0.0,3.0,4.0,7.0,0.0
Alexis Sánchez,33.0,1988.0,CHI,FW,Marseille,5.0,5.0,418.0,2.0,16.0,6.0,15.5,2.0,0.0,0.0,108.0,133.0,1551.0,212.0,66.0,75.0,23.0,31.0,8.0,10.0,1.0,6.0,12.0,5.0,1.0,9.0,0.0,0.0,0.0,7.0,10.0,15.0,5.0,0.0,0.0,0.0,8.0,1.0,7.0,178.0,1.0,1.0,69.0,109.0,18.0,178.0,5.0,1.0,4.0,138.0,589.0,139.0,1.0,4.0,1.0,9.0,10.0,144.0,35.0,7.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
Aleš Čermák,27.0,1994.0,CZE,MF,Viktoria,3.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,448.0,207.0,11.0,13.0,9.0,10.0,4.0,5.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,38.0,0.0,9.0,22.0,8.0,1.0,38.0,0.0,0.0,0.0,20.0,89.0,44.0,0.0,1.0,0.0,0.0,1.0,24.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
Alfredo Morelos,26.0,1996.0,COL,FW,Rangers,5.0,3.0,256.0,0.0,6.0,2.0,15.3,0.0,0.0,0.0,41.0,63.0,620.0,120.0,19.0,27.0,15.0,19.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,9.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,11.0,92.0,3.0,7.0,41.0,44.0,8.0,92.0,2.0,0.0,2.0,48.0,194.0,39.0,2.0,4.0,2.0,7.0,6.0,71.0,15.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0,4.0,1.0,3.0,0.0
Ali Mohamed,26.0,1995.0,NIG,MF,Maccabi,5.0,5.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,224.0,3025.0,788.0,100.0,115.0,75.0,83.0,11.0,13.0,0.0,1.0,20.0,2.0,0.0,33.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,268.0,10.0,51.0,177.0,45.0,5.0,268.0,10.0,2.0,7.0,198.0,1162.0,436.0,5.0,9.0,0.0,6.0,4.0,197.0,13.0,11.0,2.0,7.0,2.0,2.0,3.0,11.0,8.0,1.0,0.0,1.0,7.0,3.0,0.0
Alphonso Davies,21.0,2000.0,CAN,DF,Bayern,9.0,6.0,602.0,0.0,5.0,2.0,15.9,0.0,0.0,0.0,360.0,402.0,5526.0,1269.0,193.0,205.0,138.0,149.0,18.0,28.0,2.0,10.0,17.0,8.0,2.0,18.0,1.0,0.0,0.0,4.0,4.0,1.0,6.0,0.0,0.0,0.0,56.0,0.0,2.0,516.0,32.0,173.0,206.0,156.0,24.0,516.0,39.0,23.0,14.0,322.0,2097.0,1111.0,32.0,18.0,10.0,25.0,13.0,324.0,55.0,22.0,10.0,16.0,5.0,1.0,9.0,15.0,6.0,15.0,5.0,10.0,8.0,12.0,0.0
Alvaro Sanz,21.0,2001.0,ESP,MF,Barcelona,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,117.0,23.0,6.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,2.0,12.0,0.0,0.0,14.0,0.0,0.0,0.0,8.0,44.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Amadou Haidara,24.0,1998.0,MLI,MF,RB,7.0,4.0,339.0,0.0,6.0,2.0,21.3,0.0,0.0,0.0,173.0,191.0,2547.0,865.0,90.0,94.0,65.0,71.0,8.0,13.0,0.0,2.0,17.0,1.0,0.0,16.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,3.0,4.0,234.0,9.0,69.0,127.0,43.0,3.0,234.0,4.0,2.0,1.0,161.0,694.0,246.0,3.0,6.0,1.0,8.0,3.0,148.0,4.0,12.0,9.0,4.0,7.0,1.0,4.0,5.0,1.0,5.0,1.0,4.0,10.0,4.0,0.0
Amar Dedić,19.0,2002.0,BIH,DF,RB,6.0,6.0,540.0,0.0,3.0,1.0,18.7,0.0,0.0,0.0,183.0,283.0,2643.0,1448.0,108.0,127.0,54.0,96.0,14.0,39.0,0.0,7.0,12.0,5.0,2.0,14.0,0.0,0.0,0.0,6.0,6.0,0.0,9.0,0.0,0.0,0.0,31.0,5.0,6.0,358.0,24.0,101.0,172.0,92.0,5.0,358.0,10.0,4.0,5.0,160.0,974.0,481.0,11.0,13.0,2.0,7.0,3.0,143.0,13.0,19.0,11.0,13.0,5.0,1.0,10.0,12.0,2.0,5.0,1.0,4.0,9.0,19.0,1.0
Amine Adli,22.0,2000.0,FRA,FW,Leverkusen,4.0,1.0,121.0,0.0,3.0,1.0,15.6,0.0,0.0,0.0,44.0,64.0,644.0,170.0,22.0,34.0,19.0,22.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,6.0,0.0,0.0,0.0,4.0,1.0,3.0,4.0,0.0,1.0,0.0,10.0,3.0,1.0,85.0,0.0,9.0,28.0,49.0,8.0,85.0,4.0,1.0,3.0,46.0,264.0,159.0,7.0,3.0,2.0,2.0,2.0,62.0,15.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0
Amine Harit,25.0,1997.0,MAR,MF,Marseille,6.0,4.0,380.0,1.0,9.0,5.0,18.7,0.0,0.0,0.0,181.0,215.0,2885.0,644.0,90.0,98.0,63.0,74.0,17.0,26.0,2.0,13.0,20.0,7.0,1.0,24.0,0.0,0.0,0.0,4.0,11.0,2.0,13.0,1.0,0.0,0.0,19.0,3.0,5.0,266.0,2.0,12.0,124.0,136.0,21.0,266.0,18.0,11.0,5.0,213.0,1368.0,583.0,18.0,15.0,4.0,13.0,9.0,209.0,48.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,0.0
Amir Rrahmani,28.0,1994.0,KVX,DF,Napoli,7.0,7.0,613.0,0.0,3.0,1.0,9.6,0.0,0.0,0.0,438.0,492.0,8805.0,3376.0,133.0,142.0,248.0,267.0,53.0,73.0,0.0,1.0,24.0,3.0,1.0,24.0,2.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,36.0,19.0,14.0,545.0,74.0,280.0,256.0,11.0,4.0,545.0,1.0,1.0,0.0,399.0,2060.0,1216.0,2.0,3.0,0.0,0.0,0.0,394.0,1.0,9.0,6.0,6.0,2.0,1.0,5.0,9.0,4.0,9.0,4.0,5.0,2.0,27.0,1.0
Andre-Frank Zambo Anguissa,26.0,1995.0,CMR,MF,Napoli,8.0,8.0,650.0,1.0,9.0,2.0,18.5,0.0,0.0,0.0,344.0,405.0,5060.0,1271.0,187.0,206.0,127.0,143.0,17.0,25.0,3.0,10.0,31.0,5.0,0.0,30.0,2.0,1.0,1.0,17.0,16.0,0.0,1.0,0.0,0.0,0.0,56.0,8.0,7.0,475.0,14.0,101.0,299.0,87.0,16.0,475.0,25.0,14.0,7.0,346.0,1537.0,709.0,15.0,15.0,5.0,12.0,11.0,356.0,17.0,14.0,8.0,4.0,5.0,5.0,4.0,8.0,4.0,5.0,1.0,4.0,14.0,5.0,0.0
Andreas Christensen,26.0,1996.0,DEN,DF,Barcelona,3.0,3.0,216.0,0.0,1.0,1.0,12.2,0.0,0.0,0.0,217.0,229.0,4459.0,1381.0,55.0,57.0,144.0,148.0,18.0,23.0,0.0,1.0,29.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,246.0,13.0,71.0,166.0,11.0,2.0,246.0,1.0,1.0,0.0,184.0,996.0,580.0,4.0,5.0,0.0,1.0,0.0,195.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,4.0,0.0
Andreas Cornelius,29.0,1993.0,DEN,FW,FC,2.0,1.0,109.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,30.0,242.0,40.0,12.0,23.0,5.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,40.0,1.0,5.0,19.0,17.0,8.0,40.0,0.0,0.0,0.0,10.0,32.0,16.0,1.0,1.0,0.0,4.0,2.0,32.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0
Andreas Schjelderup,18.0,2004.0,NOR,FW,Benfica,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,60.0,22.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas Skov Olsen,22.0,1999.0,DEN,FW,Club,5.0,4.0,295.0,1.0,3.0,2.0,15.5,0.0,0.0,0.0,68.0,99.0,1228.0,440.0,37.0,46.0,18.0,26.0,11.0,20.0,1.0,8.0,4.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,20.0,0.0,0.0,0.0,11.0,2.0,2.0,135.0,3.0,15.0,37.0,83.0,14.0,135.0,10.0,3.0,5.0,81.0,745.0,271.0,11.0,6.0,4.0,5.0,2.0,85.0,30.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0
Andreas Ulmer,36.0,1985.0,AUT,DF,RB,6.0,4.0,375.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,123.0,187.0,2125.0,1041.0,58.0,72.0,56.0,78.0,8.0,29.0,0.0,3.0,10.0,5.0,3.0,11.0,1.0,0.0,0.0,4.0,2.0,0.0,11.0,1.0,0.0,0.0,28.0,3.0,1.0,228.0,16.0,66.0,96.0,68.0,4.0,228.0,3.0,0.0,1.0,101.0,504.0,214.0,4.0,5.0,1.0,4.0,4.0,105.0,12.0,7.0,1.0,2.0,3.0,2.0,3.0,9.0,6.0,3.0,0.0,3.0,4.0,13.0,0.0
Andrew Robertson,28.0,1994.0,SCO,DF,Liverpool,5.0,4.0,378.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,229.0,292.0,3723.0,1114.0,125.0,133.0,79.0,101.0,18.0,39.0,2.0,8.0,14.0,7.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,24.0,4.0,3.0,320.0,9.0,78.0,136.0,108.0,8.0,320.0,5.0,3.0,2.0,186.0,866.0,482.0,9.0,6.0,2.0,4.0,1.0,211.0,29.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,2.0,0.0,2.0,2.0,5.0,0.0
Andriy Totovytskyi,29.0,1993.0,UKR,MF,Shakhtar,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,80.0,22.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,5.0,4.0,1.0,11.0,2.0,0.0,2.0,4.0,32.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
