Player,Age,Born,Nation,Pos,Squad,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Abdou Diallo,22.0,1996.0,SEN,DF,Dortmund,7.0,7.0,619.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,507.0,576.0,9018.0,3045.0,225.0,242.0,221.0,242.0,55.0,78.0,0.0,3.0,39.0,4.0,1.0,33.0,1.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,43.0,12.0,8.0,647.0,36.0,201.0,353.0,99.0,5.0,647.0,8.0,6.0,1.0,415.0,2035.0,1148.0,13.0,7.0,1.0,6.0,4.0,462.0,25.0,12.0,8.0,5.0,6.0,1.0,5.0,7.0,2.0,10.0,5.0,5.0,8.0,21.0,0.0
Achraf Hakimi,19.0,1998.0,MAR,DF,Dortmund,5.0,4.0,371.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,332.0,394.0,4678.0,1485.0,202.0,222.0,110.0,126.0,10.0,15.0,3.0,6.0,25.0,2.0,0.0,24.0,0.0,0.0,0.0,1.0,8.0,0.0,9.0,0.0,0.0,0.0,23.0,3.0,1.0,438.0,8.0,100.0,235.0,108.0,10.0,438.0,11.0,5.0,6.0,285.0,1340.0,739.0,19.0,10.0,5.0,5.0,6.0,344.0,40.0,9.0,7.0,5.0,4.0,0.0,5.0,14.0,9.0,7.0,1.0,6.0,4.0,3.0,0.0
Adam Lallana,30.0,1988.0,ENG,MF,Liverpool,3.0,1.0,105.0,0.0,3.0,1.0,15.0,0.0,0.0,0.0,41.0,58.0,427.0,60.0,27.0,34.0,7.0,11.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,3.0,3.0,68.0,0.0,3.0,36.0,29.0,10.0,68.0,3.0,2.0,1.0,45.0,168.0,62.0,2.0,2.0,1.0,1.0,3.0,51.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
Adam Ounas,21.0,1996.0,ALG,MF,Napoli,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,146.0,33.0,3.0,4.0,4.0,7.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,20.0,0.0,1.0,8.0,12.0,0.0,20.0,4.0,2.0,2.0,16.0,132.0,58.0,1.0,3.0,0.0,3.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Adama Traoré,23.0,1995.0,MLI,FW,Monaco,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,141.0,28.0,5.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,1.0,5.0,6.0,0.0,12.0,0.0,0.0,0.0,12.0,40.0,15.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Adrien Rabiot,23.0,1995.0,FRA,MF,Paris,5.0,3.0,284.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,218.0,245.0,3299.0,841.0,111.0,121.0,74.0,80.0,16.0,19.0,0.0,1.0,16.0,1.0,0.0,16.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,25.0,14.0,1.0,278.0,7.0,55.0,183.0,45.0,6.0,278.0,2.0,2.0,0.0,167.0,950.0,440.0,4.0,5.0,0.0,5.0,5.0,205.0,4.0,8.0,4.0,4.0,4.0,0.0,2.0,2.0,0.0,5.0,0.0,5.0,3.0,4.0,0.0
Adrián López,30.0,1988.0,ESP,FW,Porto,4.0,1.0,121.0,1.0,1.0,1.0,9.8,0.0,0.0,0.0,39.0,45.0,492.0,179.0,29.0,34.0,6.0,7.0,1.0,1.0,0.0,4.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,56.0,1.0,4.0,28.0,24.0,8.0,56.0,5.0,1.0,4.0,31.0,281.0,171.0,6.0,4.0,3.0,1.0,2.0,42.0,12.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
Ahmed Kutucu,18.0,2000.0,TUR,FW,Schalke,1.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,59.0,20.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,3.0,44.0,36.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alan Dzagoev,28.0,1990.0,RUS,MF,CSKA,3.0,2.0,171.0,0.0,5.0,1.0,20.5,0.0,0.0,0.0,84.0,95.0,1152.0,374.0,54.0,56.0,21.0,23.0,5.0,7.0,0.0,7.0,5.0,3.0,0.0,13.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,7.0,2.0,3.0,114.0,2.0,15.0,61.0,38.0,10.0,114.0,3.0,1.0,2.0,56.0,265.0,133.0,3.0,3.0,0.0,3.0,2.0,95.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0
Alan Patrick,27.0,1991.0,BRA,MF,Shakhtar,5.0,2.0,206.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,113.0,124.0,1784.0,372.0,59.0,61.0,42.0,48.0,9.0,10.0,1.0,8.0,7.0,5.0,0.0,19.0,1.0,0.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,142.0,1.0,14.0,77.0,52.0,4.0,142.0,3.0,2.0,1.0,107.0,532.0,292.0,7.0,7.0,1.0,4.0,3.0,116.0,4.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,5.0,2.0,3.0,1.0,0.0,1.0
Alberto Moreno,26.0,1992.0,ESP,DF,Liverpool,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,220.0,110.0,5.0,5.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,1.0,4.0,3.0,6.0,0.0,13.0,0.0,0.0,0.0,7.0,43.0,40.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alef,23.0,1995.0,BRA,MF,AEK,4.0,2.0,201.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,59.0,75.0,1045.0,148.0,24.0,27.0,24.0,29.0,7.0,10.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,3.0,101.0,9.0,28.0,67.0,8.0,0.0,101.0,3.0,2.0,1.0,51.0,289.0,73.0,1.0,0.0,0.0,3.0,4.0,58.0,2.0,5.0,2.0,4.0,1.0,0.0,3.0,5.0,2.0,3.0,0.0,3.0,7.0,3.0,0.0
Aleksandar Kolarov,32.0,1985.0,SRB,DF,Roma,8.0,7.0,661.0,0.0,14.0,6.0,27.4,5.0,0.0,0.0,340.0,468.0,6006.0,2697.0,161.0,186.0,142.0,184.0,34.0,76.0,1.0,11.0,33.0,8.0,5.0,47.0,0.0,0.0,0.0,2.0,16.0,0.0,42.0,0.0,0.0,0.0,37.0,10.0,4.0,538.0,29.0,154.0,240.0,152.0,9.0,538.0,16.0,7.0,9.0,278.0,1747.0,1242.0,26.0,18.0,2.0,5.0,5.0,326.0,46.0,4.0,1.0,3.0,1.0,0.0,1.0,4.0,3.0,6.0,0.0,6.0,4.0,20.0,0.0
Aleksandr Golovin,22.0,1996.0,RUS,FW,Monaco,3.0,3.0,228.0,0.0,2.0,2.0,16.5,0.0,0.0,0.0,95.0,113.0,1171.0,215.0,57.0,62.0,17.0,22.0,7.0,10.0,1.0,4.0,5.0,3.0,1.0,11.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,138.0,3.0,15.0,71.0,54.0,2.0,138.0,5.0,3.0,2.0,104.0,827.0,468.0,14.0,13.0,0.0,4.0,5.0,108.0,10.0,6.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0
Aleksei Miranchuk,22.0,1995.0,RUS,MF,Loko,6.0,6.0,513.0,0.0,12.0,3.0,18.6,0.0,0.0,0.0,217.0,293.0,2965.0,911.0,124.0,149.0,57.0,80.0,12.0,24.0,2.0,19.0,12.0,5.0,0.0,28.0,0.0,0.0,0.0,8.0,8.0,3.0,21.0,1.0,0.0,0.0,46.0,5.0,10.0,382.0,2.0,49.0,172.0,167.0,23.0,382.0,19.0,11.0,8.0,191.0,1264.0,566.0,23.0,13.0,13.0,21.0,15.0,241.0,48.0,7.0,6.0,3.0,3.0,1.0,2.0,10.0,8.0,10.0,0.0,10.0,11.0,2.0,0.0
Alessandro Florenzi,27.0,1991.0,ITA,DF,Roma,8.0,6.0,619.0,0.0,7.0,3.0,26.2,0.0,0.0,0.0,262.0,343.0,5209.0,2480.0,111.0,120.0,106.0,143.0,44.0,66.0,1.0,9.0,33.0,12.0,1.0,40.0,1.0,0.0,0.0,6.0,3.0,1.0,17.0,0.0,1.0,0.0,41.0,6.0,8.0,410.0,26.0,129.0,194.0,93.0,13.0,410.0,8.0,4.0,4.0,195.0,990.0,480.0,10.0,3.0,1.0,10.0,1.0,224.0,41.0,15.0,9.0,8.0,6.0,1.0,3.0,11.0,8.0,9.0,1.0,8.0,9.0,12.0,0.0
Alessandro Schöpf,24.0,1994.0,AUT,DF,Schalke,4.0,3.0,299.0,1.0,5.0,3.0,17.7,0.0,0.0,0.0,133.0,168.0,2025.0,590.0,73.0,82.0,51.0,70.0,6.0,8.0,0.0,4.0,5.0,4.0,1.0,8.0,0.0,0.0,0.0,4.0,3.0,0.0,10.0,0.0,0.0,0.0,26.0,0.0,2.0,200.0,3.0,52.0,98.0,56.0,5.0,200.0,10.0,5.0,5.0,105.0,803.0,441.0,17.0,9.0,2.0,5.0,4.0,114.0,19.0,4.0,1.0,2.0,2.0,0.0,3.0,7.0,4.0,4.0,0.0,4.0,5.0,3.0,0.0
Alex Sandro,27.0,1991.0,BRA,DF,Juventus,9.0,8.0,743.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,432.0,512.0,7238.0,2040.0,201.0,216.0,185.0,214.0,32.0,52.0,0.0,9.0,24.0,10.0,5.0,42.0,3.0,0.0,0.0,16.0,17.0,0.0,31.0,0.0,1.0,0.0,49.0,18.0,9.0,601.0,29.0,154.0,291.0,163.0,13.0,601.0,17.0,10.0,7.0,344.0,2011.0,1005.0,21.0,15.0,1.0,15.0,10.0,406.0,45.0,16.0,8.0,12.0,2.0,2.0,8.0,14.0,6.0,10.0,4.0,6.0,11.0,19.0,0.0
Alex Telles,25.0,1992.0,BRA,DF,Porto,10.0,10.0,930.0,1.0,5.0,2.0,29.4,1.0,1.0,2.0,374.0,551.0,6841.0,2838.0,166.0,197.0,150.0,208.0,46.0,109.0,3.0,22.0,26.0,10.0,8.0,34.0,1.0,0.0,0.0,12.0,9.0,0.0,90.0,0.0,1.0,0.0,39.0,15.0,8.0,650.0,33.0,152.0,300.0,204.0,4.0,648.0,4.0,4.0,0.0,247.0,1407.0,760.0,24.0,15.0,0.0,10.0,2.0,299.0,39.0,12.0,7.0,7.0,4.0,1.0,3.0,11.0,8.0,12.0,5.0,7.0,16.0,32.0,0.0
Alexis Sánchez,29.0,1988.0,CHI,FW,Manchester,4.0,2.0,210.0,0.0,4.0,1.0,20.0,2.0,0.0,0.0,68.0,101.0,990.0,253.0,36.0,42.0,18.0,25.0,6.0,16.0,0.0,3.0,5.0,6.0,1.0,13.0,0.0,0.0,0.0,2.0,4.0,1.0,13.0,0.0,0.0,0.0,11.0,2.0,4.0,127.0,1.0,18.0,45.0,67.0,8.0,127.0,8.0,3.0,5.0,77.0,449.0,169.0,7.0,6.0,2.0,5.0,6.0,88.0,18.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,5.0,2.0,3.0,1.0,0.0,0.0
Aleš Čermák,23.0,1994.0,CZE,MF,Viktoria,5.0,4.0,348.0,0.0,3.0,1.0,17.8,0.0,0.0,0.0,127.0,166.0,1897.0,691.0,65.0,80.0,38.0,51.0,11.0,16.0,1.0,7.0,17.0,6.0,0.0,29.0,0.0,0.0,0.0,6.0,9.0,0.0,8.0,0.0,0.0,0.0,23.0,5.0,1.0,194.0,1.0,29.0,98.0,68.0,8.0,194.0,8.0,7.0,1.0,111.0,526.0,285.0,4.0,6.0,0.0,2.0,5.0,137.0,25.0,5.0,2.0,1.0,3.0,1.0,1.0,5.0,4.0,3.0,0.0,3.0,1.0,4.0,0.0
Alfa Semedo,20.0,1997.0,GNB,MF,Benfica,3.0,1.0,134.0,1.0,3.0,1.0,16.7,0.0,0.0,0.0,62.0,73.0,915.0,254.0,36.0,39.0,21.0,24.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,13.0,7.0,2.0,96.0,2.0,16.0,69.0,14.0,2.0,96.0,6.0,5.0,1.0,52.0,422.0,144.0,3.0,3.0,0.0,1.0,1.0,59.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,5.0,3.0,3.0,0.0,3.0,4.0,4.0,0.0
Allan,27.0,1991.0,BRA,MF,Napoli,6.0,6.0,510.0,0.0,5.0,2.0,27.5,0.0,0.0,0.0,343.0,382.0,5504.0,1464.0,184.0,198.0,111.0,120.0,34.0,44.0,0.0,5.0,40.0,4.0,0.0,38.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,61.0,2.0,2.0,460.0,12.0,78.0,340.0,50.0,2.0,460.0,11.0,7.0,4.0,281.0,1114.0,617.0,6.0,11.0,1.0,6.0,15.0,321.0,8.0,39.0,22.0,15.0,24.0,0.0,11.0,34.0,23.0,6.0,0.0,6.0,5.0,4.0,1.0
Almamy Touré,22.0,1996.0,MLI,DF,Monaco,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,257.0,59.0,8.0,9.0,7.0,8.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,24.0,4.0,7.0,17.0,0.0,0.0,24.0,1.0,1.0,0.0,16.0,158.0,103.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Amine Harit,21.0,1997.0,MAR,MF,Schalke,5.0,1.0,142.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,53.0,558.0,163.0,30.0,35.0,9.0,11.0,3.0,4.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,5.0,73.0,1.0,8.0,34.0,32.0,8.0,73.0,8.0,4.0,4.0,61.0,325.0,113.0,3.0,4.0,1.0,5.0,9.0,59.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
Anastasios Bakasetas,25.0,1993.0,GRE,FW,AEK,2.0,2.0,180.0,0.0,4.0,1.0,26.4,0.0,0.0,0.0,85.0,110.0,1493.0,352.0,45.0,51.0,29.0,34.0,11.0,18.0,0.0,1.0,10.0,4.0,2.0,11.0,1.0,0.0,0.0,3.0,0.0,1.0,8.0,0.0,0.0,0.0,7.0,2.0,2.0,131.0,1.0,13.0,75.0,44.0,1.0,131.0,3.0,1.0,2.0,87.0,414.0,194.0,2.0,6.0,1.0,1.0,4.0,100.0,8.0,9.0,8.0,6.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0
Ander Herrera,28.0,1989.0,ESP,MF,Manchester,2.0,2.0,168.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,99.0,107.0,1578.0,342.0,47.0,48.0,38.0,40.0,7.0,10.0,0.0,2.0,9.0,0.0,0.0,9.0,2.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,129.0,6.0,29.0,66.0,35.0,1.0,129.0,0.0,0.0,0.0,58.0,247.0,119.0,2.0,3.0,1.0,0.0,1.0,97.0,4.0,7.0,2.0,3.0,2.0,2.0,0.0,3.0,3.0,4.0,1.0,3.0,2.0,3.0,0.0
Andrea Barzagli,37.0,1981.0,ITA,DF,Juventus,3.0,1.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,78.0,1259.0,320.0,28.0,31.0,32.0,35.0,7.0,9.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,86.0,3.0,29.0,52.0,5.0,0.0,86.0,0.0,0.0,0.0,33.0,145.0,78.0,1.0,0.0,0.0,2.0,0.0,62.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
Andrea Raggi,34.0,1984.0,ITA,DF,Monaco,4.0,4.0,360.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,154.0,186.0,2668.0,1018.0,75.0,79.0,60.0,76.0,16.0,25.0,0.0,2.0,13.0,2.0,1.0,11.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,18.0,1.0,2.0,215.0,17.0,80.0,108.0,29.0,3.0,215.0,1.0,1.0,0.0,127.0,529.0,340.0,5.0,4.0,0.0,0.0,0.0,134.0,9.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,4.0,5.0,11.0,0.0
Andreas Pereira,22.0,1996.0,BRA,MF,Manchester,4.0,2.0,191.0,0.0,2.0,1.0,27.4,0.0,0.0,0.0,89.0,113.0,1264.0,342.0,57.0,68.0,18.0,22.0,8.0,13.0,0.0,2.0,7.0,1.0,1.0,6.0,0.0,0.0,0.0,9.0,4.0,0.0,7.0,0.0,0.0,0.0,13.0,2.0,1.0,128.0,2.0,18.0,73.0,38.0,1.0,128.0,4.0,2.0,2.0,77.0,421.0,188.0,2.0,3.0,0.0,2.0,4.0,98.0,12.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0
Andrej Kramarić,27.0,1991.0,CRO,MF,Hoffenheim,6.0,5.0,481.0,5.0,17.0,7.0,21.3,2.0,1.0,1.0,178.0,232.0,2705.0,621.0,100.0,110.0,51.0,70.0,16.0,32.0,1.0,9.0,14.0,9.0,2.0,31.0,0.0,0.0,0.0,2.0,6.0,2.0,22.0,0.0,0.0,0.0,26.0,1.0,4.0,280.0,3.0,28.0,129.0,131.0,17.0,279.0,12.0,6.0,6.0,169.0,1382.0,779.0,29.0,20.0,6.0,8.0,10.0,209.0,41.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0
Andrew Robertson,24.0,1994.0,SCO,DF,Liverpool,12.0,12.0,1006.0,0.0,6.0,3.0,17.9,0.0,0.0,0.0,586.0,760.0,9698.0,3678.0,310.0,348.0,213.0,266.0,50.0,107.0,2.0,9.0,47.0,12.0,2.0,65.0,3.0,0.0,0.0,11.0,1.0,0.0,26.0,0.0,0.0,0.0,69.0,5.0,6.0,859.0,48.0,222.0,429.0,217.0,28.0,859.0,11.0,7.0,4.0,477.0,2346.0,1454.0,31.0,34.0,2.0,7.0,7.0,546.0,56.0,30.0,14.0,18.0,9.0,3.0,19.0,28.0,9.0,13.0,2.0,11.0,7.0,25.0,1.0
Andrija Živković,22.0,1996.0,SRB,FW,Benfica,2.0,0.0,72.0,0.0,3.0,2.0,23.7,0.0,0.0,0.0,34.0,44.0,540.0,160.0,17.0,20.0,12.0,13.0,4.0,9.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,53.0,1.0,2.0,26.0,25.0,1.0,53.0,2.0,2.0,0.0,27.0,252.0,183.0,4.0,3.0,0.0,1.0,1.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0
André Almeida,27.0,1990.0,POR,DF,Benfica,6.0,6.0,540.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,253.0,334.0,3878.0,1571.0,147.0,166.0,84.0,109.0,14.0,41.0,0.0,2.0,16.0,3.0,0.0,25.0,1.0,0.0,0.0,10.0,12.0,1.0,7.0,0.0,0.0,0.0,39.0,8.0,6.0,419.0,24.0,141.0,200.0,81.0,2.0,419.0,8.0,3.0,5.0,197.0,877.0,473.0,11.0,11.0,0.0,6.0,4.0,202.0,19.0,16.0,11.0,10.0,6.0,0.0,6.0,13.0,7.0,15.0,3.0,12.0,14.0,22.0,0.0
André Pereira,23.0,1995.0,POR,FW,Porto,4.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,377.0,76.0,9.0,12.0,11.0,11.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,37.0,0.0,3.0,19.0,16.0,5.0,37.0,3.0,3.0,0.0,20.0,98.0,69.0,3.0,1.0,1.0,2.0,1.0,30.0,8.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
André Simões,28.0,1989.0,POR,MF,AEK,4.0,4.0,348.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,200.0,225.0,3307.0,732.0,94.0,101.0,76.0,81.0,20.0,29.0,0.0,0.0,13.0,1.0,0.0,15.0,1.0,0.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,18.0,7.0,6.0,256.0,9.0,50.0,182.0,26.0,4.0,256.0,7.0,4.0,3.0,137.0,584.0,222.0,6.0,3.0,0.0,4.0,4.0,184.0,1.0,8.0,8.0,3.0,5.0,0.0,5.0,9.0,4.0,9.0,6.0,3.0,3.0,3.0,0.0
Angeliño,21.0,1997.0,ESP,DF,PSV,6.0,6.0,540.0,0.0,4.0,1.0,26.5,0.0,0.0,0.0,147.0,222.0,2580.0,1167.0,75.0,89.0,51.0,80.0,19.0,44.0,1.0,7.0,13.0,6.0,4.0,14.0,1.0,0.0,0.0,5.0,5.0,0.0,17.0,0.0,0.0,0.0,26.0,3.0,3.0,287.0,32.0,119.0,108.0,60.0,2.0,287.0,5.0,3.0,2.0,119.0,636.0,381.0,9.0,3.0,1.0,1.0,2.0,141.0,15.0,7.0,4.0,4.0,2.0,1.0,5.0,9.0,4.0,11.0,7.0,4.0,10.0,26.0,0.0
Ante Ćorić,21.0,1997.0,CRO,MF,Roma,1.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,149.0,23.0,7.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,2.0,10.0,3.0,0.0,15.0,0.0,0.0,0.0,9.0,55.0,23.0,0.0,0.0,0.0,1.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Martial,22.0,1995.0,FRA,FW,Manchester,8.0,6.0,507.0,1.0,12.0,2.0,18.5,0.0,0.0,0.0,185.0,233.0,2261.0,618.0,121.0,135.0,50.0,67.0,3.0,4.0,0.0,9.0,17.0,10.0,1.0,23.0,1.0,0.0,0.0,7.0,10.0,3.0,11.0,0.0,0.0,0.0,23.0,2.0,6.0,301.0,4.0,28.0,137.0,140.0,29.0,301.0,23.0,12.0,11.0,212.0,1452.0,859.0,32.0,24.0,15.0,15.0,22.0,261.0,64.0,4.0,3.0,1.0,3.0,0.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,4.0,0.0
Antoine Griezmann,27.0,1991.0,FRA,FW,Atlético,8.0,8.0,720.0,4.0,22.0,11.0,18.0,2.0,0.0,0.0,247.0,353.0,3705.0,850.0,135.0,169.0,78.0,99.0,18.0,49.0,3.0,13.0,22.0,14.0,1.0,29.0,2.0,0.0,0.0,7.0,5.0,7.0,27.0,0.0,0.0,0.0,20.0,8.0,16.0,416.0,10.0,40.0,147.0,234.0,32.0,416.0,15.0,6.0,9.0,225.0,1198.0,573.0,22.0,15.0,7.0,8.0,8.0,297.0,66.0,9.0,7.0,6.0,1.0,2.0,3.0,10.0,7.0,3.0,0.0,3.0,4.0,7.0,0.0
Anton Miranchuk,22.0,1995.0,RUS,FW,Loko,6.0,4.0,391.0,1.0,7.0,3.0,20.2,0.0,0.0,0.0,145.0,203.0,1718.0,532.0,84.0,106.0,28.0,39.0,6.0,8.0,0.0,8.0,10.0,2.0,0.0,15.0,0.0,0.0,0.0,6.0,8.0,1.0,8.0,0.0,0.0,0.0,32.0,4.0,5.0,258.0,4.0,27.0,118.0,120.0,16.0,258.0,14.0,9.0,5.0,155.0,1160.0,699.0,20.0,19.0,5.0,12.0,10.0,191.0,20.0,7.0,4.0,3.0,3.0,1.0,5.0,8.0,3.0,3.0,0.0,3.0,2.0,4.0,0.0
Antonio Barreca,23.0,1995.0,ITA,DF,Monaco,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,85.0,849.0,234.0,40.0,42.0,22.0,30.0,1.0,8.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,2.0,1.0,1.0,93.0,1.0,14.0,45.0,35.0,0.0,93.0,2.0,0.0,2.0,68.0,391.0,238.0,6.0,5.0,0.0,1.0,2.0,76.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
